date,disco,share,allocated_mw,allocated_energy_mwh,provenance,sources
2024-01-01,AEDC,0.10917,445.0,10679.4,synthetic_fabricated,NESO (context); TCN
2024-03-22,PHED,0.08126,348.6,8366.3,synthetic_fabricated,NESO (context); TCN
2024-03-22,YEDC,0.06037,259.0,6215.3,synthetic_fabricated,NESO (context); TCN
2024-03-23,AEDC,0.10965,447.4,10738.2,synthetic_fabricated,NESO (context); TCN
2024-03-23,BEDC,0.07989,326.0,7824.0,synthetic_fabricated,NESO (context); TCN
2024-03-23,EEDC,0.07,285.6,6854.7,synthetic_fabricated,NESO (context); TCN
2024-03-23,EKEDC,0.10066,410.7,9857.2,synthetic_fabricated,NESO (context); TCN
2024-03-23,IBEDC,0.14059,573.6,13767.5,synthetic_fabricated,NESO (context); TCN
2024-03-23,IKEDC,0.11837,483.0,11592.1,synthetic_fabricated,NESO (context); TCN
2024-03-23,JED,0.07033,287.0,6887.0,synthetic_fabricated,NESO (context); TCN
2024-03-23,KAEDCO,0.08022,327.3,7855.7,synthetic_fabricated,NESO (context); TCN
2024-03-23,KEDCO,0.08952,365.3,8767.1,synthetic_fabricated,NESO (context); TCN
2024-03-23,PHED,0.08114,331.1,7946.0,synthetic_fabricated,NESO (context); TCN
2024-03-23,YEDC,0.05964,243.3,5840.1,synthetic_fabricated,NESO (context); TCN
2024-03-24,AEDC,0.10745,424.3,10184.1,synthetic_fabricated,NESO (context); TCN
2024-03-24,BEDC,0.07932,313.3,7518.0,synthetic_fabricated,NESO (context); TCN
2024-03-24,EEDC,0.06961,274.9,6597.7,synthetic_fabricated,NESO (context); TCN
2024-03-24,EKEDC,0.09877,390.0,9361.1,synthetic_fabricated,NESO (context); TCN
2024-03-24,IBEDC,0.14111,557.2,13373.4,synthetic_fabricated,NESO (context); TCN
2024-03-24,IKEDC,0.12037,475.4,11408.4,synthetic_fabricated,NESO (context); TCN
2024-03-24,JED,0.07124,281.3,6752.1,synthetic_fabricated,NESO (context); TCN
2024-03-24,KAEDCO,0.07949,313.9,7533.4,synthetic_fabricated,NESO (context); TCN
2024-03-24,KEDCO,0.09004,355.6,8533.7,synthetic_fabricated,NESO (context); TCN
2024-03-24,PHED,0.08208,324.1,7779.5,synthetic_fabricated,NESO (context); TCN
2024-03-24,YEDC,0.06051,238.9,5734.6,synthetic_fabricated,NESO (context); TCN
2024-03-25,AEDC,0.10971,507.1,12170.2,synthetic_fabricated,NESO (context); TCN
2024-03-25,BEDC,0.07996,369.6,8870.4,synthetic_fabricated,NESO (context); TCN
2024-03-25,EEDC,0.06978,322.5,7740.5,synthetic_fabricated,NESO (context); TCN
2024-03-25,EKEDC,0.10056,464.8,11155.2,synthetic_fabricated,NESO (context); TCN
2024-03-25,IBEDC,0.14146,653.9,15692.5,synthetic_fabricated,NESO (context); TCN
2024-03-25,IKEDC,0.11825,546.6,13118.0,synthetic_fabricated,NESO (context); TCN
2024-03-25,JED,0.06928,320.2,7685.1,synthetic_fabricated,NESO (context); TCN
2024-03-25,KAEDCO,0.08038,371.5,8916.7,synthetic_fabricated,NESO (context); TCN
2024-03-25,KEDCO,0.08954,413.9,9933.6,synthetic_fabricated,NESO (context); TCN
2024-03-25,PHED,0.0797,368.4,8842.1,synthetic_fabricated,NESO (context); TCN
2024-03-25,YEDC,0.0614,283.8,6811.0,synthetic_fabricated,NESO (context); TCN
2024-03-26,AEDC,0.11018,466.7,11201.5,synthetic_fabricated,NESO (context); TCN
2024-03-26,BEDC,0.08012,339.4,8144.7,synthetic_fabricated,NESO (context); TCN
2024-03-26,EEDC,0.07026,297.6,7142.8,synthetic_fabricated,NESO (context); TCN
2024-03-26,EKEDC,0.10061,426.2,10228.1,synthetic_fabricated,NESO (context); TCN
2024-03-26,IBEDC,0.14189,601.0,14425.2,synthetic_fabricated,NESO (context); TCN
2024-03-26,IKEDC,0.11858,502.3,12055.1,synthetic_fabricated,NESO (context); TCN
2024-03-26,JED,0.06996,296.4,7112.5,synthetic_fabricated,NESO (context); TCN
2024-03-26,KAEDCO,0.07848,332.4,7978.0,synthetic_fabricated,NESO (context); TCN
2024-03-26,KEDCO,0.08959,379.5,9107.4,synthetic_fabricated,NESO (context); TCN
2024-03-26,PHED,0.08043,340.7,8176.2,synthetic_fabricated,NESO (context); TCN
2024-03-26,YEDC,0.05991,253.8,6090.1,synthetic_fabricated,NESO (context); TCN
2024-03-27,AEDC,0.10939,475.3,11406.6,synthetic_fabricated,NESO (context); TCN
2024-03-27,BEDC,0.07981,346.7,8321.4,synthetic_fabricated,NESO (context); TCN
2024-03-27,EEDC,0.06884,299.1,7177.9,synthetic_fabricated,NESO (context); TCN
2024-03-27,EKEDC,0.10027,435.7,10455.7,synthetic_fabricated,NESO (context); TCN
2024-03-27,IBEDC,0.14108,613.0,14710.8,synthetic_fabricated,NESO (context); TCN
2024-03-27,IKEDC,0.12103,525.8,12620.3,synthetic_fabricated,NESO (context); TCN
2024-03-27,JED,0.07046,306.1,7347.0,synthetic_fabricated,NESO (context); TCN
2024-03-27,KAEDCO,0.08082,351.1,8427.1,synthetic_fabricated,NESO (context); TCN
2024-03-27,KEDCO,0.08926,387.8,9307.0,synthetic_fabricated,NESO (context); TCN
2024-03-27,PHED,0.07959,345.8,8299.3,synthetic_fabricated,NESO (context); TCN
2024-03-27,YEDC,0.05944,258.2,6197.3,synthetic_fabricated,NESO (context); TCN
2024-03-28,AEDC,0.11275,459.6,11030.2,synthetic_fabricated,NESO (context); TCN
2024-03-28,BEDC,0.08184,333.6,8006.0,synthetic_fabricated,NESO (context); TCN
2024-03-28,EEDC,0.06922,282.1,6771.4,synthetic_fabricated,NESO (context); TCN
2024-03-28,EKEDC,0.09922,404.4,9706.6,synthetic_fabricated,NESO (context); TCN
2024-03-28,IBEDC,0.13976,569.7,13672.6,synthetic_fabricated,NESO (context); TCN
2024-03-28,IKEDC,0.11822,481.9,11565.1,synthetic_fabricated,NESO (context); TCN
2024-03-28,JED,0.06844,279.0,6695.5,synthetic_fabricated,NESO (context); TCN
2024-03-28,KAEDCO,0.08024,327.1,7850.0,synthetic_fabricated,NESO (context); TCN
2024-03-28,KEDCO,0.09039,368.5,8843.1,synthetic_fabricated,NESO (context); TCN
2024-03-28,PHED,0.07962,324.5,7788.7,synthetic_fabricated,NESO (context); TCN
2024-03-28,YEDC,0.0603,245.8,5899.5,synthetic_fabricated,NESO (context); TCN
2024-03-29,AEDC,0.10998,485.7,11656.1,synthetic_fabricated,NESO (context); TCN
2024-03-29,BEDC,0.07962,351.6,8438.4,synthetic_fabricated,NESO (context); TCN
2024-03-29,EEDC,0.07038,310.8,7458.5,synthetic_fabricated,NESO (context); TCN
2024-03-29,EKEDC,0.09823,433.8,10410.1,synthetic_fabricated,NESO (context); TCN
2024-03-29,IBEDC,0.13832,610.8,14659.1,synthetic_fabricated,NESO (context); TCN
2024-03-29,IKEDC,0.11966,528.4,12681.0,synthetic_fabricated,NESO (context); TCN
2024-03-29,JED,0.0706,311.7,7481.7,synthetic_fabricated,NESO (context); TCN
2024-03-29,KAEDCO,0.08064,356.1,8546.5,synthetic_fabricated,NESO (context); TCN
2024-03-29,KEDCO,0.0915,404.1,9697.4,synthetic_fabricated,NESO (context); TCN
2024-03-29,PHED,0.0812,358.6,8605.6,synthetic_fabricated,NESO (context); TCN
2024-03-29,YEDC,0.05987,264.4,6344.8,synthetic_fabricated,NESO (context); TCN
2024-03-30,AEDC,0.10987,435.9,10461.0,synthetic_fabricated,NESO (context); TCN
2024-03-30,BEDC,0.08004,317.5,7621.0,synthetic_fabricated,NESO (context); TCN
2024-03-30,EEDC,0.07059,280.1,6721.6,synthetic_fabricated,NESO (context); TCN
2024-03-30,EKEDC,0.09975,395.8,9498.2,synthetic_fabricated,NESO (context); TCN
2024-03-30,IBEDC,0.1408,558.6,13405.8,synthetic_fabricated,NESO (context); TCN
2024-03-30,IKEDC,0.11826,469.2,11259.8,synthetic_fabricated,NESO (context); TCN
2024-03-30,JED,0.07077,280.8,6738.5,synthetic_fabricated,NESO (context); TCN
2024-03-30,KAEDCO,0.07968,316.1,7586.4,synthetic_fabricated,NESO (context); TCN
2024-03-30,KEDCO,0.091,361.0,8664.3,synthetic_fabricated,NESO (context); TCN
2024-03-30,PHED,0.07956,315.6,7575.2,synthetic_fabricated,NESO (context); TCN
2024-03-30,YEDC,0.05969,236.8,5683.4,synthetic_fabricated,NESO (context); TCN
2024-03-31,AEDC,0.10724,427.6,10261.3,synthetic_fabricated,NESO (context); TCN
2024-03-31,BEDC,0.08064,321.5,7715.8,synthetic_fabricated,NESO (context); TCN
2024-03-31,EEDC,0.07128,284.2,6820.2,synthetic_fabricated,NESO (context); TCN
2024-03-31,EKEDC,0.10021,399.5,9588.6,synthetic_fabricated,NESO (context); TCN
2024-03-31,IBEDC,0.13966,556.8,13363.8,synthetic_fabricated,NESO (context); TCN
2024-03-31,IKEDC,0.12018,479.2,11499.7,synthetic_fabricated,NESO (context); TCN
2024-03-31,JED,0.06886,274.5,6588.8,synthetic_fabricated,NESO (context); TCN
2024-03-31,KAEDCO,0.07985,318.4,7640.9,synthetic_fabricated,NESO (context); TCN
2024-03-31,KEDCO,0.09011,359.3,8622.2,synthetic_fabricated,NESO (context); TCN
2024-03-31,PHED,0.08179,326.1,7826.3,synthetic_fabricated,NESO (context); TCN
2024-03-31,YEDC,0.06018,239.9,5758.0,synthetic_fabricated,NESO (context); TCN
2024-04-01,AEDC,0.10959,525.0,12599.5,synthetic_fabricated,NESO (context); TCN
2024-04-01,BEDC,0.08048,385.5,9252.6,synthetic_fabricated,NESO (context); TCN
2024-04-01,EEDC,0.06985,334.6,8030.4,synthetic_fabricated,NESO (context); TCN
2024-04-01,EKEDC,0.09974,477.8,11466.7,synthetic_fabricated,NESO (context); TCN
2024-04-01,IBEDC,0.13874,664.6,15950.4,synthetic_fabricated,NESO (context); TCN
2024-04-01,IKEDC,0.11968,573.3,13759.7,synthetic_fabricated,NESO (context); TCN
2024-04-01,JED,0.06965,333.7,8007.7,synthetic_fabricated,NESO (context); TCN
2024-04-01,KAEDCO,0.07993,382.9,9189.9,synthetic_fabricated,NESO (context); TCN
2024-04-01,KEDCO,0.09046,433.3,10400.2,synthetic_fabricated,NESO (context); TCN
2024-04-01,PHED,0.08101,388.1,9313.3,synthetic_fabricated,NESO (context); TCN
2024-04-01,YEDC,0.06086,291.5,6997.0,synthetic_fabricated,NESO (context); TCN
2024-04-02,AEDC,0.10929,460.7,11056.6,synthetic_fabricated,NESO (context); TCN
2024-04-02,BEDC,0.07976,336.2,8069.3,synthetic_fabricated,NESO (context); TCN
2024-04-02,EEDC,0.07096,299.1,7178.5,synthetic_fabricated,NESO (context); TCN
2024-04-02,EKEDC,0.09976,420.5,10092.6,synthetic_fabricated,NESO (context); TCN
2024-04-02,IBEDC,0.14129,595.6,14293.5,synthetic_fabricated,NESO (context); TCN
2024-04-02,IKEDC,0.11947,503.6,12086.1,synthetic_fabricated,NESO (context); TCN
2024-04-02,JED,0.06841,288.4,6921.3,synthetic_fabricated,NESO (context); TCN
2024-04-02,KAEDCO,0.07977,336.3,8070.1,synthetic_fabricated,NESO (context); TCN
2024-04-02,KEDCO,0.09097,383.5,9203.4,synthetic_fabricated,NESO (context); TCN
2024-04-02,PHED,0.08016,337.9,8110.0,synthetic_fabricated,NESO (context); TCN
2024-04-02,YEDC,0.06015,253.6,6085.7,synthetic_fabricated,NESO (context); TCN
2024-04-03,AEDC,0.11029,491.5,11796.0,synthetic_fabricated,NESO (context); TCN
2024-04-03,BEDC,0.07915,352.8,8466.0,synthetic_fabricated,NESO (context); TCN
2024-04-03,EEDC,0.0705,314.2,7540.8,synthetic_fabricated,NESO (context); TCN
2024-04-03,EKEDC,0.10086,449.5,10788.0,synthetic_fabricated,NESO (context); TCN
2024-04-03,IBEDC,0.13873,618.3,14838.2,synthetic_fabricated,NESO (context); TCN
2024-04-03,IKEDC,0.11941,532.2,12771.6,synthetic_fabricated,NESO (context); TCN
2024-04-03,JED,0.06942,309.4,7425.1,synthetic_fabricated,NESO (context); TCN
2024-04-03,KAEDCO,0.08168,364.0,8736.2,synthetic_fabricated,NESO (context); TCN
2024-04-03,KEDCO,0.09069,404.2,9699.7,synthetic_fabricated,NESO (context); TCN
2024-04-03,PHED,0.07936,353.7,8488.1,synthetic_fabricated,NESO (context); TCN
2024-04-03,YEDC,0.0599,266.9,6406.3,synthetic_fabricated,NESO (context); TCN
2024-04-04,AEDC,0.11079,487.6,11701.4,synthetic_fabricated,NESO (context); TCN
2024-04-04,BEDC,0.08097,356.3,8551.2,synthetic_fabricated,NESO (context); TCN
2024-04-04,EEDC,0.07061,310.7,7457.6,synthetic_fabricated,NESO (context); TCN
2024-04-04,EKEDC,0.1,440.1,10561.4,synthetic_fabricated,NESO (context); TCN
2024-04-04,IBEDC,0.14041,617.9,14828.9,synthetic_fabricated,NESO (context); TCN
2024-04-04,IKEDC,0.11849,521.4,12513.8,synthetic_fabricated,NESO (context); TCN
2024-04-04,JED,0.06995,307.8,7387.6,synthetic_fabricated,NESO (context); TCN
2024-04-04,KAEDCO,0.07937,349.3,8382.8,synthetic_fabricated,NESO (context); TCN
2024-04-04,KEDCO,0.08873,390.5,9371.0,synthetic_fabricated,NESO (context); TCN
2024-04-04,PHED,0.07997,351.9,8445.9,synthetic_fabricated,NESO (context); TCN
2024-04-04,YEDC,0.06072,267.2,6412.9,synthetic_fabricated,NESO (context); TCN
2024-04-05,AEDC,0.11042,495.4,11889.6,synthetic_fabricated,NESO (context); TCN
2024-04-05,BEDC,0.07954,356.9,8565.1,synthetic_fabricated,NESO (context); TCN
2024-04-05,EEDC,0.06984,313.4,7520.4,synthetic_fabricated,NESO (context); TCN
2024-04-05,EKEDC,0.09962,447.0,10727.0,synthetic_fabricated,NESO (context); TCN
2024-04-05,IBEDC,0.1385,621.4,14913.7,synthetic_fabricated,NESO (context); TCN
2024-04-05,IKEDC,0.12088,542.3,13016.3,synthetic_fabricated,NESO (context); TCN
2024-04-05,JED,0.07069,317.1,7611.5,synthetic_fabricated,NESO (context); TCN
2024-04-05,KAEDCO,0.07901,354.5,8507.8,synthetic_fabricated,NESO (context); TCN
2024-04-05,KEDCO,0.09041,405.7,9735.8,synthetic_fabricated,NESO (context); TCN
2024-04-05,PHED,0.08127,364.6,8751.5,synthetic_fabricated,NESO (context); TCN
2024-04-05,YEDC,0.05982,268.4,6442.0,synthetic_fabricated,NESO (context); TCN
2024-04-06,AEDC,0.10815,425.6,10214.7,synthetic_fabricated,NESO (context); TCN
2024-04-06,BEDC,0.0795,312.9,7509.2,synthetic_fabricated,NESO (context); TCN
2024-04-06,EEDC,0.07026,276.5,6635.7,synthetic_fabricated,NESO (context); TCN
2024-04-06,EKEDC,0.09872,388.5,9324.2,synthetic_fabricated,NESO (context); TCN
2024-04-06,IBEDC,0.14243,560.5,13452.1,synthetic_fabricated,NESO (context); TCN
2024-04-06,IKEDC,0.11946,470.1,11283.4,synthetic_fabricated,NESO (context); TCN
2024-04-06,JED,0.07,275.5,6611.3,synthetic_fabricated,NESO (context); TCN
2024-04-06,KAEDCO,0.08004,315.0,7559.8,synthetic_fabricated,NESO (context); TCN
2024-04-06,KEDCO,0.09058,356.5,8555.3,synthetic_fabricated,NESO (context); TCN
2024-04-06,PHED,0.08055,317.0,7607.7,synthetic_fabricated,NESO (context); TCN
2024-04-06,YEDC,0.06031,237.3,5696.4,synthetic_fabricated,NESO (context); TCN
2024-04-07,AEDC,0.10874,413.8,9930.8,synthetic_fabricated,NESO (context); TCN
2024-04-07,BEDC,0.08085,307.7,7384.2,synthetic_fabricated,NESO (context); TCN
2024-04-07,EEDC,0.06904,262.7,6305.3,synthetic_fabricated,NESO (context); TCN
2024-04-07,EKEDC,0.1004,382.1,9169.6,synthetic_fabricated,NESO (context); TCN
2024-04-07,IBEDC,0.13907,529.2,12700.5,synthetic_fabricated,NESO (context); TCN
2024-04-07,IKEDC,0.12102,460.5,11052.3,synthetic_fabricated,NESO (context); TCN
2024-04-07,JED,0.07026,267.4,6416.6,synthetic_fabricated,NESO (context); TCN
2024-04-07,KAEDCO,0.08019,305.1,7323.5,synthetic_fabricated,NESO (context); TCN
2024-04-07,KEDCO,0.09025,343.4,8242.0,synthetic_fabricated,NESO (context); TCN
2024-04-07,PHED,0.08098,308.2,7396.0,synthetic_fabricated,NESO (context); TCN
2024-04-07,YEDC,0.0592,225.3,5406.4,synthetic_fabricated,NESO (context); TCN
2024-04-08,AEDC,0.10912,477.9,11468.6,synthetic_fabricated,NESO (context); TCN
2024-04-08,BEDC,0.08042,352.2,8452.1,synthetic_fabricated,NESO (context); TCN
2024-04-08,EEDC,0.07088,310.4,7449.9,synthetic_fabricated,NESO (context); TCN
2024-04-08,EKEDC,0.1022,447.5,10740.9,synthetic_fabricated,NESO (context); TCN
2024-04-08,IBEDC,0.1384,606.1,14545.7,synthetic_fabricated,NESO (context); TCN
2024-04-08,IKEDC,0.11875,520.0,12480.8,synthetic_fabricated,NESO (context); TCN
2024-04-08,JED,0.0699,306.1,7347.0,synthetic_fabricated,NESO (context); TCN
2024-04-08,KAEDCO,0.07943,347.8,8348.0,synthetic_fabricated,NESO (context); TCN
2024-04-08,KEDCO,0.09154,400.9,9620.6,synthetic_fabricated,NESO (context); TCN
2024-04-08,PHED,0.07981,349.5,8388.3,synthetic_fabricated,NESO (context); TCN
2024-04-08,YEDC,0.05955,260.8,6258.8,synthetic_fabricated,NESO (context); TCN
2024-04-09,AEDC,0.11095,490.8,11780.0,synthetic_fabricated,NESO (context); TCN
2024-04-09,BEDC,0.07915,350.1,8403.5,synthetic_fabricated,NESO (context); TCN
2024-04-09,EEDC,0.06941,307.0,7369.0,synthetic_fabricated,NESO (context); TCN
2024-04-09,EKEDC,0.09868,436.6,10477.6,synthetic_fabricated,NESO (context); TCN
2024-04-09,IBEDC,0.14083,623.0,14952.9,synthetic_fabricated,NESO (context); TCN
2024-04-09,IKEDC,0.12019,531.7,12761.4,synthetic_fabricated,NESO (context); TCN
2024-04-09,JED,0.07104,314.3,7542.8,synthetic_fabricated,NESO (context); TCN
2024-04-09,KAEDCO,0.08003,354.1,8497.3,synthetic_fabricated,NESO (context); TCN
2024-04-09,KEDCO,0.08866,392.2,9413.5,synthetic_fabricated,NESO (context); TCN
2024-04-09,PHED,0.0807,357.0,8568.1,synthetic_fabricated,NESO (context); TCN
2024-04-09,YEDC,0.06035,267.0,6407.6,synthetic_fabricated,NESO (context); TCN
2024-04-10,AEDC,0.10993,470.3,11288.0,synthetic_fabricated,NESO (context); TCN
2024-04-10,BEDC,0.07895,337.8,8107.1,synthetic_fabricated,NESO (context); TCN
2024-04-10,EEDC,0.07088,303.2,7277.9,synthetic_fabricated,NESO (context); TCN
2024-04-10,EKEDC,0.09894,423.3,10158.8,synthetic_fabricated,NESO (context); TCN
2024-04-10,IBEDC,0.13811,590.9,14181.3,synthetic_fabricated,NESO (context); TCN
2024-04-10,IKEDC,0.1224,523.7,12568.5,synthetic_fabricated,NESO (context); TCN
2024-04-10,JED,0.0702,300.3,7208.4,synthetic_fabricated,NESO (context); TCN
2024-04-10,KAEDCO,0.08044,344.1,8259.3,synthetic_fabricated,NESO (context); TCN
2024-04-10,KEDCO,0.08971,383.8,9211.3,synthetic_fabricated,NESO (context); TCN
2024-04-10,PHED,0.08025,343.3,8240.1,synthetic_fabricated,NESO (context); TCN
2024-04-10,YEDC,0.0602,257.5,6180.9,synthetic_fabricated,NESO (context); TCN
2024-04-11,AEDC,0.11151,490.5,11773.0,synthetic_fabricated,NESO (context); TCN
2024-04-11,BEDC,0.08076,355.3,8526.7,synthetic_fabricated,NESO (context); TCN
2024-04-11,EEDC,0.07025,309.0,7416.5,synthetic_fabricated,NESO (context); TCN
2024-04-11,EKEDC,0.0989,435.1,10442.0,synthetic_fabricated,NESO (context); TCN
2024-04-11,IBEDC,0.14015,616.6,14797.3,synthetic_fabricated,NESO (context); TCN
2024-04-11,IKEDC,0.11844,521.0,12504.5,synthetic_fabricated,NESO (context); TCN
2024-04-11,JED,0.07007,308.2,7398.0,synthetic_fabricated,NESO (context); TCN
2024-04-11,KAEDCO,0.08001,352.0,8447.8,synthetic_fabricated,NESO (context); TCN
2024-04-11,KEDCO,0.09048,398.0,9552.8,synthetic_fabricated,NESO (context); TCN
2024-04-11,PHED,0.07932,348.9,8374.3,synthetic_fabricated,NESO (context); TCN
2024-04-11,YEDC,0.0601,264.4,6345.5,synthetic_fabricated,NESO (context); TCN
2024-04-12,AEDC,0.10944,450.6,10813.6,synthetic_fabricated,NESO (context); TCN
2024-04-12,BEDC,0.08035,330.8,7939.6,synthetic_fabricated,NESO (context); TCN
2024-04-12,EEDC,0.07035,289.6,6950.9,synthetic_fabricated,NESO (context); TCN
2024-04-12,EKEDC,0.0993,408.8,9812.0,synthetic_fabricated,NESO (context); TCN
2024-04-12,IBEDC,0.14045,578.2,13877.1,synthetic_fabricated,NESO (context); TCN
2024-04-12,IKEDC,0.12094,497.9,11949.7,synthetic_fabricated,NESO (context); TCN
2024-04-12,JED,0.06909,284.4,6826.2,synthetic_fabricated,NESO (context); TCN
2024-04-12,KAEDCO,0.0801,329.8,7914.1,synthetic_fabricated,NESO (context); TCN
2024-04-12,KEDCO,0.09005,370.7,8897.9,synthetic_fabricated,NESO (context); TCN
2024-04-12,PHED,0.07962,327.8,7866.7,synthetic_fabricated,NESO (context); TCN
2024-04-12,YEDC,0.06032,248.3,5960.1,synthetic_fabricated,NESO (context); TCN
2024-04-13,AEDC,0.11089,413.4,9921.2,synthetic_fabricated,NESO (context); TCN
2024-04-13,BEDC,0.07849,292.6,7021.9,synthetic_fabricated,NESO (context); TCN
2024-04-13,EEDC,0.06931,258.4,6200.8,synthetic_fabricated,NESO (context); TCN
2024-04-13,EKEDC,0.09974,371.8,8923.2,synthetic_fabricated,NESO (context); TCN
2024-04-13,IBEDC,0.14165,528.0,12673.0,synthetic_fabricated,NESO (context); TCN
2024-04-13,IKEDC,0.12057,449.4,10786.8,synthetic_fabricated,NESO (context); TCN
2024-04-13,JED,0.06988,260.5,6251.5,synthetic_fabricated,NESO (context); TCN
2024-04-13,KAEDCO,0.08049,300.1,7201.2,synthetic_fabricated,NESO (context); TCN
2024-04-13,KEDCO,0.08913,332.3,7974.2,synthetic_fabricated,NESO (context); TCN
2024-04-13,PHED,0.07982,297.5,7140.7,synthetic_fabricated,NESO (context); TCN
2024-04-13,YEDC,0.06003,223.8,5370.4,synthetic_fabricated,NESO (context); TCN
2024-04-14,AEDC,0.10817,426.7,10241.1,synthetic_fabricated,NESO (context); TCN
2024-04-14,BEDC,0.08076,318.6,7645.7,synthetic_fabricated,NESO (context); TCN
2024-04-14,EEDC,0.07058,278.4,6682.0,synthetic_fabricated,NESO (context); TCN
2024-04-14,EKEDC,0.09913,391.1,9385.7,synthetic_fabricated,NESO (context); TCN
2024-04-14,IBEDC,0.13902,548.4,13162.5,synthetic_fabricated,NESO (context); TCN
2024-04-14,IKEDC,0.12121,478.1,11475.6,synthetic_fabricated,NESO (context); TCN
2024-04-14,JED,0.07093,279.8,6715.7,synthetic_fabricated,NESO (context); TCN
2024-04-14,KAEDCO,0.08053,317.7,7624.2,synthetic_fabricated,NESO (context); TCN
2024-04-14,KEDCO,0.09069,357.8,8586.8,synthetic_fabricated,NESO (context); TCN
2024-04-14,PHED,0.07991,315.2,7565.3,synthetic_fabricated,NESO (context); TCN
2024-04-14,YEDC,0.05907,233.0,5593.0,synthetic_fabricated,NESO (context); TCN
2024-04-15,AEDC,0.10968,485.4,11649.6,synthetic_fabricated,NESO (context); TCN
2024-04-15,BEDC,0.0807,357.1,8571.6,synthetic_fabricated,NESO (context); TCN
2024-04-15,EEDC,0.06982,309.0,7415.8,synthetic_fabricated,NESO (context); TCN
2024-04-15,EKEDC,0.09987,442.0,10607.6,synthetic_fabricated,NESO (context); TCN
2024-04-15,IBEDC,0.13815,611.4,14673.2,synthetic_fabricated,NESO (context); TCN
2024-04-15,IKEDC,0.11987,530.5,12731.3,synthetic_fabricated,NESO (context); TCN
2024-04-15,JED,0.07088,313.7,7528.7,synthetic_fabricated,NESO (context); TCN
2024-04-15,KAEDCO,0.08134,360.0,8639.5,synthetic_fabricated,NESO (context); TCN
2024-04-15,KEDCO,0.09036,399.9,9596.9,synthetic_fabricated,NESO (context); TCN
2024-04-15,PHED,0.07945,351.6,8439.1,synthetic_fabricated,NESO (context); TCN
2024-04-15,YEDC,0.05987,265.0,6358.8,synthetic_fabricated,NESO (context); TCN
2024-04-16,AEDC,0.1111,481.3,11551.4,synthetic_fabricated,NESO (context); TCN
2024-04-16,BEDC,0.07929,343.5,8244.3,synthetic_fabricated,NESO (context); TCN
2024-04-16,EEDC,0.06938,300.6,7213.9,synthetic_fabricated,NESO (context); TCN
2024-04-16,EKEDC,0.09946,430.9,10340.9,synthetic_fabricated,NESO (context); TCN
2024-04-16,IBEDC,0.14051,608.8,14610.0,synthetic_fabricated,NESO (context); TCN
2024-04-16,IKEDC,0.1209,523.8,12571.1,synthetic_fabricated,NESO (context); TCN
2024-04-16,JED,0.07102,307.7,7384.6,synthetic_fabricated,NESO (context); TCN
2024-04-16,KAEDCO,0.0779,337.5,8100.0,synthetic_fabricated,NESO (context); TCN
2024-04-16,KEDCO,0.09027,391.1,9386.3,synthetic_fabricated,NESO (context); TCN
2024-04-16,PHED,0.08,346.6,8318.2,synthetic_fabricated,NESO (context); TCN
2024-04-16,YEDC,0.06015,260.6,6254.5,synthetic_fabricated,NESO (context); TCN
2024-04-17,AEDC,0.10962,469.7,11271.9,synthetic_fabricated,NESO (context); TCN
2024-04-17,BEDC,0.08078,346.1,8306.4,synthetic_fabricated,NESO (context); TCN
2024-04-17,EEDC,0.06949,297.7,7145.2,synthetic_fabricated,NESO (context); TCN
2024-04-17,EKEDC,0.09875,423.1,10154.4,synthetic_fabricated,NESO (context); TCN
2024-04-17,IBEDC,0.1413,605.4,14529.0,synthetic_fabricated,NESO (context); TCN
2024-04-17,IKEDC,0.12014,514.7,12353.1,synthetic_fabricated,NESO (context); TCN
2024-04-17,JED,0.0705,302.1,7249.3,synthetic_fabricated,NESO (context); TCN
2024-04-17,KAEDCO,0.07995,342.6,8221.4,synthetic_fabricated,NESO (context); TCN
2024-04-17,KEDCO,0.08964,384.1,9217.6,synthetic_fabricated,NESO (context); TCN
2024-04-17,PHED,0.07877,337.5,8099.3,synthetic_fabricated,NESO (context); TCN
2024-04-17,YEDC,0.06105,261.6,6278.0,synthetic_fabricated,NESO (context); TCN
2024-04-18,AEDC,0.10994,462.4,11096.5,synthetic_fabricated,NESO (context); TCN
2024-04-18,BEDC,0.0807,339.4,8145.6,synthetic_fabricated,NESO (context); TCN
2024-04-18,EEDC,0.07029,295.6,7094.7,synthetic_fabricated,NESO (context); TCN
2024-04-18,EKEDC,0.10142,426.5,10236.9,synthetic_fabricated,NESO (context); TCN
2024-04-18,IBEDC,0.13991,588.4,14121.2,synthetic_fabricated,NESO (context); TCN
2024-04-18,IKEDC,0.11844,498.1,11954.8,synthetic_fabricated,NESO (context); TCN
2024-04-18,JED,0.06868,288.8,6932.0,synthetic_fabricated,NESO (context); TCN
2024-04-18,KAEDCO,0.07995,336.2,8069.5,synthetic_fabricated,NESO (context); TCN
2024-04-18,KEDCO,0.09038,380.1,9122.2,synthetic_fabricated,NESO (context); TCN
2024-04-18,PHED,0.08029,337.6,8103.5,synthetic_fabricated,NESO (context); TCN
2024-04-18,YEDC,0.05999,252.3,6055.1,synthetic_fabricated,NESO (context); TCN
2024-04-19,AEDC,0.10889,456.0,10945.0,synthetic_fabricated,NESO (context); TCN
2024-04-19,BEDC,0.08049,337.1,8090.5,synthetic_fabricated,NESO (context); TCN
