Temperature_C,Temperature_K,Density,Sintering_Stress_Pa,Shear_Viscosity_Pa_s,Bulk_Viscosity_Pa_s,Densification_Rate_1per_s
1075.0,1348.15,0.7321052631578947,1228890.2248995353,3.292168668873245e+28,9.876506006619735e+28,2.4999723322193184e-24
1075.0,1348.15,0.7578947368421052,969522.3525116445,4.030899578924144e+28,1.209269873677243e+29,1.4557945422380257e-24
1075.0,1348.15,0.7836842105263158,748503.0959373527,5.049332829549606e+28,1.514799848864882e+29,8.016556027641957e-25
1075.0,1348.15,0.8094736842105263,562167.1453427215,6.508793618176716e+28,1.952638085453015e+29,4.113958797253966e-25
1075.0,1348.15,0.8352631578947368,407301.8693610153,8.70620656432493e+28,2.611861969297479e+29,1.9267181190326716e-25
1075.0,1348.15,0.8610526315789473,281079.5240019525,1.2237981389180848e+29,3.671394416754255e+29,7.978288848281946e-26
1075.0,1348.15,0.8868421052631579,181001.2897987499,1.8451884281240648e+29,5.5355652843721944e+29,2.775018066732433e-26
1075.0,1348.15,0.9126315789473685,104850.79746656874,3.095290865511504e+29,9.285872596534513e+29,7.39885928236469e-27
1075.0,1348.15,0.9384210526315789,50655.316744590345,6.230830235227913e+29,1.869249070568374e+30,1.2515591686762302e-27
1075.0,1348.15,0.9642105263157894,16653.17366627513,1.8445898592135516e+30,5.533769577640655e+30,8.077789185909506e-29
1075.0,1348.15,0.99,1266.2605050848092,2.3627101132973624e+31,7.088130339892087e+31,1.3398390453808533e-31
1100.0,1373.15,0.5,6353210.744788387,4.1951939028508696e+27,1.258558170855261e+28,1.8930027109328082e-22
1100.0,1373.15,0.5257894736842105,5434426.885654033,4.663904697484863e+27,1.399171409245459e+28,1.3813867353788485e-22
1100.0,1373.15,0.5515789473684211,4632202.7847377155,5.215789549751634e+27,1.5647368649254902e+28,9.956197565687485e-23
1100.0,1373.15,0.5773684210526315,3930919.2219318296,5.871758144385251e+27,1.7615274433155752e+28,7.073395040411465e-23
1100.0,1373.15,0.6031578947368421,3317628.327164613,6.659729009074345e+27,1.997918702722303e+28,4.9422979825409163e-23
1100.0,1373.15,0.6289473684210526,2781505.8977568364,7.617650012218517e+27,2.285295003665555e+28,3.387150503959878e-23
1100.0,1373.15,0.6547368421052632,2313433.1520301695,8.798154226750516e+27,2.639446268025155e+28,2.2696329680711806e-23
1100.0,1373.15,0.6805263157894736,1905673.5830231914,1.0275947274447505e+28,3.0827841823342514e+28,1.4811592163016103e-23
1100.0,1373.15,0.7063157894736842,1551620.605804605,1.2159923746235632e+28,3.6479771238706895e+28,9.368612874590535e-24
1100.0,1373.15,0.7321052631578947,1245598.5417310686,1.461381767602761e+28,4.384145302808283e+28,5.7084551919539824e-24
1100.0,1373.15,0.7578947368421052,982704.2350856899,1.789301747317064e+28,5.367905241951192e+28,3.324171954207001e-24
1100.0,1373.15,0.7836842105263158,758679.9421868435,2.24138058460636e+28,6.7241417538190795e+28,1.830506293521974e-24
1100.0,1373.15,0.8094736842105263,569810.5186777422,2.8892299512552355e+28,8.667689853765706e+28,9.393843744991062e-25
1100.0,1373.15,0.8352631578947368,412839.65340508317,3.864653612186415e+28,1.1593960836559244e+29,4.399482309574207e-25
1100.0,1373.15,0.8610526315789473,284901.1556226817,5.432395686011974e+28,1.6297187058035922e+29,1.8217683376700726e-25
1100.0,1373.15,0.8868421052631579,183462.23125275236,8.1907247102713e+28,2.45721741308139e+29,6.336496643041707e-26
1100.0,1373.15,0.9126315789473685,106276.37666690258,1.3739884226023054e+29,4.121965267806916e+29,1.6894609648522434e-26
1100.0,1373.15,0.9384210526315789,51344.03984143122,2.7658430106822325e+29,8.297529032046697e+29,2.8578194015951477e-27
1100.0,1373.15,0.9642105263157894,16879.59462416778,8.188067684521834e+29,2.4564203053565504e+30,1.8444883178718933e-28
1100.0,1373.15,0.99,1283.4769181390702,1.0487984757127155e+31,3.146395427138146e+31,3.0593983206995015e-31
1125.0,1398.15,0.5,6436481.445743931,1.9171116206911988e+27,5.751334862073596e+27,4.19673101990751e-22
1125.0,1398.15,0.5257894736842105,5505655.206929427,2.1313021758704492e+27,6.393906527611348e+27,3.062493534410451e-22
1125.0,1398.15,0.5515789473684211,4692916.459814487,2.38350145153327e+27,7.15050435459981e+27,2.2072595523996276e-22
1125.0,1398.15,0.5773684210526315,3982441.2652196903,2.683264715092076e+27,8.049794145276228e+27,1.5681507591463985e-22
1125.0,1398.15,0.6031578947368421,3361112.047036426,3.0433501214984393e+27,9.130050364495318e+27,1.0956928446623863e-22
1125.0,1398.15,0.6289473684210526,2817962.731178928,3.481099014483791e+27,1.0443297043451373e+28,7.50921248393729e-23
1125.0,1398.15,0.6547368421052632,2343755.017291978,4.0205635542315935e+27,1.206169066269478e+28,5.031709160213224e-23
1125.0,1398.15,0.6805263157894736,1930650.9970309006,4.6958825717366755e+27,1.4087647715210025e+28,3.2836861735986716e-23
1125.0,1398.15,0.7063157894736842,1571957.4938211727,5.556818507193533e+27,1.66704555215806e+28,2.0769937643102795e-23
1125.0,1398.15,0.7321052631578947,1261924.4386429938,6.678194223713073e+27,2.003458267113922e+28,1.26554763189009e-23
1125.0,1398.15,0.7578947368421052,995584.4107598079,8.176716624167324e+27,2.4530149872501973e+28,7.369590901881318e-24
1125.0,1398.15,0.7836842105263158,768623.8608013227,1.024261777797791e+28,3.072785333393373e+28,4.058178310993591e-24
1125.0,1398.15,0.8094736842105263,577278.9505003542,1.3203147322073557e+28,3.960944196622067e+28,2.0825873736515454e-24
1125.0,1398.15,0.8352631578947368,418250.6886598928,1.7660619560001699e+28,5.29818586800051e+28,9.753522154770845e-25
1125.0,1398.15,0.8610526315789473,288635.31774711725,2.4824857060287606e+28,7.447457118086282e+28,4.03880652131655e-25
1125.0,1398.15,0.8868421052631579,185866.8466840627,3.7429815850163466e+28,1.122894475504904e+29,1.4047825640085328e-25
1125.0,1398.15,0.9126315789473685,107669.32721357349,6.278825800819452e+28,1.8836477402458358e+29,3.745484989096747e-26
1125.0,1398.15,0.9384210526315789,52016.999445516856,1.263929606014907e+29,3.791788818044721e+29,6.3357010862693796e-27
1125.0,1398.15,0.9642105263157894,17100.833259664472,3.741767382512545e+29,1.1225302147537635e+30,4.089176045424458e-28
1125.0,1398.15,0.99,1300.2992819684735,4.7927790517279884e+30,1.4378337155183965e+31,6.78259558772934e-31
1150.0,1423.15,0.5,6517860.985365504,9.005166963829009e+26,2.7015500891487026e+27,9.047390530827678e-22
1150.0,1423.15,0.5257894736842105,5575265.861420057,1.0011275158389406e+27,3.0033825475168215e+27,6.602180333338766e-22
1150.0,1423.15,0.5515789473684211,4752251.266292448,1.1195920100806277e+27,3.358776030241883e+27,4.758451060773353e-22
1150.0,1423.15,0.5773684210526315,4032793.1911073714,1.2603985342722694e+27,3.781195602816808e+27,3.380648476614553e-22
1150.0,1423.15,0.6031578947368421,3403608.2079140763,1.4295399223338798e+27,4.2886197670016394e+27,2.3621149462451335e-22
1150.0,1423.15,0.6289473684210526,2853591.5932625327,1.6351618499785074e+27,4.9054855499355226e+27,1.6188499477063103e-22
1150.0,1423.15,0.6547368421052632,2373388.2425099416,1.888562236219066e+27,5.665686708657198e+27,1.084745188434671e-22
1150.0,1423.15,0.6805263157894736,1955061.1488557297,2.2057769690936e+27,6.6173309072808e+27,7.079031525323044e-23
1150.0,1423.15,0.7063157894736842,1591832.5106654204,2.61018074820971e+27,7.83054224462913e+27,4.477621659970739e-23
1150.0,1423.15,0.7321052631578947,1277879.5580229904,3.1369197991576683e+27,9.410759397473004e+27,2.7282910452827e-23
1150.0,1423.15,0.7578947368421052,1008172.0646954254,3.840814359572625e+27,1.1522443078717876e+28,1.5887500682191514e-23
1150.0,1423.15,0.7836842105263158,778341.9430270594,4.811221331187761e+27,1.4433663993563282e+28,8.748696032490273e-24
1150.0,1423.15,0.8094736842105263,584577.76672797,6.201858295576816e+27,1.8605574886730448e+28,4.489680466681785e-24
1150.0,1423.15,0.8352631578947368,423538.8338641418,8.295647791501064e+27,2.488694337450319e+28,2.102682386998357e-24
1150.0,1423.15,0.8610526315789473,292284.67329560855,1.166087463391826e+28,3.498262390175478e+28,8.70693396919437e-25
1150.0,1423.15,0.8868421052631579,188216.85088147467,1.7581748371780805e+28,5.274524511534242e+28,3.02845629305133e-25
1150.0,1423.15,0.9126315789473685,109030.6424529422,2.949326166662682e+28,8.847978499988046e+28,8.074585972502459e-26
1150.0,1423.15,0.9384210526315789,52674.67546044126,5.937002837939716e+28,1.7811008513819146e+29,1.3658621851664798e-26
1150.0,1423.15,0.9642105263157894,17317.047343329235,1.7576044949947342e+29,5.272813484984202e+29,8.81552152300577e-28
1150.0,1423.15,0.99,1316.7395930031346,2.251291740957248e+30,6.753875222871744e+30,1.4622045302347828e-30
1175.0,1448.15,0.5,6597406.853518809,4.341764929260313e+26,1.302529478778094e+27,1.8994023631545327e-21
1175.0,1448.15,0.5257894736842105,5643308.024965414,4.826851468102937e+26,1.4480554404308811e+27,1.386056773429545e-21
1175.0,1448.15,0.5515789473684211,4810249.120727921,5.398017986755043e+26,1.619405396026513e+27,9.989856366862568e-22
1175.0,1448.15,0.5773684210526315,4082010.57027358,6.0769047092354974e+26,1.8230714127706491e+27,7.097307984658228e-22
1175.0,1448.15,0.6031578947368421,3445146.8308396246,6.892405576373283e+26,2.067721672911985e+27,4.959006351779757e-22
1175.0,1448.15,0.6289473684210526,2888417.6537063965,7.883794273240645e+26,2.3651382819721935e+27,3.398601404226841e-22
1175.0,1448.15,0.6547368421052632,2402353.761817456,9.10554275881505e+26,2.731662827644515e+27,2.277305889817531e-22
1175.0,1448.15,0.6805263157894736,1978921.2828364493,1.0634966708167024e+27,3.190490012450107e+27,1.4861665540167586e-22
1175.0,1448.15,0.7063157894736842,1611259.696869582,1.2584765254356427e+27,3.7754295763069277e+27,9.400285235042572e-23
1175.0,1448.15,0.7321052631578947,1293475.1712259315,1.512439294528519e+27,4.537317883585557e+27,5.727753699949145e-23
1175.0,1448.15,0.7578947368421052,1020476.0893308343,1.8518160910479351e+27,5.555448273143805e+27,3.335409943624171e-23
1175.0,1448.15,0.7836842105263158,787841.0541184484,2.3196895878294775e+27,6.959068763488432e+27,1.8366946648331e-23
1175.0,1448.15,0.8094736842105263,591712.1235456291,2.9901734140116557e+27,8.970520242034967e+27,9.425601403152862e-24
1175.0,1448.15,0.8352631578947368,428707.8247818688,3.9996762737778604e+27,1.1999028821333581e+28,4.414355588188283e-24
1175.0,1448.15,0.8610526315789473,295851.80032354104,5.622191874221518e+27,1.6866575622664554e+28,1.8279271686755983e-24
1175.0,1448.15,0.8868421052631579,190513.90398494902,8.476890965186439e+27,2.5430672895559314e+28,6.357918363457316e-25
1175.0,1448.15,0.9126315789473685,110361.28407428163,1.4219926145512542e+28,4.265977843653763e+28,1.6951725058631412e-25
1175.0,1448.15,0.9384210526315789,53317.53249568676,2.862475599866631e+28,8.587426799599894e+28,2.867480798368157e-26
1175.0,1448.15,0.9642105263157894,17528.389617714944,8.47414110868819e+28,2.542242332606457e+29,1.850723958049924e-27
1175.0,1448.15,0.99,1332.8094653573376,1.0854412323150765e+30,3.2563236969452296e+30,3.069741192977036e-30
1200.0,1473.15,0.5,6675174.673708532,2.145824386545025e+26,6.437473159635075e+26,3.8884674787251454e-21
1200.0,1473.15,0.5257894736842105,5709829.276951966,2.3855680257315333e+26,7.1567040771946e+26,2.8375434250783863e-21
1200.0,1473.15,0.5515789473684211,4866950.578890838,2.6678548525106418e+26,8.003564557531926e+26,2.045129160267347e-21
1200.0,1473.15,0.5773684210526315,4130127.8186243116,3.00338008442327e+26,9.01014025326981e+26,1.4529649862604976e-21
1200.0,1473.15,0.6031578947368421,3485756.9622467896,3.406423933287515e+26,1.0219271799862545e+27,1.015210642028573e-21
1200.0,1473.15,0.6289473684210526,2922465.2650957797,3.896396577348994e+26,1.1689189732046982e+27,6.957636407031523e-22
1200.0,1473.15,0.6547368421052632,2430671.8297385634,4.500219616432009e+26,1.3500658849296027e+27,4.662113759276318e-22
1200.0,1473.15,0.6805263157894736,2002248.0834886115,5.2561046681002916e+26,1.5768314004300875e+27,3.042488745599724e-22
1200.0,1473.15,0.7063157894736842,1630252.6371516064,6.219750866692635e+26,1.8659252600077905e+27,1.9244318179375318e-22
1200.0,1473.15,0.7321052631578947,1308722.1836914606,7.474907495558859e+26,2.2424722486676576e+27,1.172589042766598e-22
1200.0,1473.15,0.7578947368421052,1032505.0884186599,9.15220467323669e+26,2.745661401971007e+27,6.828270484226975e-23
1200.0,1473.15,0.7836842105263158,797127.8364550702,1.1464569288939115e+27,3.439370786681735e+27,3.7600919168543936e-23
1200.0,1473.15,0.8094736842105263,598687.0097470814,1.47782920916401e+27,4.43348762749203e+27,1.929614558482263e-23
1200.0,1473.15,0.8352631578947368,433761.275898618,1.9767543905285186e+27,5.930263171585555e+27,9.037094234046832e-24
1200.0,1473.15,0.8610526315789473,299339.19319186104,2.7786479982450684e+27,8.335943994735206e+27,3.7421430481261936e-24
1200.0,1473.15,0.8868421052631579,192759.61223937347,4.189521922892124e+27,1.2568565768676373e+28,1.3015967163289131e-24
1200.0,1473.15,0.9126315789473685,111662.18254641663,7.027894138688077e+27,2.108368241606423e+28,3.4703669363296197e-25
1200.0,1473.15,0.9384210526315789,53946.02007757248,1.4147172977258266e+28,4.24415189317748e+28,5.870323237781632e-26
1200.0,1473.15,0.9642105263157894,17735.00786671361,4.188162865174909e+28,1.2564488595524726e+29,3.788812766886674e-27
1200.0,1473.15,0.99,1348.5201361027362,5.364560966362552e+29,1.6093682899087657e+30,6.2843918848083444e-30
1225.0,1498.15,0.5,6751218.235880691,1.0857680295702685e+26,3.2573040887108054e+26,7.772399412230721e-21
1225.0,1498.15,0.5257894736842105,5774875.628371723,1.2070761759189346e+26,3.621228527756804e+26,5.67177711268633e-21
1225.0,1498.15,0.5515789473684211,4922394.859681335,1.3499107963135169e+26,4.049732388940551e+26,4.0878728625523394e-21
1225.0,1498.15,0.5773684210526315,4177178.217588633,1.5196835755815551e+26,4.5590507267446654e+26,2.9042352204281224e-21
1225.0,1498.15,0.6031578947368421,3525466.691090242,1.7236201737280346e+26,5.170860521184104e+26,2.0292371327688807e-21
1225.0,1498.15,0.6289473684210526,2955757.977263687,1.971541968084436e+26,5.9146259042533084e+26,1.3907157361196825e-21
1225.0,1498.15,0.6547368421052632,2458362.0331324693,2.27707104840675e+26,6.83121314522025e+26,9.318789584999208e-22
1225.0,1498.15,0.6805263157894736,2025057.6853437582,2.659542152881856e+26,7.978626458645568e+26,6.081428703570079e-22
1225.0,1498.15,0.7063157894736842,1648824.468426351,3.147138547446614e+26,9.441415642339843e+26,3.8466189604135897e-22
1225.0,1498.15,0.7321052631578947,1323631.1413751603,3.782236623631864e+26,1.1346709870895592e+27,2.343810366590827e-22
1225.0,1498.15,0.7578947368421052,1044267.382099675,4.6309340580678954e+26,1.3892802174203686e+27,1.364857640922281e-22
1225.0,1498.15,0.7836842105263158,806208.7134588404,5.800969960438116e+26,1.7402909881314346e+27,7.515798026957943e-23
1225.0,1498.15,0.8094736842105263,605507.2496767839,7.477684187655806e+26,2.2433052562967418e+27,3.8569783963054954e-23
1225.0,1498.15,0.8352631578947368,438702.6825529769,1.0002201172688983e+27,3.000660351806695e+27,1.806364751596373e-23
1225.0,1498.15,0.8610526315789473,302749.2640380525,1.4059711413670314e+27,4.217913424101094e+27,7.479921225231675e-24
1225.0,1498.15,0.8868421052631579,194955.52894179922,2.1198607824492523e+27,6.359582347347757e+27,2.60167523794568e-24
1225.0,1498.15,0.9126315789473685,112934.23766644092,3.556051846012368e+27,1.0668155538037103e+28,6.936686003864055e-25
1225.0,1498.15,0.9384210526315789,54560.572914349454,7.158343536322353e+27,2.147503060896706e+28,1.1733799275054545e-25
1225.0,1498.15,0.9642105263157894,17937.04500270767,2.1191731113476727e+28,6.357519334043018e+28,7.573206226751566e-27
1225.0,1498.15,0.99,1363.8824718950914,2.7144200739256662e+29,8.143260221776999e+29,1.2561453595524455e-29
1250.0,1523.15,0.5,6825589.534455831,5.618131992273481e+25,1.6854395976820443e+26,1.5186519166519553e-20
1250.0,1523.15,0.5257894736842105,5838491.554355177,6.24582147968137e+25,1.873746443904411e+26,1.108210570013884e-20
1250.0,1523.15,0.5515789473684211,4976619.872860211,6.984896243892879e+25,2.095468873167864e+26,7.987309488979127e-21
1250.0,1523.15,0.5773684210526315,4223193.937650944,7.863358177424346e+25,2.3590074532273037e+26,5.6745956428472294e-21
1250.0,1523.15,0.6031578947368421,3564303.1687064306,8.918595295518186e+25,2.6755785886554557e+26,3.964933732267257e-21
1250.0,1523.15,0.6289473684210526,2988318.553942224,1.0201426735127639e+26,3.060428020538292e+26,2.717324478786701e-21
1250.0,1523.15,0.6547368421052632,2485443.3050428024,1.1782337808193637e+26,3.534701342458091e+26,1.8208016486988053e-21
1250.0,1523.15,0.6805263157894736,2047365.6843576485,1.3761373006920402e+26,4.1284119020761206e+26,1.1882525416959054e-21
1250.0,1523.15,0.7063157894736842,1666987.8890942857,1.6284362106816518e+26,4.8853086320449554e+26,7.515922621873153e-22
1250.0,1523.15,0.7321052631578947,1338212.2382052683,1.9570574928407778e+26,5.8711724785223336e+26,4.579579505256414e-22
1250.0,1523.15,0.7578947368421052,1055771.0127857127,2.396202326572218e+26,7.188606979716654e+26,2.6668002535767767e-22
1250.0,1523.15,0.7836842105263158,815089.8941358128,3.001618580890958e+26,9.004855742672873e+26,1.4685144796917757e-22
1250.0,1523.15,0.8094736842105263,612177.5066410442,3.869207383036856e+26,1.1607622149110568e+27,7.536163960922095e-23
1250.0,1523.15,0.8352631578947368,443535.42340802145,5.1754780828903174e+26,1.5526434248670953e+27,3.5294625850899754e-23
1250.0,1523.15,0.8610526315789473,306084.3444816846,7.274971480467762e+26,2.1824914441403285e+27,1.4615044984986836e-23
1250.0,1523.15,0.8868421052631579,197103.15553972885,1.0968878578749194e+27,3.290663573624758e+27,5.083422604858347e-24
1250.0,1523.15,0.9126315789473685,114178.31919593559,1.8400218184884674e+27,5.520065455465402e+27,1.355361573210441e-24
1250.0,1523.15,0.9384210526315789,55161.61120356934,3.7039697005090327e+27,1.11119091015271e+28,2.292671260644414e-25
1250.0,1523.15,0.9642105263157894,18134.63916761887,1.0965320335265567e+28,3.2895961005796698e+28,1.4797314884974392e-26
1250.0,1523.15,0.99,1378.906976657746,1.4045329980683677e+29,4.213598994205103e+29,2.4543869360031708e-29
1275.0,1548.15,0.5,6898338.810367231,2.969534289854443e+25,8.90860286956333e+25,2.9037965792884336e-20
1275.0,1548.15,0.5257894736842105,5900720.030130058,3.3013074590861973e+25,9.903922377258593e+25,2.1189964777656863e-20
1275.0,1548.15,0.5515789473684211,5029662.249699492,3.6919547165928754e+25,1.1075864149778625e+26,1.52724411153732e-20
1275.0,1548.15,0.5773684210526315,4268206.064361258,4.156276814674786e+25,1.2468830444024357e+26,1.0850328002003394e-20
1275.0,1548.15,0.6031578947368421,3602292.630765809,4.714035658791722e+25,1.4142106976375166e+26,7.581303445917696e-21
1275.0,1548.15,0.6289473684210526,3020168.9911673847,5.392092342625891e+25,1.6176277027877674e+26,5.195764374836598e-21
1275.0,1548.15,0.6547368421052632,2511933.9400052396,6.2277027638720325e+25,1.86831082916161e+26,3.481533550302074e-21
1275.0,1548.15,0.6805263157894736,2069187.1505198004,7.273746696540455e+25,2.1821240089621366e+26,2.2720437962599492e-21
1275.0,1548.15,0.7063157894736842,1684755.1693083239,8.607304301697162e+25,2.5821912905091487e+26,1.4371107796516622e-21
1275.0,1548.15,0.7321052631578947,1352475.3243246078,1.0344273399414215e+26,3.103282019824265e+26,8.756560444252656e-22
1275.0,1548.15,0.7578947368421052,1067023.751662067,1.2665428622843256e+26,3.7996285868529765e+26,5.099157594357752e-22
1275.0,1548.15,0.7836842105263158,823777.3780962451,1.5865432341707862e+26,4.7596297025123586e+26,2.8079293721010046e-22
1275.0,1548.15,0.8094736842105263,618702.2866783678,2.045118201973105e+26,6.135354605919315e+26,1.4409811024324154e-22
1275.0,1548.15,0.8352631578947368,448262.7631830116,2.7355640014633546e+26,8.206692004390063e+26,6.748644155341104e-23
1275.0,1548.15,0.8610526315789473,309346.68750955805,3.845277629410055e+26,1.1535832888230166e+27,2.794525668996837e-23
1275.0,1548.15,0.8868421052631579,199203.94284505726,5.797738662182009e+26,1.7393215986546028e+27,9.719952945904814e-24
1275.0,1548.15,0.9126315789473685,115395.26756418335,9.725666630111907e+26,2.917699989033572e+27,2.591571022189314e-24
1275.0,1548.15,0.9384210526315789,55749.540971819864,1.957779747675969e+27,5.873339243027907e+27,4.38378991992403e-25
1275.0,1548.15,0.9642105263157894,18327.923844597906,5.795857907858185e+27,1.7387573723574556e+28,2.8293772835299404e-26
1275.0,1548.15,0.99,1393.6038000741905,7.423835724636093e+28,2.227150717390828e+29,4.6930045725873885e-29
1300.0,1573.15,0.5,6969514.596083128,1.6017166076581335e+25,4.805149822974401e+25,5.439097780125755e-20
1300.0,1573.15,0.5257894736842105,5961602.569532567,1.780669447822145e+25,5.342008343466435e+25,3.96908968090799e-20
1300.0,1573.15,0.5515789473684211,5081557.375808685,1.9913779761669113e+25,5.974133928500734e+25,2.8606790558339774e-20
1300.0,1573.15,0.5773684210526315,4312244.626191784,2.241825468334755e+25,6.725476405004264e+25,2.0323735956667696e-20
1300.0,1573.15,0.6031578947368421,3639460.4207833153,2.5426711621334587e+25,7.628013486400376e+25,1.4200530105058293e-20
1300.0,1573.15,0.6289473684210526,3051330.5369902817,2.908403477514139e+25,8.725210432542417e+25,9.732179822374237e-21
1300.0,1573.15,0.6547368421052632,2537851.610441723,3.3591176160290225e+25,1.0077352848087067e+26,6.5212561857627295e-21
1300.0,1573.15,0.6805263157894736,2090536.6413581092,3.923336034054822e+25,1.1770008102164466e+26,4.255762423831439e-21
1300.0,1573.15,0.7063157894736842,1702138.1619694303,4.642634467733796e+25,1.392790340320139e+26,2.6918504233907392e-21
1300.0,1573.15,0.7321052631578947,1366429.9149175629,5.57952624241633e+25,1.673857872724899e+26,1.6401902534626809e-21
1300.0,1573.15,0.7578947368421052,1078033.1056514555,6.8315181399407584e+25,2.0494554419822276e+26,9.551225781379965e-22
1300.0,1573.15,0.7836842105263158,832276.9609310088,8.557546062428385e+25,2.5672638187285154e+26,5.259529032948646e-22
1300.0,1573.15,0.8094736842105263,625085.9425974383,1.1031021934704876e+26,3.309306580411463e+26,2.6990999202030554e-22
1300.0,1573.15,0.8352631578947368,452887.8555789926,1.47551698844682e+26,4.4265509653404594e+26,1.2640877018034534e-22
1300.0,1573.15,0.8610526315789473,312538.46949466626,2.0740777640201214e+26,6.222233292060364e+26,5.2344225732471183e-23
1300.0,1573.15,0.8868421052631579,201259.29233418257,3.127202246428264e+26,9.381606739284791e+26,1.8206431837574782e-23
1300.0,1573.15,0.9126315789473685,116585.89462129939,5.2458602061673195e+26,1.573758061850196e+27,4.8542684754047994e-24
1300.0,1573.15,0.9384210526315789,56324.75443857602,1.0559933073354261e+27,3.167979922006278e+27,8.211271475441757e-25
1300.0,1573.15,0.9642105263157894,18517.02797764221,3.1261877993327425e+27,9.378563397998227e+27,5.299703089311109e-26
1300.0,1573.15,0.99,1407.9827466834627,4.004291519145326e+28,1.2012874557435978e+29,8.790461058789141e-29
1325.0,1598.15,0.5,7039163.762764516,8.807870478007271e+24,2.6423611434021814e+25,9.989877491302935e-20
1325.0,1598.15,0.5257894736842105,6021179.265345345,9.791935593084462e+24,2.9375806779253387e+25,7.289944264129174e-20
1325.0,1598.15,0.5515789473684211,5132339.425518093,1.0950625849150248e+25,3.2851877547450745e+25,5.254149578656194e-20
1325.0,1598.15,0.5773684210526315,4355338.623714846,1.2327841432736764e+25,3.698352429821029e+25,3.732818209567184e-20
1325.0,1598.15,0.6031578947368421,3675831.0147440354,1.398219769786877e+25,4.194659309360631e+25,2.608181757265845e-20
1325.0,1598.15,0.6289473684210526,3081823.7121233507,1.5993366744935482e+25,4.7980100234806445e+25,1.7874891770487923e-20
1325.0,1598.15,0.6547368421052632,2563213.383832315,1.8471852474349258e+25,5.541555742304777e+25,1.1977455272676654e-20
1325.0,1598.15,0.6805263157894736,2111428.2160840346,2.1574500423129276e+25,6.472350126938783e+25,7.816470114126823e-21
1325.0,1598.15,0.7063157894736842,1719148.3142437919,2.5529936365159632e+25,7.65898090954789e+25,4.94406554940876e-21
1325.0,1598.15,0.7321052631578947,1380085.1994557448,3.0681922280682723e+25,9.204576684204818e+25,3.012503241694333e-21
1325.0,1598.15,0.7578947368421052,1088806.3247083134,3.7566649841217187e+25,1.1269994952365157e+26,1.7542537256161242e-21
1325.0,1598.15,0.7836842105263158,840594.2398430209,4.705811063397422e+25,1.4117433190192265e+26,9.660067317247819e-22
1325.0,1598.15,0.8094736842105263,631332.678206634,6.065980210006993e+25,1.819794063002098e+26,4.957380549056911e-22
1325.0,1598.15,0.8352631578947368,457413.7463431679,8.113896341089079e+25,2.4341689023267237e+26,2.3217235265417873e-22
1325.0,1598.15,0.8610526315789473,315661.7923109229,1.1405393575530236e+26,3.421618072659071e+26,9.613954806166467e-23
1325.0,1598.15,0.8868421052631579,203270.55750978598,1.7196545389727546e+26,5.158963616918264e+26,3.3439373764470964e-23
1325.0,1598.15,0.9126315789473685,117750.98442708602,2.8847086320226332e+26,8.6541258960679e+26,8.915733700611391e-24
1325.0,1598.15,0.9384210526315789,56887.63039730998,5.806927537732163e+26,1.742078261319649e+27,1.5081471119571755e-24
1325.0,1598.15,0.9642105263157894,18702.076096887635,1.719096692560885e+27,5.157290077682655e+27,9.733854168967259e-26
1325.0,1598.15,0.99,1422.0532854069754,2.2019676195018137e+28,6.605902858505442e+28,1.6145256551600774e-28
1350.0,1623.15,0.5,7107331.568855372,4.93351544289537e+24,1.480054632868611e+25,1.800777673426172e-19
1350.0,1623.15,0.5257894736842105,6079488.830860716,5.484715696596913e+24,1.645414708979074e+25,1.3140870729189322e-19
1350.0,1623.15,0.5515789473684211,5182041.397306539,6.133727996006458e+24,1.8401183988019374e+25,9.471142426243684e-20
1350.0,1623.15,0.5773684210526315,4397516.059667097,6.90514196795186e+24,2.0715425903855577e+25,6.728786911150125e-20
1350.0,1623.15,0.6031578947368421,3711428.0464768815,7.831789584133203e+24,2.3495368752399606e+25,4.70151458895338e-20
1350.0,1623.15,0.6289473684210526,3111668.3312136903,8.958297243022121e+24,2.6874891729066365e+25,3.22213220764989e-20
1350.0,1623.15,0.6547368421052632,2588035.740408652,1.0346561029551495e+25,3.1039683088654486e+25,2.1590589132123173e-20
1350.0,1623.15,0.6805263157894736,2131875.4501674557,1.2084434174643086e+25,3.625330252392926e+25,1.408998746859174e-20
1350.0,1623.15,0.7063157894736842,1735796.679429825,1.4299975871369436e+25,4.28999276141083e+25,8.912184223562084e-21
1350.0,1623.15,0.7321052631578947,1393450.0512245027,1.7185736071780913e+25,5.1557208215342735e+25,5.430345450672373e-21
1350.0,1623.15,0.7578947368421052,1099350.4093346477,2.1042049561498436e+25,6.312614868449531e+25,3.1622219044872207e-21
1350.0,1623.15,0.7836842105263158,848734.6194497324,2.635846157205481e+25,7.907538471616442e+25,1.7413260136411238e-21
1350.0,1623.15,0.8094736842105263,637446.5526720164,3.3977119801082636e+25,1.0193135940324791e+26,8.936185873341013e-22
1350.0,1623.15,0.8352631578947368,461843.37642635376,4.544802628599936e+25,1.3634407885799807e+26,4.1851443064287567e-22
1350.0,1623.15,0.8610526315789473,318718.685512125,6.3884551297249014e+25,1.9165365389174706e+26,1.733013761514588e-22
1350.0,1623.15,0.8868421052631579,205239.0453039761,9.632228636480411e+25,2.8896685909441232e+26,6.027789403907733e-23
