sample_id,temperature,fuel_utilization,anode_porosity,anode_thickness,cathode_thickness,electrolyte_thickness,active_area,operating_current_density,operating_voltage,stack_temperature,electrochemical_efficiency,open_circuit_voltage,max_power_density
2236,878.4604996279304,0.7450062909176697,0.3991929694956519,439.36506473169123,33.374437396704316,13.436982445236389,97.37078538193335,8000,0.823333714884589,887.7377148367353,0.5563065641112087,1.3903678876248013,12731.844800195831
2237,737.0660359057429,0.6995070755020156,0.2768165543909966,581.1179032868922,36.85244505631003,8.494653278351421,98.72564465773524,8000,0.6387993905140492,753.1360057616993,0.43162120980679003,1.37350188453706,5824.296031030389
2238,715.7938324381657,0.6544492884812523,0.31280294204896697,307.52409726495785,64.5145042142275,11.945638271443489,95.02183983848919,8000,0.630577398142537,732.8553149996857,0.4260658095557682,1.37096446611383,7422.514856914436
2239,747.9020339819076,0.6733356630769987,0.27370818739512964,568.1893199212755,54.27544300766861,8.697688055026006,89.69541658826004,8000,0.647453336708619,763.4118735326359,0.4374684707490669,1.3747944388023832,6035.445779370637
2240,858.9156557400381,0.8498547124774328,0.34097728981456626,341.1590936064749,39.48382233585998,9.237955614345562,97.94856211743176,8000,0.7945089917189083,868.9755040157867,0.5368303998100732,1.3880365139561617,11721.020676835615
2241,706.9340533452967,0.7843230027951498,0.3604008559770635,325.9071011974632,49.83411509822258,8.437118180026523,81.84878099862243,8000,0.6676449655220998,723.6030276681274,0.451111463190608,1.369907643662555,8461.958167605253
2242,816.5613670166979,0.8739736858464948,0.29223209399255046,589.8493203834452,34.313466793009674,14.311781201479603,89.69290210054508,8000,0.7018486523409502,828.9963304953045,0.4742220623925339,1.382984353819507,6566.902441623051
2243,899.087503238262,0.6695905356473357,0.255326337382821,556.1368611616293,33.95369966674371,8.337431211374856,111.39393486221778,8000,0.7442753282267073,908.9794107658282,0.5028887352883157,1.3928283436646056,7129.695042592198
2244,871.1392187675078,0.6363415721546705,0.39387116635010466,657.9743723570635,66.31058606548673,11.614915135581308,113.71281552711062,8000,0.8092622979443584,880.7469423819488,0.5467988499624044,1.389494581104133,11239.85309417845
2245,804.2891378087179,0.601826259292677,0.2540010328852337,507.861982320258,48.31425157051637,9.57484181388869,108.61237352638626,8000,0.6831691111309801,817.3619406356939,0.4616007507641758,1.3815204804714685,6733.840201618503
2246,712.7281818573284,0.7523586112847982,0.44468052178567125,512.0097702108668,44.46268615804548,10.685120435880593,105.30256124146764,8000,0.6815124673728472,728.8902031724858,0.4604813968735454,1.3705987885921178,8292.706058380194
2247,866.274702877142,0.8994920791145964,0.2943214513484791,582.8071342306201,67.96287306577042,11.455593292758813,112.45063037264426,8000,0.7498761612844236,876.789484009788,0.5066730819489349,1.3889143249818123,7270.569337737393
2248,819.7957016354421,0.8084895806455917,0.38278001842325826,429.3590305413004,45.96002714428679,11.150420988986427,85.11323698393485,8000,0.775597472520532,831.0162782146732,0.5240523462976567,1.3833701569898862,11233.595116235168
2249,722.9865994119134,0.6925183775895438,0.33695034524799783,314.764982168773,43.449685122143215,13.236610329102403,101.01016552149245,8000,0.6428099384809566,739.5197345607834,0.43433103951415986,1.3718224446928962,7547.446564568055
2250,718.7714569646712,0.8630575749078515,0.26193477206742144,392.01833028762314,40.91944684631369,14.383183283792881,84.65262599265834,8000,0.5812471625790033,736.6890320697592,0.3927345693101374,1.3713196435999622,5118.965714814725
2251,881.9253638873184,0.8345166797963879,0.3444367213268935,395.20536475854664,52.602512829883814,10.101905498592892,111.11464300435946,8000,0.8075580630248592,891.3440352882411,0.5456473398816616,1.390781187840119,11870.543324066914
2252,833.8400525876157,0.6046245498229618,0.3533521268593599,434.2635401112775,52.33642369102846,8.171783480092412,100.82225541619458,8000,0.7808542804638302,844.6490467204165,0.527604243556642,1.3850454133411987,12336.465342714284
2253,865.8573598633511,0.8450581441623067,0.4209366416185737,677.3850932161852,30.647767039878463,14.257618050178827,112.40099540754562,8000,0.8122474292710444,875.5302108406362,0.5488158305885436,1.3888645436510458,10627.143705969615
2254,875.7957800564534,0.6901580271715488,0.3964698139295796,621.9371194652592,56.16249295829226,14.851488459895759,111.9625370029545,8000,0.8096184166826712,885.3067052800747,0.5470394707315346,1.3900500310862876,11435.36345168325
2255,814.3544704096645,0.6449020393750803,0.26586049495067726,674.3824980820767,61.53228412105813,11.033458220610052,98.6484950737062,8000,0.6724662109025509,827.3048172524074,0.4543690614206425,1.3827211072364956,5711.157366099649
2256,803.4892703510083,0.6678992519211223,0.29183253668645304,699.4438360452002,54.638581697215585,11.190522141444596,99.87497179131414,8000,0.6873556864875623,816.5187346844051,0.46442951789700154,1.3814250707583329,6171.1717316834465
2257,786.085482064198,0.7405739413125417,0.3123775368429895,473.5116016348178,64.7955255313615,9.009092773403925,81.13069980786362,8000,0.7165644014453546,799.1463526077754,0.48416513611172607,1.3793490895435843,8713.485012785995
2258,763.3893175582239,0.7274603781204033,0.2732815372929639,390.82932667212185,41.05665444146704,11.328664150671894,100.94053161508727,8000,0.6667221973514591,778.0144481337123,0.4504879711834183,1.3766418140441534,7520.709213566644
2259,786.9191921717423,0.686666189812268,0.3413798141828981,524.0016645020996,37.6791761107497,10.123444651866818,107.09859104281742,8000,0.7262512657496388,799.7950336392161,0.4907103146957019,1.3794485377675363,9189.475864977343
2260,854.7759311460313,0.6516654966621098,0.44686183817250713,652.4537655792475,57.89112375279895,14.960660472752954,89.3462279022627,8000,0.8134577303688186,864.6579445808844,0.5496336016005532,1.387542714387114,12254.904906746267
2261,820.3846862030264,0.8286692368926508,0.3529225582475523,486.2927444058313,37.542364088013095,9.293935749446506,119.46108682003211,8000,0.7650180854414664,831.752338657917,0.5169041117847746,1.383440412790164,10345.66398514757
2262,878.5046579909692,0.8970329351204751,0.3983764336646339,502.15972102890134,33.64419517501052,10.650107124087205,118.99315495525646,8000,0.8256411596231396,887.7504839762231,0.5578656483940132,1.390373154977213,11615.834956335619
2263,788.6760028758375,0.8333374741259072,0.38658755953986923,353.77564237113063,33.864602741586474,12.315513873990227,91.31322379214386,8000,0.7480320478781984,801.1417622232738,0.5054270593771611,1.3796580964864056,10401.980204243031
2264,821.4179157437508,0.6887810903014624,0.4199822870184276,468.1821970271044,60.735739729028715,10.41586486275679,108.5189302585442,8000,0.7929584642208811,832.3351124495663,0.5357827460951899,1.383563660239756,12331.655109817466
2265,826.2615106183978,0.67344268842364,0.2931446980931219,454.7979239234312,31.149492066724175,11.320964773364192,81.20006672647682,8000,0.7312643638242594,837.9930306954146,0.4940975431244996,1.3841414191013448,8994.254698384722
2266,818.3394324612651,0.6652997628197814,0.40076525233860566,440.6754011461798,41.57826819356799,14.814385432686134,106.6301084306086,8000,0.7706180666728955,829.6717501388729,0.5206878828870916,1.3831964485004598,11561.42221369112
2267,840.5267546171033,0.6410085223467109,0.4262710480611499,654.9194679696799,35.16745639776307,11.556499632355589,104.960659502463,8000,0.8013452411243734,850.8852273006477,0.5414494872461982,1.3858430255891536,11872.072852581277
2268,747.4866936749613,0.7653991649076903,0.28430196459604856,323.72057328493315,60.19640587198021,14.372243069316722,112.88638638116993,8000,0.6432898363242607,763.0879356022566,0.4346552948136897,1.3747448961829338,7163.946585438894
2269,802.4727555091581,0.7816201115860033,0.31936044395760077,688.8588731589386,50.13972342291936,8.301580081216954,92.1746032351094,8000,0.720463067739016,815.0036535030114,0.48679937009392976,1.381303818024185,6941.337979930892
2270,720.8449605616695,0.8116507981989411,0.4440203528663123,303.2987301092544,38.21969657990669,8.838728407312852,115.12040611260582,8000,0.7132202055704828,736.0760025210765,0.4819055443043803,1.3715669850764618,9656.632459258231
2271,776.9022655289625,0.8040640112801004,0.40615756919595847,678.2376055799236,60.016435946050684,14.61158116327182,114.31900108498294,8000,0.7208778129718949,790.1618776590527,0.48707960335938844,1.3782536862877484,8126.260119617488
2272,797.5334137242529,0.6876999933850148,0.30651816650750646,519.2190011354174,60.01466036552654,8.901117781816664,106.78411841066271,8000,0.7196296024724573,810.2156414332804,0.4862362178867955,1.3807146367253864,8341.333505316528
2273,830.4448519090945,0.6990933016190539,0.3627883539288974,580.9780977600464,50.92090588274602,13.155858367737265,98.8933947582106,8000,0.7622262041339944,841.6098524967866,0.5150177054959422,1.3846404226622755,9818.182545396554
2274,890.1062105172407,0.8044543606327014,0.33086522456989576,374.85313987804926,41.033991482208386,11.122025229065045,104.73604965910606,8000,0.8052521519914205,899.3979320341485,0.544089291886095,1.3917570261211036,11977.949893957957
2275,820.1302133096711,0.7048342922350885,0.34799303526542597,561.6846156066428,53.45108397048886,10.847238304399689,109.19835075839494,8000,0.7533789075963253,831.6817652426329,0.5090398024299495,1.383410058377486,9535.25274183588
2276,848.718783235312,0.6637869568857939,0.3210332382781417,652.783067411093,67.34120403016767,12.61454184993255,119.01005558986745,8000,0.7481840980226477,859.6556803559646,0.5055297959612485,1.3868201971885974,7984.764910875995
2277,801.2532118990406,0.7123008461090219,0.3058662037060681,355.79205593346063,32.06545550504875,13.093205776811796,84.8691276494779,8000,0.7189017036443696,813.8429454990347,0.4857443943543038,1.381158346582244,9924.991667065646
2278,826.8208062752662,0.6816252472733932,0.38495260827828376,350.832644909316,40.677993864871695,14.523784961999944,92.52291123639826,8000,0.7760418231667597,837.8659551176764,0.5243525832207836,1.3842081346777821,11890.160794719815
2279,714.1864432267547,0.6264938163655733,0.4057083630172235,421.59116365978906,41.398767815707124,9.79819842212636,111.2286525270718,8000,0.6800952677524268,730.3211849246651,0.4595238295624505,1.37077273427607,9093.951130528276
2280,750.8783161683693,0.8490416706829961,0.42479142454946894,364.6903569901593,55.27246654339531,12.886562643629917,96.36720089613519,8000,0.7168510098766226,765.0186740341563,0.48435879045717745,1.3751494634945236,9132.87241278806
2281,772.3706186410277,0.8559334167471109,0.2810659934636376,344.2583392373388,56.04657586647789,10.396000723708605,106.89919885854638,8000,0.6884953317266066,786.3238520241747,0.46519954846392336,1.3777131340412214,8150.256892790136
2282,794.4986710013027,0.6659250900500638,0.4145711047290481,571.3276143941167,38.25261579774854,13.023268214180844,85.32471897389209,8000,0.7542984063211303,806.702543558842,0.5096610853521151,1.3803526438039044,10702.091962098393
2283,709.1297491004767,0.6194316598575605,0.3009601648954127,385.5306455649963,38.64402390650043,8.99481288144264,108.36646414754287,8000,0.635057609228226,726.3736340889012,0.4290929792082608,1.3701695508799987,7510.464902635657
2284,728.0048195106635,0.8216482312053539,0.33546727798201015,566.8059597607945,67.12850738076678,11.202797848113706,106.96255274811325,8000,0.6502520522476058,744.1995028094796,0.43935949476189584,1.3724210348140142,6365.362361262947
2285,755.3628615582611,0.6634585877590241,0.43028873716984933,644.7716908463265,60.25195270651244,9.285408093734265,103.43280267214445,8000,0.7342461726640451,769.0458881647136,0.49611227882705755,1.3756843950015045,10002.328381960002
2286,894.3065381802102,0.7180306468310581,0.3409007201965204,560.8099165652003,67.37078794126877,10.355123608408741,110.60951860866717,8000,0.8041142907071248,903.5334059248011,0.5433204666940032,1.3922580550984016,10502.335912825838
2287,766.2694014206102,0.6192405756712149,0.2894127068088632,347.7468279661603,63.18651952650793,13.009405852237306,115.20448929991812,8000,0.6746545452210682,780.6596920048177,0.4558476656899109,1.376985360769078,8710.224097486986
2288,796.4082116224165,0.6678808754275305,0.28197373104742357,529.431029618978,46.084719210547945,9.633448946331757,113.17210427407707,8000,0.6980526973177086,809.471592036825,0.4716572279173707,1.3805804182937735,7300.199556783263
2289,739.2195425476785,0.8378706834988907,0.3445967533304268,457.4514736846203,34.87630547380673,12.794187326718916,85.10296381844617,8000,0.6659397555481045,754.6996160743373,0.4499592942892598,1.3737587648463823,7163.042501064816
2290,822.1560142151536,0.8413189340745606,0.40253448479531084,437.34837468899786,55.18201465026951,11.471581358332408,109.7757348246997,8000,0.7846196769589827,833.1825104953965,0.530148430377691,1.3836517029792874,11267.952148757799
2291,756.1366431031948,0.6621254474663131,0.44944102879486025,427.41258745193284,44.07964249030617,8.644255899396292,97.99057764501391,8000,0.7526962850727144,769.464398967387,0.5085785709950773,1.3757766943815761,11494.541651255548
2292,741.3985156876854,0.7007741535320069,0.40748172568618035,671.7728895278582,47.01647962367274,10.706862796512938,93.355272740032,8000,0.7000369821957856,756.1643068638856,0.47299796094309837,1.3740186811864683,8239.314510481612
2293,803.3145256891958,0.6402715257281231,0.42540239178857076,597.0029826710911,47.03518963776233,14.08444342072176,115.18598343213569,8000,0.7626485310490217,815.1507154056127,0.5153030615196093,1.3814042281384795,10942.624982692263
2294,701.1011598320841,0.6222517890854767,0.3995664721869776,353.53951583211796,67.46078486656852,14.92503628569443,102.38452938661007,8000,0.6127522246124358,719.1427431465218,0.414021773386781,1.3692118775441704,6403.503357641869
2295,701.5328065298451,0.8976515143345228,0.42908702015122124,490.40219189298546,32.75449676770375,10.58244768122431,100.0493892813066,8000,0.6602952705718694,718.5703184206042,0.446145453089101,1.3692633664284846,6735.6286432105235
2296,743.8137618203716,0.7966781853734518,0.26525870866278267,427.2892301015678,37.72415045878954,8.384123118530885,111.38397410331046,8000,0.6539341082866545,759.3517138233796,0.4418473704639558,1.3743067753552856,6631.189250950069
2297,707.3442725001643,0.7626289527594956,0.43598631979632907,691.1753250183833,54.31771484059769,8.911314420142755,102.13234183803527,8000,0.6794790798706999,723.755493136124,0.4591074863991216,1.36995657772215,7694.758184226814
2298,721.6051508261382,0.8296495501215899,0.3292812307451312,691.2115891812678,65.35032263547573,13.517038897611075,114.32030341303022,8000,0.6114129904495347,738.809241010052,0.41311688543887476,1.371657660565489,5347.582683092958
2299,767.7721298677503,0.8520231479063172,0.43432284465608895,427.813789733214,66.71770607479964,12.590509512327747,84.11603814232818,8000,0.7399754178730208,780.9753193921491,0.49998339045474377,1.3771646136888545,9793.66762759161
2300,860.5171359159626,0.8420144304134183,0.26514656749189514,440.84524645818186,52.347717060597205,9.995083994552889,111.04532257711661,8000,0.7398674268202055,871.2986526696656,0.49991042352716586,1.3882275429546742,7883.931268312839
2301,814.4097286738602,0.604961834786963,0.3930485914242272,539.7656828546183,31.38244875337587,10.739089938951896,86.55338359857905,8000,0.7724087199673506,825.8113690129056,0.5218977837617234,1.3827277004127825,11651.808417126986
2302,802.5335451912833,0.6560423694571496,0.3971377497340409,491.72280573100005,44.51524137357896,13.678051618719003,89.0092538151304,8000,0.7556352902478408,814.5018711037393,0.5105643853025952,1.381311070040048,11025.203249639508
2303,758.6977646416243,0.7964715906353493,0.4493821778595546,385.2403488633766,66.75333168690715,10.891769628705077,87.17806083361181,8000,0.7446162619573437,772.0923760632678,0.5031190959171241,1.3760821934476113,10472.94498689312
2304,886.3507438865632,0.7127278043411889,0.40377105413796277,564.1648667954445,49.99776343892369,13.290412482852659,89.53685408093756,8000,0.8263329930838603,895.4402862168455,0.5583331034350407,1.391309061963659,12482.90984951657
2305,779.4030082474384,0.8947447953183321,0.32651474116312135,433.6514575500953,59.06453116733936,10.066439909684961,109.27322786749386,8000,0.7166937178286535,792.6589934406646,0.48425251204638753,1.3785519821502676,8461.009376480923
2306,717.4185533591543,0.7996214377914762,0.3614497103237091,561.4865993328671,40.76773681797979,13.07368259016484,106.21326849222224,8000,0.6344910897950558,734.3364760391014,0.4287101958074701,1.3711582701976743,6192.9098632412715
2307,823.4133032235602,0.886964672618762,0.32331018763331804,453.47260893111985,31.00027881343623,11.26478210173804,89.19125178029367,8000,0.7477202906010159,834.968551664302,0.505216412568254,1.3838016759350338,9039.562811257516
2308,722.7676786953202,0.6604339444937382,0.28920372906097164,580.0839575425086,53.134407449128965,11.817479971622834,90.80699747110923,8000,0.6081541530862513,739.9881450809828,0.4109149683015212,1.3717963287983836,5567.153360511903
2309,769.0446285603384,0.8591871084345069,0.2997004655004547,567.1197883558602,63.39924017745682,12.191131786452589,83.97176450438363,8000,0.6712649235679983,783.4028970991877,0.453557380789188,1.377316399476926,6271.919381941595
2310,801.4823877435617,0.6964056917445676,0.2944021068548642,503.5251023684003,69.61074787560239,11.154022861497939,96.57742088823626,8000,0.7080446491760805,814.2393294994503,0.4784085467405949,1.3811856831973999,7891.755389422667
2311,874.8445049370351,0.896869442471342,0.3597630660326426,581.8959962843323,63.8650843135549,11.262949337880363,95.14340652428578,8000,0.7987976447469598,884.5186429092001,0.5397281383425404,1.3899365597172073,9547.652154192847
2312,798.7093160680238,0.6473066016219442,0.4312321269063787,484.38627049280603,52.15977449284501,9.859960344848368,85.83263165029273,8000,0.7792903346110838,810.3979065790862,0.5265475233858674,1.380854903554053,12136.5902059543
2313,840.4517532063328,0.754901945651498,0.4325453252176795,346.4553198600491,54.34910355202152,14.900350646773969,113.38500163475484,8000,0.8058821201955316,850.7460175324617,0.544514946078062,1.3858340791947732,12349.84449838961
2314,898.563367799814,0.8378533601511367,0.2609527555051651,372.84250133494186,62.96656159484663,14.34070539234152,114.10380194652906,8000,0.760477538331562,908.2614262836552,0.5138361745483527,1.3927658231369289,9046.067196894623
2315,726.2978239795963,0.7297927441812108,0.2659798801903787,398.3972536662451,30.79242787310465,11.691679793331499,84.36187205892334,8000,0.6149715480297538,743.242346400376,0.41552131623632016,1.3722174148154551,6135.480371821552
2316,754.9463051039039,0.740425218056294,0.2990238114344687,325.2915712902786,68.06577392777858,8.242405887895428,90.65463813028609,8000,0.6940024679973235,769.3668995418162,0.468920586484678,1.3756347043081047,9557.92662418722
2317,778.9152151195293,0.8959067386517223,0.301011890493895,584.5524882522681,51.248849833929256,9.17899579598492,109.44356003700277,8000,0.6937917409401445,792.5734592178259,0.46877820333793546,1.3784937959806616,6595.876950782454
2318,784.3656357077663,0.7275924450903459,0.2689778350478502,446.95609073264734,68.08208977959683,13.977546480052771,114.79866765092325,8000,0.6682403259176155,798.2837214879959,0.4515137337281186,1.3791439392754319,6905.8933825400945
2319,782.2042150531091,0.781221630179719,0.3276926682346881,337.4093185307989,60.58072666323326,14.515684511558346,82.8669195427845,8000,0.7065809946699404,795.5468074142349,0.47741959099320297,1.3788861194254887,9283.099518426174
2320,881.522200511311,0.6163618982025452,0.36754507853825746,627.983248290232,36.092707144588054,9.129044732021104,116.09481287617452,8000,0.809301037626358,890.9257739386795,0.5468250254232149,1.39073309728618,11001.74850519799
2321,842.8065288933713,0.852663024063078,0.3656324401198927,573.46171378543,36.610392585585096,13.141630594497574,82.46548618978193,8000,0.7744662044516513,853.5030271263921,0.5232879759808454,1.3861149643122612,9496.97392868851
2322,821.5810428181408,0.794450414693863,0.3586859362517185,480.8896948510803,44.145839040508534,12.361163167032208,105.35135837536217,8000,0.760073736872442,832.9944737104828,0.513563335724623,1.383583118208869,10364.621021716715
2323,761.8745435725564,0.721206030858844,0.31773438497749945,398.97013403709366,40.559520877431886,10.123694789657858,80.88300541314423,8000,0.6969695025532135,776.0156439389235,0.47092533956298216,1.376461128336819,9118.467059618579
2324,864.758076844259,0.604850861986356,0.39129113706331614,360.6983575171387,47.571950371901046,11.052639825387082,117.13060086977893,8000,0.8172322909040043,874.3848412613667,0.5521839803405434,1.3887334174587211,13503.837929113253
2325,891.0121022969978,0.7775006461780511,0.4152967881962143,483.3496767020248,54.15615483501559,12.74088599162866,94.14762597499592,8000,0.838850252237915,899.8548727670958,0.5667907109715642,1.391865084175014,12883.368005849143
2326,864.2396565100453,0.6037973485452487,0.3192548532954817,654.0982972042249,47.46317997946967,8.709071396619539,105.9521230158395,8000,0.7666066354843414,874.5703671400848,0.5179774564083388,1.3886715781720338,8462.145234204881
2327,700.3130210382946,0.6003610841727054,0.2671070718598924,375.35812930878797,32.25682338828876,9.323298563481984,87.38488796322713,8000,0.600517861710064,718.6432899491459,0.4057553119662595,1.3691178581114987,6410.929624129437
2328,827.2802740366814,0.7848295686448064,0.3092660502183713,527.4636915965951,69.02526460603607,8.233204805883641,92.85021664016594,8000,0.745355477417744,838.7746100637245,0.5036185658228,1.384262940822693,8520.55410899993
2329,710.2270762884201,0.6567051202003663,0.27747373091498057,684.6743980889023,47.00488536805398,14.315412077893171,109.8919392886252,8000,0.5438711707924058,729.2722530961793,0.36748052080567956,1.37030044199646,4419.007023343324
2330,751.5214440667444,0.6575662649154286,0.3434717454454362,554.8466299058451,64.04300017286882,12.01727332674795,118.91983546955039,8000,0.679871916508926,766.3126902734299,0.4593729165600851,1.3752261767224112,7752.014770417112
2331,711.9049400695543,0.7959814697498231,0.2811870302632157,475.9858920623473,32.958171690446086,11.663992050661061,119.68213162437677,8000,0.5977576190971753,729.7868854004984,0.4038902831737671,1.370500583673564,5357.306162059695
2332,820.7590905898776,0.6161091563818123,0.34256895153159544,586.5491891755634,62.40259518866728,12.943684484315545,112.38718064592797,8000,0.7431118992485916,832.4513281231863,0.5021026346274268,1.38348507288595,9131.491262351936
2333,837.3179826985213,0.6940216684423669,0.29420057846492953,629.8311676074826,36.9361855084522,14.918451565798271,113.88772158816619,8000,0.7154480868196792,849.003694101698,0.48341086947275624,1.3854602716996063,6937.366503312462
2334,722.8975276131811,0.6448295706426057,0.3977462210924806,536.2065191547368,57.17619771987848,9.205661019060356,118.77615440510279,8000,0.6887729308624452,738.5342207665994,0.4653871154475981,1.3718118214511654,8943.511580209366
2335,776.7677766089959,0.7740529109389602,0.25551364816716915,648.732943597197,56.47226785020361,8.931742122714722,81.61266759075693,8000,0.6402931321160087,791.4031156338739,0.43263049467297887,1.3782376406053047,5337.169670826089
2336,791.2473017911084,0.7985295464182187,0.3609492607663851,505.836703750295,66.39226873067437,10.063536054369754,86.80601787941147,8000,0.7410090478285831,803.7573334987061,0.500681789073367,1.3799648092775583,9706.342275546513
2337,773.8106043521833,0.8163407560797131,0.2838976549840113,632.0116008825026,42.82706721402954,14.327609118390276,82.10711114078916,8000,0.6475864687491577,788.4199517473406,0.437558424830512,1.3778849004515508,5676.72396832541
2338,724.2050000970386,0.6765693650755696,0.25019837289392544,680.807696162278,34.3583903966257,10.880224280086031,100.04644613156432,8000,0.554730901390691,742.4091729976809,0.3748181766153318,1.371967774046926,4445.919513148391
2339,783.7895580374951,0.6267749254909751,0.4238400176129614,500.4973868094068,64.58263265039501,13.554477306960466,118.33956980018256,8000,0.7471772030040565,796.4059273813224,0.5048494614892274,1.379075225460378,10899.049399210267
2340,850.2356095616836,0.6236050970825693,0.38430555756281354,542.0006862341301,43.26310118561469,9.420497119072667,103.29744747599737,8000,0.79965180449558,860.4077962376942,0.5403052733078244,1.387001129656773,12287.906708769297
2341,714.2015329066511,0.7278454645352171,0.2697885644101047,543.7870171799339,39.30135156241877,11.45523809652086,102.21616463403372,8000,0.5872357240423914,732.1962207639655,0.39678089462323746,1.370774528126604,5053.1508949801255
2342,716.0360028163807,0.8837533227188146,0.3828144735367711,612.5739454393162,49.448344479534505,8.892293774025221,113.06745406647697,8000,0.6727988894949652,732.2458229132889,0.4545938442533549,1.3709933554717686,6858.634625345091
2343,770.9542583671969,0.6653187102741074,0.3723294665475197,629.1863360709691,35.845427600471595,10.890288800215103,117.15795527278954,8000,0.717821776195753,784.445780062288,0.4850147136457791,1.3775441879314951,8637.91600252058
2344,888.345142323785,0.6770224804024648,0.34467133740864064,310.8917264824243,41.87853412287876,9.835973768032208,107.9422092610151,8000,0.8165912374815184,897.5237722744172,0.551750836136161,1.3915469601732704,13285.500939960133
2345,833.7145293445828,0.6302666406317576,0.3338516196851228,593.3438256361551,45.41122536258612,11.846021170923429,115.81509482151306,8000,0.751443423636305,844.9604608800774,0.5077320429975034,1.3850304403484095,9041.883309586472
2346,835.7339913345129,0.781671082168179,0.42741395258314696,613.526097852095,41.090211739642776,13.462843491526352,87.00865115980353,8000,0.794549398985046,846.2982086614096,0.536857702016923,1.385271328986228,11218.708356918642
2347,772.383998167573,0.8039618621841524,0.29902960397949024,580.1717757832948,48.01038002972328,14.568592599436197,100.13628127494921,8000,0.6624462065884628,786.7852139680846,0.4475987882354478,1.3777147306027853,6112.878171805735
2348,818.7321582417077,0.792879362448228,0.32966201140267665,585.4782637292385,45.38602689136499,9.986899468854224,94.58420150373965,8000,0.7428161199231634,830.4806123193342,0.5019027837318671,1.383243293554283,8278.988399642843
2349,702.0262368055487,0.8583390729134344,0.31582308257896546,316.5611436737077,60.98364124442397,13.201921869965386,93.30085212745038,8000,0.5976240921844859,720.3407798142284,0.40380006228681475,1.3693222206149798,5459.610542832161
2350,827.2192092819084,0.7459277505078215,0.4042402058073267,476.8154647795624,66.73634707698838,14.199146360974227,88.5700119817116,8000,0.7803759448845702,838.1899013742853,0.5272810438409258,1.3842556576037437,11415.391102753687
2351,882.6573895152474,0.6403371122301194,0.4332930612465079,627.2718598886962,34.036928669914104,8.873963139352309,115.75986331537943,8000,0.8421527331013433,891.6084211365443,0.5690221169603671,1.3908685065568653,13349.979894979691
2352,822.5146936689639,0.6868215392113238,0.41995633974804614,673.6028565180416,62.93210173776764,12.10152559673651,98.01476876602042,8000,0.7811904349447603,833.584698314727,0.5278313749626758,1.383694487528821,10724.983757650163
2353,874.739718693269,0.7987289920264056,0.4095407860599537,391.7871682287739,67.27084830807742,12.282924160189292,101.21016097023238,8000,0.8285156626704672,884.0189627100532,0.5598078801827481,1.389924060646244,12746.561180610744
2354,844.7946110932187,0.7839365921224679,0.4473579891140166,531.6779761411179,57.464525838747036,9.906695716118467,91.05242786772813,8000,0.8213705188630959,854.7723296556582,0.5549800803129026,1.386352109640523,12542.540267185757
2355,724.111683280738,0.7593009389228887,0.38942891008207703,621.7320958202336,69.85678704682753,8.157601917264344,118.51403572697117,8000,0.6906686186389146,739.6668706064822,0.4666679855668342,1.3719566498463143,8023.340590474516
2356,880.4906614571684,0.8048893256066062,0.4002107582427068,600.9630571436743,43.40171998659568,9.796920625385964,104.44840013164658,8000,0.8251818519160458,889.7049550438866,0.5575553053486796,1.3906100520182616,11790.0789803334
2357,713.288768871155,0.7912172551119898,0.44656050794100377,547.5560467920317,63.21239766339862,12.093142250688809,80.02776715422286,8000,0.670161673041124,729.6573337416436,0.4528119412440027,1.3706656573112723,7466.118636976706
2358,806.7934945095527,0.8643974668394856,0.2513981570798348,307.4764753048001,56.94810018707555,9.375098986894274,90.71569859207554,8000,0.7051623514555945,819.4468103737689,0.4764610482808071,1.381819208382608,8522.995608401454
2359,728.4274247586916,0.775804913243489,0.37680967528727305,589.5543360446263,42.937151487898305,10.011416257256935,119.97390366295555,8000,0.6787476839790322,744.0561639618926,0.45861329998583256,1.3724714456780989,7562.592526278075
2360,702.3413221461808,0.8335804076101669,0.39779430639065794,609.297001311526,58.1870593404138,12.955457220638968,118.99099295370571,8000,0.6231509137215826,720.1140561609052,0.421047914676745,1.3693598082434584,5762.4120029368305
2361,784.4068520255278,0.6746121467899403,0.433565410751439,589.1398026502541,50.38487356230231,10.788209140995296,101.78465906384601,8000,0.7598687816119882,796.7939975806279,0.5134248524405326,1.3791488583881581,11033.842751600667
2362,759.0081415308313,0.8034547753767204,0.4267688608368686,606.3236645959826,37.5589556318849,8.457977708420902,102.56469080336653,8000,0.742559584309524,772.4299619394889,0.5017294488577865,1.3761192160573632,9950.584856598953
2363,797.2000987595206,0.8706582355148027,0.41839213624675886,472.3659570715441,36.95518729637851,10.794161189541201,116.0635398675685,8000,0.7702113243520526,809.0741979713915,0.5204130569946301,1.3806748790579135,10630.173852600863
2364,815.4399773469102,0.71571969836995,0.4391582543883408,697.5008583701564,58.535953870633925,14.998382754106524,108.34263761828245,8000,0.7732911531631017,826.8025159902894,0.5224940224075012,1.3828505921003078,10342.577874348766
2365,708.7478144617895,0.8337312562015939,0.3574758375827415,608.3147663490636,58.47721849266934,9.827360771833858,117.28865545092675,8000,0.6432636800819976,725.8406241158733,0.4346376216770254,1.3701239951168225,6221.689680890688
2366,724.6006590247491,0.8174367903586306,0.25138401911696534,531.4720021119942,51.230950438457334,9.85679569915128,99.16531897507849,8000,0.5983527222325457,741.9373842762976,0.4042923798868552,1.3720149697380923,5140.655327834598
