sample_id,thermal_cycle_min_temp_C,thermal_cycle_max_temp_C,thermal_cycle_rate_C_per_min,thermal_cycle_dwell_time_min,thermal_stress_MPa,cycles_to_failure,resistance_degradation_percent_per_1000cycles,strength_degradation_percent_per_1000cycles,primary_failure_mode,crack_propagation_rate_um_per_cycle,permanent_deformation_um,MTBF_hours,reliability_10years_percent,corrosion_resistance_score,vibration_resistance_score,shock_resistance_score,quality_class,overall_performance_score
WS_00396,-51.21961818896596,128.39319989232223,7.5361948972422805,21.69852121632806,0.05567997360519935,811,15.769012733397771,4.730703820019331,1,0.0001,100.0,2287.766213920322,2.347429236621254e-15,9.079974823452357,4.9961514742497615,4.885599657186399,Poor,29.055
WS_00397,-54.97424361863197,132.45852427890833,14.305721158787374,19.858941498547267,0.12370562681237654,611,23.006257707831224,6.9018773123493675,5,0.0001,100.0,2736.2677072606652,1.248296636788354e-12,8.712681429829663,5.385432388411292,5.715684627934307,Poor,28.055000000000312
WS_00398,-54.584993592512994,126.97576779107386,18.57437318069035,12.685029047518476,0.11983010251316728,603,22.574911684498463,6.772473505349539,3,0.0001,100.0,2461.101940423223,3.481799990170159e-14,7.375168527021529,4.573898588241048,4.253317095127669,Poor,28.015000000000008
WS_00399,-52.75903124160892,130.7736056182759,12.435930878289605,14.334805160994046,0.17802665775408824,4381,33.62793129299378,10.088379387898133,1,0.0001,100.0,3185.9902530512313,1.1452753599005016e-10,8.083759177643133,5.111528637640764,4.212889140259918,Poor,38.27706870703486
WS_00400,-47.11221544214428,145.4078718159763,6.948243486019775,10.914769906800291,0.0,1010,6.712565674251878,2.0137697022755634,1,0.0001,0.0,1554.1062915648674,3.3129080530819083e-23,7.992128401486774,5.092914999214581,5.041922196597033,Acceptable,30.05
WS_00401,-51.41655942818933,140.74784240198062,7.96222494067134,14.840118453079867,0.0,1996,6.444623193647978,1.9333869580943932,1,0.0001,0.0,4098.474032271147,5.217624450994706e-08,7.957022028208296,5.349452045282918,4.850480377913019,Acceptable,34.98000001304406
WS_00402,-52.9482700934914,141.7348935419082,16.615711733298276,28.412696737913826,0.1888426687263376,667,46.993728682484324,14.098118604745297,3,0.00012894026894280953,100.0,2965.1372084231334,1.47740228018251e-11,5.093543205744366,4.668748376391281,3.240467331424179,Poor,6.34127131751937
WS_00403,-51.44951743135178,132.01188562429326,7.485606436206063,18.23164555810296,0.05687303494724998,3984,17.579515176447828,5.273854552934348,4,0.0001,100.0,906.8458525771717,1.116297902770133e-40,7.454853540039837,5.787057214799841,4.440577586238967,Acceptable,44.92
WS_00404,-42.28989925442347,92.75769702218824,13.09860595704779,10.586489744244103,0.0,8618,11.710326615200984,3.513097984560295,4,0.0001,0.0,4176.9358352933505,7.795442741615279e-08,6.071643197249497,4.107473319764649,3.1387951188639835,Acceptable,68.09000001948861
WS_00405,-47.54457493344172,125.93806894971299,19.236759388029405,23.111986830718614,0.0,1598,8.119570972107057,2.4358712916321172,5,0.0001,0.0,1804.3641066964449,8.231041140413161e-20,5.117933282582068,5.042243833465417,4.735288919965663,Acceptable,32.99
WS_00406,-50.52019985345496,116.3831415819693,17.868214158714558,27.288848646756517,0.05174003584498154,1546,17.68400983601443,5.305202950804328,5,0.0001,100.0,8060.316158836617,0.0019057305377757957,7.328885610905726,7.109064875885609,4.7272943188602685,Acceptable,32.73047643263445
WS_00407,-52.167341603389175,132.28994300407322,6.235051617248512,13.647953593655762,0.12174180784092513,2911,25.783927493401453,7.735178248020436,1,0.0001,100.0,2148.8208810195138,1.9738543154002183e-16,7.721399587161031,5.319494059589166,4.558761153649838,Poor,38.77107250659854
WS_00408,-54.6134016205974,112.55162486268904,6.626573261215055,22.444718496475637,0.051821158209818814,883,17.35827102919815,5.207481308759445,1,0.0001,100.0,1320.3963378366086,1.5391824946893342e-27,8.845271882895227,3.7994404975466103,5.243555094606135,Poor,29.415
WS_00409,-40.41994419286706,95.54417627838194,17.419136625550376,16.747049601231467,0.08973631951102432,2850,21.629404798091528,6.488821439427459,3,0.0001,100.0,7852.808563258041,0.00143000923992222,4.5994184150764985,4.0687751021862395,3.9782073566360907,Poor,39.25035750230998
WS_00410,-52.08403981996301,120.93861664227866,18.639295589461977,18.835850380878306,0.11419495326507947,466,25.35359877110734,7.606079631332202,1,0.0001,100.0,1739.2283154291526,1.3360356768968667e-20,5.981269492054667,4.540312627844166,5.241279284483772,Poor,26.976401228892662
WS_00411,-54.12257637250214,119.13584176348857,7.42706287897449,19.37346284979418,0.013860673450879244,686,10.31702892543683,3.095108677631049,1,0.0001,100.0,2675.949771931171,6.066221575103149e-13,6.474010039676389,5.38183053855409,5.045132413192866,Poor,28.430000000000152
WS_00412,-41.350033868957695,117.38369580620709,12.760587204732595,28.83763898435166,0.09206556321159556,623,24.272505905015088,7.281751771504526,1,0.0001,100.0,1532.377264092882,1.4896603682180077e-23,7.804258961917918,5.459600849421577,4.5869762630023825,Poor,28.115000000000002
WS_00413,-54.503657569569356,142.29366541414416,11.614740974982006,12.882797535466201,0.12988623316925088,2709,21.982046570738653,6.594613971221595,1,0.0001,100.0,1793.4181873300847,6.120229421540761e-20,7.974873831753914,4.741045108700027,3.479917290675421,Poor,38.545
WS_00414,-49.72149337410478,139.50221530717312,5.576538598587338,18.994269785091074,0.12488764772964338,720,25.701104669257244,7.710331400777173,1,0.0001,100.0,3540.355585758479,1.7952759139944012e-09,9.02008229215003,5.250443066905368,4.83715738822802,Poor,27.898895331191575
WS_00415,-49.01376227753089,111.1474390294052,19.05535519608822,14.253029899652168,0.0,1732,9.82455744630053,2.9473672338901586,4,0.0001,0.0,1530.32431612083,1.3796904870056457e-23,6.837779408199275,4.7659463697727045,3.8244890038530115,Acceptable,33.66
WS_00416,-49.35938758111412,95.37180763380528,17.863027380412724,17.69140378899801,0.0,2647,6.104347059584499,1.8313041178753495,1,0.0001,0.0,3448.5279477945946,9.289438745068851e-10,8.506310539999822,4.505310522826346,4.745755989035592,Acceptable,38.23500000023223
WS_00417,-53.17011293964216,118.19445134668777,17.716402810504434,16.320496461251892,0.0,742,6.481872547565232,1.9445617642695696,5,0.0001,0.0,1349.5814671581822,6.462107061207664e-27,7.939571341019383,5.7893453325453645,4.587341904457387,Poor,28.71
WS_00418,-40.80489393099674,87.98637376276623,5.293264417006676,22.512560991767312,0.0,994,10.363127940301663,3.1089383820904986,4,0.0001,0.0,3942.294185016285,2.2373385051270525e-08,4.819619465302908,3.7739287249241724,3.4519171338435775,Poor,29.970000005593345
WS_00419,-43.589014263775546,127.63447917701183,9.135949750266018,10.576794973180188,0.11300750567091963,460,20.35755955240555,6.107267865721665,1,0.0001,100.0,2351.715325492345,6.649489845975972e-15,5.664922279107604,5.032754891321985,4.352596774256277,Poor,27.3
WS_00420,-46.29256281373097,85.5903684824105,13.395369837317663,15.465439431703443,0.08704273465545333,3911,26.251936291613408,7.875580887484022,3,0.0001,100.0,9195.24703814131,0.007288258372447291,3.1549739628278415,4.306671708374725,3.0885579492708497,Poor,43.3048857729797
WS_00421,-48.90776337463941,137.7651242873456,11.383936615632269,19.17410933436298,0.12320410585691006,627,22.36652071947641,6.709956215842922,1,0.0001,100.0,2656.676808147094,4.783875897228167e-13,7.6579481581422675,5.419770103124996,4.816118357907685,Poor,28.13500000000012
WS_00422,-54.544156106396244,144.3965197122361,9.548745840624514,29.079759198961384,0.06167160950377605,1182,18.4556297236078,5.53668891708234,3,0.0001,100.0,5808.349786375035,2.8189354659192186e-05,6.0316627037824055,5.775746423668766,4.111949617285366,Acceptable,30.910007047338667
WS_00423,-54.46006625974473,124.93155564187418,19.9713483482218,20.414571521842007,0.11839847045506843,127,30.287263884866547,9.086179165459964,1,0.0001,100.0,2287.8010383748133,2.348797840018741e-15,8.30234048067127,5.131386006920704,4.490387698352512,Poor,20.347736115133454
WS_00424,-51.991704851259314,118.496008850712,18.15104822083125,27.697469830462524,0.11252189104330101,749,31.904786019647975,9.571435805894392,3,0.0001,100.0,3709.2978736826103,5.5406218303984756e-09,6.646921713715363,3.5650006563376566,3.294001908522182,Poor,21.840213981737183
WS_00425,-40.41661865881549,114.09776424400351,6.618473906457575,14.920340428614836,0.0,2277,8.765236271076954,2.6295708813230863,5,0.0001,0.0,3262.3114590383934,2.1790622200287094e-10,5.569877988651446,5.419893189853845,4.4970598263120305,Acceptable,36.385000000054475
WS_00426,-49.57906381888503,111.02951908540089,11.849807845019548,16.28123551399302,0.04978866070032865,921,17.680363136709644,5.304108941012893,3,0.0001,100.0,4666.15182278717,7.027043789391814e-07,7.720929760396052,4.438398711353444,3.273780928473859,Poor,29.605000175676096
WS_00427,-52.65462313732882,116.59787423593477,14.768577074326252,11.232106664065281,0.05246827418571172,330,14.520677297939823,4.356203189381946,1,0.0001,100.0,2539.07212877817,1.0387147731357034e-13,8.491816252369928,5.40279400117909,5.348663997740603,Poor,26.650000000000023
WS_00428,-42.6994154413361,114.45799929348298,8.06406564466422,20.29883161361978,0.10372389372498057,307,25.11332434030321,7.533997302090962,3,0.0001,100.0,4558.804609811046,4.516341300862842e-07,6.947172071823644,4.941353843599558,3.5297076329918875,Poor,26.421675772605326
WS_00429,-42.101753201319454,122.15764719186258,6.944261956974041,19.971967010753467,0.1084112042595001,1458,27.96891832584222,8.390675497752666,1,0.0001,100.0,1427.6541974623603,2.2488095509027694e-25,8.19484018002799,4.053015360613449,4.469408029770991,Poor,29.321081674157778
WS_00430,-46.245409857686624,89.4897903195143,13.448123460610775,29.818530738011233,0.08958523211695257,346,18.084293253717412,5.425287976115223,1,0.0001,100.0,1922.070788166061,1.609392899165915e-18,7.34577116053958,5.8436670065609775,4.426802966584937,Poor,26.73
WS_00431,-44.4699938635106,110.00800623209028,6.366679224560732,11.077216745770833,0.10195548006309656,730,18.880499570290496,5.664149871087148,3,0.0001,100.0,1449.788929018186,5.73856351968366e-25,5.891265469707462,3.4097307687531364,5.234982461166225,Poor,28.65
WS_00432,-43.12051532690338,105.7975371504952,12.31526044084923,26.098108041016022,0.0,1317,8.383860940278804,2.5151582820836413,4,0.0001,0.0,5958.38467344379,4.1211177648734376e-05,5.249317862396039,5.479140719785625,3.4961664232224035,Acceptable,31.585010302794412
WS_00433,-43.13604304344808,137.49527734150206,7.219861468274063,14.504896982603,0.0,2532,7.2972830198716565,2.189184905961497,1,0.0001,0.0,2943.672370803295,1.191079051196116e-11,9.118679265257803,5.78837909223526,5.043509572482943,Acceptable,37.660000000002974
WS_00434,-53.3230295609317,142.052182714762,19.725466740777044,26.255465847763514,0.1289476401019578,449,21.83392840496749,6.550178521490247,1,0.0001,100.0,5634.899404174002,1.772022563190233e-05,5.45279521120551,5.277555320911378,5.101370287003104,Poor,27.245004430056408
WS_00435,-42.325289882465405,94.32856179834921,7.324439208823392,24.415352436918532,0.0,429,9.097791142899016,2.7293373428697048,4,0.0001,0.0,1094.368524987979,1.7234299689065326e-33,7.248530909916794,5.177658360996068,3.4591823900464,Poor,27.145
WS_00436,-42.43981049055843,135.8087475527574,19.861039072486776,13.368362068269274,0.0,748,7.519737290177814,2.255921187053344,1,0.0001,0.0,1989.1274372159858,7.480437139333625e-18,8.104839258832973,6.076992864364115,4.222327134758855,Poor,28.740000000000002
WS_00437,-44.058311522951236,135.147855472618,12.082613965014007,26.054188911973785,0.17382998198570215,631,42.80973579883587,12.84292073965076,3,0.0001,100.0,3348.8909646089246,4.362772141718768e-10,3.8542068479890754,5.866996210986255,4.099058214649088,Poor,10.345264201273203
WS_00438,-40.88068616045589,149.45104957218945,12.059421671155574,28.84749061791303,0.1256189455835459,698,34.256329202388734,10.27689876071662,3,0.0001,100.0,1767.9205097723896,3.025671198961724e-20,5.330594065265573,4.257299415114872,3.4861642788246447,Poor,19.233670797611268
WS_00439,-47.378165291848056,93.1348454288062,19.60288294960645,11.141655088088832,0.09273858707563178,1024,19.302245080252852,5.790673524075856,5,0.0001,100.0,2524.029839489522,8.456684700634066e-14,7.639996693996083,4.7678612561193905,3.7419382829625585,Acceptable,30.120000000000022
WS_00440,-40.49259756346032,121.93280786933792,6.1915431552247995,13.036475427174498,0.1072007675856468,1229,36.57016510506609,10.971049531519826,3,0.0001,100.0,5740.185294627938,2.3567045086559855e-05,4.1441099367615175,4.424068243795629,3.197809860806204,Poor,19.574840786695184
WS_00441,-54.13778117750839,92.71352672512076,8.350952687053352,22.091203974928455,0.01174810463221032,1010,11.128869278022115,3.3386607834066346,3,0.0001,100.0,2910.4378032008885,8.479290529170001e-12,8.423426173626908,5.535538112540414,4.636325711741892,Acceptable,30.05000000000212
WS_00442,-44.324388922408396,99.14103318837317,7.138272466711511,18.178582433233714,0.0,4478,7.191127959342279,2.1573383878026835,5,0.0001,0.0,1686.6012266900696,2.775089791541509e-21,7.967918582255632,6.10820025899296,4.798901628304559,Acceptable,47.39
WS_00443,-41.97393802457816,141.74400224307445,12.937954157072081,17.174526778225555,0.05695256148297232,251,14.53601116649105,4.360803349947315,3,0.0001,100.0,2250.002907072821,1.2344969394611335e-15,5.323130254552986,5.696486131801405,3.530380074622771,Poor,26.255
WS_00444,-48.746199601050456,122.93612695469722,6.610418661919939,20.84060762462631,0.053221521232281785,1096,18.42806361830014,5.528419085490042,5,0.0001,100.0,1971.4779779030166,5.043159722448528e-18,5.868092417016041,5.670508431154532,4.209431150060917,Acceptable,30.48
WS_00445,-46.64394385017039,146.9914638604461,8.661019388691622,26.693435099367523,0.06002697639029113,3341,14.891154741157766,4.46734642234733,1,0.0001,100.0,4119.604010475802,5.822159395283534e-08,8.047136180141804,5.797076814613643,4.805865029155441,Acceptable,41.705000014555395
WS_00446,-41.60551260838639,136.80209280187802,9.114972683826275,18.38125730829887,0.01427260843282114,241,9.362903640287467,2.80887109208624,5,0.0001,100.0,1862.391755934176,3.7359280763273623e-19,7.816181163698257,5.37697226970221,4.012318138157028,Poor,26.205
WS_00447,-41.81215944787432,122.99755377581863,14.874038227351075,16.770695865355616,0.0,437,7.616728832362938,2.2850186497088814,5,0.0001,0.0,1939.3837621312045,2.417453778932716e-18,5.776454231666929,5.386511552966261,4.118213354758571,Poor,27.185
WS_00448,-50.31986864091279,117.55208931238175,12.366211703619141,29.30622166368953,0.11079549224917437,432,26.30946873334944,7.892840620004832,3,0.0001,100.0,2704.5354154760553,8.57404999487456e-13,7.442781916810638,4.968066241498747,3.5938750579039977,Poor,25.850531266650773
WS_00449,-43.04582939866491,113.59922754219467,5.145582155336141,16.856726457916245,0.0,826,7.678241918178292,2.3034725754534877,1,0.0001,0.0,1695.6661718927699,3.6632295575548076e-21,5.9552279735531295,4.8521907448879515,5.062835931888366,Poor,29.13
WS_00450,-54.868271281930944,97.07072592360127,16.00023947943056,11.778504178921716,0.10027973815565122,822,27.888952846838333,8.3666858540515,3,0.0001,100.0,3930.9428418913167,2.0982861629464937e-08,7.520778558353613,3.949650588174628,4.447968928913666,Poor,26.221047158407384
WS_00451,-51.40822261107506,132.45906520761008,8.680104127589416,15.627248542454584,0.12135240996033216,1260,31.6588088357663,9.49764265072989,1,0.0001,100.0,2682.4127689899938,6.564064837860762e-13,5.580407191348052,5.311740235429678,4.835292476874861,Poor,24.641191164233863
WS_00452,-50.76711591736649,136.60258536351628,13.768314440840179,12.092789482814899,0.0,14805,8.056984791532297,2.417095437459689,1,0.0001,0.0,12421.897915167488,0.08656218025028248,7.861271074963747,5.803982682315072,6.569776816271081,Good,75.02164054506257
WS_00453,-42.35791857156618,129.0898696391749,14.276184601781658,10.327951134337997,0.16630435456441883,2748,35.461058261339474,10.638317478401841,3,0.0001,100.0,4950.304918386669,2.064320481067129e-06,6.091716069340764,5.993932184458517,4.086636946180535,Poor,28.27894225474065
WS_00454,-46.8328555699247,133.43540751517762,19.896996035920345,27.486993695274766,0.11897705363616748,1079,21.72734211962811,6.518202635888432,5,0.0001,100.0,1772.9295792830915,3.4803266421116654e-20,5.705303429381721,5.757993896536862,5.0634683753452885,Poor,30.395
WS_00455,-51.19155007034263,128.57601144177917,14.18813128362651,20.134039922834557,0.0,3355,8.49705752269065,2.549117256807195,4,0.0001,0.0,4652.633987105695,6.654020666865648e-07,7.71344757716607,4.843755091754295,3.9605984280152007,Acceptable,41.775000166350516
WS_00456,-46.75275484723202,85.55528431190842,9.1553533010957,29.83891082373817,0.0,413,7.992220465234002,2.3976661395702004,1,0.0001,0.0,2609.9036703733004,2.6493629380933396e-13,6.141853761790089,5.418280816537929,5.3391081065417545,Poor,27.06500000000007
WS_00457,-48.917261898835456,109.3075775999422,9.197786098530248,17.048737844097065,0.0,1070,9.96590222877954,2.9897706686338616,4,0.0001,0.0,5839.069236446348,3.0517176928208408e-05,4.190239102269343,5.072346899539968,4.301543558953994,Acceptable,30.350007629294232
WS_00458,-49.90037083835548,98.06124452672519,9.911477779428038,13.737299331107241,0.04586810076317502,2339,14.349461635914382,4.304838490774315,5,0.0001,100.0,1950.844375955656,3.1520997170325102e-18,6.21379873128116,4.84023796705681,3.8777061349832205,Acceptable,36.695
WS_00459,-42.570194544411635,93.22730681233051,11.984076435351147,22.778216798714936,0.04209722542059008,1584,14.13327305817892,4.239981917453676,5,0.0001,100.0,3921.1036212086174,1.9841723040956645e-08,7.946651147761937,4.807732113100264,4.162649177419171,Acceptable,32.920000004960436
WS_00460,-40.601795114923036,116.37567267250863,17.300334374228257,15.83424982772863,0.10360512873970487,1049,25.355387323760482,7.606616197128144,3,0.0001,100.0,2877.9997619752858,6.039883683025026e-12,7.44918658004732,4.669018953114863,4.0684572009789415,Poor,29.88961267624103
WS_00461,-50.521781995277195,109.41795944631235,10.160819972900427,18.222478748058215,0.10556022935144906,1155,23.585733043840122,7.075719913152036,3,0.0001,100.0,2738.2042016214455,1.2768817183687855e-12,7.634661210062839,2.784469661699413,3.9261876319567643,Poor,30.77500000000032
WS_00462,-53.47738394264531,138.08218963038098,18.91406001056633,23.498147562684153,0.1264293185581973,713,28.280150865666787,8.484045259700036,1,0.0001,100.0,1624.0649150599475,3.755838599181544e-22,6.652176999520653,5.811890230504741,5.222597853568421,Poor,25.284849134333214
WS_00463,-54.64295295952094,144.46971590271684,12.355273778931688,19.51299079758904,0.13141436144907692,2517,38.13408394133518,11.440225182400553,3,0.00011062495144556824,100.0,3389.576932289698,5.972035721520276e-10,7.504650610790974,4.025367856013342,3.266014879397664,Poor,24.450916058814123
WS_00464,-42.43455292935384,132.83827549068383,17.714535288644484,12.304618311148124,0.014021826273602999,1936,10.633024570793399,3.1899073712380197,3,0.0001,100.0,4563.209736952288,4.6009007569826325e-07,7.590879098293594,3.9526024174583463,3.4923978669964963,Acceptable,34.680000115022516
WS_00465,-48.48143234798206,88.59982346656297,10.627192293824203,25.961480992368323,0.09047362883759968,538,20.967679774129017,6.290303932238705,4,0.0001,100.0,1156.8382046386105,1.299094975714112e-31,7.609945408336584,4.98411080348224,4.0049017387353,Poor,27.69
WS_00466,-50.875393295720585,134.3317843576736,13.180848069576342,16.493722324972797,0.12223673725124011,2495,31.94953108093085,9.584859324279254,1,0.0001,100.0,1418.2938062499104,1.4999683714363874e-25,7.88759163236896,5.562353618435656,5.122879232608199,Poor,30.525468919069148
WS_00467,-40.306702880237985,101.94922594879601,13.020173853400218,15.76230755131026,0.0,1608,9.717479885232112,2.915243965569634,4,0.0001,0.0,1476.3478597105452,1.7016578449451535e-24,6.680586546898594,4.78706137487854,4.453086350273406,Acceptable,33.04
WS_00468,-49.19494910974236,111.69552980973367,6.616161423599785,26.90460178730953,0.10618771608685415,1065,23.822631997296014,7.146789599188804,3,0.0001,100.0,5227.654890149159,5.27851586246043e-06,7.551264515834623,4.02498922658965,4.661591035895965,Poor,30.325001319628964
WS_00469,-54.41750980890829,99.99086625415903,6.706612119019956,13.23085199729632,0.012352670085045373,880,10.813103839166613,3.243931151749984,3,0.0001,100.0,4492.237077121591,3.397226315130553e-07,8.07965967076495,5.0118603858198965,4.009474743243036,Poor,29.400000084930657
WS_00470,-40.449521632420215,92.79493528412152,13.109349438384541,26.174135649466397,0.08794134156491751,4552,28.744100121983195,8.623230036594958,3,0.00020229437032456978,100.0,5975.531865525423,4.298700327677573e-05,5.1567083218612915,0.8957705372787519,2.4671797334021646,Poor,44.01591062476763
WS_00471,-52.67638709401368,115.44451178456474,11.137734214092273,23.249359473400908,0.013449671910286261,420,8.605287080687885,2.5815861242063654,5,0.0001,100.0,2250.7436864289875,1.2504175370592657e-15,5.340102598024757,5.64010255926372,5.012940796532425,Poor,27.1
WS_00472,-52.146803471666615,92.83169958803052,12.1647100909696,15.115514796583614,0.0,1376,10.370403133081577,3.111120939924473,4,0.0001,0.0,7540.990638627687,0.0009015989853864535,3.6846005167047355,0.1905305575712919,2.673288660917092,Acceptable,31.880225399746347
WS_00473,-50.91434599341095,113.80725876520522,11.765885653624286,27.646069264035592,0.15977995661585764,1517,31.88085333990388,9.564256001971163,3,0.0001,100.0,2476.9241678959534,4.370674905928631e-14,8.830054846112054,5.302639943193494,5.435518649098192,Poor,25.704146660096132
WS_00474,-50.243551036212374,89.07662381843107,16.668239797038005,10.444750453295942,0.09195131540406465,841,26.256264523956883,7.876879357187065,3,0.0001,100.0,5004.403789902371,2.499518328870643e-06,3.8455883082815947,3.0337023785609114,3.223685023456052,Poor,27.9487361009227
WS_00475,-40.13076416101482,136.5510363856977,14.509981506654718,13.194737209537246,0.10247544431709324,1151,27.417571670551656,8.225271501165496,5,0.0001,100.0,1438.1584849775325,3.5203804943699627e-25,5.528234231033537,4.301632231716136,3.595441065751439,Poor,28.337428329448343
WS_00476,-41.96750314929902,149.95401014487544,5.774293476153319,15.889979008140479,0.0,1790,7.283463399726718,2.1850390199180154,4,0.0001,0.0,7777.807190675575,0.0012841678412752622,5.026247513219297,4.110632578254358,3.885652119831376,Acceptable,33.95032104196032
WS_00477,-42.46690603667211,139.67634071841505,12.21912150297987,14.592464035780605,0.0,4964,8.811837495820926,2.643551248746278,5,0.0001,0.0,1835.245707780849,1.863131522436626e-19,8.077555975000902,4.922280453292656,5.060988404011828,Acceptable,49.82
WS_00478,-42.77239701791729,89.23876042455512,7.8419180497758685,22.99459954700137,0.07656647131663398,449,16.60112666497474,4.980337999492422,1,0.0001,100.0,1510.3535499539757,6.472402512721328e-24,8.12221462783918,5.491885819305005,4.634190063837381,Poor,27.245
WS_00479,-48.91211978800174,103.88864253478243,19.875112849210126,14.433005845750353,0.10084850313303753,256,21.749983949706404,6.524995184911921,1,0.0001,100.0,1951.6823512491703,3.213461334553056e-18,8.763430120868144,4.8332718572926945,4.9348553287976324,Poor,26.28
WS_00480,-41.87837619213233,132.72003517104494,5.310979143227911,16.433150854286218,0.0,3295,7.822355161480726,2.3467065484442178,1,0.0001,0.0,1490.4001830279237,2.9774051435984592e-24,8.730527178377798,4.311822583734982,4.577374445864616,Acceptable,41.475
WS_00481,-49.79248582401664,141.52694149774135,12.168671286181741,14.432071133878694,0.1262708220323602,1943,23.9090468026761,7.1727140408028305,3,0.0001,100.0,3125.6896559840347,6.738189196681325e-11,6.568337007415986,4.175959939241296,3.7178071785977505,Poor,34.71500000001685
WS_00482,-52.558894679972425,147.6809651216142,11.166474355651856,15.419064819440491,0.13215830746904714,1284,35.09225804293868,10.527677412881603,3,0.0001,100.0,2859.434279573652,4.9568023795386316e-12,7.812235763875527,4.421158725790242,3.87323756117444,Poor,21.32774195706256
WS_00483,-54.38024721639472,140.0369395105953,18.867671636146635,13.732975309478059,0.0,2320,7.700404303759729,2.3101212911279188,5,0.0001,0.0,1753.3819710894106,2.006277017767935e-20,7.804412824823875,4.298404126812457,4.6686912260846025,Acceptable,36.6
WS_00484,-49.88468332795211,96.27861752444231,14.12655748605724,12.693721456245981,0.0,5148,10.245064179762661,3.073519253928798,4,0.0001,0.0,9670.079439950856,0.011635429297184044,4.693101202022778,4.3358626566793825,3.476607180605344,Acceptable,50.74290885732429
WS_00485,-45.03624412098182,106.91387062754364,8.997410851727878,25.44620128632362,0.0,19130,7.963974420566913,2.389192326170074,1,0.0001,0.0,6714.312326096111,0.00021570763380819084,5.4450967191867425,7.154525424881964,5.469277628632411,Good,75.00005392690845
WS_00486,-45.67342351181101,99.4687914526293,8.516605175658272,15.502680834894434,0.0,854,7.3708955824321185,2.2112686747296353,1,0.0001,0.0,1425.5200011589986,2.0514311461968296e-25,4.594878480483751,5.045080409060618,4.893083495572815,Poor,29.27
WS_00487,-54.718359583037426,133.29546292146634,9.82812269056121,15.764596200519074,0.12408912285297245,559,29.51556156366215,8.854668469098645,1,0.0001,100.0,3242.3467810039638,1.8469825243003542e-10,7.674221204553774,4.922246871540518,4.546380873277378,Poor,23.279438436384023
WS_00488,-40.296645453535056,132.027625938886,7.645443155745299,28.879495169248774,0.09994807740760418,3518,24.27075928380933,7.281227785142798,5,0.0001,100.0,1952.1365432548112,3.2471952678008046e-18,8.281477786891818,5.893202082458555,4.631026535192146,Poor,42.59
WS_00489,-45.34049462239694,144.47449765941255,13.002464796835984,24.247089551596865,0.0,1042,9.256817997594979,2.7770453992784936,1,0.0001,0.0,2015.614402144216,1.3343217906220156e-17,5.45949162021714,5.248511244520813,5.021755093274771,Acceptable,30.21
WS_00490,-48.74958130880677,132.46763214587446,13.05269213144102,24.516006827707997,0.0,8171,6.898191660486594,2.069457498145978,5,0.0001,0.0,5595.049001000609,1.5862873901494177e-05,7.572181433198784,4.281026521738351,4.252355602468467,Good,65.85500396571847
WS_00491,-46.87080668276425,98.20876749885844,15.546968860172852,11.757338614126745,0.0,607,8.631653043758432,2.5894959131275295,5,0.0001,0.0,1911.7700190557205,1.2589659949594323e-18,8.341689591789832,5.800983497194834,3.951614335990976,Poor,28.035
WS_00492,-44.01629650393422,85.54229220694522,8.58850600570742,20.3087403296712,0.0855086685491804,624,24.085949257100538,7.225784777130161,3,0.0001,100.0,5714.38622596287,2.1997974631402632e-05,7.0040477047133685,4.839117847746146,3.1113538869297406,Poor,28.120005499493658
WS_00493,-50.391142640590814,85.83890977565544,18.484610872130453,25.706386283621896,0.0,999,10.006753576182222,3.0020260728546666,4,0.0001,0.0,4634.993046751578,6.193876290839551e-07,7.467366884604271,4.353369413814545,3.954590832244835,Poor,29.99500015484691
WS_00494,-53.50128814847527,136.6862914409583,17.624461288594958,18.35643124374549,0.12552380252902612,446,30.44052270996872,9.132156812990615,3,0.0001,100.0,2373.1768915298053,9.312905029888901e-15,6.488586610740429,4.960973445730945,4.908886378483949,Poor,21.789477290031282
WS_00495,-41.28233418645308,142.50517834652354,8.973775798386232,23.273062552419894,0.0,2003,7.996941724065032,2.3990825172195094,1,0.0001,0.0,1044.7824220960292,3.8591230085070744e-35,6.044287836319842,6.966763283277408,4.7107193011309105,Acceptable,35.015
WS_00496,-46.123849149088045,86.63176725168242,7.011427809717145,25.370444415098113,0.0,400,6.782797478950913,2.034839243685274,5,0.0001,0.0,2035.9855624409943,2.061165067316742e-17,8.241782032417952,4.441752471099336,5.057454270574174,Poor,27.0
WS_00497,-54.08959578284694,144.68010544210756,16.124580312574253,10.33973215322483,0.06161860737973591,3899,14.892891147221082,4.467867344166325,1,0.0001,100.0,1482.1105977196921,2.14322460260608e-24,7.649852009378373,5.608391859707517,4.498319969940528,Acceptable,44.495000000000005
WS_00498,-51.466379661510594,141.55277263206295,14.06526017702552,22.55948015290665,0.11195110833027264,125,24.53677248748053,7.361031746244159,3,0.0001,100.0,3479.5154782692525,1.1647622360894797e-09,6.172975594688051,5.184468520564937,4.84816014789763,Poor,25.62500000029119
WS_00499,-42.67050105563947,103.56642297085094,8.853015442494433,13.913604191677646,0.08481741593536442,1177,19.75957048589621,5.927871145768862,4,0.0001,100.0,996.5195525147108,6.651660860972616e-37,5.827581785974679,5.021839925420332,3.7792736885991207,Acceptable,30.884999999999998
