sample_id,collection_date,anode_material,cathode_material,anode_thickness_um,cathode_thickness_um,anode_surface_roughness_um,cathode_surface_roughness_um,anode_coating,cathode_coating,welding_technique,power_W,pulse_energy_J,amplitude_um,clamping_force_N,pressure_MPa,weld_time_ms,welding_speed_mm_s,pulse_frequency_Hz,ultrasonic_frequency_kHz,preheat_temperature_C,ambient_temperature_C,ambient_humidity_percent,shielding_gas,cleaning_method
WS_00622,2024-03-03,Copper,Aluminum,326.64692892031803,412.4764000669385,1.2365095706017395,0.6007446495728762,None,Nickel,Ultrasonic,548.5000738040062,,14.643398700437444,1475.00698160009,45.42022975593968,848.1063430766444,,,40.0,59.26164471704917,17.392105349995997,39.4086977123156,None,Mechanical
WS_00623,2024-03-03,Copper,Aluminum,456.24922149404523,378.98414678054684,0.8514675896883853,1.0776622834928926,None,Nickel,Laser,181.85745061603095,15.788853128373644,,1001.9562160541368,130.74553755248255,6.201161113852249,110.72728936484857,20.960530056077076,,84.8689315923887,23.771256678763834,39.54623106146361,Argon,Mechanical
WS_00624,2024-03-03,Aluminum,Copper,483.0311937526641,258.453336834063,0.462173341167603,0.364942632218293,Nickel,Oxide,Ultrasonic,1334.297143924668,,11.418693039086588,1780.4300790813572,42.17411452978125,1091.4687226166857,,,40.0,23.546177648690442,22.56973245253249,35.16545089458354,None,Chemical
WS_00625,2024-03-03,Copper,Aluminum,344.1213286408519,195.7726040723221,1.6220888132309488,0.3595825709382974,None,Oxide,Laser,1894.5720300309226,10.00166017456397,,1019.5330893752586,149.51085314240603,52.20843522481117,180.14657253626933,177.35117029809274,,142.06894369063755,18.42161304147208,41.92760862405699,Helium,Chemical
WS_00626,2024-03-03,Copper,Aluminum,427.171640630489,323.9287171631819,1.574924161269074,2.9595803834481216,Tin,None,Laser,344.58911220738014,30.096847174468166,,758.0808419726019,33.614585727598396,58.95060393669732,110.31690846429267,39.29672594820535,,96.68703164883475,32.42367840173205,65.94156325199843,Nitrogen,Mechanical
WS_00627,2024-03-03,Aluminum,Copper,286.3409901038587,444.30048190923844,1.426732710966427,1.361850850649814,Silver,Oxide,Laser,1499.4472712429717,21.760360838200352,,576.4874145280329,24.121635140611122,1.2415780417824527,53.78449888545956,41.19572088723236,,91.0240855000824,26.095700431989933,45.255816022833315,None,Chemical
WS_00628,2024-03-03,Copper,Aluminum,143.74712608701788,447.6998561938639,0.9130426191188766,1.0623725074191284,Silver,None,Friction_Stir,2792.3875159240624,,,562.2573200700843,18.334060653196826,4628.643364513761,,,,116.84572840636308,24.15183722036749,61.04012200217674,None,Plasma
WS_00629,2024-03-03,Copper,Copper,286.10978544206483,98.82425528169729,1.3478733443376432,1.1994178617983624,Tin,Nickel,Laser,872.8218254799151,10.879307608327064,,701.3765376278125,75.45628447159017,17.60200521497768,186.8892075303563,177.860265102031,,143.33639257580663,18.396592901365455,59.40183584315032,Argon,Plasma
WS_00630,2024-03-04,Aluminum,Aluminum,299.78717064694297,242.7576277159178,1.5634280818707493,1.0759139235883537,Oxide,Silver,Ultrasonic,1956.7288294947712,,23.755530696349588,1984.7523097726319,42.23804238598697,1163.211020171886,,,20.0,99.48734891742443,27.107086523091713,59.31257213951666,None,Chemical
WS_00631,2024-03-04,Nickel,Aluminum,384.1059038961005,259.1248802894372,2.24808634834298,1.6465387021642524,Tin,Silver,Ultrasonic,1230.1047651929307,,18.68091876435411,785.5703985344844,35.31560048141574,697.4813666471728,,,20.0,108.26942458549709,17.455405961321738,66.68970504533593,None,Chemical
WS_00632,2024-03-04,Aluminum,Copper,148.94734536830708,489.926915385689,1.639289723053056,0.7288975469363553,Oxide,Tin,Laser,1870.7416325428417,9.16220482659712,,1096.7398012186359,48.041682935935086,25.338917152035396,169.04425489452106,145.3464681531879,,56.212453566020116,25.56635986910225,64.10663139057735,None,Plasma
WS_00633,2024-03-04,Aluminum,Copper,215.73967193902928,355.09910685916304,1.032425215288827,1.0977991611747797,None,None,Ultrasonic,2342.51168305568,,54.034065237172385,621.8827508699136,39.01663346052686,355.95870759777813,,,40.0,127.11573972544201,21.34190434634445,45.71738634289737,None,Chemical
WS_00634,2024-03-04,Copper,Copper,213.81236114655485,233.26088776793176,0.5198959270571122,1.1204278642071561,Nickel,None,Ultrasonic,1185.380024550072,,39.277240019820226,372.71814225744805,9.287244170622689,1349.1571475989992,,,20.0,122.43857114387266,26.561805169579884,36.321981469719844,None,Chemical
WS_00635,2024-03-04,Copper,Copper,481.7478180835242,61.72604869351685,1.0809379633834342,0.5924854405245191,Oxide,Oxide,Resistance_Spot,4143.992726344044,,,1327.0835363022966,248.08710193766177,344.41004353704596,,,,22.803362307331884,28.614241338575575,52.23747421042906,None,None
WS_00636,2024-03-04,Aluminum,Aluminum,249.77523214702353,304.42332204463816,1.136881170558609,1.8936222505251055,Tin,None,Resistance_Spot,6357.400800540703,,,1135.9180781954415,116.1567246362397,282.0725623954331,,,,121.09751243405962,33.94465007946689,40.69548088747858,None,Plasma
WS_00637,2024-03-04,Copper,Aluminum,389.7922852841659,93.23418903726025,1.4254889642330635,0.80024418234886,Silver,None,Laser,370.0206392487166,4.403639230250211,,228.87013624504587,8.740745629551185,81.82988902336905,59.96511033492666,87.28414630860902,,45.0797928237982,27.233805509230535,37.561132914941055,Argon,Plasma
WS_00638,2024-03-04,Copper,Copper,387.86512161849754,425.5024808064934,1.9678585669526738,1.6631457428815295,None,Silver,Laser,969.3308444880059,23.537140728334645,,1777.2951270735596,36.589845704991106,74.09989482705869,25.327863707767527,81.49227276627074,,43.23868400101848,21.759219700600138,46.43670303998928,Nitrogen,None
WS_00639,2024-03-04,Copper,Copper,169.49488316145863,388.63339725666293,0.9535387108960919,1.0591390521922304,Silver,Tin,Laser,448.89648258501455,44.046575006414606,,1064.6488320385092,161.27503731837686,4.805846410052625,145.27040485415748,90.90061239413049,,62.744061710889106,31.757308420856056,49.678380198846995,Nitrogen,None
WS_00640,2024-03-05,Copper,Aluminum,307.34136021727943,257.2291219586805,2.859061988270282,2.2632286866928797,Tin,Nickel,Laser,739.2478365680868,43.471611782070994,,737.1075872018749,94.62674504905715,33.685145062005645,19.44476531001957,128.76436537200937,,143.4810532283272,28.61010956615846,33.42042953304863,Helium,Plasma
WS_00641,2024-03-05,Copper,Aluminum,452.4363019933916,243.14485079376487,0.41493080399284865,0.5941107410446808,None,None,Resistance_Spot,7581.421079950011,,,1580.7821911343985,42.52824969634818,310.4412815944879,,,,96.78248595566997,23.350733396286394,67.2507276483234,None,Chemical
WS_00642,2024-03-05,Copper,Copper,263.83897375562725,453.8025345059459,1.233272167990203,0.581363309063175,None,Silver,Laser,543.3647140043345,44.81731247580882,,312.9714070382237,8.21553944502141,47.9841762736787,41.38079993143542,190.8839553690482,,142.9717080628239,16.10855173686479,28.599412422224557,Nitrogen,Chemical
WS_00643,2024-03-05,Copper,Copper,475.30287830414574,179.80625768815779,0.6708161349069144,0.6358149001496776,None,Oxide,Ultrasonic,1051.2961710056327,,38.00450075921553,1000.1823436588322,22.048828485763284,611.2351044351,,,60.0,30.186930251999172,31.409842442564525,68.35379023417707,None,Plasma
WS_00644,2024-03-05,Copper,Aluminum,146.50620319587273,162.05898294804686,0.3853470200667292,1.068918912171634,Oxide,None,Laser,1042.2863686902251,1.174943450160447,,1142.6677292774657,36.921793377749545,62.16236919247318,32.03811346119869,16.833521700048298,,89.18132228573377,29.656830461845992,30.79406134204402,Nitrogen,None
WS_00645,2024-03-05,Nickel,Copper,83.37159759831383,472.6388447715929,0.9040350129961346,2.161352531859149,Tin,Tin,Laser,274.8694584075648,31.196381772569797,,1572.7374777381067,67.90820194439706,57.00866560482245,43.7325097747743,87.41619057741812,,85.65702509107294,24.293632665726463,53.03788042028587,None,Mechanical
WS_00646,2024-03-05,Aluminum,Copper,451.1542429151372,414.16062653906715,0.4825907228670285,2.2178689647733787,Oxide,None,Ultrasonic,1082.2500858085843,,20.62179237585686,803.4647857251222,31.759576511624935,438.50337500464803,,,20.0,77.5136862550936,26.286687768120352,28.621755483821172,None,Plasma
WS_00647,2024-03-05,Aluminum,Aluminum,431.4565390829975,419.2815168802376,0.9224575235900311,0.3150624832765042,Nickel,Silver,Ultrasonic,2040.9612504980664,,16.395594346215667,1724.431575700053,70.62079983513614,1109.3693606426173,,,60.0,148.888583190785,30.47377549541732,64.27205846095634,None,Chemical
WS_00648,2024-03-05,Aluminum,Aluminum,496.6654441702301,137.83721642416648,1.0175366161214108,1.1329825503089739,Oxide,Nickel,Resistance_Spot,6960.687052212558,,,1425.5785289002883,29.207198584509214,80.55166704990008,,,,81.5117018292517,24.462441443399094,60.54076220038299,None,Chemical
WS_00649,2024-03-05,Copper,Aluminum,355.7270696505917,114.48319614392048,1.7493962084671353,0.20059309911697829,Nickel,Tin,Laser,800.9500849037408,48.190751606046334,,1565.0431857617318,70.80379027896727,86.71028683550163,187.25041301484436,150.13331025756125,,51.026210668875734,28.023833496435103,47.50520654822904,Helium,Chemical
WS_00650,2024-03-06,Copper,Aluminum,471.50956700021726,61.713297417710706,0.4705784636282365,1.4881234503173246,None,Nickel,Resistance_Spot,5831.6194407212915,,,1941.247521303548,208.22070898385974,404.7161696243785,,,,103.68007731327563,24.593147840245464,67.91473626181954,None,Mechanical
WS_00651,2024-03-06,Aluminum,Aluminum,422.12706128784987,156.668679013406,1.5749485149503453,1.7490708558933077,None,Nickel,Ultrasonic,1831.323246869122,,27.45291435909938,1705.031814509537,94.54981347386409,319.2914953434567,,,40.0,52.08543058553091,27.487583360783113,41.5385215958409,None,Chemical
WS_00652,2024-03-06,Aluminum,Copper,429.9918499040391,398.38572127144613,1.0502625968502315,0.9800789617529285,Oxide,Silver,Ultrasonic,1301.1015578472386,,46.34038529709422,758.8978997148093,15.743470255463395,347.12895240375747,,,20.0,37.12320485856809,25.20949815654076,37.513148605851775,None,None
WS_00653,2024-03-06,Aluminum,Copper,306.11370670442074,158.01728844386741,1.6726757284108456,1.0428848724305038,Nickel,Nickel,Ultrasonic,1925.802302312028,,50.686004491080446,1327.0410146959628,54.67578392463596,584.3923869426715,,,60.0,95.79757425942967,20.271998180234895,37.52198946390193,None,Mechanical
WS_00654,2024-03-06,Copper,Copper,222.06406906251988,378.0964776176943,0.8058355516402156,1.0375056786134718,None,Silver,Laser,641.5227985214984,22.314673201035042,,1750.3620244924455,91.05405983198824,75.81133689051178,193.18446499622436,151.09054127949642,,114.17405371147724,27.597372883946996,46.12005414954658,Argon,None
WS_00655,2024-03-06,Copper,Copper,470.5511326444768,163.3587194153397,0.5136966856836304,0.6755548272986286,None,Nickel,Laser,843.467269144086,40.10555866720479,,1097.7310097377604,57.82421745036732,40.88984056367876,17.758212105230825,73.11050118639972,,78.68704022379625,24.543750828110376,45.3575514291422,Nitrogen,Mechanical
WS_00656,2024-03-06,Copper,Aluminum,244.45272902715251,227.88162407780226,0.5440306656102212,1.2409198171603704,None,None,Resistance_Spot,2343.6456007469415,,,1397.3197152311689,258.38456048091984,135.7165940698556,,,,61.86837683011607,20.40236158405248,36.18325181113077,None,Chemical
WS_00657,2024-03-06,Copper,Nickel,292.4687152623511,492.42303046013376,0.5241886046759714,0.8907388422410463,Silver,Nickel,Laser,884.9088992199495,37.082762850096664,,427.29623810527477,12.758805286844503,99.9237862508957,91.87055378488792,91.29255323411618,,39.901206839096,32.40450993251222,70.8975939453947,Helium,Plasma
WS_00658,2024-03-06,Aluminum,Nickel,250.75143820633448,160.16527907786102,1.2698605311657347,1.5922464084858945,Nickel,Nickel,Friction_Stir,1046.6054095586746,,,1650.2371257321186,43.898434489249105,3932.338560290323,,,,124.2157720044316,22.01382469258776,72.56132753229392,None,Plasma
WS_00659,2024-03-06,Aluminum,Aluminum,304.16824128208873,219.36678228422045,2.0927123738428413,0.9447702835211774,Tin,Nickel,Ultrasonic,2077.9591542917287,,34.606069267063376,1539.175199473493,73.70543686464049,374.09767291950493,,,20.0,135.86438193144664,21.290560312678636,64.34406623166889,None,Mechanical
WS_00660,2024-03-07,Copper,Copper,261.72728554654725,185.48923120934614,0.7539149141266752,0.6501764097858596,Oxide,Silver,Ultrasonic,2071.89432039885,,27.766328136647076,1788.8983571156423,40.40369755196468,774.4552061089769,,,60.0,52.90634340998159,15.990327881291346,40.80605562701125,None,Chemical
WS_00661,2024-03-07,Steel_304,Copper,71.58540136076414,99.33124384850103,1.3696670062012253,0.4639714144544986,Nickel,Tin,Ultrasonic,1533.4118685716685,,55.009303562905565,1449.2826285826072,37.71219023688764,188.04656851155121,,,60.0,75.66989591349176,17.816369154242718,55.97677373234216,None,Chemical
WS_00662,2024-03-07,Aluminum,Aluminum,446.9216837034644,270.4523639588712,0.46686225169802337,0.3937526288075854,Silver,Silver,Laser,1136.1731351547694,26.566039478633318,,1766.1111285664845,55.12356547675247,96.19853177043284,14.696126292316308,19.214094157501485,,59.85630767913712,23.215209239276668,30.79751868083837,None,None
WS_00663,2024-03-07,Copper,Aluminum,249.9772185120964,220.410798499851,1.0943500491151867,1.9275594556603703,Nickel,Nickel,Ultrasonic,1954.784121517561,,49.84237209386106,408.21058381282154,11.131471700353819,761.9560130255317,,,20.0,127.99916871052866,26.38524390237845,51.77286495738615,None,Mechanical
WS_00664,2024-03-07,Copper,Aluminum,315.0246418283069,362.699188613276,1.3969360578309478,0.7954123047574219,Oxide,None,Laser,956.0919195494407,16.028302183595542,,1645.9299806288311,41.53728114198814,28.427146825936344,72.8770851067959,90.0536442815535,,139.8836571168971,16.362301866032645,27.222917402987374,Argon,Chemical
WS_00665,2024-03-07,Copper,Aluminum,112.63451124109417,417.9175461281958,0.4847788906137431,1.1844601427479653,None,None,Ultrasonic,963.6068109705905,,46.98593998323624,1910.6377899854988,66.53276901145152,938.7037137530958,,,60.0,39.68560223189441,26.89215492711112,31.547214080805023,None,Chemical
WS_00666,2024-03-07,Copper,Aluminum,51.524531592187614,294.91237152303734,0.9030821686791791,2.439065431048887,Tin,Silver,Ultrasonic,672.6479474115381,,43.99300817096362,1649.4647322694957,72.02575102065383,240.16003777719888,,,40.0,24.746017029990085,26.475795361928895,56.79176189368944,None,Chemical
WS_00667,2024-03-07,Copper,Aluminum,160.38054213963932,64.48838993930158,1.43040635786416,0.7547247500696008,Tin,None,Laser,1972.9523184100774,44.78706264229441,,1268.9330703244184,119.0690151382923,77.2730669213731,115.1401855336784,56.485105625784364,,31.129215997053585,16.027807439310845,49.26632513946106,Argon,Plasma
WS_00668,2024-03-07,Copper,Copper,367.0637144600076,328.51506030562473,0.23064274510220786,0.730709906893658,None,None,Ultrasonic,1532.3008368356504,,20.173649485045004,1860.3501973953164,80.10977585536719,1434.6978629226521,,,60.0,57.76015645383741,28.14803138383566,69.8700772931885,None,Mechanical
WS_00669,2024-03-07,Copper,Aluminum,94.63753855079537,74.92582850942264,1.9497994689483273,0.9360551566670364,Nickel,None,Resistance_Spot,4780.642643640657,,,279.52402053615117,9.394402717255508,463.1888681469439,,,,114.1648206261588,30.60938562522321,71.35995379056092,None,Mechanical
WS_00670,2024-03-08,Copper,Nickel,458.9993481739105,327.3603456195612,1.1934397550116262,1.0148251688408292,Nickel,Nickel,Resistance_Spot,5953.182986471658,,,132.0427350553192,2.77087036601367,305.8337125135011,,,,62.45090576258409,29.18761433722363,24.600187869310354,None,None
WS_00671,2024-03-08,Nickel,Copper,146.76015621028307,358.2634771711348,1.430986152686914,2.5696653466778256,None,Nickel,Ultrasonic,1732.5691812176954,,13.169548669350464,1934.1084089609296,161.57596470592856,1097.617351331818,,,60.0,147.94481092135268,21.547440812495367,25.254836781730496,None,Chemical
WS_00672,2024-03-08,Copper,Aluminum,142.06712643129913,138.9954324278833,0.8135404423075667,2.1878302451077754,Tin,None,Resistance_Spot,6650.303721393142,,,1397.7098668586748,35.78078156441109,163.39722705571,,,,31.126691239703824,16.011856514419986,74.89303060608682,None,Mechanical
WS_00673,2024-03-08,Aluminum,Copper,131.678582729673,418.705766924797,0.4225864487104724,1.3640220267756384,Oxide,Nickel,Laser,1868.542938851551,48.33620863002935,,316.91626962806674,20.0178691471882,21.222706964798345,99.16667802114638,183.5722135281891,,107.28666449751415,26.41309284773337,51.465032043740976,Nitrogen,Mechanical
WS_00674,2024-03-08,Copper,Nickel,56.291770837114136,459.9883092083219,1.3060815587258676,2.0641259839632937,Tin,Nickel,Laser,406.4549986914423,10.554209248960724,,746.023338714713,15.5210459778446,44.27837134142372,118.83815247896788,40.060774463401344,,80.07151230751776,28.626741254105028,20.405428146541915,Argon,Mechanical
WS_00675,2024-03-08,Steel_304,Copper,397.31246081520555,415.88913385121884,0.9595458659888756,0.9147453977203648,Nickel,Silver,Ultrasonic,807.2786046951089,,35.60213215103265,1522.7239589360556,47.935130077838245,1073.2352502120368,,,60.0,60.23395093004694,32.07490594212069,67.8600050785274,None,Mechanical
WS_00676,2024-03-08,Copper,Aluminum,443.76553906036634,187.29913559543698,1.0161873458875799,1.161349026852692,None,Silver,Laser,1283.7442881944567,10.00043271256225,,1525.7363745642213,62.337967193195766,87.42397821584063,13.423234394956395,68.88898297985594,,92.9200014046968,15.66350775159931,66.8609573153462,Nitrogen,None
WS_00677,2024-03-08,Copper,Copper,326.3732161772895,313.9893556005355,1.7225461096922163,0.8600568198970557,None,Tin,Ultrasonic,691.9303041331261,,17.580608423332343,422.98392996030225,20.526082778455564,1380.423301092874,,,60.0,52.200624835487346,20.71164201407978,48.24839699999464,None,Chemical
WS_00678,2024-03-08,Steel_304,Aluminum,134.68999175593802,461.6668171360525,1.463794353762937,0.5245659127356596,Nickel,Nickel,Ultrasonic,2379.1317115745323,,47.61004274004386,993.280566191393,70.4993585236066,586.1924951156147,,,20.0,99.85868386205155,15.21704117445341,74.9518838495725,None,Chemical
WS_00679,2024-03-08,Nickel,Copper,178.37509862339587,194.29912680028247,2.6133128523298232,1.8256523421101036,Oxide,None,Ultrasonic,1282.0270854415958,,24.88308525354634,1633.8910841857223,43.97808181648604,546.107437359336,,,60.0,149.35447535495405,23.12088940889159,54.07760402821263,None,Mechanical
WS_00680,2024-03-09,Nickel,Copper,264.1670138142335,419.01252001944124,1.079963359786215,1.3045385373258913,Silver,Silver,Laser,292.46223622530334,44.0762779182772,,1936.9148027447716,57.614435826812176,78.81643536979247,68.98583186927738,69.22785546306548,,60.572512555198976,19.71270519233159,46.13079247144915,None,Chemical
WS_00681,2024-03-09,Copper,Aluminum,479.4556782304854,54.26380906776343,0.7077911470169834,1.0090776912893185,Nickel,Nickel,Laser,459.18103865939577,27.925445298009684,,1282.874616998568,28.47226883034673,25.25983297053693,75.13633787793779,23.03328537868803,,68.36656661250657,16.483539741635333,45.52550216663648,Argon,Plasma
WS_00682,2024-03-09,Copper,Nickel,161.30811731798426,51.64101625310432,0.9100930577331346,0.9987668363159146,Nickel,Nickel,Resistance_Spot,6082.542190829015,,,1312.4533605912693,41.16825866167769,177.84297643547302,,,,132.97349893278647,30.154593815945688,51.91234185037237,None,Chemical
WS_00683,2024-03-09,Aluminum,Copper,379.24065676394963,391.87024715253534,1.2310059569058736,0.470900982429982,Tin,Oxide,Laser,1814.183278285289,11.851516187952122,,991.7636667230405,78.4550363880261,67.98745596867079,150.97879030797677,124.39943813372204,,66.66001050336354,27.920035310329233,32.19638819378805,Helium,None
WS_00684,2024-03-09,Nickel,Copper,247.75170048181414,392.6514119572045,1.6618447150658793,0.6134002212691403,Tin,Oxide,Friction_Stir,2606.1839372612835,,,1124.2101896639676,31.466230757928273,4859.180057646037,,,,138.42871361656512,23.49215626399459,36.59182884733518,None,Plasma
WS_00685,2024-03-09,Aluminum,Aluminum,184.03130676200982,405.03973453353217,0.48021710477682483,1.1830272093847898,Tin,Silver,Resistance_Spot,5003.258028973306,,,287.97380315849904,6.464680586655008,128.11232513642327,,,,110.79616772920768,18.290476259326276,42.199916763811025,None,Plasma
WS_00686,2024-03-09,Aluminum,Aluminum,255.16217165995118,468.51207704967305,1.0042779319274306,0.7675464089686763,Silver,Oxide,Ultrasonic,564.0771250078401,,34.428996258838154,764.2173661838071,15.41668208325182,215.19015733933054,,,60.0,22.509602155980467,25.990515304592044,28.70547608257298,None,Plasma
WS_00687,2024-03-09,Copper,Nickel,82.04302289355465,103.0578403191279,2.2361839705018975,0.896859089063296,None,Silver,Laser,1977.8654250023878,43.52188024949118,,1063.8580319306645,29.69350656209387,50.91626486316291,146.04169801271865,183.47263854402004,,69.07476902740899,19.53901006039072,29.03529542310143,Nitrogen,Plasma
WS_00688,2024-03-09,Aluminum,Copper,409.4093169186631,154.39324324265976,0.8868278155733231,0.9490175072970295,Oxide,Tin,Laser,427.2508480306682,2.1326156485122794,,622.4643404986228,34.525503028733716,67.61176653151976,86.51528493348444,133.98119048868173,,70.1249979176484,19.278716139999588,25.029470567228834,None,Chemical
WS_00689,2024-03-09,Copper,Aluminum,159.4858675923352,456.6762141682134,1.5928198363238413,0.7108922665435309,None,None,Laser,352.90143330828164,12.685539923114886,,783.6751596340283,25.743068699679174,47.96650021102025,119.69965731629874,109.84920144833315,,51.789168965786956,24.366318418995846,75.03197762510297,Helium,None
WS_00690,2024-03-10,Copper,Copper,376.4354554368367,129.75628899755907,1.2796143757658605,0.6163383726500272,Nickel,Oxide,Laser,660.102643328933,30.243346073883426,,1945.273626403438,69.04431311911078,13.653822944750603,135.24484387973922,85.83700592157224,,96.41013412636882,19.758053659216998,74.43448512808274,Argon,None
WS_00691,2024-03-10,Copper,Copper,80.75676715168763,357.00317040946277,1.61273307723254,0.4465612029143312,Oxide,Silver,Laser,1817.493903563075,43.40085058163055,,109.8846529264807,3.918987975467541,14.254788946546771,11.39599945819209,27.941955563526584,,25.290071491665216,25.78510138530731,74.85183746197814,Argon,Chemical
WS_00692,2024-03-10,Aluminum,Aluminum,479.7943502745587,288.7083500183669,0.6670566722392538,0.9293599649363142,Nickel,None,Ultrasonic,1264.69190482752,,36.82665385568114,675.0225355548789,79.0619422550857,1106.9969952976599,,,20.0,97.53907416031451,15.767688144319646,75.88979581532118,None,Mechanical
WS_00693,2024-03-10,Copper,Aluminum,136.85674343256437,87.43715458317826,0.6685120648006816,1.3624768734617336,None,Nickel,Laser,1607.6438404606981,19.74383080015356,,1209.5126304388923,87.93536613395844,15.26039683270647,189.09592174359693,47.07402334960731,,92.4559505395693,20.003495212956768,35.18544400657662,Argon,Plasma
WS_00694,2024-03-10,Copper,Aluminum,447.2339342931862,178.36864787368978,1.0101874887599,0.43963208552752137,None,None,Ultrasonic,2550.0319141118416,,42.022611113038,630.0370792056258,22.04065633090691,1316.4982857289142,,,20.0,109.80052464416994,28.939223439438095,65.76647275537553,None,Mechanical
WS_00695,2024-03-10,Aluminum,Copper,414.2629443269455,284.16749739843556,0.4648172815035849,0.9880480858302714,Tin,Oxide,Ultrasonic,1801.742437707657,,21.26850740185506,1385.2813241003298,33.854906953533934,568.1759301057766,,,20.0,90.00372100770969,18.29214631184602,49.03121465502828,None,Plasma
WS_00696,2024-03-10,Copper,Aluminum,485.5369658366372,433.55755250772535,0.873829237102232,1.150931513631152,None,Tin,Laser,342.19402437827443,35.23936874792604,,668.6226528089559,50.728598387494586,59.738339047647266,47.882696598089176,59.633163708300685,,63.343658664153246,27.440941465865222,20.000945953424445,Nitrogen,Chemical
WS_00697,2024-03-10,Aluminum,Aluminum,265.05079742558735,368.39232032660317,1.1347794657588113,0.6096988075522195,Nickel,None,Laser,884.5069600583853,33.13492140008232,,1312.5946359167942,105.91704768204407,27.26582529494599,28.974956574418897,84.58292570777024,,146.12222745328773,15.414745278796797,69.74155131899454,Nitrogen,Plasma
WS_00698,2024-03-10,Copper,Nickel,377.3287822306782,329.8474226547199,2.4407803493314817,2.036170638376876,Nickel,None,Ultrasonic,2482.163911193616,,33.931309407783864,1714.7389331610307,43.75060795470877,607.3002371812504,,,60.0,37.27493510869629,27.999519675139297,61.5674743649264,None,Chemical
WS_00699,2024-03-10,Copper,Copper,216.81979566700284,273.21480047363667,1.223063888656929,0.8245993190374652,Silver,Oxide,Laser,1143.9200321077874,45.96129162829115,,1351.4234884071873,37.46156843721904,37.41468054318561,177.43515712401032,164.11372198538115,,116.58959778556353,28.12039776888153,62.316065979661715,None,None
WS_00700,2024-03-11,Aluminum,Copper,132.9657071088622,184.40779271636043,1.366994091421477,0.9506304867764798,None,Tin,Laser,1582.7718048428667,45.123314106516844,,194.78063097107514,7.259843287614207,10.609912424531666,100.0394757175234,21.069376441912222,,46.72230968572491,20.750732914943377,65.17713011293424,Nitrogen,Plasma
WS_00701,2024-03-11,Copper,Copper,249.38416982005197,103.66021009366753,1.7900399240187117,0.9225305839358776,Tin,Nickel,Ultrasonic,1300.0112992803456,,37.32341354587623,1610.9054022682367,221.69582764592838,366.85488854405753,,,20.0,28.07500009814993,29.474530886170854,37.423240525628685,None,None
WS_00702,2024-03-11,Copper,Aluminum,124.5870569248047,234.084215554743,0.6173440490962324,0.41255439662499044,Nickel,Nickel,Laser,639.3012844032892,10.099175658801252,,504.3226081048656,19.1971715887765,74.49618508457571,67.6523240174336,160.6911332220689,,119.6076531126831,18.720057776533277,51.16479815846224,None,Chemical
WS_00703,2024-03-11,Copper,Copper,491.92008025387275,62.83332226008166,0.9207733804149475,1.6559519433768557,Tin,None,Ultrasonic,1394.2945045627248,,47.96050281539974,1306.1041625191367,30.682524555341534,1157.7014825539286,,,20.0,131.5146431646636,22.929450764107408,43.48344565718375,None,None
WS_00704,2024-03-11,Copper,Nickel,93.31092101332237,144.97515017008277,3.3625724659308904,0.6201714020628041,None,None,Resistance_Spot,6492.408157206332,,,1328.7939959635758,242.57061388158422,111.85391417245063,,,,35.79972074211851,33.12006009878563,59.70889132193005,None,Chemical
WS_00705,2024-03-11,Steel_304,Copper,315.1452755536792,244.61751914269692,0.9612112114325637,0.8884647927163062,Tin,Tin,Ultrasonic,1411.0306781391312,,50.89660109387043,1627.1004980704672,169.18493826627082,141.25114840977005,,,60.0,88.38798586928186,30.479978945785064,53.820762759378844,None,None
WS_00706,2024-03-11,Copper,Nickel,331.90873486432514,238.3723335523618,1.7475509915100125,1.3482810713236955,Tin,Nickel,Laser,1213.2712333999098,26.991140342670484,,1061.0639287741642,25.617110392292243,33.69575463440253,121.58886410585856,102.02760803913542,,114.69859997558001,32.036831072280116,27.207220611700293,Nitrogen,Chemical
WS_00707,2024-03-11,Nickel,Copper,292.1357942933244,69.93294394864658,1.6190975701795687,2.0760181604470964,None,Nickel,Resistance_Spot,4673.4330017421125,,,814.330411531349,28.441431022747334,483.58106357697807,,,,69.60023270531133,22.58154013137833,39.63716666802745,None,Plasma
WS_00708,2024-03-11,Copper,Aluminum,347.9836485703251,315.0770690863811,0.4775641143456944,0.5827679840111705,Silver,Tin,Resistance_Spot,7377.647552246909,,,1084.2536213674787,31.15491027634916,354.78475764673277,,,,77.49256148975033,34.54685594197467,46.3952009736171,None,None
WS_00709,2024-03-11,Aluminum,Nickel,102.28134875535093,297.3579151339563,1.1679378104409002,0.7999214106740261,Silver,None,Resistance_Spot,7474.64653284833,,,1136.9381710914,29.50991147614589,50.88170257920594,,,,147.05849796180559,28.143389283553148,43.61974369776067,None,Chemical
WS_00710,2024-03-12,Aluminum,Copper,299.75833589238096,85.14693680941078,1.0761326513906995,1.996128021785582,None,Oxide,Ultrasonic,1645.5437081899238,,59.59512745971775,1660.9224737635288,89.73420018948497,663.2082003348481,,,20.0,114.78787008259047,15.032440756883695,52.552597813257414,None,Chemical
WS_00711,2024-03-12,Aluminum,Nickel,179.2456570073127,474.4233736071977,1.1793688162930809,1.2609393254876404,Tin,None,Ultrasonic,890.8779406895743,,18.81972712341426,489.6349211934622,26.604242582796694,1143.284271763483,,,60.0,139.80796136669863,16.47233180438211,21.933433825311308,None,Plasma
