sample_id,min_temperature_c,max_temperature_c,cycle_count,ramp_rate_c_per_min,thermal_stress_mpa,fatigue_life_cycles,resistance_change_percent,strength_retention_percent,failure_mode,mttf_hours,reliability_95_percent,thermal_resistance_k_w,thermal_resistance_change_percent,creep_resistance_hours,corrosion_resistance_index,performance_score,pass_fail
WS_000726,-37.26366115560332,76.34230192687463,978,4.712892871402396,1.4257548366850983,1486.7004119334413,0.7937223680637129,99.03407950488493,Thermal_Fatigue,1621.3911459219985,0.95,4.341388653606137,0.23811671041911386,101497.67816733985,55.64426074102943,93.1331252646608,PASS
WS_000727,-32.02504739795652,79.57223443551179,974,7.291548069385498,1.7688169170604728,1404.5072833909899,20.073353597374748,88.82435470038315,Thermal_Fatigue,1171.0129358052222,0.95,8.237185573537506,6.022006079212424,110065.99088285472,60.53743970725057,85.79660883158925,PASS
WS_000728,-38.42017073318575,79.69296607680538,766,7.365018898297561,1.4823198669653885,3033.128886687887,3.0482195807341754,98.30624646358906,Thermal_Fatigue,2567.1208355087883,0.95,4.8713880088572,0.9144658742202526,115848.39376715064,80.88776525918075,94.83555994441564,PASS
WS_000729,-23.797792117403738,60.0988878623123,1237,8.346233303507567,0.9228634797768764,1041.4290536275632,2.720872960479774,98.15911271994023,Thermal_Fatigue,948.9705462407276,0.5,16.153666452927197,0.8162618881439322,202464.2862995536,77.39244814743488,76.55480547058761,PASS
WS_000730,-21.938719963366406,60.443192188471066,791,1.9244241687131776,0.848533695163926,1416.1993107025287,1.2742123743447007,96.54517466254475,Thermal_Fatigue,1171.60088464021,0.95,26.085599101980282,0.3822637123034102,170660.61098614414,45.606765478187995,91.48744776802434,PASS
WS_000731,-31.943629047946402,74.48232452644065,971,5.192110929890455,1.9422736527325637,3369.6913000709346,1.2363304393370194,98.4449977753772,Thermal_Fatigue,3532.591373724441,0.95,6.0902110218055086,0.3708991318011058,20858.12260283806,79.92925448735075,95.31102587200941,PASS
WS_000732,-32.42707755533647,81.88688633492774,1967,8.695948124115942,1.4346402468228157,1050.4782280144095,0.8323981814364081,98.22067475838354,Thermal_Fatigue,1203.66295578592,0.5,4.474051902081954,0.24971945443092242,139984.20629614312,76.6175589026293,77.05617138750871,PASS
WS_000733,-21.339314595656756,74.94592827114766,1115,6.177454737814018,1.4394643808587262,2230.54851932523,1.974654942311101,91.96927695162617,Thermal_Fatigue,1970.4755113507,0.95,4.0346958531503265,0.5923964826933303,28407.10929328422,52.48684301216969,91.05014320884888,PASS
WS_000734,-21.80941861773755,62.3270372775174,1814,3.5069520724572314,0.9255010148478044,3208.921501057957,20.714544505303106,89.48614250145857,Thermal_Fatigue,3375.440748698924,0.95,15.464933407975334,6.214363351590932,207532.14686128902,53.65675990635067,85.04854113933585,PASS
WS_000735,-20.951301294900905,64.82076729214884,1222,3.747962521606009,1.5653402517136579,1792.244712493167,1.1686777999584474,98.81086227456362,Thermal_Fatigue,1641.5560882672862,0.95,6.2099801833417985,0.35060333998753423,23764.692508022865,80.79324391382588,95.49089350630777,PASS
WS_000736,-26.4818013121222,61.08166885704851,1349,8.529230737616343,1.3878810021813557,1888.6304835316298,0.45538737441975635,96.24614908854265,Thermal_Fatigue,2169.3934951804804,0.95,7.263018895529584,0.1366162123259269,254534.41322785092,46.58757506037169,91.77137111141977,PASS
WS_000737,-28.71621607235152,83.42658679264603,660,8.256700736077384,1.5980349408262153,1042.048796189531,0.6000677103956903,98.78837263609705,Thermal_Fatigue,1059.2637534561231,0.95,4.7438822436065085,0.1800203131187071,62633.10114638013,54.87414126609055,93.06506834070974,PASS
WS_000738,-22.39537579234604,79.74007702777149,856,2.6823029471407924,1.0519951640472105,1992.485459495492,8.277233719482872,91.94312880311952,Thermal_Fatigue,2028.863590334438,0.95,30.413231067098785,2.4831701158448616,429496.94133035984,75.40027898437778,91.44548354321682,PASS
WS_000739,-23.23870385307925,70.17927651378994,1340,8.525096859685195,0.9622051977787526,14199.007670205958,2.70024571883878,95.77338477154854,Thermal_Fatigue,12127.309205895444,0.95,25.11974543912577,0.8100737156516339,328842.8385494375,88.79058321235759,95.22366155989383,PASS
WS_000740,-21.840533142293317,63.65011291025387,629,8.025369577249446,1.2182417062487976,1082.3441577625586,5.022379322811825,95.8152229053434,Thermal_Fatigue,1258.9420853694678,0.95,4.8467691071875425,1.5067137968435476,46874.40456567776,68.60651664436233,92.51698244866137,PASS
WS_000741,-21.043123018168494,80.80368260003989,351,8.771043065144077,1.2934544313512464,3269.5332497487248,10.919574289430003,94.33253350056663,Thermal_Fatigue,2993.9067794605576,0.95,12.89593062936729,3.2758722868290007,79387.10171896464,79.90843713769672,91.58147812705401,PASS
WS_000742,-22.042084495953354,77.05118950199892,1708,2.2028317490035803,1.5706283928675435,3637.494742479722,4.858243083076333,97.45050388218928,Thermal_Fatigue,4047.0063022331115,0.95,7.739351060341118,1.4574729249229,197961.08152188224,56.2113706613752,91.65376491765248,PASS
WS_000743,-24.037258486484678,77.30017274280391,376,5.98224643191632,1.1147117435221743,1278.6885467258728,3.9574202610969778,89.97388175543347,Thermal_Fatigue,1440.2405751697222,0.95,17.216837088890546,1.1872260783290933,109466.49847709265,72.32885337825664,92.04043561058326,PASS
WS_000744,-23.775840838500255,71.13591222049665,1250,1.4986885727764472,1.1911425008904113,2559.6434487282118,1.1951601032931036,94.97179440520574,Thermal_Fatigue,2123.113191796976,0.95,5.880193231704531,0.3585480309879311,231383.8603778672,89.54614031570509,95.59042488162373,PASS
WS_000745,-39.58904630886077,65.02521169667459,317,4.160309882868615,1.8359802279971456,3501.840228460268,6.081254261549802,94.90055572391844,Thermal_Fatigue,3725.343462872459,0.95,7.0207119834984315,1.8243762784649404,79437.96368349504,57.00804741713776,90.85653960803253,PASS
WS_000746,-33.230366821271545,73.09976033985419,162,5.53333892934807,1.3503926149462968,1162.3077949888252,2.2614972097246278,98.49932236743342,Thermal_Fatigue,1020.2789253009345,0.95,14.8301152108256,0.6784491629173883,36200.59629365153,68.26155050047441,93.84757036061674,PASS
WS_000747,-33.96596689590824,80.90739739811518,1666,1.064346326430929,2.2744926130216636,1805.130271925782,2.031962884275735,92.43588050067271,Thermal_Fatigue,1866.5010425880594,0.95,2.9719354204509245,0.6095888652827205,5972.146453816604,54.0628507831274,91.28387231316457,PASS
WS_000748,-39.625721964669836,60.71869010523401,1396,7.865996878512457,1.7610444318268126,7007.564327051566,11.163412474414747,93.79208662456237,Thermal_Fatigue,8248.260825449372,0.95,7.750567610405071,3.349023742324424,56468.01685042544,63.563372947528514,89.7657308773409,PASS
WS_000749,-30.62395714613435,69.76764834594277,1275,8.680230106617724,1.1043076604128483,1589.554568202772,5.101443599963719,97.29267248142627,Thermal_Fatigue,1721.744884366691,0.95,21.62676105710254,1.5304330799891157,144915.23421985906,52.27377684504532,91.15547910080068,PASS
WS_000750,-23.867601223605725,77.95500008067967,150,7.924695419778946,1.2778736463687816,1966.9137631599644,4.663127843479643,92.66025133623357,Thermal_Fatigue,1736.1067448193417,0.95,4.06187668435832,1.3989383530438928,129354.0571863816,69.96023736306003,92.12913565050883,PASS
WS_000751,-36.57303997845123,65.6869701303288,394,7.448183239004248,1.1248601111965804,1120.6999621810212,11.41652077676469,93.57271436477154,Thermal_Fatigue,1016.6129038007056,0.95,18.39135566893853,3.4249562330294068,218505.69465490466,60.029428177670646,89.29252945769197,PASS
WS_000752,-20.80242184443273,63.162521802238544,1326,1.2434516568646217,1.4735847609990809,3551.839323733524,4.407273313206405,96.9154142027335,Thermal_Fatigue,3241.228801972133,0.95,7.059541240650963,1.3221819939619215,39908.11663077975,58.564814089390424,91.91738225552383,PASS
WS_000753,-39.358642681459756,80.45435327512237,1639,8.896603076101567,2.186587176207624,3006.2249242473376,11.008112112638308,91.39120462878628,Thermal_Fatigue,2997.672729912525,0.95,5.325264933997759,3.3024336337914924,20136.81267399826,64.47090775763729,89.42289806772949,PASS
WS_000754,-39.18994720155498,64.65558906846529,1530,1.99451676677996,1.1423008989702228,3290.9192371776694,5.584783262292657,94.4220584439919,Thermal_Fatigue,2965.8262352592274,0.95,16.16418129465597,1.675434978687797,175411.00178582387,63.83671177850416,91.592647887961,PASS
WS_000755,-24.976480214615275,65.40081376492144,1274,7.528945009232403,1.5861215093408694,10997.066443594787,0.18142601600369834,98.02921078431378,Thermal_Fatigue,10095.59302362666,0.95,7.572658901223587,0.0544278048011095,63448.12656619294,69.79086608412356,94.530500960474,PASS
WS_000756,-35.80928098644232,64.92221410070262,530,6.835128923712839,1.8383497853403952,4286.747358698519,6.28000188947264,93.71878253370767,Thermal_Fatigue,4634.139606712416,0.95,5.708315525523745,1.8840005668417918,12046.249430532618,54.152309776688,90.27498691756854,PASS
WS_000757,-37.35301641812513,74.25426717691425,638,1.395293895552742,2.0368329256094686,5230.339213416541,1.319168581900047,98.58424447788427,Thermal_Fatigue,4507.438485037895,0.95,7.447811584862803,0.39575057457001406,38842.31110981275,72.28476843033495,94.54957516404033,PASS
WS_000758,-32.4006812639625,75.42536620618021,1839,5.556423852104992,1.8923471331010047,535.7950817300003,3.364425941931576,92.4536450004504,Thermal_Fatigue,429.5092665774782,0.5,7.742447546820364,1.0093277825794729,33961.85890203528,56.51552787946112,73.13295400545672,PASS
WS_000759,-36.055531909377066,81.69857671185112,1042,2.0057588657697982,2.331531350700318,23674.918215450958,2.127859512733041,96.60146409573683,Thermal_Fatigue,21779.05505909298,0.95,3.5480039684511757,0.6383578538199123,9190.442144310813,63.83601554200065,93.06553651952753,PASS
WS_000760,-24.336743920901014,79.51470089604965,1423,6.922468957243815,1.646045400348668,799.4414898067001,1.94654854122397,92.97709719392655,Thermal_Fatigue,794.9091175322798,0.5,9.536086742226109,0.583964562367191,143528.1869508914,76.52196438508639,75.66365131492675,PASS
WS_000761,-33.05096906097667,78.10726273161069,1463,7.430729833560116,1.9508269679599082,1000.6325860317779,2.729194520251738,98.3782720123736,Thermal_Fatigue,1170.4586542256664,0.5,7.485881922214123,0.8187583560755213,17870.261647902615,76.35097345504049,76.49199339190325,PASS
WS_000762,-34.53141764942046,76.70088573915115,913,9.102737983358457,1.3959654075265737,772.6643670478707,13.535060141678882,92.31267228720243,Thermal_Fatigue,839.3286160220769,0.5,4.321800287826317,4.060518042503665,151204.2267708719,73.19987805491309,71.72200422042813,PASS
WS_000763,-31.578552720216013,73.27597629854102,1486,5.1328447530353785,1.0800016488931974,2008.6212871394498,1.3750121746282193,95.68154563311923,Thermal_Fatigue,1624.375365761441,0.95,30.928755673614226,0.4125036523884658,256839.23615553408,80.05589828146044,94.72939530238142,PASS
WS_000764,-26.31283117902256,76.2885070978871,348,3.165327463072627,1.6262312116890183,1175.956513116099,2.9790093689413695,95.36478308345862,Thermal_Fatigue,974.0052852665347,0.95,7.009643883724925,0.8937028106824109,188726.96564352585,65.20429433327753,92.69968323933706,PASS
WS_000765,-27.498695720312824,65.1296492124144,1360,8.769967921638074,1.8340412296679993,2124.0219842758906,12.746591512441023,92.90419706768907,Thermal_Fatigue,1978.9436425694403,0.95,2.9763448919831164,3.823977453732307,14681.385110093337,86.26280961480045,91.38314292128555,PASS
WS_000766,-27.09433696506684,78.55593073263773,1598,5.882402824135663,1.6745567430086175,12999.383019327159,0.291282055128818,97.77102315928903,Thermal_Fatigue,14143.119907838416,0.95,9.034804856592368,0.08738461653864539,126778.96295252132,74.65193806514141,94.93201382183331,PASS
WS_000767,-22.647394301707504,80.4518952211354,726,3.9088158219710167,1.3093609769401051,1624.6392186753192,0.24746244788421196,99.57493617467897,Thermal_Fatigue,1687.92669740878,0.95,13.10367556772684,0.07423873436526358,104237.81010051267,74.5442907829713,95.29517757886765,PASS
WS_000768,-24.513389952631996,65.35268401637572,711,6.750860580925571,1.1278192283110469,1704.0432606643824,2.566927552086809,97.3779019397931,Thermal_Fatigue,2017.3700649844404,0.95,5.107659156166366,0.7700782656260426,104203.0508403454,49.35899767007954,91.64140188934053,PASS
WS_000769,-21.817720788508794,67.97975283277832,714,7.859787001023377,1.1269582939471532,3672.3030254859714,0.2545902574012038,97.8759962849781,Thermal_Fatigue,3083.428036152127,0.95,5.795535984946271,0.07637707722036113,202825.57046734123,67.0870131947594,94.20752349925118,PASS
WS_000770,-34.392770382347095,72.62481739623662,892,9.890586577510515,2.1189482380159577,2765.4852710135033,0.5605134187870333,97.94419005087285,Thermal_Fatigue,3026.477513379139,0.95,3.601189240053129,0.16815402563610998,12645.650186701883,41.06518655612969,91.52720264015143,PASS
WS_000771,-33.58988542085935,79.9118371575332,1873,3.120192399627875,1.4414718767455856,8697.739721446798,1.195906755072188,98.97109454509504,Thermal_Fatigue,8929.805562910306,0.95,13.799505271754695,0.3587720265216564,28024.364150384612,65.61616347103522,93.99706322960088,PASS
WS_000772,-37.855053565073284,69.83531659904759,893,7.711221334658524,1.3676677010843352,2478.3031918829683,1.40114336880531,97.59073773420782,Thermal_Fatigue,2493.5300966701384,0.95,11.95280717616355,0.420343010641593,92772.4337660227,58.14603378192772,92.91240791439273,PASS
WS_000773,-30.156492467732335,72.04260111298531,385,2.9893951095886377,1.124190029387894,6821.354550057757,0.8766332019807036,98.95879511019952,Thermal_Fatigue,5700.813225219016,0.95,17.541099426793537,0.2629899605942111,336998.12625424477,54.825033537611965,93.0112724152069,PASS
WS_000774,-24.8375622221729,61.25833405294312,381,4.507261271768453,1.2268665219204031,2854.5461092054456,12.016127661326882,89.7716553931797,Thermal_Fatigue,3240.2652105851525,0.95,3.9833962288240685,3.6048382983980645,32263.491258253704,73.07451149272488,89.65694392951036,PASS
WS_000775,-35.19060037914835,61.161168975335244,1769,3.207766928138413,1.4404589518495299,1725.249526337147,4.046388272577146,96.26592146358094,Thermal_Fatigue,1679.7617408859087,0.5,3.8369615281482448,1.2139164817731438,20754.83796612287,86.25543533168036,76.66481134411109,PASS
WS_000776,-22.988027410004058,71.70980985059192,1406,3.9629288327329273,1.6619470439234592,10209.047751674185,4.688142055545429,97.3753842599499,Thermal_Fatigue,8667.600151635928,0.95,7.539049717334774,1.4064426166636286,45202.343739455864,64.6651923451524,92.5351534698416,PASS
WS_000777,-26.607399876270154,79.07933522477992,712,3.218698922873172,1.342221535783336,1367.0278714934022,1.8489210608823798,96.80519345094784,Thermal_Fatigue,1314.5346709460546,0.95,15.564947263520322,0.554676318264714,74114.16996904335,49.84217845750448,91.79058021767531,PASS
WS_000778,-28.956564584377197,67.60631427537803,1502,9.013360992386977,1.53052162992712,1420.7750325378518,4.955929655179042,88.03996733038251,Thermal_Fatigue,1530.8409473257304,0.5,9.5952449319066,1.4867788965537125,239944.78456721047,54.14678269998747,71.53589283952154,PASS
WS_000779,-39.47494935665697,60.63455726537204,1352,8.717322379241843,1.8269984958520296,757.9474795943381,5.782007266482939,95.56003529917454,Thermal_Fatigue,753.9407469155333,0.5,6.398371393228304,1.7346021799448816,12215.205520692794,79.27414716860517,75.30481959675053,PASS
WS_000780,-37.07221325715647,66.91295942763057,339,2.6064079274713468,1.8977294014973636,3396.8639957992173,5.551801102584974,96.4212827658506,Thermal_Fatigue,3172.2913074912885,0.95,7.597801939100787,1.6655403307754921,17247.243888091107,71.6882110775265,92.78753733014729,PASS
WS_000781,-23.80626803800839,81.58429264902112,1951,2.702733876732289,1.5018154897901705,549.1220158936318,1.840141848027386,95.27322821410566,Thermal_Fatigue,610.9969732569982,0.5,4.112695362289675,0.5520425544082157,18659.64553146398,69.10028137446434,75.41263122585934,PASS
WS_000782,-37.12091906431038,65.71494162633583,1526,3.1044528201503,1.3060154307712066,1231.7683598736742,0.744324446456004,93.81937532680092,Thermal_Fatigue,1041.199918203025,0.5,16.399116382260033,0.2232973339368012,52961.920684637626,48.29368610677978,73.36994634210136,PASS
WS_000783,-30.254558891695652,83.10103811914725,1270,7.0899637669218105,1.2469115671192719,1979.1654502828583,4.1375663461862775,91.04455483151689,Thermal_Fatigue,1833.841037529887,0.95,20.120566125063263,1.2412699038558832,183226.7969566238,75.84245469980064,92.55188653242756,PASS
WS_000784,-37.71809513270827,68.43573445769566,1514,9.871122246315087,2.1018458258899977,2711.83721491109,2.8101747444253493,97.29663355241928,Thermal_Fatigue,3110.8188353704486,0.95,3.6451536029392106,0.8430524233276048,11890.963935555099,41.56047192218231,90.77232147937447,PASS
WS_000785,-35.24972760376311,72.79975989919357,1471,2.0971491072209076,1.1885443625325234,1932.4989926217077,0.06860141922493017,99.68409518972817,Thermal_Fatigue,1884.6731171775814,0.95,16.374892120853985,0.02058042576747905,122766.60331799848,55.629704529840595,93.47920906516222,PASS
WS_000786,-31.247690375009938,82.99021774831316,1377,3.4930281802777894,1.256616989356554,3463.7621480357175,2.051064833148782,98.46571117900746,Thermal_Fatigue,3654.059130522725,0.95,15.893927942605117,0.6153194499446346,113354.49939149874,85.55016415095729,95.63283920095259,PASS
WS_000787,-30.454961783200424,72.55742445767507,704,6.888496389954631,2.0396452475693345,1864.0426195803636,6.489488190911492,96.53805222974543,Thermal_Fatigue,1565.7165005040058,0.95,2.8565798803689693,1.9468464572734474,8228.796036792284,66.65738022267385,92.02650201094303,PASS
WS_000788,-37.04966456258707,61.130290525364885,1722,7.623100692922076,1.4677903285648817,2552.7239344007435,3.9032481756090225,95.58347610782987,Thermal_Fatigue,2102.0197102326715,0.95,4.386866282321114,1.1709744526827066,11150.983551014942,63.221827859638665,92.26790355484712,PASS
WS_000789,-35.59662473078102,65.41420098221386,326,1.876556120428766,1.7727399912630604,3952.5492276719506,2.3833661062513385,97.67031168656986,Thermal_Fatigue,3843.4976081030163,0.95,6.02827475830083,0.7150098318754016,67188.88851987015,59.387671930808466,92.75781969851941,PASS
WS_000790,-21.653409031560393,63.13632583967571,1794,8.74717003693565,1.3439172977090923,3468.7735082256904,0.5565134122291316,95.54726211746731,Thermal_Fatigue,3615.1472673362305,0.95,9.040731448701298,0.1669540236687395,141928.66368156412,71.45373017584319,94.08787141740903,PASS
WS_000791,-37.34294445999408,77.43763825202356,1124,4.549859159817701,1.8192722359854794,15805.663023997142,22.525284691399055,83.2582333133096,Thermal_Fatigue,14095.726945768267,0.95,7.126060180462358,6.757585407419716,111370.35503925727,75.20579482887429,85.41464073812963,PASS
WS_000792,-23.606209729101735,72.6653689295343,1980,4.367886306184718,1.6895662054590623,3251.1464165120783,3.738463228733583,95.397839425682,Thermal_Fatigue,3114.6550419152773,0.95,6.986032032383368,1.121538968620075,24749.340185933645,70.26168419017002,92.98419733553332,PASS
WS_000793,-26.709614078181314,71.00455772881338,1016,9.630202871351214,1.3924269482496745,2384.5754309188105,2.818174961440077,96.37421487685137,Thermal_Fatigue,1937.2765173175285,0.95,5.474365005284416,0.845452488432023,44958.78616620445,60.19112615203542,92.4485031021418,PASS
WS_000794,-39.696539203087475,79.51294654331477,1192,6.72944652130467,1.8894703490804754,2513.8354456273623,2.970823584359041,96.06874411763629,Thermal_Fatigue,2302.8207954293357,0.95,8.088749594833802,0.8912470753077123,46430.96109119497,89.6490923954805,95.28741098776759,PASS
WS_000795,-26.795793086287773,84.9646930812883,1978,9.545030225366803,2.2128576261180064,3321.7715342639235,0.15420628954781881,99.46912499366411,Thermal_Fatigue,3761.5905234902834,0.95,3.900154636414462,0.046261886864345646,7961.492231426085,75.72377307950364,95.41994041981884,PASS
WS_000796,-20.61130234654238,66.92899084684744,572,7.099445310802073,1.1117617235560509,921.7722927009318,0.8704148667634641,96.05356071788879,Thermal_Fatigue,847.76590693599,0.95,16.98543738499369,0.2611244600290392,44624.03142950339,84.17255161117825,95.36684284466654,PASS
WS_000797,-31.00158039690818,84.14607513536421,914,1.0035542514187332,1.6408540913348817,3603.4878272481765,23.397163103605976,84.76261330854658,Thermal_Fatigue,3187.9628177958193,0.95,4.88532846454086,7.0191489310817925,24971.29267252626,44.76775016404826,82.41014874703235,PASS
WS_000798,-28.206964147014048,60.281423462310215,1214,4.555998412590461,0.9114303923760398,2056.8064723245957,7.604976172133883,94.34075019384154,Thermal_Fatigue,2237.924062400681,0.95,24.112226131813614,2.2814928516401647,336260.12929182226,54.550817673157425,90.04173895444389,PASS
WS_000799,-37.53330709054966,81.14892187427785,640,1.279893315794618,2.3499081335035847,3083.1112009594153,7.779786692766542,92.07459686197164,Thermal_Fatigue,2609.019431608458,0.95,3.8097854965458655,2.3339360078299625,15838.652395194205,44.21353633083661,88.50233699764802,PASS
WS_000800,-36.32544719622126,77.79300832039516,1430,3.5573438864803806,1.7060709099734157,4388.611889273978,0.44476878185079216,97.27456195771946,Thermal_Fatigue,4906.26087629032,0.95,4.055174546330017,0.13343063455523765,16678.4873451417,47.74052943788516,92.09553470077716,PASS
WS_000801,-38.76481905880184,62.70554785139504,1914,7.150901136674527,1.2734531047229707,1101.250348529075,14.267444806561222,89.53248710147317,Thermal_Fatigue,1039.1267825713035,0.5,4.881536166685827,4.280233441968367,102175.67261798518,41.762542492934756,67.80251822761974,FAIL
WS_000802,-28.769061198753505,66.78929741525027,165,1.2723691000093766,1.5145999840319597,1876.878924264377,7.581774607361437,95.60648686313922,Thermal_Fatigue,1681.9357787216347,0.95,8.703034040555417,2.274532382208431,76544.92106497196,49.292850908176376,89.77605008123706,PASS
WS_000803,-29.253021192668612,70.35408763700114,1057,5.8545693402347645,1.2500692158123556,2914.7233508300956,8.838949834331453,92.21401561620198,Thermal_Fatigue,3272.9053154659764,0.95,5.047469393078022,2.651684950299436,213193.08826704492,87.27410968505556,92.5185291414465,PASS
WS_000804,-22.429487838824397,73.60967906267294,951,4.648686600089444,1.3685581283463373,6139.788028351927,0.556569897815922,98.27181437734765,Thermal_Fatigue,5492.9817981576325,0.95,4.944460543934898,0.1669709693447766,24181.252470019484,70.12488654362097,94.49988056048686,PASS
WS_000805,-21.363202585001886,65.75445831912822,1831,3.5415358981203515,1.3808149253304622,5627.874714350768,37.44631167346604,81.14766311972798,Electrical,6421.25262218264,0.95,6.709369609578586,11.233893502039813,105539.03099416905,73.55196816400907,80.35083593830669,PASS
WS_000806,-37.493461580813886,67.15637343353283,1768,1.142443966657785,1.4912601489544408,1697.9047725535067,3.561770466014687,97.62944051067517,Thermal_Fatigue,1600.430176765639,0.5,3.763213239618794,1.068531139804406,45592.45277915425,69.64126065556414,75.42148302788705,PASS
WS_000807,-30.74840121595821,69.26120081654767,397,9.033151076539855,1.585152192215218,1942.4956297492681,3.36691080206977,95.17599763553524,Thermal_Fatigue,2223.2008134177554,0.95,8.851048842324866,1.010073240620931,86761.02983585799,43.49890451472652,90.37501673795877,PASS
WS_000808,-35.30516371132861,70.74087641120425,1828,7.424141060955208,1.3467847095561676,3287.135729130317,2.2751926322979927,98.66595033240364,Thermal_Fatigue,2837.9366170798407,0.95,16.62558209502598,0.6825577896893978,37857.83204655866,82.1122125989616,95.2618535366875,PASS
WS_000809,-22.840044292943144,80.70251774339037,821,6.0197387851208894,2.050142728319404,1554.0519497607738,1.3224283455626555,98.27589154564734,Thermal_Fatigue,1303.1085096789886,0.95,3.2117913744302227,0.39672850366879664,11795.588791660577,61.58042499751569,93.41649230521224,PASS
WS_000810,-34.560651133481585,61.52635896463398,122,4.327417731346694,1.2203050282460677,1301.6336567316278,0.3691883103721215,99.53357560279123,Thermal_Fatigue,1212.6293040842081,0.95,12.021982937070327,0.11075649311163645,57678.098673257766,59.61223731134133,93.75718235858074,PASS
WS_000811,-29.59846078687952,62.028074969822235,752,9.694892884266082,1.3698167095626914,2262.1716554153845,1.4646264043132349,96.48371119714234,Thermal_Fatigue,2034.0345443860215,0.95,4.852191483109839,0.4393879212939705,20718.725531111366,81.00352130299157,94.95770644843365,PASS
WS_000812,-30.571168336783703,75.45530819178782,1779,4.3489307610747066,1.5850958241021442,11858.970613336853,8.034708425645826,93.66626378025732,Thermal_Fatigue,9489.348827528751,0.95,4.6885322073922735,2.410412527693748,8927.927016488222,49.41482527908931,89.26432275626665,PASS
WS_000813,-24.35819805917312,61.778750037751145,1011,2.207593745283165,1.0810186986163994,1110.7815335875082,8.887285217354496,94.67462300675915,Thermal_Fatigue,1317.250403539112,0.95,4.710398935192035,2.6661855652063484,175492.19102799514,64.64158276092778,90.73289731223826,PASS
WS_000814,-38.18213688346325,80.07773139572244,1228,8.103914469116305,2.341545391927877,2744.200235487419,0.9264409158975859,96.29542547944747,Thermal_Fatigue,2997.72249157235,0.95,3.018957543900756,0.2779322747692758,13057.368740211916,67.93512247084017,93.77466506820423,PASS
WS_000815,-22.394582082652857,76.90902531219305,1450,8.620221744774504,1.0228271561669127,1594.9733965924554,12.195727292781188,91.12363155226413,Thermal_Fatigue,1694.797325383001,0.95,28.314360975825963,3.658718187834356,145011.91586975075,66.31116754143673,89.19712487676215,PASS
WS_000816,-20.29754241884443,68.61286268145516,1518,6.375562836249224,1.1158255840087596,5245.45749161288,1.1508327318387128,98.32227021176338,Thermal_Fatigue,5154.482530259106,0.95,4.05917456493026,0.3452498195516138,156076.74846456628,59.55835614312314,93.27503983711338,PASS
WS_000817,-34.806381010620086,77.81857310972578,823,7.923558329226053,2.2299740915828483,1088.7078892921302,5.771684172658814,96.36817513101883,Thermal_Fatigue,1271.1741503286719,0.95,3.4451089153818377,1.7315052517976441,20353.197182647873,58.54070016782674,91.39619979118879,PASS
WS_000818,-20.3462418540012,61.184953845995324,1869,1.0395197230152111,1.4879443215249364,2534.240858623254,20.26866318372027,87.3652696941977,Thermal_Fatigue,2881.822889473686,0.95,5.692353477946705,6.0805989551160815,8780.447961431311,76.82504226956488,87.07495921067995,PASS
WS_000819,-20.728771248786543,70.8548864240542,1869,7.951670120487504,1.3050671218379808,3660.3503033443003,0.9428245202442279,98.60610609530079,Thermal_Fatigue,2983.4698450302863,0.95,5.37654125886253,0.2828473560732684,38418.36493039593,71.11691324663893,94.55006518765079,PASS
WS_000820,-39.676143146943495,69.31132907055587,410,1.1567250994119342,1.9890213679693634,836.3583599641877,3.2543331405183733,95.20670392887037,Thermal_Fatigue,825.0051156576063,0.95,5.54855498347943,0.976299942155512,36545.06584103499,46.983610874976094,90.76340193111616,PASS
WS_000821,-29.287969379595644,82.86938897210015,836,2.1982916686123346,1.4075748473137824,2741.852798116705,12.015238415165259,91.03252224393711,Thermal_Fatigue,2861.1342692959142,0.95,4.07301882181816,3.6045715245495775,92390.04403051875,85.80865612818526,91.18279853705637,PASS
WS_000822,-36.04265903386214,65.75839848949002,138,2.4721105009935336,1.0485508924905271,2278.9110411764364,7.155977285744036,94.2798787771606,Thermal_Fatigue,2182.239616573245,0.95,33.69847605589853,2.1467931857232108,115520.69490678835,43.832297908627254,89.09241236057164,PASS
WS_000823,-22.308430379777946,60.13418618463092,1555,4.319260247605332,1.0346548378833313,5765.099663226453,3.5775609598936895,96.99900234800953,Thermal_Fatigue,6055.596293920852,0.95,4.015558142752856,1.0732682879681068,271152.1467629741,76.90673275720688,94.01720545735449,PASS
WS_000824,-22.67787702143664,71.22056780814823,596,5.511699154130471,1.1784254826112903,1518.3194541634393,0.39675234438921503,97.17117572107996,Thermal_Fatigue,1542.4683945869767,0.95,5.07566781878936,0.1190257033167645,284057.88431118487,69.91445464261857,94.30665490516108,PASS
WS_000825,-29.861520016968942,67.55823122655174,1255,1.2804620716722197,1.2226178781061847,1874.7618445783032,2.4804794018770395,98.12302068048302,Thermal_Fatigue,1540.1158196169495,0.95,5.842696785073947,0.7441438205631118,84198.6431160614,71.34684989525543,94.01514530505904,PASS
WS_000826,-25.413262486899498,63.4870238503816,339,1.2647920430601403,1.5602000252192834,925.2583763673075,2.6924463529986045,97.18580659522082,Thermal_Fatigue,914.6821880434674,0.95,7.735515853714673,0.8077339058995813,68370.1591536176,55.26280503982856,92.15570791712744,PASS
