min_temp_C,max_temp_C,cycle_count,thermal_fatigue_life_cycles,resistance_drift_percent,mechanical_degradation_percent,crack_propagation_rate_mm_cycle,thermal_shock_resistance_J_m2,long_term_reliability_score,temperature_range_C
-34.443965655609915,134.93912052576172,7753,1059866.4397738858,1.5178457661267513,10.482231567763874,2.7544947110147604e-08,3556.0356811656775,84.55335649520775,169.38308618137165
-23.41584590409608,139.5808112341236,2297,1718072.9274821272,0.844594812648045,2.6315309437468177,5.5582839713023316e-08,10296.097400092956,89.82268470682125,162.99665713821966
-27.65534562398551,82.44954086679854,2145,83640.23762393005,1.6619307319022798,1.7282315398618584,5.0258322323981436e-08,10.0,47.732304770135826,110.10488649078405
-37.605115402212824,110.8757824804468,1039,445206.15410202,1.5024742039155479,1.4592476626611703,3.2376167920863524e-08,3336.6413665521454,66.78427798604557,148.48089788265963
-38.18226799877818,136.58767878226772,596,143474.98250021975,1.1543202799051981,0.7520147225483736,1.2878655714103883e-07,17.31572485661554,62.10850638858521,174.7699467810459
-31.582022969512465,98.34223172506353,1172,2872269.564963809,0.5785942930350664,0.839669160358234,1.751484410438932e-08,8192.378687881746,100.0,129.924254694576
-33.989996337245294,135.58772311219326,9419,105748.200652214,2.2157626584929595,17.80684140097967,1.3321463664996543e-07,837.2487000121025,51.17844422454005,169.57771944943855
-27.104473392729282,114.34841021022464,4094,108652.15135452016,1.6758392967932316,3.128827304281718,1.276808606889111e-07,873.9945338806812,62.483250835030745,141.45288360295393
-33.59439653994042,105.10256663847514,7212,138785.2171569277,2.2165031411828573,7.863896612021214,3.4017384351893836e-07,421.5235561263505,57.91994911592067,138.69696317841556
-22.501729029091877,129.10080561224223,9163,3224142.9174864134,0.6983915900909065,7.156321156665914,1.7003707936822857e-08,65043.315390866206,99.80500889168175,151.6025346413341
-22.45776851599498,123.98869689239348,8420,346691.1086482778,1.6320369696835542,10.08711792940943,5.819790565685241e-08,1678.0050712773489,55.5912475062646,146.44646540838846
-31.618816893037554,100.94155290077416,2596,158874.69148479847,1.7794208824812854,1.9982030144166287,1.685319103532792e-08,252.80777302426952,57.34138456402367,132.5603697938117
-31.152797773493724,126.79366905275708,255,331459.33502582065,1.2471228319483059,0.2730850779963662,6.730550466562891e-08,570.3351928112157,79.2526446837556,157.9464668262508
-24.42013335289253,122.82776140336482,3965,187474.53777794432,2.069798770555973,3.9691853377616857,2.5691280056049486e-07,877.0738416534945,56.12228966472123,147.24789475625735
-30.08325001032987,124.09494729330937,7483,113671.08326149112,2.5072713605379553,4.729230624685471,7.902496280151431e-08,517.3615448522753,48.68646184898428,154.17819730363925
-32.512776822432365,119.74638456885621,6993,24418.560421985592,2.040716744121806,9.65672186563775,2.451273156504033e-07,10.0,26.59068154151556,152.2591613912886
-32.21582648798816,119.83558977335386,1935,251439.1625614196,1.6171486640249013,2.5912756915119894,6.261620393908923e-08,5321.353175599723,69.73283379846615,152.051416261342
-33.10848633442242,82.87595003936761,5532,1034907.7466968767,0.9377564429337656,2.7387655582421693,2.1849264080753372e-08,2018.0565686447771,100.0,115.98443637379003
-25.718622637991945,145.91937313580337,3530,522803.05991240306,1.442927039184018,2.570033295600297,4.438702544562969e-08,13909.703325285085,77.7454975800801,171.63799577379532
-26.481926277684554,143.5120890282921,1331,112122.68786640342,1.839520291878976,1.126245594809445,1.282616990624198e-07,97.31888986822729,69.14856543549922,169.99401530597666
-38.51891953374867,126.57983640186407,7020,81260.8408168661,1.2022091399137977,6.093574510192882,1.6066048389538205e-07,141.77400363333953,48.72587065139971,165.09875593561276
-32.31707954672586,114.04500140594233,3886,277335.0653183438,2.2684286982189605,3.8023473320291714,1.2938443910627595e-07,22743.416416495686,66.1553455069139,146.36208095266818
-39.045559706830076,147.24058491356567,1689,114310.31974435106,2.0987456226696852,1.6114223889390524,6.471574482413033e-08,12.619118590160022,57.8055988953358,186.28614462039576
-28.721697455425545,113.55331399889843,7841,940510.0621775821,0.899071189010684,1.9592527487775364,1.286728886887476e-08,19210.751043981898,95.80402160873012,142.275011454324
-26.86792943708052,102.95593086206401,6433,59459.27618234833,1.7218588169447957,4.429992385619726,1.7458790514665873e-07,10.0,40.31315908989426,129.82386029914454
-32.61300282171906,98.91423433687122,876,74909.91236158404,1.434149041070506,0.7708982162928233,9.556257638582757e-08,10.0,46.049391337451404,131.52723715859028
-22.263667000830964,99.12051028708174,6326,114936.02922932204,1.4625854109435112,4.208801624533401,6.31812217056211e-08,10.0,68.1361510217259,121.3841772879127
-26.49785566988282,113.2406746361248,2763,1001766.5631052356,1.0521593566179488,2.4303302369626687,2.138134669407918e-08,8029.7773329996035,57.18604057899407,139.73853030600762
-27.893943801082813,142.56515380586507,3181,709044.7221170418,1.659179588777207,1.2715331405841546,4.978153632553461e-08,5633.990500361362,54.4719946929211,170.45909760694786
-29.685099470756953,96.18652942034272,8211,13742.64295870645,3.7780285058210463,8.815283333699988,2.9491220928485205e-07,10.0,4.57443159310377,125.87162889109968
-28.531038195856787,96.30658766942493,9657,855300.83427494,1.5570594567122955,9.798673509056423,2.9386123888333144e-08,9639.050166171124,71.64640229778875,124.83762586528172
-34.72507934844072,114.20320480859988,3170,1181091.2514709982,1.1418527544629753,1.3059400515680095,2.8712865668806002e-08,7318.480020645951,74.1699527295178,148.9282841570406
-33.82371975607899,148.4957520347616,201,616293.6863631476,1.8184281558346123,0.2812054587817139,4.283061290463016e-08,4838.999536075732,57.0613060180393,182.3194717908406
-26.600416220072574,116.80245076061519,1335,541667.1937616735,1.7628205647094153,1.5154831392377164,6.042122236612371e-08,3139.839612381208,61.552209126468426,143.40286698068775
-27.487424045262202,119.3584760561023,4170,85920.03692437716,2.2248233770686205,3.277467948499915,4.348816703802615e-08,16.95299956265377,51.653701376218585,146.84590010136452
-37.850521326781916,138.21644954088276,9444,95492.61248514558,1.4102228486894175,12.333487565783972,2.287759414311017e-07,122.54972012572688,52.21269026630266,176.06697086766468
-34.11849621381562,132.25615866486558,7084,2595733.686531503,1.162570529899535,4.706378184224984,1.0212029948575312e-08,40818.39440270129,100.0,166.3746548786812
-35.51280903883657,89.47666983571914,3664,489571.58664019813,2.0537943689291893,2.6409672897650642,5.874637465194029e-08,539.1519660343566,55.45788380642858,124.98947887455572
-34.83994335060724,114.81033059619685,8798,477443.9094342244,1.659410643811246,11.659926989164,8.168494204109738e-08,7772.433659819019,68.63351932380651,149.65027394680408
-21.071111804169483,87.63979107408896,4322,46169.421585245815,1.1094225043859385,2.2399048445676746,2.62679865008361e-07,10.0,45.6035916848818,108.71090287825845
-26.542795065135593,138.39227359739124,1346,636418.7070531191,1.0114757647640789,0.7496630825783044,5.482463126955663e-08,13917.165659418986,82.10730761027098,164.93506866252682
-32.15923269384959,90.12168242756218,4923,231654.61773813143,1.4426374098427803,3.8314547881442635,5.1954300224092743e-08,2532.336599101735,61.35515736386208,122.28091512141177
-38.23490220197621,124.53266114883371,4706,1446356.95859667,1.1604224076683707,4.867409249142157,2.7113915945297368e-08,6633.604621474922,100.0,162.76756335080992
-33.151016081137726,140.4663736446302,2725,32896.74001630972,2.192631773784733,2.5785633197938824,8.271862446285127e-08,10.0,27.520374926809065,173.61738972576794
-26.585724893648127,147.25773617006402,8229,395879.7592493125,1.2286245955919552,9.165374667296941,6.33089412070516e-08,232.31926688212832,74.61484941304796,173.84346106371214
-39.785167858848425,142.9863492027164,2486,100839.66690479538,1.7733690170901744,4.860793274624066,1.120867526248723e-07,14.896762345908966,55.0799519848776,182.77151706156485
-21.71737613034918,106.0938763421431,7680,19395.183039538697,1.3224621029607362,3.1871687402915976,1.5026304964349222e-07,10.0,19.278808598544437,127.81125247249228
-26.661327654870302,106.98292938995095,7387,3221548.6374160466,1.1199362454709842,6.321906271706626,1.8150229063741165e-08,8744.584697563498,89.95275995238269,133.64425704482125
-24.60024480324465,138.58331107846084,3911,40887.52805130439,1.2075989058311871,4.354808458268323,6.223461194342641e-07,10.0,35.796353465730114,163.1835558817055
-25.66007836781939,82.97932869862983,9198,1753615.6597907678,1.1019004726401453,5.738806612846683,6.031922998649423e-09,28493.964131810735,90.44472770601767,108.63940706644922
-20.916311561139313,93.07223527755478,1396,2863488.3297618567,0.6554194455585897,0.8722803103268102,7.772751304122235e-08,11381.597213480738,86.25923273290563,113.98854683869409
-25.773429410712296,102.14762379249598,9811,141131.25524211564,1.9293740020587187,9.767357838030529,5.824651532230913e-08,14.129294428904249,70.14989375665078,127.92105320320827
-38.05694302089331,97.8868140616169,1017,24035.537354228083,2.3049423838539584,1.255350282096516,1.9533089196722003e-07,10.0,26.28979817289376,135.94375708251022
-34.11809866498109,136.21080402603405,974,248449.36685509977,1.0320098862483442,1.1185013336838803,7.21569111253045e-08,4980.921563874951,69.04510134047136,170.32890269101514
-33.844965295169665,136.77413871153635,5292,474556.2404803026,1.5261645755257562,6.875653243640742,5.200823183979987e-08,1784.4986804336359,71.52832544380249,170.619104006706
-36.423424929473185,81.52053646525285,6636,486715.79384204414,1.309923495334428,3.1476223719950105,4.4081349547863066e-08,17427.02339550775,61.3611055954694,117.94396139472603
-33.31638541064251,114.61351931989515,9095,237865.33572743833,1.5143831204561284,9.485306858794937,2.0612631894688866e-08,330.583379934723,71.04677668441872,147.92990473053766
-29.299115465077477,149.61199724305123,4674,200674.19703093066,2.470052042605029,3.680575882531532,1.166477028991754e-07,5974.439902828899,62.36205700025587,178.9111127081287
-37.1672437400758,88.60538350798906,7516,382436.5877807127,1.3353131020634865,6.372263556042676,4.855996181927957e-08,427.85512313218095,74.47168644305879,125.77262724806485
-39.20955653969414,108.36265929170717,5609,189282.71394381215,1.563008173101118,6.768448534265177,4.692703926746231e-08,242.10922673534515,79.69875239924765,147.5722158314013
-38.78698386221881,103.93487177644694,1615,966551.0471866118,1.241811465579872,1.394606705743715,1.415397376096114e-08,3971.8255028883264,93.90603873069367,142.72185563866574
-37.134420304325346,121.53144373384522,4259,252004.77477762045,1.981313985392406,4.750484099574582,5.971573976998593e-08,7887.1266182469435,68.85848275965566,158.66586403817058
-20.73781044490971,107.20745195764758,5725,42948.21027989418,1.071523558405064,5.8065925831044725,9.686299332616436e-08,10.0,46.659210735851296,127.94526240255729
-36.767037317251386,103.49631203159754,7388,363656.6902423045,2.1713055691707317,6.31473277880928,8.18822917011098e-08,3211.1545511302966,68.7091645376219,140.26334934884892
-28.059626510802147,149.08078943015744,9782,38856.996982170735,1.6096621174233938,15.796563909734255,1.2695434737016282e-07,10.0,46.70791079418981,177.1404159409596
-21.207223042872826,95.10032735293005,1815,662580.4684375037,1.6232583974645587,0.4744458996294891,7.067749494601049e-08,1701.8800472183361,59.27651378733119,116.30755039580288
-23.154439016560104,103.16561807055899,1340,3079947.477268494,0.80775212541819,0.674168477725695,3.8706084727258574e-08,20915.711845039597,98.24612686801824,126.3200570871191
-36.044359796579045,106.2541424661564,6286,28066.541003442173,2.451288088915427,4.754435449340845,3.8860370722588487e-07,10.0,21.278344548089798,142.29850226273544
-23.95512381917272,144.52272645785422,953,87566.49047833575,1.4052004823665043,0.9849057518685201,2.0456314669748018e-07,15.67840228588792,40.713740799784894,168.47785027702693
-31.422936063519902,101.44865172556776,6779,287083.8620445877,1.480996316487889,4.179924340437847,9.928882715691063e-08,484.24054901641347,63.79023469990927,132.87158778908767
-38.6279431041187,112.25796905970103,9118,376905.0312454121,2.1045901283750026,6.256862398009305,3.5819729810366805e-08,15974.108758297836,60.63688329852451,150.88591216381974
-28.797491930802828,142.00494328680665,1493,870583.4426946964,0.9816507992906788,1.8527852830202434,5.6465698891040564e-08,3048.8865008320945,97.50386234594774,170.80243521760949
-33.28192971519813,133.73166475792476,4465,1054428.4954420016,1.0944914012921996,3.726818475937696,1.471948426375665e-07,3164.404994510008,82.35144104370497,167.0135944731229
-33.202889285856685,113.7769264349874,6904,239635.56615907597,1.9761067357769453,4.432328259265314,5.325164927965397e-08,1909.937534017383,71.15593345794375,146.9798157208441
-31.10674408203106,82.67258612939132,4708,99272.87768841082,1.8329301318881823,2.734444013800544,1.0400815451222498e-07,19.182980081457533,57.511740594275516,113.77933021142238
-27.858998717488806,113.2610754151244,9543,114152.344329324,1.7059527171832398,8.21008437884416,1.6415151637169425e-07,195.0564852783632,59.19717257662791,141.1200741326132
-26.444454124106066,110.07224554638411,1345,342525.4291689494,1.6964184293807654,1.3711399674691893,8.809951203151115e-08,2231.6140384716423,45.950121515157925,136.51669967049017
-37.670269989433,94.79309677072916,8348,48428.0172669902,1.8592001444160928,11.759584862040363,9.594840604103881e-08,10.0,36.40828208616293,132.46336676016216
-20.963182313485923,132.6813959285821,6375,1481478.1010755189,0.9839572903101094,7.362267254659298,6.9993520837330764e-09,23761.896420777586,89.12364314893767,153.64457824206804
-28.42801621045993,113.21446839483215,1978,452190.816810862,1.5340628117592419,2.1584881529124567,1.2062501016342465e-07,23790.217228371355,57.814007406317835,141.64248460529208
-37.56717820552438,103.84772829231244,8299,40162.196733085395,2.8039198149664246,7.823977641375696,8.875990345372711e-08,11.864878192913613,37.84575846410081,141.41490649783682
-33.155907091318035,81.88853504280979,8562,349549.3244454326,1.9427490410981647,7.48950389427174,2.653296915932095e-08,1269.1854365940126,42.418704842115204,115.04444213412782
-30.849404392812303,120.35108370753093,3685,251906.07675943646,1.2573351829399955,2.915520605869692,3.827522750397332e-08,1307.3031592073655,84.76173920395853,151.20048810034325
-36.9786938961842,104.28097229635661,1979,303338.3839550977,1.9840072377080389,1.5955120291915308,5.218680416605339e-08,3416.4853802230814,58.23631963326839,141.2596661925408
-27.3635401411389,98.05413175919246,8752,191660.32806851936,2.186019217444757,7.043359085810996,2.313714943069252e-08,321.2700195689226,72.16445523511817,125.41767190033136
-36.55987787288943,111.2936775637808,5474,24868.315123653432,2.275502587377727,7.382431672009539,3.750188252042749e-07,10.0,16.043819234879333,147.85355543667023
-29.66253966369802,142.72985666414525,8547,58177.389465946224,0.5873239620107056,6.528254245603448,1.0891565305963956e-07,94.92564891491767,63.8098585808335,172.39239632784327
-34.739822005918,115.13306820742027,3972,571890.6576300998,1.1470891898538533,2.2195246835766107,8.601470654444156e-08,36086.2781035058,68.65075278110929,149.87289021333828
-25.05718416782546,100.9430652310576,6686,139835.20121822035,1.9777312129449351,2.57528203781272,3.977199169782227e-08,5940.91520327975,47.179035586512406,126.00024939888306
-34.22531735770616,107.38300822846185,1825,1838249.2444645376,0.903327547302673,1.7074992712549972,1.2794534419903202e-08,18655.897654016444,91.07407059758013,141.608325586168
-20.16219221929582,91.16912504685966,6491,477884.3868585824,1.4452060450361672,4.922912129840033,2.2958911719994935e-08,337.48966922018474,66.67848385567484,111.33131726615548
-23.72072394844195,116.45650538155445,8473,34358.728210710135,2.795891575447854,5.85664548552978,3.2144824406263185e-08,10.0,37.03908065935519,140.1772293299964
-36.52733298983219,88.88094744531195,8509,126220.13227777573,2.006160962160465,5.381106995850298,3.258492537735996e-08,124.3716704960466,56.76468947108679,125.40828043514414
-23.775148316757075,148.3791281455351,3478,1540271.7796808365,0.36854633039669743,2.806296547636056,1.3018286964870812e-08,18728.417815622997,100.0,172.1542764622922
-25.899149266190822,116.84749439962371,9412,105568.15929949858,2.163238652358155,10.162150895125338,1.0407857314605105e-07,14.474943490824336,53.342477927501704,142.74664366581453
-38.047264339814234,122.80623488990432,7039,2954476.2132527977,0.8335165741667843,7.811948273509765,2.4826795576281736e-08,46796.74716833331,89.99350868701586,160.85349922971855
-26.321401543591374,142.03274366985946,589,106939.15323618385,1.6816574434844311,0.5937577961668709,1.2075552279395446e-07,19.030398663302098,65.71302927145513,168.35414521345083
-30.166571360627074,118.48868663325862,6717,280532.4178396481,1.6828624082360237,6.378651627275104,2.7462750666504046e-08,190.48963502537933,93.8873619579405,148.6552579938857
-21.162570546027183,141.13848027664207,8816,835585.6319673352,0.907161966388151,12.708626681437039,1.077069651877223e-07,6350.013583023614,72.38839651692989,162.30105082266925
-22.13521298783244,121.60089624145452,2057,106702.21682095152,0.9842515244460687,1.5526099670201934,1.0781597882437993e-07,182.44678388634688,65.24466148204472,143.73610922928697
-36.84665771975084,110.2755398290221,105,71008.43826756866,1.4230698811203188,0.10241062620420091,7.13460683406389e-08,10.156754065353184,50.404091203034824,147.12219754877293
-20.842996139876448,147.86911491336548,9426,2632810.196488504,1.1161524830926224,7.777046051906882,2.3348411109793205e-08,38565.6083728673,93.96276512668449,168.71211105324193
-36.79988738969924,131.3467781367176,8926,130051.45167856487,1.553025063395188,5.567549699963797,1.219345781356821e-07,132.74991544762844,61.699337274189894,168.14666552641683
-28.175005017953673,134.52664001386194,5239,14449.348597778153,2.980605178787057,5.162141448752698,2.44263191158699e-07,10.0,15.490953844008635,162.70164503181562
-20.991818137694985,95.01040733208053,6296,3013307.6736969366,1.0045242053524308,5.164359167257167,2.7908285596824552e-08,75721.51250236447,100.0,116.00222546977551
-39.064096668118395,85.9814256056853,3721,501784.2931920545,1.2212509893877939,1.6366423228709726,2.171680279519888e-08,16405.211886430778,91.01726762215387,125.0455222738037
-20.0586092428935,118.93302830277773,5619,266894.08350119164,1.3300457904565175,5.566793852261087,5.456497310560087e-08,11366.974039396337,68.14980149784866,138.99163754567124
-30.240756336029765,89.988957851239,2907,50481.19932975393,1.9215869040306885,2.71669753516175,2.403008130573816e-07,10.220410006562709,43.308041680055986,120.22971418726875
-31.635298590199152,119.58068718975497,2809,403007.76452022465,2.2296479595733536,2.6799698720395244,1.2524846471029433e-07,7897.271641491451,65.91545530383198,151.2159857799541
-29.395828721836068,80.74309635541728,5732,855837.2607231957,1.024801844353884,2.181782324739874,4.266548420918996e-08,10321.90984241551,84.63261736348252,110.13892507725335
-25.292847143312926,97.94354609403936,7273,140277.2618563248,1.175052116302732,2.777283458147051,2.1944964300260386e-08,145.62031765250768,71.01597859254224,123.23639323735229
-22.679082197142783,104.42464853319765,8067,1885693.0635377972,1.2819884231691134,4.680646606020378,4.0096587181930695e-08,13201.900760181823,80.79832115637593,127.10373073034043
-35.138020317770795,98.41486038866843,6022,908164.4355844834,1.0090011230916687,4.839692237371466,1.6164800829513727e-08,8194.80035392777,100.0,133.55288070643923
-25.61839041609285,128.15415279407983,9903,6789.070565927457,3.4050078568131297,8.761974547242517,6.416434382976162e-07,10.0,19.117057443531493,153.77254321017267
-25.539490138652752,83.44232776789266,4454,542451.355076114,0.9172194864217158,3.005335552124605,1.4874297620426376e-07,5244.344450563042,51.624782321389965,108.98181790654542
-21.611149577838443,138.02725987366668,1399,3215561.900336723,0.47935652359346237,0.6802607301477321,8.10065400548253e-09,28626.426947723463,100.0,159.6384094515051
-35.47855422527314,101.10434660179659,8345,186315.99797938435,1.820115925642458,6.798583627764048,6.84904785405382e-08,3259.529545125262,53.23538725982297,136.58290082706975
-22.960274004487367,80.07901221318755,4123,122869.26019137538,2.190423600812931,3.6131977619616014,1.1572846633122166e-07,96.96559600387697,52.75578089681673,103.03928621767491
-24.42392875997193,124.73495231427566,959,491969.3550340256,0.6622018875443174,1.2688423179260155,3.086713311608871e-08,12416.530795506751,82.54027422594484,149.15888107424757
-24.860652243473893,116.02921998424083,5033,570629.025358711,1.1979460113455767,5.022023141840416,7.660769331570301e-08,759.2725735903457,79.00055825578686,140.8898722277147
-39.019561904602,136.87434930192603,3927,56332.03051274591,1.6489595764233487,1.2718641366351893,9.976869569554566e-08,173.12207817806097,44.805942417280946,175.89391120652803
-34.56779879784435,134.13483547846775,6683,2000845.3394878157,1.372089856977295,7.033250509000684,3.9438755555262845e-08,3579.21529273163,100.0,168.7026342763121
-26.373930595445273,120.83919765013086,6211,22934.214205058637,2.069993670571336,5.423332698754825,4.264193900955228e-07,10.0,32.164707348896506,147.21312824557612
-26.462217486247326,143.02098768392412,7198,244655.75355921482,2.917947499781115,3.9487470234263937,6.477264326319322e-08,585.6104362596432,52.52659803652747,169.48320517017146
-26.865198011981256,83.60941242622738,6991,15217.065085260456,1.631584200365954,4.153308991404316,3.844664623041935e-07,10.0,25.69341295731102,110.47461043820863
-22.6366090706212,99.20676311917569,9336,1616087.9695947322,1.1408498628939805,5.91637592385905,1.5632659168656812e-08,2875.96346581675,90.38126037343747,121.8433721897969
-25.398837446646528,120.7649127626129,6508,150827.9877461718,1.3799656508168763,4.877844207569826,1.0371757955346084e-07,1268.2773012257226,71.71921563596571,146.16375020925943
-27.215930906914352,144.81728926677988,5133,71038.80518972437,1.0821582171831738,8.301171824898077,1.0259645064229029e-07,103.14138684119372,48.52607571930698,172.03322017369425
-21.098221104701143,135.0306313709782,869,2740155.252992904,0.5786381621048362,0.9068371180388426,2.3163065773279672e-08,30798.75710366643,89.60376661351815,156.12885247567934
-25.744456791250087,119.85588120566553,7880,463988.03488719795,1.4429559922291046,7.089503241499547,2.2279309672726414e-08,7861.745805560491,69.10046717028655,145.6003379969156
-35.553405581786,135.41060184971911,9063,59002.08618339053,2.6618790781551236,6.3937253083256085,1.1276003892034193e-07,10.268266501367528,50.2798993313728,170.9640074315051
-30.770066604491415,123.576779538679,1807,529983.3135020253,1.0730160988679238,2.0236983783447533,6.162846425167164e-08,1913.5178304830545,67.37317469118067,154.3468461431704
-34.741759901882205,117.04213841879923,3398,827254.3079523691,0.9315505094359186,4.210216571110663,2.766404655200659e-08,1935.3016912291512,74.08734488013565,151.78389832068143
-21.866982406984935,98.90666573750956,9332,642826.0460661375,1.9317667107328433,4.524481247357111,2.7899930459738656e-08,7952.842676578835,56.98766127113132,120.77364814449449
-33.008830268413064,142.76326451408661,4354,89504.57993651522,1.4152338856083302,3.9844965871038913,6.058470936355428e-08,223.1521584484895,64.10034971570889,175.77209478249966
-26.5004430426958,149.98696899383776,4210,266077.58076005353,1.1221472594711128,4.077973114907708,1.647874232489305e-08,2342.101567655098,62.18753176833888,176.48741203653356
-22.421953548136923,141.11079368884648,6739,45221.370239811506,2.5485876406508856,6.8812447683732705,1.6254099989528124e-07,10.0,35.26735593942384,163.5327472369834
-36.31633177414063,144.4727854915546,3045,16364.206838664826,2.5128956152146777,1.2171993101424115,3.5444234586319357e-07,10.0,22.145842967888292,180.7891172656952
-25.83781202292574,128.7100203522418,3013,2050825.1361921295,1.02827052481923,2.503492095880257,1.744125471581134e-08,62214.08894385341,93.1514583878872,154.54783237516753
-22.27633079751171,147.93828865453483,2246,2197294.1582283047,0.7666904674137729,2.6246189309186803,2.5563146598432697e-08,46804.787878323456,100.0,170.21461945204655
-24.156198659724506,124.55453118433606,7584,170090.32402735393,2.2049167954857567,6.71187707739164,5.960088391236448e-08,24.209771127004924,54.71264900496677,148.71072984406055
-36.724661237062485,144.5435559281739,9302,43050.92963468354,1.4520512271866726,14.492216278807389,8.950511059874117e-08,12.134105370868003,35.95865871355938,181.2682171652364
-29.37127691264788,113.37186890965401,7084,55583.732464946035,1.3939641601242279,4.402914965115376,3.4827586667536084e-08,11.178622007384678,33.032473727753356,142.7431458223019
-20.299109436285363,127.96700724795915,9286,499951.2190008951,1.5240603525123841,6.795311993606243,1.846583946920751e-08,2122.927029778843,66.51645608732547,148.2661166842445
-38.53835616655063,99.4054031489562,3103,737382.9833732217,1.3779426655056601,4.439482507153224,4.526952842432602e-08,10757.111569626084,84.31369358525826,137.94375931550684
-22.083760086414657,113.85538987086227,7271,439931.4157258209,1.0162041306170462,6.551391310168643,5.581217661885669e-08,3300.6395845293823,65.98623518601656,135.93914995727692
-39.08897039770136,149.9383950335358,9083,54763.89784035291,1.5996176096520096,9.599353997541282,7.43551818834875e-08,136.78669805316713,40.22178245301249,189.02736543123717
-26.320469588187034,147.24525075773553,1943,576111.5268813393,1.1183606899301184,1.7077826252305668,4.6401527690070005e-08,13997.608665704403,90.60231229584217,173.56572034592256
-34.03907537661817,116.45810644818204,6822,2946489.6954556606,0.5904276659142323,7.257939560692885,3.7542722286229504e-08,9650.692258329394,100.0,150.4971818248002
-33.23250445719154,133.4378182301235,6461,1238539.1809661349,1.3824143720473507,7.787810313109257,4.604163215934313e-08,27336.57375523704,64.87952773468217,166.67032268731504
-39.70060847219764,146.56800181824215,3718,75777.26702555812,1.5321692896470505,6.509374027692273,1.788448012026638e-07,130.05741387238044,52.96041650975291,186.2686102904398
-26.924889020735975,98.56470768619256,947,40579.854990872824,1.6424875537974541,0.93957550552237,8.327125264633668e-08,10.0,32.636940424749355,125.48959670692854
-29.933385388995887,101.58467335095969,8000,1250160.7784518094,1.0198653471678407,5.203466109596998,3.8791658448745156e-08,19714.97992250296,65.03925528637733,131.51805873995556
-33.56456498803169,111.80287623286164,9937,13364.711585189962,3.1384732779012543,11.001302205587372,4.538489976546234e-07,10.0,5.7596374653382005,145.36744122089334
-28.069600083884637,99.32806633834352,8215,7451099.292949384,0.7981969745449995,7.2756454392721235,7.776011125856124e-09,82176.1680964582,93.87219155868877,127.39766642222816
-25.961864879993648,93.03868098496613,7615,558616.842598797,1.2333103352241022,6.651096109591039,1.3693551261660358e-08,429.5334847029518,75.73415877343437,119.00054586495978
-25.53735300565633,91.93316263460798,8784,1508480.1631066143,1.4093692756405913,4.953178467847604,1.0776820286882628e-08,10271.932848117418,86.10104952683736,117.47051564026431
-39.952429648404745,91.14431648680039,1426,74622.32567668574,1.3837432868911417,1.3913386006998099,7.56431716028757e-08,56.60297732640189,58.68646200491926,131.09674613520514
-27.07364780137577,89.43083290730989,2810,178683.18656245183,2.298772705697051,1.6706755192558982,4.797783299403936e-08,324.5573816870655,51.858147656479154,116.50448070868566
-22.232285729349826,138.21696278855362,1115,772027.9814896492,0.8638732457685113,1.094528343670744,2.8935371440204558e-08,11194.020478386272,89.21443357264761,160.44924851790344
-27.90542172365514,142.22627719282409,4753,107058.2969100726,1.6003658593170351,4.232136739662717,8.697431263042042e-08,209.4368705713464,60.57485213914908,170.13169891647922
-26.112799729564728,115.22728692668181,7548,537210.2844305942,1.2000288462625892,9.82484375698694,4.542989658756247e-08,17425.894517249813,51.09879174289557,141.34008665624654
-37.13622668634951,98.3317892672637,1801,666048.0149651011,1.6896796471488147,1.5727730656362533,2.1485314999489088e-08,8744.646236165749,81.02944796517843,135.46801595361322
-21.48033700224382,83.4303407922761,2785,535628.3321007921,1.0261107669572247,2.287679487132688,2.491501258983175e-08,405.93300828820765,79.53627077630003,104.91067779451993
-23.87718614168582,83.70137820554345,3934,273785.85423711006,2.119158790334781,1.5721476811846908,3.4016333467062995e-08,3694.4741134327164,58.61313054782278,107.57856434722927
-37.299491334383724,107.09970379045679,1536,232817.10328460755,0.9267417188310327,0.9814715665586012,5.858261036396018e-08,370.2890635089587,84.48833291150078,144.3991951248405
-23.322859102807378,147.33716495505627,202,46443.43169818933,1.645927729476101,0.258743383851619,5.4229177124672724e-08,83.9744069791067,46.220844383274674,170.66002405786364
-38.630821930026826,94.53046728652741,1006,20958.381036605024,2.2628284179964173,0.6897738571125683,9.962822386014633e-08,10.0,31.30074760085764,133.16128921655422
-23.363410763711986,148.91127697738747,1752,350871.3437722104,1.2701290901639957,1.358882918014942,1.0717141229821175e-07,33251.42907401763,71.35759865013604,172.27468774109946
-27.420670630219778,80.84889416272873,7052,302224.3944609045,1.3503370968558612,3.225583727979897,3.4175558565039777e-08,702.8464377154472,54.078159578747254,108.2695647929485
-29.55036387908481,144.81812388160546,8128,122180.18420553062,1.2505943698401818,9.203769931571705,2.0089462322895307e-07,130.34617226967663,49.49658900968506,174.36848776069027
-38.100360363508685,119.41006381071817,4122,559347.7626118184,1.2441213973990022,3.8693410781892337,7.10515933708071e-08,4578.276096354016,96.68682863373743,157.51042417422684
-35.43387859411193,127.09003651593552,2582,504190.38063642,1.7845959356309231,2.1192593922989285,5.96570080641951e-08,9329.839665968992,65.88495523402113,162.52391511004745
-30.7669680498131,96.43788471664351,5005,1400160.7493448728,1.2726051313960434,3.9035641417250773,3.182721237663196e-08,3152.5758501905393,88.89292752659661,127.20485276645661
