sample_id,thermal_cycles_to_failure,max_operating_temp_c,resistance_degradation_rate,strength_retention_percent,failure_mode,joint_thermal_conductivity,stress_concentration_factor,thermal_fatigue_life,electrical_stability_score,thermal_stability_score
WS_003090,13543,895.3323581850174,1.246815547300336e-12,98.21555910501982,General_Degradation,90.70380072644436,1.2871623809825337,12947.171285144675,91.45195691069293,78.93649181733088
WS_003091,420,318.13413146934795,9.340714410866753e-12,52.234179115745825,Thermal_Fatigue,318.08654849144256,1.2703524993988864,473.39268228375863,79.79117596011645,89.94837024468225
WS_003092,602,381.96825699770613,1.0401868390773708e-11,50.0,Thermal_Fatigue,313.38681485243484,1.308088313749013,553.8561629560757,74.86480510666135,92.02460727690924
WS_003093,118,347.02455459326995,2.3864656445171123e-11,50.19119705522914,Thermal_Fatigue,127.28458845080152,1.444423840263127,139.3808338257833,65.21781067552968,65.8212457864307
WS_003094,100,657.8083543242068,9.551326535616672e-12,52.88340997268842,Thermal_Fatigue,207.7120986523552,1.2800754350184773,99.5395166803163,46.99027043633038,70.7238055482609
WS_003095,2448,666.0545619311054,2.7386869903298533e-12,65.4780728701903,General_Degradation,241.3211882403432,1.6957059260783687,2392.059679940637,68.85156115235262,91.30710397588739
WS_003096,621,589.9013540825736,6.2314988634758805e-12,65.7460776865361,General_Degradation,244.2095691980543,1.3643300051126381,733.9304762892596,55.5150574278219,90.23032042770109
WS_003097,210,832.095767764621,1.7199455097266777e-11,50.0,Crack_Propagation,45.00281321382985,2.358508356046957,251.3545125455872,28.26,62.60161980241065
WS_003098,375,616.9706805977879,8.812942764789794e-12,50.0,Thermal_Fatigue,207.21954776909163,1.1060849405195203,332.0329848495071,63.555533725369955,83.93219633710422
WS_003099,100,326.3574030761781,5.788176185984921e-12,50.0,Thermal_Fatigue,163.46301328244425,1.3243308069957762,114.99389705151685,55.99261417208501,67.77187156144169
WS_003100,100,303.1431685341954,2.180437043347046e-11,50.23666904557116,Thermal_Fatigue,128.81201649213827,1.1296358504417832,114.82107101362915,57.81540863442164,66.37121730662406
WS_003101,1143,602.153880818618,1.4143671931256591e-12,64.35059971574174,General_Degradation,240.8903797989644,1.3384315386344066,1282.2981150365113,69.04468689169866,91.19025520815156
WS_003102,103,300.96699152782423,9.669632808769871e-12,50.0,Thermal_Fatigue,160.42020109462084,1.362527531073824,112.99760944138953,50.3606243322793,73.35368047264748
WS_003103,600,783.9452789077737,6.872353869136121e-12,50.0,General_Degradation,55.126194157207635,1.664106188639166,689.6929730555051,53.05807807541744,70.66262133239213
WS_003104,1253,376.6900879144572,1.7932059596876352e-11,50.0,Thermal_Fatigue,288.5030087747496,1.7322648439731727,1312.9551893595572,66.11622723723931,88.86945514122769
WS_003105,1108,771.4618569347232,4.6554872723863015e-12,65.46760341448099,General_Degradation,245.12416054142042,1.1488132513272535,1236.2069414470816,81.43840294125842,91.9886269611454
WS_003106,885,288.26483020753415,1.2239617469211153e-11,53.23136895896967,Thermal_Fatigue,302.8797528178906,2.0195175038245208,1014.9855551346134,75.67193018066288,89.75476260783016
WS_003107,219,354.6297123942255,1.882258158718189e-11,51.778780157387395,Thermal_Fatigue,162.99227181336414,1.4002325805752336,257.5667608816568,57.70996591573464,76.66664947827104
WS_003108,163,347.2926593545254,1.2176351902807347e-11,50.0,Thermal_Fatigue,160.8570732674139,1.2249821936505962,176.96415613683672,85.95419316919303,69.47080974879019
WS_003109,100,291.5657168101916,3.1792615490125095e-12,50.0,Thermal_Fatigue,315.88567306601897,1.3009078229475617,94.61422728783126,65.09829202881953,82.48409008237971
WS_003110,100,311.4144149601383,1.8398318468981756e-11,50.0,Thermal_Fatigue,161.71125732569286,1.116345296278969,86.67374239044626,56.47151842723716,69.88810775047456
WS_003111,136,273.11439947750443,6.014327437191623e-12,51.07096540649152,Thermal_Fatigue,163.45452992424424,1.560680093968657,145.18227007102848,56.02534683127074,74.35717684989473
WS_003112,484,336.30459788965834,5.628116419292597e-12,52.45979949405803,Thermal_Fatigue,163.018874823259,1.3583994036707197,503.6130638734383,81.51121304205867,76.61875563931943
WS_003113,236,340.49992829820576,6.305484318391722e-12,50.82198758221222,Thermal_Fatigue,316.6896481632878,1.510028697766695,217.52193898984123,80.72009272591778,85.2965180973149
WS_003114,100,582.9568857682644,2.531612846788279e-12,68.49085094263849,General_Degradation,243.89003843072032,1.4701067026746366,115.69214109057803,51.443907441792796,79.67125594068808
WS_003115,979,325.8770276219624,1.808503085322435e-11,50.0,Thermal_Fatigue,283.6054229215621,1.845762088885929,1125.7667087076704,58.353404435888194,87.14600823190908
WS_003116,497,945.5619926574869,1.0277312946413827e-12,50.0,General_Degradation,55.7597309255856,1.5069324779794873,456.90215601856653,57.930962234518574,71.17104675681725
WS_003117,278,834.9462933877334,5.492552484627888e-12,50.46901961390837,General_Degradation,56.35986423140302,1.4199088451983832,259.1903941426754,57.67346057407853,71.59672335290506
WS_003118,1078,828.7775407699522,5.647840949758725e-12,50.0,General_Degradation,56.36631723196135,1.4328903816789016,1172.9798930373686,60.010161020978984,71.62562885101892
WS_003119,100,592.7619056987476,3.985109008878023e-12,64.32632215144743,General_Degradation,241.6646474329069,1.3820748985382778,86.26312494239757,48.7326877437836,79.96131858563845
WS_003120,100,293.6323819726323,1.0259979862121005e-11,50.0,Thermal_Fatigue,163.1646053215725,1.416220948718949,107.32979590908087,84.95236136512148,67.07446487336524
WS_003121,310,381.0476429939956,1.7700910878263432e-11,50.0,Thermal_Fatigue,163.5836782075924,1.3622365294754462,348.18644795762145,90.32887931170082,69.11367720420769
WS_003122,297,586.3763363639295,9.553825694906537e-12,50.0,Thermal_Fatigue,210.33451017904906,1.4806462279600776,343.9058193238181,50.77799740983675,84.53868576381127
WS_003123,100,790.1918864063042,9.685387388825789e-12,50.0,General_Degradation,54.97981485635236,1.1698745811044988,111.00634986330904,50.42679484803814,69.85007168098075
WS_003124,100,308.45883397979594,1.0881986853825811e-11,50.316857682403615,Thermal_Fatigue,308.6282432157709,1.529044088444071,117.63881281286818,60.56895416458161,83.58672555337674
WS_003125,1402,637.4376102712238,9.948292158038262e-12,50.144877067480124,Thermal_Fatigue,203.99370527723264,3.4387718265154934,1639.567433589234,73.60505448956033,83.33055470434405
WS_003126,100,627.1684558208362,5.035062340791904e-12,63.73178514734465,General_Degradation,241.99885867988357,1.1446091844334796,111.9740447190968,49.15650490841939,79.92415105658242
WS_003127,6228,593.9387382735202,5.5364866882312374e-12,59.60005120746873,General_Degradation,244.18866309808354,1.3328713669322778,6074.677789237055,86.7091434057979,91.82378567019309
WS_003128,100,346.9614103585686,5.700318937951803e-12,52.34248772467848,Thermal_Fatigue,314.35715875733706,1.4791124249944756,109.52848419963688,52.66138848761228,82.29091865106807
WS_003129,100,314.9524905269092,1.8143875717183355e-11,51.10476976107904,Thermal_Fatigue,126.30359703959405,1.4640878726436442,106.69014339998407,47.81517628308404,64.38861983399536
WS_003130,100,288.04226225026787,1.3491221297257937e-11,53.274007899077425,Thermal_Fatigue,161.70325149832072,1.484731843269484,95.29448427547752,78.76471157044962,66.17661952635767
WS_003131,110,362.8950445723016,1.8025755045447856e-11,50.0,Thermal_Fatigue,103.09508850811214,2.76892265133424,130.0634090558576,29.82746976877202,62.27061430697974
WS_003132,826,827.9571848469235,7.202209483345669e-12,50.0,General_Degradation,55.92620735979602,1.3545854390276395,950.2358593497603,83.6214460910177,71.34922256860773
WS_003133,239,598.3824123362451,4.914521599989197e-12,66.80402886166684,General_Degradation,244.21313545516878,1.4551126476009673,259.6392987697126,76.76170706434758,81.87476113851712
WS_003134,404,551.5866571438104,6.124282964813957e-12,66.61578786191768,General_Degradation,240.17157564111108,1.3611788845644188,465.93419043188516,52.363472244443535,90.39862886204565
WS_003135,5317,642.4376990397712,3.0744164040480827e-12,68.32204344830444,General_Degradation,245.05342868299184,1.5078630415744878,4623.183601076797,87.06375068261592,91.97972434288505
WS_003136,212,312.39284817834175,1.6001483519980457e-11,50.0,Thermal_Fatigue,160.3926300158156,1.3666689331616002,213.42914173141216,79.98589440391072,69.00652191831519
WS_003137,531,622.9092514058391,4.189216849725919e-12,64.56487897690363,General_Degradation,243.3966790955298,1.4974289950797677,465.18138439383074,60.2562113479929,91.63171349019636
WS_003138,379,352.18389244483524,3.7792347656839355e-12,50.0,Thermal_Fatigue,312.08649017322165,1.677106308708582,377.63083866975484,71.19403108172443,90.46578385393288
WS_003139,100,309.86169186857865,8.65089702554827e-12,50.181053120320925,Thermal_Fatigue,318.1745890762787,1.3702018753647487,105.2465013418163,79.63525299024008,83.4076077965698
WS_003140,100,501.9872319532607,4.997010258433555e-12,69.85157632789128,General_Degradation,245.2825094972136,1.0611776212513617,97.14657275840409,60.85252295829568,80.4750575705401
WS_003141,130,328.75184235827646,6.224180164440909e-12,52.741692553493394,Thermal_Fatigue,128.1400675707998,1.1661715337748346,136.09871386061715,84.00197633194212,62.16237424547019
WS_003142,408,283.9138296986729,4.803726158914775e-12,51.027303964873184,Thermal_Fatigue,312.9563658012684,1.654431717028955,350.71897649750815,80.2709714158392,87.52197742208308
WS_003143,100,538.9547568023437,3.2950360917242646e-12,62.89365983808819,General_Degradation,244.75615537130915,1.0871595001532577,94.5982238894422,52.49833650813686,80.56928193705488
WS_003144,300,326.29043808921404,6.4064168666722355e-12,50.0,Thermal_Fatigue,309.98438127741014,1.3533385299358593,344.43434062796877,72.58523819410672,88.96327887435115
WS_003145,100,345.54972319736055,2.1740993655086767e-11,50.70342737772903,Thermal_Fatigue,125.20425974565728,1.3123498591792329,83.40775953565084,45.20146003497332,59.947512408194214
WS_003146,698,621.6427611345975,3.5104368989896792e-12,64.89889924843887,General_Degradation,244.94877613780582,1.1571976427843225,716.5918345982301,65.65239923948708,88.08999676928416
WS_003147,101,371.45570753226605,1.5095399450113873e-11,50.0,Thermal_Fatigue,127.41366013152137,1.5709035459774459,114.15139117772846,67.09760591136322,66.11984635925374
WS_003148,100,367.20387996586146,1.6952279273288707e-11,50.0,Thermal_Fatigue,125.50063209053954,1.4183170866292278,105.19715146334163,46.138959016329935,65.78642272625055
WS_003149,100,252.62595428599366,1.0954319558116932e-11,53.20886445290063,Thermal_Fatigue,161.48606763800947,1.2414516753795994,103.08940026397467,52.25749615403265,66.05855012769932
WS_003150,1066,564.267928976558,6.112950320603945e-12,63.51220974700292,Crack_Propagation,195.4878712919917,3.0490103234925243,1254.7652328068384,35.77753650628209,83.00784945713914
WS_003151,214,564.7059282570673,1.0720685071254116e-11,53.2692160483302,Thermal_Fatigue,209.77782483317876,1.37852846365743,180.38953536021864,49.99774283023994,84.41961585784343
WS_003152,3267,802.4389122999413,1.0434192103014874e-11,52.90204692866477,General_Degradation,55.37748556491183,1.3999877444690392,2717.373224075562,83.89535658829642,70.92073772084022
WS_003153,2227,614.1362586625538,5.464185962247457e-12,67.7867467730177,General_Degradation,243.45651214277936,1.3853628262492166,2264.3606590104896,77.99207869506262,91.67239705648763
WS_003154,11982,1029.3878173894545,6.941889834716534e-13,94.61113815849764,General_Degradation,21.4808338701913,1.312486293362054,12751.024534162409,52.920461866245034,71.03467837137777
WS_003155,890,577.2412221176318,2.559100727124644e-11,51.09128684949731,Thermal_Fatigue,167.68068453774913,2.758848671456625,1007.3945422721409,53.508325153489835,74.54603747256346
WS_003156,811,579.6476337634006,2.5573839134164325e-12,70.08665843421514,General_Degradation,244.3574359659753,1.5326555590192497,738.217316183315,68.36059483942438,91.84130254400635
WS_003157,2622,546.4481766383711,1.4471776322904002e-11,58.64038811638326,Crack_Propagation,196.327000142017,1.9174468673919567,2510.5085748387473,58.34987119123307,83.05863721018028
WS_003158,199,605.2087633023019,6.238136751773992e-12,50.4637582801468,Thermal_Fatigue,208.321987589531,1.4447755258471555,183.99006923831593,71.50347716585088,77.31811981940552
WS_003159,762,347.07273100428074,1.0354842758948088e-11,50.0,Thermal_Fatigue,306.6116678317469,2.6394931611169996,770.0095612006213,77.49167889510188,92.14510930941829
WS_003160,292,307.08886514322705,1.0550725996403374e-11,50.0,Thermal_Fatigue,163.04949656354674,1.1014684982334635,293.5733694373628,87.962632641233,70.53264884912187
WS_003161,2504,598.0688069262008,8.718868071250827e-12,64.99048569263903,General_Degradation,241.3244682601964,1.4299583345546076,2179.181129694658,83.90818324665449,91.31297755955362
WS_003162,844,592.9409588130618,1.2214461070933066e-11,50.0,Thermal_Fatigue,207.42097125523244,1.3947494693854274,944.319159914813,78.24090340960792,83.93841291700306
WS_003163,100,375.6672176971349,6.560101170055046e-12,50.0,Thermal_Fatigue,163.5192597468156,1.1587436051010638,93.44479255745723,55.980540658545436,66.60096113077567
WS_003164,302,885.663377602663,5.990283170892808e-12,50.49866927645632,General_Degradation,55.75297475901917,1.3579940816293692,284.88593703027914,56.19183710341185,71.13767756091008
WS_003165,346,890.7801126326366,4.321420704839626e-12,50.0,General_Degradation,56.31879374786156,1.4491081392762843,365.59621394453114,57.49937658296675,69.12862879673065
WS_003166,2457,708.4144384109339,6.017467967538233e-12,67.01121156312712,General_Degradation,241.79133890003808,1.8285582107169873,2522.655870592306,76.21932053319324,91.43620368935034
WS_003167,473,588.5338902489544,3.765140636515074e-12,69.43842543581077,General_Degradation,244.8564226048438,1.3840985843143263,553.1194546868516,58.87638728950524,87.7162236268978
WS_003168,100,288.8923702662113,2.1744575887373846e-11,53.16893622307638,Thermal_Fatigue,129.3375912620693,1.2262042958317858,86.19344619905671,54.74660355638144,59.279086093628024
WS_003169,448,573.4429234664934,9.549639081322303e-12,50.0,Thermal_Fatigue,206.950651386597,1.5132616390902722,516.9678661811361,78.67557692913203,80.28708019612266
WS_003170,100,338.3005457413291,1.0449410398191087e-11,51.948205920891965,Thermal_Fatigue,162.76933012447202,1.2995758853511195,87.00322023356901,67.27935659436226,71.2228335761972
WS_003171,100,335.7104943104225,1.9165027669985634e-11,51.37200887539806,Thermal_Fatigue,125.68622942025185,1.4718778161595258,113.49372236685598,46.527145152396585,64.77472293435412
WS_003172,100,560.4182818585837,1.2873823474920094e-11,53.662190317847205,Thermal_Fatigue,209.4422539018806,1.416043977590457,101.56762035532654,49.46094602056509,73.33228021639883
WS_003173,335,885.8522306891233,8.885287577558606e-12,50.0,Crack_Propagation,45.000084876513306,2.3738210051267794,301.3750569181123,28.26,62.69951677866429
WS_003174,149,604.288704967015,3.743133479746975e-12,64.00191305442033,General_Degradation,241.10266502971592,1.4538802372439044,136.08685821825193,49.421859172037315,85.20135111593724
WS_003175,100,327.2520900497784,1.1672187689264305e-11,50.07942167709366,Thermal_Fatigue,161.297977856559,1.5690248154154234,88.96446238372454,51.96180467934481,72.72049945314669
WS_003176,100,347.45913693972807,9.11847720353788e-12,50.0,Thermal_Fatigue,158.92516982585826,1.4484560040014964,99.17013018061532,50.717861648711384,69.1835473155557
WS_003177,314,365.9668235855821,5.674630709957561e-12,53.80723926250792,Thermal_Fatigue,316.99590711405574,1.3736192404597685,375.83190592636333,85.74747731407787,89.28569454155232
WS_003178,335,608.8019252107525,7.910097646044404e-12,52.217218428731094,Thermal_Fatigue,208.53161161962657,1.4735353264545317,299.13573340279163,56.71659983883481,84.20540323099186
WS_003179,484,290.84682373761143,1.878206698448696e-11,50.0,Thermal_Fatigue,153.9993467052599,2.317140795070645,540.9376438999595,65.64867309745736,74.54835667258382
WS_003180,467,327.08264193623563,7.307480995086717e-12,50.0,Thermal_Fatigue,313.93285273683085,1.14434089186004,437.1684142462725,84.59419040742276,88.3061628526089
WS_003181,399,349.40966039183,4.807014313133303e-12,50.0,Thermal_Fatigue,308.44711354626725,1.44016803919893,371.75905435716976,79.11589242339903,88.46086286458109
WS_003182,268,318.2458334335655,1.589995028343048e-11,50.358547109825544,Thermal_Fatigue,163.55972500376387,1.0958171569256834,317.05267534310576,89.27128342040601,71.15229506363255
WS_003183,100,393.6977121390581,1.8690109636037953e-11,50.0,Thermal_Fatigue,124.61053531806269,1.3475184961884055,109.69139457440451,44.04824027044799,65.03873832135795
WS_003184,100,337.9008403980681,1.3376203839163702e-11,50.0,Thermal_Fatigue,129.00767548821605,1.4260049938238106,86.31263710071562,81.35871798803896,62.3964590110376
WS_003185,100,316.6510387929861,2.4693238117336325e-11,50.0,Thermal_Fatigue,127.96644836805298,1.3353246293441623,88.24717082958416,51.61894114318281,66.74599430401354
WS_003186,100,292.9473281162368,2.2701433597671083e-11,50.0,Thermal_Fatigue,128.34883319019718,1.3302232972001409,86.39158376372652,52.45679853071198,58.50926081058327
WS_003187,2631,611.2293956992145,9.647134933337569e-12,53.55107963125515,Thermal_Fatigue,209.83860514821674,1.4724878123704574,3031.6691622724866,82.80039803942232,84.52344031744272
WS_003188,100,342.3779118807141,1.051203586663867e-11,50.54327881834122,Thermal_Fatigue,163.80032129026694,1.1397567723723496,87.86168129324048,56.50583952963086,66.57683413225799
WS_003189,411,844.1477700546819,1.6471461724859352e-11,50.0,Crack_Propagation,48.56181326564719,2.5569440744102554,353.57807946216894,28.26,65.5555286086189
WS_003190,538,627.3879851498267,3.225227744106656e-12,66.29087319982408,General_Degradation,241.81514482981123,1.472119154819553,461.98285194321113,73.80604247229499,87.65800432518625
WS_003191,100,294.7490080835479,1.1855442850706746e-11,50.0,Thermal_Fatigue,128.99095111512824,1.165231735316202,88.69934424989626,53.978361911032465,67.77324892681956
WS_003192,128,620.7600379351411,7.321730451334284e-12,50.94036678188899,Thermal_Fatigue,210.5229564515872,1.565252553843786,105.89631424456466,51.228956115943056,84.59340763919379
WS_003193,100,763.0566779912004,4.307161788688977e-12,50.0,General_Degradation,56.435455797831416,1.4006124397024933,99.51035675996738,57.92309733861295,59.85064327027284
WS_003194,100,328.9177507196522,9.544168393872255e-12,50.0,Thermal_Fatigue,308.6293806399125,1.6345346206919675,107.77906135109015,47.585645599502975,83.7162296639805
WS_003195,286,618.0239866103608,8.529264375235457e-12,50.0,Thermal_Fatigue,210.47054244667265,1.181151729127241,245.76129752874976,61.01979373613463,84.61118955787255
WS_003196,166,329.9488970784082,2.0217587534176094e-11,50.0,Thermal_Fatigue,130.60201937180307,3.3352629389285067,188.71326101102966,35.41226349244313,67.20389455514176
WS_003197,350,365.6482770714367,1.4402437919985545e-11,50.0,Thermal_Fatigue,153.77638532846942,2.2720223914847417,392.01059976822785,53.7559716909243,74.87564889877326
WS_003198,1320,327.17535965033994,8.420284212917457e-12,50.0,Thermal_Fatigue,315.7624666013332,1.8847412890896194,1137.510953685922,87.91693473218884,94.4263822716339
WS_003199,136,330.0408672722434,1.2728567139760667e-11,50.0,Thermal_Fatigue,127.03438753199656,1.2726843617245578,126.3499209707767,57.64470844933687,66.5843571019306
WS_003200,443,891.946049444991,5.067562618392427e-12,53.178547145528775,General_Degradation,56.40196434754097,1.2752485263543674,501.605758188077,57.825396960231956,71.52007533925038
WS_003201,100,553.266361622554,1.127288849729719e-11,50.0,Thermal_Fatigue,210.04020579866153,1.077404393948199,88.26948921651478,50.3627419349571,73.51498037192603
WS_003202,1181,638.6172640149161,1.0062132410745109e-11,57.82502301931439,Crack_Propagation,196.2456757383633,2.6680397759565997,1118.3135258577067,33.202651921736944,83.00205596682392
WS_003203,100,370.04715480341895,1.1005969769785227e-11,50.0,Thermal_Fatigue,162.8632215824904,1.4209420356756404,109.00821538586555,54.79234232766075,67.49989767893379
WS_003204,14116,906.2324273190878,3.3313672747292678e-12,90.17352378289533,Crack_Propagation,18.761532360583036,1.672865468912911,16410.05192804519,30.0,65.4432172418018
WS_003205,100,330.2888641819435,1.890458929882918e-11,52.20004022025314,Thermal_Fatigue,127.1708024625803,1.370511303408373,87.77624424555832,50.073254259105994,64.9926582377021
WS_003206,176,330.8970749786881,8.832170572745225e-12,50.0,Thermal_Fatigue,161.46151383933773,1.2432524936303089,202.03738319882092,78.76524387627632,73.93771251512197
WS_003207,100,320.4059573475814,1.4129428066365116e-11,53.494905545227454,Thermal_Fatigue,163.20576929080377,1.1801538839672365,111.68262494413466,55.4351934926867,67.33367903741386
WS_003208,402,292.4371455919902,3.0329408076577855e-11,50.0,Thermal_Fatigue,253.20265744905612,1.9617063023188757,457.20066981012724,51.659678249450785,85.15118070797412
WS_003209,100,799.3126554552674,7.29709307129934e-12,52.3642478437368,General_Degradation,56.280639646843696,1.516398949683368,103.7350139650816,57.1148603010181,63.70020837743107
WS_003210,927,835.2015952502753,4.689221260179599e-12,52.123612356766024,General_Degradation,55.98371036092984,1.4141283120457049,1003.2343606457932,59.2072615204643,71.35223374185216
WS_003211,100,344.5028465749648,1.0914553717726066e-11,50.0,Thermal_Fatigue,128.48200599161223,1.1242415741208986,100.97297330827331,52.785705671990605,59.25640633682612
WS_003212,100,634.8755108475489,1.551194379859419e-11,52.15737010333773,Thermal_Fatigue,209.64156333516456,1.2977300121252542,96.85683677957512,49.73565419076294,73.33619755621237
WS_003213,861,654.9744857829259,1.0610962683756313e-11,53.05969458368827,Thermal_Fatigue,210.6330386574472,1.3524270830122447,897.858350240264,84.53399606004209,83.42392393741682
WS_003214,233,299.1075230460658,1.2109644725931706e-11,50.0,Thermal_Fatigue,317.21072054006277,1.3833145959372875,261.54917170777094,76.29413499933558,87.14141693378093
WS_003215,100,367.97139165825524,9.061954190044008e-12,50.481240501692845,Thermal_Fatigue,129.00140483668514,1.2970312786519964,103.65111596723453,54.094848606970785,67.68956383182336
WS_003216,137,307.42056903081914,3.068533463960451e-11,50.0,Thermal_Fatigue,138.40369060775538,2.050603804830082,145.28669385273832,26.849999999999998,70.5208515676853
WS_003217,100,303.79365288696977,1.1674398835536005e-11,50.0,Thermal_Fatigue,163.27788487905826,1.183420577475461,114.74221140104966,55.5496422068733,66.36182400082762
WS_003218,100,332.96998790265957,1.354146873148261e-11,50.0,Thermal_Fatigue,162.17423578999933,1.3300745961266796,114.02152157791888,61.12631225761348,66.0909859090724
WS_003219,621,661.4607619249402,5.866711569225959e-12,61.31069846370899,General_Degradation,244.70432606361467,1.4304127198105603,646.5774014255231,52.688506493913835,91.84855173959058
WS_003220,165,685.6630191867736,5.894137390383872e-12,51.36076894151878,Thermal_Fatigue,206.02079844199002,1.6026218325835542,157.7767466527818,44.63283096934241,83.60647642256887
WS_003221,100,315.8904110301795,1.2290083156371604e-11,50.0,Thermal_Fatigue,129.0577840904344,1.369186354982716,118.36554102997204,56.48284766816549,63.251649787738955
WS_003222,152,862.5207325347122,5.483399279062474e-12,50.0,General_Degradation,56.39706919626768,1.2226536852056689,174.3514007903824,57.7893996113296,71.49382331313787
WS_003223,2544,592.471603876041,9.323570746832168e-12,63.468877665841795,Crack_Propagation,228.85402038184782,2.214050908232192,2454.2289463801553,61.34679478263521,89.25086252608074
WS_003224,135,339.98277522221565,4.746283268383395e-11,50.0,Thermal_Fatigue,130.76643195432615,2.4093018567775286,133.79115131250458,26.849999999999998,65.01054462388069
WS_003225,601,352.69821118596735,1.9572318091685136e-11,51.989716455676,Thermal_Fatigue,292.01715998974635,2.325448308636251,533.584544035127,56.903301007502264,89.5935427772816
WS_003226,591,563.8156095389003,2.043515175417867e-11,52.395994261511824,Thermal_Fatigue,172.45837542680607,2.2860046503783993,708.2431223100637,32.95888463916623,76.60117533148046
WS_003227,100,354.3451880291583,7.002553553237075e-12,53.197670697095475,Thermal_Fatigue,316.07892307199495,1.1636684349090578,101.38919763275456,67.93449366377179,83.63833776895613
WS_003228,100,347.13211482617965,1.708049459618262e-11,50.15394809638385,Thermal_Fatigue,128.81622460560348,1.3970904763611924,93.78795701294776,73.28513779275792,62.58867290806279
WS_003229,100,372.73902792517947,4.5464448361041176e-11,50.0,Thermal_Fatigue,104.0090118374636,1.8927452634357913,95.63985142934189,25.11,59.66678188478988
WS_003230,100,821.8016048849689,5.729741249891827e-12,50.10367803835383,General_Degradation,56.46114954934325,1.1213212588390897,93.35545594825687,58.06310405473555,59.31408342504015
WS_003231,271,271.5625657325139,9.707003875616186e-13,91.23462160029418,General_Degradation,235.58982105836796,1.3104659542026804,238.86370802754593,58.214963365022726,82.8630471246533
WS_003232,4051,525.8058344116434,1.97665540915196e-11,54.41217141940922,Crack_Propagation,195.99098560861182,2.0855423581774017,4015.7172578348623,59.2763945266809,83.06072188768503
WS_003233,539,672.1166031101142,1.2814238386031003e-11,53.87365646734258,Thermal_Fatigue,209.78173819632747,1.4205944391711924,610.6569154515444,83.92490413403927,82.88563673968271
WS_003234,530,350.8765724294045,9.049328235658485e-12,51.75324493025349,Thermal_Fatigue,317.87066841334945,1.454739162922756,476.27480024901575,89.39558544738647,89.20272726371424
WS_003235,163,866.9064029444484,6.1403790128468015e-12,50.756191660762575,General_Degradation,55.20838945963461,1.3347209765095882,176.58805922129093,51.581178676436195,70.62329543944249
WS_003236,100,559.2828717833838,8.449781367089552e-12,52.44247411307995,Thermal_Fatigue,209.8761584968387,1.4233982309557538,106.9441147017133,50.07949271360012,72.52361386953532
WS_003237,100,635.8574436711586,5.229677638289948e-12,50.0,Thermal_Fatigue,210.73826761135967,1.1776466505928884,104.98500804680226,51.289784737721334,70.76890481288518
WS_003238,622,334.2986209161302,8.379481555874527e-12,51.876452293441425,Thermal_Fatigue,314.62863195644593,1.2794700182741088,508.4265152139222,79.10099670799212,89.26693784068702
WS_003239,100,340.15733453836606,7.031525955572429e-12,52.91849643360342,Thermal_Fatigue,314.7646942042623,1.1332544928078476,85.12829345602204,61.20024190904179,82.37310040476063
WS_003240,1053,638.9754808788654,5.251243710808072e-12,55.01185362785548,Crack_Propagation,203.89431184234354,2.4977610415577285,1103.6368096112392,32.27503041520348,84.59762159696223
WS_003241,100,323.4095745951872,9.113554763511834e-12,50.0,Thermal_Fatigue,318.1274658086305,1.30700590898534,100.1093499170626,90.3910949015882,83.07056189983996
WS_003242,100,339.3310388410539,4.553064043151879e-12,51.567414560551036,Thermal_Fatigue,163.43534649529067,1.101511495440446,96.11558133348571,55.85233631237956,66.5167964700471
WS_003243,2133,325.88113569956704,1.3618894006050633e-11,53.41591688879069,Thermal_Fatigue,269.9363240409617,2.3011986890364415,2238.0822950211027,64.71198316581811,86.2977762255895
WS_003244,1410,616.8866251969483,3.6371744895298056e-12,63.245574444220274,General_Degradation,243.81361149511716,1.2755929240109682,1476.875675862911,55.644837480744044,91.68937082236758
WS_003245,1657,534.686378070292,1.162831190510038e-11,60.12851220642956,Crack_Propagation,195.77982269510127,3.247913543033315,1912.3913151442134,53.20718436896537,83.04706616483017
WS_003246,100,729.8690820145852,4.151728888668504e-12,50.0,General_Degradation,56.4587411048887,1.4240795119856726,105.385931378708,58.04303187638964,59.691451587784215
WS_003247,1862,611.9498435938735,7.1649902820568534e-12,51.531827474750024,Thermal_Fatigue,210.31710783778937,1.219530093447946,1995.649644539203,82.68412406186076,84.62227370661535
WS_003248,2158,409.0349403351149,8.302710503611256e-12,50.0,Thermal_Fatigue,317.5787882982428,1.454857846447601,2038.5659957889425,93.43659269489294,92.22602104014092
WS_003249,212,658.4631073134626,5.019006317492555e-12,71.05172033186044,General_Degradation,244.87284417118354,1.2372091144976507,219.6470591878763,52.64741452692083,84.69685906910021
WS_003250,100,691.8458779085421,3.2388542090404153e-12,50.0,Thermal_Fatigue,210.61939681163219,1.2218103842913255,101.36101310801844,74.00827053026005,72.84916307018067
WS_003251,881,573.5049440082582,1.2802567017710073e-11,50.0,Thermal_Fatigue,200.21735223276204,1.625611166571599,951.7257866445918,49.9814863960594,82.50071276556433
WS_003252,8482,609.4361140968826,1.4092863250225753e-12,95.34083590836416,General_Degradation,393.2493947071855,1.1412630885437514,9970.954690299737,86.86844251897858,99.22240254665769
WS_003253,100,325.1646572729883,9.806513716385007e-12,51.368502800605576,Thermal_Fatigue,129.18942152371991,1.3763728968486748,105.6727818307993,65.9651603575607,59.416894352328256
