anode_material_encoded,cathode_material_encoded,surface_coating_encoded,welding_technique_encoded,tab_thickness_um,power_W,amplitude_um,force_N,time_s,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,humidity_percent,atmospheric_pressure_Pa,thermal_fatigue_life_cycles,long_term_reliability_score,resistance_drift_percent,mechanical_degradation_percent,weld_strength_MPa,electrical_resistance_uOhm,thermal_fatigue_life_cycles_uncertainty,long_term_reliability_score_uncertainty,resistance_drift_percent_uncertainty,mechanical_degradation_percent_uncertainty,weld_strength_MPa_uncertainty,electrical_resistance_uOhm_uncertainty,anode_material,cathode_material,surface_coating,welding_technique
1,2,1,0,239.22877997457255,572.8798926549476,31.961253783872074,2894.187056737878,3.6486641137294455,404.2116318862087,33737.1854788552,41.08953507403914,26.041036320394838,102392.98629460063,1113936.1029182072,92.39015077180387,1.0365540392985328,4.582217367845419,443.60193455714864,8.772088194742341,32271.747637157212,0.7513601952134366,0.04427161490665965,0.0641472594336312,0.39026414737730875,1.4922266235019346,Bronze,Al-5052,Ni-plated,Friction
3,1,2,1,244.11806192539274,1441.7989906665755,14.226231323422828,969.9084113126511,7.953656451090778,1682.896304868323,2219.5364427037534,78.27959800114922,28.873747266296864,102750.54706368389,254810.02591212228,58.651918808795784,1.9977092622183896,4.610255961893576,121.56986118178963,18.122376345971063,41271.35831169205,0.9158254965147599,0.08294106025719894,0.7079520267100923,5.9076563905836394,0.10743931087447223,Cu-Be,Al-1100,Oxide-removed,Laser
2,0,0,3,316.9342837501832,5017.377262787872,8.708898516833852,2662.1991438436467,4.546971605647067,875.0479344758302,2963.0842900942644,78.48162307540086,56.21541498146765,100217.27713557577,395428.6675688034,61.53942617223099,1.7458340573708853,4.802840216350978,153.38487465918138,9.203810357139279,109195.00153739762,0.03167338311386203,0.07454444639676039,0.6424149284338552,12.86611278551976,0.8386946022878385,Cu,Al,Ag-plated,TIG
4,4,3,1,147.26381516461015,1814.2906249293196,11.608482844623513,4722.115875798295,2.397814112843251,1469.2937021692312,13013.628640343692,67.9320874129492,53.25325288411204,102130.4015093706,2389334.582345386,92.16387239988843,0.8698949613714273,4.848435436281888,524.2643228766874,6.192072076308072,238330.63086504675,0.4725384169633884,0.06416636204638732,0.257959799987467,0.354867476452398,0.15809215064813298,Cu-Ni,Al-Mg,Sn-plated,Laser
3,4,4,2,292.69034575523733,4735.354299539857,39.335935524714635,2642.0144743434994,2.6232828941266324,890.6226686350386,29117.08867473351,55.93851512166826,48.13804411368692,97121.69788241686,2062259.3837592122,89.61127336946942,1.0465848405240021,4.998208839427494,449.55395988704976,7.7998307888059,174188.45226606622,0.14457017177677756,0.014104601182587717,0.7152981042530282,2.6864808476538826,0.3363532334844943,Cu-Be,Al-Mg,,RSW
2,3,1,2,238.5441187340071,5736.748951488323,42.12750425879583,4728.307965127243,2.9945956640506317,1294.6456680395004,26938.79108484559,16.008020201588742,25.20500247260578,100816.84428778307,1368653.3991581374,74.38313754969994,1.2977298974378073,4.952552306758914,287.87015870590307,5.083667175406321,489516.07068549655,1.2376446335029385,0.04678564751165226,0.4278972297636674,39.44200800658416,0.790772698372677,Cu,Al-6061,Ni-plated,RSW
2,1,4,3,163.94684201324645,5729.584913197902,10.532159642586397,76.12566221575356,6.102965407502215,316.3401382413121,9765.719169038097,51.69270308628328,45.12884110880878,102970.52082154815,79099.77624301742,50.63489031791413,2.1300861697726967,5.059281477425872,72.74301771962611,11.647287467176266,45531.440342357906,3.905425766911886,0.21011455715123695,0.6621254673740022,7.907358965709079,2.752354403209689,Cu,Al-1100,,TIG
2,2,4,1,394.16917401055287,4704.4672729549875,27.326415982517887,2162.528932513639,9.214269917938413,2611.010997599512,6069.606742702623,-5.856691054516331,65.61110206245644,102776.19573864307,931598.3055148432,68.06693061434888,1.536898289867945,5.208552583512045,203.62687909943054,10.248563619443383,144920.11478248256,0.11455524285454288,0.08872757046848234,0.0028542022665787314,9.66057647477814,0.8754553266953735,Cu,Al-5052,,Laser
1,4,4,3,195.6290621660285,7934.643406441812,41.50317187954193,4499.089210367637,1.083253620350035,649.9260508429721,27940.681303823683,31.352580098017334,30.16726383155133,99168.19110338794,2782404.1128910338,88.24301904056784,1.057002003928929,4.338090794144402,426.93800461437604,8.068026642885759,726504.1370358142,1.9171967970736503,0.06755595417251214,0.3350192990468659,17.833460350953743,0.11047536269541114,Bronze,Al-Mg,,TIG
4,2,0,2,218.65953766752276,4699.527934889076,46.75629722662892,1162.4254715065108,4.604023699473334,2432.5105322476734,24240.46966225147,68.78662854471638,53.77536160116002,100045.47979004814,2258561.988456099,85.23931649324882,1.0973801102527998,5.547360316037887,411.6888669346712,11.170271281076865,30791.76569455117,0.2819993171104471,0.07653157819823742,0.20881114354212205,18.00307962573956,0.18358471803799592,Cu-Ni,Al-5052,Ag-plated,RSW
3,2,1,1,290.90463937480774,5565.812171696653,31.489909408070893,4291.300013742809,5.883870535174302,301.5576366791525,17767.225450020633,35.1839173125257,59.971993385303975,102306.24932239071,2551784.7356555625,88.6296302069617,0.9856589903219722,4.973077599397637,474.48848671831934,6.447528831772013,4159.684178255731,1.5909580734059219,0.004682096582829753,0.45679161954500325,2.266418824992428,1.213244519499312,Cu-Be,Al-5052,Ni-plated,Laser
4,2,4,3,214.64034934551128,4178.196396828066,35.45789724263256,1425.85478194151,5.9076697903275175,1386.784911297308,33785.57816525461,-2.8164191530245173,61.372416343491224,99171.09092697411,2051714.8621635302,84.59019205643473,1.1105664451803623,4.325447268758963,374.31573387288677,10.458083335200612,68207.25534064986,1.4543266328359152,0.01862511734646277,0.23020512796905201,18.4236527494231,0.9146363109775111,Cu-Ni,Al-5052,,TIG
1,0,2,1,489.1462545470707,6055.285117537161,14.129631729980819,2970.542727989389,9.558209980009815,626.5960179503988,13036.510570040427,39.02746333617267,58.83691302743038,102203.04963355226,631917.5959971696,58.15841631297161,1.7453407736951818,5.658077759176894,174.2223572178409,39.46122496735843,82995.74703478231,3.589501273867011,0.09664330167688429,0.520102350370494,11.526707394370163,7.370705331693811,Bronze,Al,Oxide-removed,Laser
0,0,1,1,186.12770768020974,4155.836847352042,43.70682328962794,2565.937845245083,5.525548745312569,1834.1899118460274,31105.611153601603,69.57773683764651,77.98001254630722,98414.96381790692,728211.7553615754,64.02187060484925,1.664775311255148,4.829701957648866,164.81912752575133,11.490247524731643,98260.90265624668,0.8802678432505324,0.05660586554871283,0.017061161877358177,3.4132935454534987,0.8144446739167313,Brass,Al,Ni-plated,Laser
3,2,3,1,340.28582027861813,1346.9412486570661,40.40664178032189,1105.5355943228146,3.9838342019754474,2673.7338698535427,13759.98341104685,-5.775413676938034,49.309555022385496,104486.66911201745,1040352.5787455721,85.82179918068408,1.1630139511056712,5.037606043391149,397.48518844123447,9.584207029451132,67833.55828470638,0.7174774626784739,0.019081792385224006,0.5555107726411372,8.198460622401257,0.7023024669623616,Cu-Be,Al-5052,Sn-plated,Laser
1,0,3,0,219.33750660433594,6178.930932977555,15.07488295549213,4928.502628805043,5.529393741116851,437.30039908140805,30042.56287052173,6.7032929955658815,29.18493821232001,96126.71061726977,706075.4128937391,64.5208274510123,1.715909989617153,5.4508414173238435,175.32416220071605,18.601889606377288,92853.92492214136,0.0824496084519808,0.09090550332058933,0.605206369013692,11.7994031299026,0.04350686710296259,Bronze,Al,Sn-plated,Friction
0,1,0,3,74.5693956203769,3190.671651554804,38.04238241213519,2867.9856146380916,6.776746776252299,735.6089641772351,37584.85277187329,39.944659229507145,41.76374396814498,102257.26628656447,752285.4589532611,64.53749622159276,1.5710208636663376,5.258191206604982,157.5164514398403,4.402476473732287,46212.40899320133,0.28986520660708237,0.06361193605887361,0.8190104911478517,0.632469388946987,0.751486145649704,Brass,Al-1100,Ag-plated,TIG
3,1,1,0,118.8520476052723,6268.041581454914,11.02239026064144,1262.7927885355377,4.85784997274725,966.5930143224883,26211.316686415226,20.373224041808943,58.92315536107527,96670.16110016183,856430.9020716308,65.50681946794967,1.5457146196784985,4.007648153120833,148.1347082457262,7.033023526985364,79688.14269034361,1.3358993684492972,0.007644909949034329,0.29685065692448886,2.6724809124070674,0.8653350743889501,Cu-Be,Al-1100,Ni-plated,Friction
1,1,2,4,362.34249914445485,1089.3924476102745,12.804924501339748,1261.6154077826848,3.1720237284726998,398.282988998062,15686.597204081552,24.551474147809436,55.6249194401178,99420.62408147272,217502.7049246349,59.22559571256613,1.6964363745843374,4.617225846077044,146.0985341747788,27.995978926170228,2846.9244810748933,0.671734113530821,0.016244484296640715,0.190236538170812,5.886643086353359,3.0479949328760156,Bronze,Al-1100,Oxide-removed,USW
3,4,2,2,339.0349205599379,7539.487712637437,47.45432200823702,1917.4197263642407,2.43336070240591,891.5281805643348,25417.26390238394,54.446492102004356,71.89595068731143,100355.30004678808,3996072.5251333024,93.3958564723413,0.930066602219167,4.8109026630603395,522.1831063832539,7.993413939726682,256353.72427796666,0.2195694329143194,0.01324736320232528,0.8502427984333065,7.431985901587552,0.2305033230754696,Cu-Be,Al-Mg,Oxide-removed,RSW
2,0,1,1,145.77308167768166,1494.1187065110576,31.855356823608922,1659.9965275207408,7.4153351777072345,1687.7232978749203,14664.706629145789,45.18345533452721,34.58726007936589,100928.58642026268,315081.0796750464,63.63484880811639,1.670002715796259,4.666743500382494,156.21138999959967,2.7906874443423364,108895.2699731747,0.1428814119520716,0.06577429738493867,0.12667818074097914,6.198768344464398,1.7363764984964953,Cu,Al,Ni-plated,Laser
2,1,2,4,276.6561644432551,2935.915400691702,2.6046333980625445,3847.1943344126953,0.39775721780580536,166.45035000509355,26390.085747209105,67.10352228859077,46.052257215753,96588.21990092336,394009.7547664386,60.11424006531585,1.7005108233484212,5.333444700914049,148.8786999373845,9.237352009401796,138446.9248223682,1.6757392028631521,0.0032778106619126834,0.19361620746523123,14.706428566719822,1.8704719192739545,Cu,Al-1100,Oxide-removed,USW
1,1,0,0,253.57837596130437,5673.6299933224645,6.667710303758994,1911.12927931823,0.7860809164970294,2417.7257899535243,7468.362401861941,6.551127742706587,26.213996258924567,101886.68977321076,665965.1973549288,63.09321611008471,1.7075040810152,5.086457014391991,166.58201239144478,21.84164637349197,123467.30294932256,0.6560237598794139,0.07111195411952165,0.010190550626751005,15.763132735496853,0.14719114699733815,Bronze,Al-1100,Ag-plated,Friction
2,2,1,1,201.9346412981968,1334.3861988098927,2.6190554401957113,2051.1804791640016,7.148610415046897,2637.187912068732,14252.406456304718,-1.3571169300262333,43.58638444714812,95428.23366373303,680247.0038717247,78.7657358486202,1.2474104987578811,5.307170323736768,265.10198429556726,3.504842623569397,16172.522981001879,1.9500808730871668,0.019856161022911656,0.22580060950677527,7.563113075588831,1.4294294132260523,Cu,Al-5052,Ni-plated,Laser
2,1,2,0,367.08447612690657,4961.589365487945,20.84730595959941,536.1746645987342,2.561687183641637,2711.990624546818,27036.655354255236,42.48207352995735,37.08343912883183,98895.49284783234,189108.2184845242,51.85087217726408,2.123935416800743,4.992970652328202,95.89857232586722,25.973467438619508,80849.03512710227,0.6723861238883657,0.10393089702681024,0.6228644961858745,10.016461765186286,2.620406891634884,Cu,Al-1100,Oxide-removed,Friction
1,1,3,4,159.21781246978134,941.069624421848,25.12538487442445,3664.039764876988,6.510095636333911,378.8469900105462,22537.92582253453,2.6196395997343522,70.27759273609065,97474.73021836342,374732.1169819634,65.32988974185213,1.6092580148745368,4.958533117188865,168.2767701287682,12.889426522963886,27997.141082089132,0.5692068468270435,0.03549981614902764,0.16681643504457,17.136279724437088,1.4115390371538776,Bronze,Al-1100,Sn-plated,USW
3,4,2,1,469.67861645043115,1411.925183022237,48.17602058954026,69.02056002884072,0.0441367570205653,2957.273969824614,37922.239280239584,-7.61704996810465,46.40754908210829,99332.10766327861,249679.1931107364,45.51122935841642,2.227693195129815,5.679865883608885,93.24056258037194,54.35439929115486,96659.37334771657,5.322478268211377,0.05614437417004314,0.34317825626881415,21.768654879201534,6.944479012953181,Cu-Be,Al-Mg,Oxide-removed,Laser
4,1,0,2,283.09596815770004,1748.4705231075745,10.634537690511687,675.997550643872,5.157169411909336,2868.4514587607464,12880.118571144092,55.88965000763305,34.61813965578716,102599.43589568639,240246.30113707465,51.41333391646401,2.0971480666454068,4.511266061245817,105.30656739731518,50.756980646280766,37962.689659170064,0.21825925574425398,0.0499473321467403,0.022347131423312572,3.8145502808289535,2.36510597559797,Cu-Ni,Al-1100,Ag-plated,RSW
2,1,1,2,262.44432453877164,3142.7591720133614,29.473036716749483,1841.1083350825013,0.4956078866595345,2261.9466376997184,29666.497113107212,16.710120812203165,45.7757533679805,99125.27251774742,259954.23833205676,62.27403275855913,1.7385266408616054,5.235363631751984,150.19179582681173,9.368216966469678,145939.27437067073,0.23356018815830737,0.06852345521081638,0.11044364079528846,8.13702334159072,1.402508817665633,Cu,Al-1100,Ni-plated,RSW
0,4,0,3,411.0818863759813,2120.804514783227,0.2643046493793433,2841.852682829243,9.75535972429296,2182.0783399006787,3801.241027892419,7.613921140510598,37.785620630647784,103229.03577994571,1038524.2877210124,85.09747122116109,1.0956609253309397,4.735607127434251,384.3054087713525,8.062422038072715,1017.4393985922216,2.370708507831594,0.0062562263551603214,0.34520506425827246,4.798196284028194,1.7570360471322433,Brass,Al-Mg,Ag-plated,TIG
3,2,3,3,190.55689638241884,2695.029828885953,45.2329490595902,1818.2789900210562,9.390514518627674,1881.2448221988984,21606.703244222568,30.84473034116445,65.86748264191593,97914.75712137972,2170049.5957605666,88.84733146122312,0.9588116242770028,4.850014978030282,450.8607095115943,4.403110760556868,89803.35034882557,1.978897789402069,0.015278366569841106,0.30456658874679654,6.798882048825391,0.30820253593234614,Cu-Be,Al-5052,Sn-plated,TIG
3,1,2,1,291.2845479669768,6925.41127834214,43.95384749209223,4680.509716745993,6.641079517542925,2077.036647440847,25505.68417630131,5.724545075120103,60.970559197132985,102997.77923414983,503507.7039627421,61.58321429135506,1.6958166628731142,4.80958733931594,164.2809820010344,16.36943526707873,367.6186488959356,2.308757645281851,0.03291054808646787,0.13820475735893334,12.512346041929689,1.0247863790381988,Cu-Be,Al-1100,Oxide-removed,Laser
4,4,2,3,462.87766710296296,7854.203960927131,28.139332476520934,4048.3331942238974,3.0682022116687477,2611.5389964955957,19662.337925709395,31.64287240497069,22.837799609902547,96219.68421461809,3354333.087845185,88.02250596079965,1.013882496784582,5.8263479141156855,515.9661328143699,19.90139744600647,451402.4647965366,1.7269087642438379,0.016544979829265394,0.5249931084051038,8.305176633021858,1.5148360590522376,Cu-Ni,Al-Mg,Oxide-removed,TIG
0,3,2,1,483.737880840065,1134.0204451181849,26.68905793565718,2181.910339647404,3.374628516767247,1014.3875282130227,8266.971530833485,27.485140084578234,56.426565208532885,102071.99807004,830326.0955120753,83.95313970672728,1.1592448625327427,4.718130550578334,382.4621815694038,14.422807506640599,58073.723124544544,0.2937556266379957,0.009984138967378153,0.1630193095612551,7.5094851464128,0.8165555119965484,Brass,Al-6061,Oxide-removed,Laser
2,3,0,4,318.34612890200043,5423.872940079621,29.090480685521108,3485.0123642877866,3.732293886818882,1024.0465945689725,24865.253326615904,37.61012589683929,26.44450374710203,99466.88854428504,1236180.9980100687,74.43354880529037,1.2975166959209066,4.792232007794267,290.73612120219025,7.291585303171898,402845.2175011283,0.41564267353343354,0.06699063869143984,0.30130669960732837,37.05370592634483,0.8513799056145559,Cu,Al-6061,Ag-plated,USW
3,1,0,4,219.4532466245534,1939.5103584277094,19.03781339221239,3189.8897740102166,3.0136768722849188,2515.4317218899014,30182.2514559117,51.76687633942546,75.79502691648837,99094.20221283342,456556.11722667277,63.44564497274788,1.652955201654966,4.960482727343905,166.95910626737563,13.422492092339041,75400.64478525499,0.12024654626250353,0.03403109223552281,0.7197720623127903,8.689382221094604,0.27510407225500977,Cu-Be,Al-1100,Ag-plated,USW
3,2,2,4,96.32037170023818,5853.128744144998,28.135712021416463,2694.536076086242,8.294265796083913,2356.0234243613277,28003.2068032662,50.106662475628156,62.4853575448525,95823.43223116927,4971350.56820081,89.02303722779814,0.9042450877103645,4.804808113653523,462.15821386739026,1.8290935254414598,983498.7088199388,2.9216099699270615,0.03472054384693374,0.2990383838720443,8.288453593727866,0.5971527956041385,Cu-Be,Al-5052,Oxide-removed,USW
3,2,4,2,276.9596692650524,5959.394185782313,22.491924220499943,1148.713354887288,6.764760724415016,289.2152221650982,20787.4699220562,1.87126741985821,48.060057979115214,97729.022166549,1936585.802775106,82.21954700930557,1.2351120645508873,4.263070779952699,350.2221926530027,9.429017664274898,104857.75356037717,0.809331011863037,0.01086416022206571,0.1009422863997238,22.79943331682722,0.038795144943017945,Cu-Be,Al-5052,,RSW
0,4,1,3,384.1236001945539,4741.069054702609,10.083311304948866,3706.569505362256,7.846788267223207,2378.8489624384542,724.6937657223773,76.0782005309068,59.79346960037274,103797.58164669489,2616684.009064794,85.1159506781745,1.1127866636686556,5.9524537889258955,391.48056279857997,9.722217916291406,851911.7044324614,1.747133941642133,0.019881991722025538,0.030133434932407166,1.6337326685388405,1.7379254213462239,Brass,Al-Mg,Ni-plated,TIG
4,2,2,1,52.14974643807079,6222.831132819953,5.787577794003945,4852.3658731890355,2.681365858663757,1494.2026694271167,9038.86093634609,17.617729124686605,37.488907355323235,99009.92997836537,4748980.023333926,90.4685999326147,0.9598681011999344,5.336235162324651,472.94132691937347,2.8970480722016205,659073.6422644504,0.8989076906831386,0.016488892479877837,0.11097332031559626,0.21710519868383926,0.32756226489090423,Cu-Ni,Al-5052,Oxide-removed,Laser
4,0,4,1,212.6135036353205,1868.5984761398065,1.51596099566067,4884.711112699885,7.098967490178998,749.0361139615617,14281.63400467452,71.15307569450823,67.73238870948987,103748.96269932803,340961.1522928106,57.68057965733534,1.9660786266717003,4.915857895443738,140.76631067613744,26.730584186202538,138156.3525460639,0.31740902174292174,0.016611979575200886,0.38746829139182104,7.549339526199375,1.1574821705612734,Cu-Ni,Al,,Laser
3,1,2,2,425.05623072646216,3368.913278624528,7.904434858198539,2227.348401203279,0.41636204142599886,1570.792376310588,36844.40710736905,14.41043909931707,53.57436560323714,98909.91541630367,376151.234646091,60.561461680652144,1.806980622477501,4.629043058058381,169.29544302986528,29.171833893589735,34778.000365454034,1.2679389032789423,0.10867640271103152,0.05490624591259641,7.429923669970336,4.930976867459094,Cu-Be,Al-1100,Oxide-removed,RSW
1,2,0,1,147.1070320692681,7681.460992198931,49.41417730780769,137.96490769810822,4.302273049488288,1691.054446590017,24513.064827485352,10.551144504299067,61.492501357417964,104138.23585473349,1217457.1861635158,70.3649247654883,1.4424426923717393,4.447293268505617,269.14431027718206,8.932012864742234,225713.1189598053,0.7124040644758907,0.0018311104482757745,0.4673898931680702,3.9822635176099936,1.7615649584619733,Bronze,Al-5052,Ag-plated,Laser
0,3,2,0,155.33145061357732,7220.0593132084705,41.13250177028677,2898.1593849879964,8.645262714523678,963.1636727034919,12119.475994467894,-3.6561901426159977,70.74186885296409,104907.00180895731,2479869.7260767412,86.8170527645315,1.0897841412488496,5.0574212888618195,389.5258677061012,3.9384722958308944,539951.6157929408,0.45768891437318615,0.007507250353849804,0.6435595571232797,20.916406829188645,0.6359876691997861,Brass,Al-6061,Oxide-removed,Friction
1,2,1,1,240.28901556061138,3224.5205153542724,2.2816834077461543,2880.7538253369326,9.628766212333513,1747.9318537715997,12013.827497039661,10.313963732545009,51.284977135740114,98028.25640695843,2307327.691844414,90.66135950213894,0.9549804589165822,5.013062093665555,464.24885300314384,8.20509089332376,462783.2917882723,0.17214330632074848,0.09522888546596775,0.21604198941588004,13.7880822809787,1.6428961554581423,Bronze,Al-5052,Ni-plated,Laser
1,2,2,0,60.600150844842766,4586.542491018701,18.698898971808404,1653.4488428782552,4.155688359726177,605.9031045160328,6605.25360310233,-3.900451328340207,34.031423672472194,101787.61770966362,2962441.840427411,92.0871848123554,1.0948196209662893,5.416748771019088,451.9313540782076,2.5665616074364834,13182.925223881612,0.6803899485517064,0.03988553774311088,0.6867268247420499,24.90673962961006,0.7492838361301923,Bronze,Al-5052,Oxide-removed,Friction
4,0,1,1,93.14827714306215,56.14270985488054,1.5574200931879834,4086.6171778000494,8.825173496237294,1466.1714982108706,12045.895940167913,33.55473185083935,26.59295804931031,97864.68259541535,414144.3111062462,62.87519507003839,1.6396157816289652,5.97980685846383,147.26443988206785,10.586414865167875,111441.06232925068,0.4335897347708695,0.04950801320782017,0.005124753958937411,16.60309663423869,1.4555869581531526,Cu-Ni,Al,Ni-plated,Laser
4,4,0,1,437.1733554432155,3995.586577879886,2.649638869279464,4833.763465655096,7.964689235914295,1019.277917650068,19178.060464261067,72.50318956283775,52.97589010427974,101285.25685027016,2648576.85985593,88.22073523076409,0.9177153175325066,5.6712931445641965,525.6048470992205,17.618206953984902,192831.46640142542,0.2224703496726974,0.003171152397060839,0.4040742048397199,0.3425235850860986,0.17710596033127857,Cu-Ni,Al-Mg,Ag-plated,Laser
1,2,1,4,310.5597003963071,659.8807997535766,46.622242223853846,4477.088037888762,2.9976825763120374,131.2950947163386,5078.74247917707,62.184635046642256,39.29518492163312,99717.10965568201,1137444.5787777253,88.99818115457754,1.1456280548559545,4.6961611329305715,413.1465578177284,12.164622410291027,122468.1726133452,0.6660909585373034,0.0019035751951743674,0.33296204420285047,21.38016176336751,0.08813841510696108,Bronze,Al-5052,Ni-plated,USW
2,2,2,2,432.6911245112829,2559.790957651849,46.07931275906896,2306.039331560477,5.962736691908674,1048.6704570421546,32817.47193201475,-8.576384688218923,62.91618644971494,96647.084202309,681286.0442305655,77.84942316205003,1.3591442753267797,5.546483243647145,260.9645687565443,11.319697599300294,51836.53058295231,3.3761778664078292,0.06270665482555149,0.34255544356233125,12.758520866919838,0.7996712848494125,Cu,Al-5052,Oxide-removed,RSW
3,2,0,4,105.19455087234542,1602.537643631263,15.764099707012141,4206.982838631612,0.7278471783068302,1653.6734453041379,1111.2318980732416,48.88648059445952,55.30200225253569,96481.2052536986,1721832.9647854231,89.95141311148828,0.9503342554883825,4.82538443730971,474.7725386474218,2.148400463133054,130080.89512427,1.8686804899710197,0.02670346278833402,0.5156091766154423,3.591347327274292,0.2552327510205451,Cu-Be,Al-5052,Ag-plated,USW
1,1,4,0,236.41214938144196,2496.847425823672,16.285031680278273,872.2722896688579,2.9299498480537656,2280.546740484305,9576.78234034983,74.63132817493526,42.16565734079626,102541.89389439997,262381.3794380416,56.11249072560976,1.9714438344816418,4.220726701847761,105.56789150797925,27.635319821548343,44983.29190891063,2.5782725002086657,0.00623047505662544,0.06485070225759682,7.224629823559653,1.5379053499301385,Bronze,Al-1100,,Friction
2,1,4,4,479.82012615938885,5080.508255662896,10.653571041123516,834.8902018601212,2.251093369090668,2955.6563044674285,28594.585921512207,-3.9607801093017256,27.281386765325397,95930.82335367356,123187.09969503706,47.13221527611307,2.214877880264903,5.484710535473914,78.40264988427825,44.006329412122064,221082.90864907886,0.27330734959700465,0.060146558081027646,0.47238639296409524,16.535987112487593,0.21048070632776472,Cu,Al-1100,,USW
1,4,1,2,362.5227732213333,5290.109709701904,15.360326339127612,275.0349939246005,0.29625310883910694,558.7950664909068,3431.512474801144,25.257000646984174,42.02003486605034,99362.25181833575,2201549.936362465,70.98057339508318,1.5130006855397626,4.624011626255753,259.51635062281036,30.968713055692305,782367.1586865074,1.8714853260203554,0.0931209165987712,0.3238517383737469,34.982612683781255,6.139532380534785,Bronze,Al-Mg,Ni-plated,RSW
3,1,0,1,213.61182105365853,3871.0638361010997,46.974134265837904,1708.960773774147,9.495503727192265,2110.38833173285,32442.51918453146,56.79372118557497,65.70288079407867,99678.42514397045,606998.1678776158,62.18498556092685,1.6918687101809349,4.998236148097977,162.02308383813582,12.475692677015697,12379.244683965866,1.2433392721630199,0.057316145240987604,0.7312197371699871,5.28221163380482,0.43674319022981134,Cu-Be,Al-1100,Ag-plated,Laser
0,3,2,0,260.4526519274889,2437.0029617227406,19.67034275314538,651.2260807060704,4.395999552408138,1169.6697670004821,25032.399435140083,56.61688458179509,47.321883314485596,96175.15549119835,685917.3701822123,73.1367596530379,1.5368508995864856,5.005894123205238,262.8499141985569,11.474428506882893,148584.66882151744,0.7144941142701384,0.08144215519434272,0.47019725779525023,8.850087305572842,0.3390121664208845,Brass,Al-6061,Oxide-removed,Friction
1,2,1,3,393.9579140539986,3727.6369791349102,12.673537025575083,4043.614235872304,2.2761065955686117,2046.730731297288,501.24439675035325,44.17686350651038,21.481336765780405,95725.17330454545,2713140.4648644105,88.53838489133307,1.1581203494464434,4.9339278453552415,442.16346024174595,12.4168028994511,768634.5138378113,1.1573782772082808,0.04832189000445242,0.5126397579965039,4.725837986882425,0.676619270119156,Bronze,Al-5052,Ni-plated,TIG
4,4,3,2,394.25494544847106,1027.1970501540202,26.217949049729476,2420.6570463806534,2.6797686111577765,2811.824395284219,38267.407552402736,31.310492240116616,44.74359895502742,97654.90903684049,1273627.6185689229,91.40755806119493,0.8807662406510037,5.2551323707878055,506.39281550800797,14.683036717865715,43870.531988598406,1.0951922408577488,0.0778581040084449,0.17595011612895206,2.8924730451051346,0.9610972103416229,Cu-Ni,Al-Mg,Sn-plated,RSW
4,1,2,1,100.8015555357103,2063.2840293694258,23.453454189954126,2883.7740052211243,1.0624928433959233,702.8772609768491,4390.090223202416,34.07264941280803,66.10903996475163,99892.90840018286,627996.455547092,63.08898437122252,1.6104668793941004,4.597908520514963,169.2714299139361,12.390582404816286,67887.69344393676,0.539714420143337,0.011708930429891629,0.09369593296021472,10.033255856197897,1.3428520560347748,Cu-Ni,Al-1100,Oxide-removed,Laser
3,2,1,1,161.86037077334802,7704.490265977822,35.46708801824771,2493.149507097611,0.6828959830127965,715.4450266456928,17308.459346758755,9.768277216758946,23.95477542757221,95298.8401647306,3416051.3866573265,89.83642439549139,0.9833656868974734,4.719511775053077,464.410430641073,4.267025291695866,164265.25201100484,1.6847257247194634,0.009087485463225353,0.34380746485061175,6.5162403331824805,0.3992466571540174,Cu-Be,Al-5052,Ni-plated,Laser
4,3,2,2,415.08198835874623,5792.690652564683,31.377749435431895,4731.745420211148,5.734253847862448,110.49540667027824,1710.9061011060155,76.29473431401493,44.74396541893773,96181.73248481417,3184852.013509327,90.95110468388762,0.855956858507636,5.224123226011862,642.9138229678723,13.052848568647821,220597.96970957424,0.7049100806506488,0.08870725894041054,0.28545917391260467,25.92986920052948,1.6735930803021608,Cu-Ni,Al-6061,Oxide-removed,RSW
4,0,4,3,391.4919877962487,1615.1581039836415,28.79664888108509,1379.0521099751147,5.0847611947991185,2642.878146185006,5363.531125969496,15.908014227874023,49.82158515819815,98343.68055986696,219269.72792702127,52.56403237059614,2.229858036076624,5.349743137223365,128.5923296321427,52.241578509921446,79744.34356498384,0.6983061030867574,0.02001664149567972,0.821247410031269,0.42361172101428224,0.6847360887091618,Cu-Ni,Al,,TIG
3,2,3,2,343.3429018534142,4553.47356422353,34.78288563704421,2978.484442686983,2.4178682977427526,784.0905047552908,34439.23889788529,33.64313638347468,79.85284372311841,97098.37517532165,2604147.5980374366,87.0260485228769,0.9684980384780993,4.74142278708477,442.2876269097227,8.31213990549476,368212.04734544037,2.2422073871288006,0.0330596742639967,0.6502733795671889,24.567631015504816,0.431605377570067,Cu-Be,Al-5052,Sn-plated,RSW
2,1,0,2,387.1264972225584,4946.553580600103,9.131123098422766,626.524070361067,7.971793558436403,2253.2544851498374,34669.71552001495,56.60517125622505,39.72468239354372,103355.1624684569,215479.81217222518,53.57245954698534,2.030148149675308,5.287895639389986,95.96718075553619,23.5492347623025,97253.44398003422,0.16010225340643558,0.027519519370193812,0.4305292455003653,7.163751389688706,2.259419004914424,Cu,Al-1100,Ag-plated,RSW
