sample_id,anode_material,cathode_material,tab_thickness_um,surface_finish,welding_technique,power_w,amplitude_um,force_n,time_s,speed_mm_s,pulse_frequency_hz,preheat_temp_c,weld_angle_deg,overlap_ratio,atmosphere,material_compatibility,process_intensity,energy_density,thermal_mass_anode,weld_strength_mpa,contact_resistance_ohm_m2,weld_width_mm,penetration_mm,porosity_percent,microhardness_hv,haz_width_mm,intermetallic_thickness_um,weld_quality_score,thermal_cycles_to_failure,max_operating_temp_c,resistance_degradation_rate,strength_retention_percent,failure_mode,joint_thermal_conductivity,stress_concentration_factor,thermal_fatigue_life,electrical_stability_score,thermal_stability_score
WS_004610,aluminum,titanium,107.87739517994241,Coated,Resistance_Spot,6859.220514763944,,2423.890034122943,0.6393128805903306,,,97.1949553103119,40.84668846623342,0.12024669145232841,Vacuum,81.172,4385.188025898028,589405.0632401155,262142070.28726003,297.4897265825294,5.156638350672242e-08,2.2930316856438626,1.3030498540373208,0.3435132303093362,1035.3750274701633,1.455124203787896,0.8156296348944791,83.12920913061818,100,302.05611777226704,2.04501556257876e-11,50.0,Thermal_Fatigue,128.94988916157453,1.5608495696473104,116.6829962794055,73.45290690638302,66.28876273918546
WS_004611,copper,nickel,80.67055074921502,Coated,Laser,1997.8237132037377,,256.97543332366615,0.008057834399528667,39.72429462000724,870.8952615838,49.23148701914752,1.086183982914279,0.208658941541346,Air,94.02700000000002,16.098132640447172,306992.0435395584,278281131.8644922,4.998006465756829,8.038927263505619e-08,0.1220276225898681,0.05,2.1817641471221774,681.6645410328946,0.1,0.05017259926747292,56.88602647867211,100,588.7682974707825,4.910259401798696e-12,58.12970507790705,General_Degradation,240.1317203817255,1.0644971227715863,88.60253578133049,54.69899850461099,79.13580794360163
WS_004612,aluminum,nickel,87.90094362802215,Coated,Resistance_Spot,1739.9292007932816,,3556.354994850897,0.9543645872642231,,,41.66529833399779,1.4256809197085958,0.7989272253535437,Air,87.07499999999999,1660.5268135840497,225187.6154983818,213599293.01609382,311.13078535384835,3.1358418507367874e-08,2.1410312215694236,1.07086608336167,1.8453680363457812,162.0038364153,0.8961967196106231,0.657025696497218,82.02833551826708,269,345.39321288202495,1.0111014909850546e-11,50.0,Thermal_Fatigue,160.86783263108714,1.140783841885064,299.39091473594874,78.7705284880155,73.24850065548013
WS_004613,aluminum,titanium,75.96334309756796,Anodized,Resistance_Spot,7497.427467830508,,2998.1273484325784,0.5377031047139021,,,25.38243081218731,15.023037083768598,0.687765194541725,Vacuum,81.172,4031.390026819754,1299284.1303927447,184590923.72709015,334.3112988815752,1.4545356489565643e-07,2.923349892788832,0.7948058040105817,0.32787462574887466,1243.1023766143962,1.5330679953980417,0.7508541561800351,85.81673127721574,100,302.6644292225824,1.7946573796675483e-11,50.0,Thermal_Fatigue,128.97848555733285,1.3100946628924675,113.62021589360607,54.12637612275337,67.09501938316473
WS_004614,aluminum,nickel,153.43668512388754,Rough,Resistance_Spot,2917.137754656518,,4111.809548982586,0.39950328704459126,,,40.936942361475104,5.629248594487412,0.16702174620857013,Vacuum,87.07499999999999,1165.4061217471574,123907.76499735522,372851144.8510467,250.39093546575225,6.418497980158026e-08,2.097077122801452,0.4789467287502767,0.22522173081796037,236.4843564574212,0.8087163737673283,0.5690041207773149,79.5008873016285,124,337.6841975546482,1.2097256055652057e-11,50.25434686552415,Thermal_Fatigue,163.53752985508348,1.1416685579379662,142.50790306764196,70.50034288691401,72.49026619048854
WS_004615,copper,titanium,114.70198334382536,Anodized,Laser,1818.104307841544,,31.581038744817523,0.04375107648910493,38.07506098162055,811.3293020147107,56.41012951954465,2.142209340714647,0.742280924202881,Argon,88.124,79.54402063754657,138190.10311520097,395675961.74285996,2.190984264719076,7.057479522300751e-07,0.2715427109094619,0.17884600501864567,0.3687349934742477,1118.212441690587,0.15149320798084534,0.07454010025001308,57.504932394275926,100,531.7083117247267,8.082238739060227e-12,52.11188074631933,Thermal_Fatigue,210.2062991971131,1.0439461140747162,84.89835403381313,50.55379501957726,72.03147971828278
WS_004616,copper,aluminum,125.69107028677331,Rough,Friction_Stir,3231.6081330952875,,7002.648583172598,5.903104459718243,72.33566466567619,,148.90754069238872,19.802913089122203,0.8369294826509351,Nitrogen,91.20800000000001,19076.520382536535,204554.8795100906,433583916.0612532,453.66628075700584,2.119422667423953e-08,7.379617454364636,4.153025867974758,4.291802840713156,160.6080999804628,3.6155895969049805,0.1786354953887854,89.79201551946801,1021,332.42037739101204,1.1827557322869733e-11,52.35256831757057,Thermal_Fatigue,304.7761543856674,1.6454241473959832,1037.6665453016406,75.19690080816471,91.6576046558404
WS_004617,nickel,titanium,65.01727765443191,Oxidized,Resistance_Spot,5222.082535354421,,4462.925658705013,0.9643699819371877,,,118.86861951178525,20.462576887877386,0.7648761145715217,Vacuum,94.09700000000001,5036.0196402942465,1235339.0479600697,256922274.37925312,484.6143341395491,2.1335587919342165e-07,3.2202895123821387,1.5809108256236006,0.30144420485524054,680.6638351857683,1.061230484049592,0.7204086305825911,97.6769127863008,193,834.5597927662712,8.222941076483898e-12,50.0,General_Degradation,56.289103633727734,1.3167777013808377,210.96784914753675,57.35566738543427,71.11307383589025
WS_004618,aluminum,nickel,174.48808176132712,Anodized,Resistance_Spot,6242.790971738998,,1332.7748946187273,0.24369748550431186,,,124.40965863873093,18.063243637283975,0.5330313115113227,Nitrogen,87.07499999999999,1521.3524623418136,205044.0904883322,424006038.6800249,214.93883984861068,1.0645292333450245e-07,1.4576380112711873,0.7028617239470564,1.4194287451180332,335.78704046557834,0.49411693681741137,0.383075149537185,74.7466053002083,100,313.56794270698106,1.1931562578345072e-11,50.0,Thermal_Fatigue,161.61020428000353,1.2584327049569415,116.36624256520052,52.5917137646459,71.0639815900625
WS_004619,titanium,copper,130.25718785421125,Rough,USW,2877.7909369674167,75.07496310873258,1046.3213263687871,1.146922387289582,,,112.01127781774369,40.446426256361626,0.7189108528563225,Air,88.124,3300.6028515469925,169611.71472960783,306560291.6148862,386.41946068223683,1.5105999023851055e-07,2.788399459628028,0.8698202883352392,2.3535570546573417,653.960588290801,0.9495838166012647,0.9834612967314608,86.9300413018774,114,653.5775818493487,1.09445831221425e-11,50.51702002888627,Thermal_Fatigue,205.83136815515851,1.5464937853168896,104.4345402413547,44.59932883602798,80.85901239056322
WS_004620,aluminum,nickel,110.90642534641296,Polished,USW,616.0628041589764,55.340316841258996,1101.0572419745856,0.17405152294290238,,,160.82968515492485,12.524406184273799,0.678757605449,Vacuum,87.07499999999999,107.22666929234485,50085.4491794145,269502613.5917835,218.90276777544915,1.4125178155049434e-08,0.3143998968742618,0.07112202952763386,0.13414537676440072,196.6407003907922,0.1996704097563411,0.08032527927348454,77.26862782242418,437,313.5958458227449,1.0145748794025556e-11,50.77116211051925,Thermal_Fatigue,163.76684590773988,1.1478940103536601,471.2420883390428,90.79749260768702,71.82058834672725
WS_004621,nickel,copper,106.3674951997549,Anodized,USW,2379.4025104475295,95.68801255483761,1348.3708136314842,0.9782360934591263,,,100.0288110608832,31.943581378628583,0.6016281706528298,Nitrogen,94.02700000000002,2327.6174165870293,210305.2191658571,420321794.03135145,544.6520239981519,8.73160015828044e-08,2.8748070109900454,1.5485983479408176,1.9559913738338381,212.30826400629746,1.5424887109637169,0.7917639150486534,96.80406493450083,844,665.6571416921124,5.760238272806872e-12,68.2082832441362,General_Degradation,240.50746515381087,1.5128045123593343,862.3877772789289,52.60562524537672,91.11121948035026
WS_004622,aluminum,copper,195.9301474327693,Polished,Laser,1979.8267163187895,,402.76997330640484,0.031827944127951036,39.37049246464896,437.556533728009,176.60240168521653,1.388092286904099,0.38432519892198236,Argon,91.20800000000001,63.0138141100192,51573.26776690767,476110258.26162946,13.097973462493524,8.567471765730921e-09,0.22446871987879313,0.1434129194617158,0.36595102833593796,378.62040701900725,0.13509956848934698,0.024249038150301036,60.47320891919838,100,334.57192088602415,1.0505211171549043e-11,50.13706436180595,Thermal_Fatigue,317.32675091966314,1.0347099002846947,80.33140125231729,92.02515820869982,82.86196267575951
WS_004623,titanium,aluminum,46.71469054625744,Coated,Resistance_Spot,7514.922631476376,,845.7964664441938,0.20911305181937398,,,155.60598122153147,39.398789291979845,0.6830624406372705,Vacuum,81.172,1571.4684056545057,3443638.552196755,109943024.20061687,140.13005427493223,9.118711733592297e-08,2.481231232797431,1.1557041403041481,0.18088881381613078,1984.7744994526854,0.49811737784293714,0.39240804823530795,70.66550976926261,100,331.8478861395986,1.6402922554847448e-11,50.0,Thermal_Fatigue,129.2150240658448,1.4474174069804147,92.3031081541829,58.09248662418243,62.549652930778784
WS_004624,aluminum,nickel,91.7587700802764,Oxidized,USW,2632.2491113747465,26.226811943089178,1799.0742196411695,1.1179335792095608,,,148.61657524049562,20.41386277581868,0.845847497246068,Argon,87.07499999999999,2942.6796704503563,312630.8420105922,222973811.29507166,334.60086051949105,1.245434256794763e-07,1.882460530942076,0.7176946662128043,0.6426116538874129,197.13125795033875,1.786382924030136,0.5620680804828766,85.43052108368974,112,331.77133360536527,6.7881423785135865e-12,50.0,Thermal_Fatigue,162.85453007648348,1.3956291532389486,120.54641363619909,54.92216503833776,74.26915632510692
WS_004625,aluminum,titanium,75.47500362440614,Rough,USW,720.3288115232518,55.60507267012628,1244.381991824928,1.8703171284761986,,,73.53455633473126,22.63232862659356,0.8897566817782903,Nitrogen,81.172,1347.2433143268413,126451.6500658305,183404258.80730692,317.25305393658493,8.62017537646997e-08,1.4642908091486535,0.6417152911920473,1.0557585023931424,596.148272663137,0.5931845652779666,0.15745565633415076,83.53800130004298,118,347.00020258891584,7.144241710415792e-12,51.771962609082955,Thermal_Fatigue,128.11261750642217,1.3067569128415952,96.61963316258048,57.46202298694069,66.41140039001289
WS_004626,nickel,aluminum,94.02583931746493,Rough,Resistance_Spot,5193.701565566775,,592.2606455512279,0.10613987964488211,,,71.70636848744878,15.013330887573387,0.6660138705140557,Nitrogen,87.07499999999999,551.2588590806932,587465.7522733866,371552506.6468944,44.12619069724531,7.144439015203036e-08,0.6499280292667492,0.2827165431537528,1.7251191752197332,515.8188432679997,0.6504469062905824,0.28335208021168234,60.72808332249393,100,301.3993166341411,9.761738693171106e-12,50.0,Thermal_Fatigue,161.12513646990024,1.249680383009187,105.20945966709144,63.096886413528665,66.85842499674818
WS_004627,copper,aluminum,88.22996297184436,Coated,Friction_Stir,3046.3461308885717,,1863.313929785712,9.372031287816428,122.31447001419393,,136.21115891620394,32.067165158527715,0.3246105791078061,Nitrogen,91.20800000000001,28550.451252206214,391333.5234098266,304358080.2676743,343.32820482765817,1.7874035550672007e-08,5.029984914791484,2.817657592574151,5.5736054441242375,144.73388224047798,4.328587219451805,2.726360964987658,79.05222611337427,833,339.158718380918,1.388617691549687e-11,50.0,Thermal_Fatigue,299.9281188712257,1.8650024824129425,720.1973963732386,72.67956944735849,88.43566783401228
WS_004628,copper,aluminum,128.18340369030895,Anodized,USW,1927.3755974262128,30.953539881100134,1502.4887806129868,0.21359084075225257,,,95.10432875457532,37.41126959589481,0.883887675178779,Air,91.20800000000001,411.66977429963987,117301.2816687934,442181469.3700897,324.4978483208682,3.1571030308235086e-08,1.0377291899937895,0.3218384424070627,1.2681650328608165,238.0328485852766,0.35401649239293426,0.16473412086948144,83.96286722545352,638,320.07606058166675,8.386655896108584e-12,51.50056298558897,Thermal_Fatigue,314.4090919313564,1.4348776458554577,514.4269019645452,80.11709277812352,89.90886016763605
WS_004629,nickel,aluminum,128.43696805511664,Rough,USW,1913.1646759842838,38.66424139150256,246.35787247253256,1.0689475454364377,,,140.45908909324527,33.1437031795103,0.7700143259211112,Argon,87.07499999999999,2045.0726844090977,115977.10503806514,507531522.9665989,52.80202992035981,1.1530210780321497e-07,2.3446609194170325,0.9023277721416079,0.6359944495877581,203.31685065196586,1.1603861368820776,0.19660512663143118,62.9242643958375,100,284.1467323390508,9.743787685565058e-12,50.16568226671805,Thermal_Fatigue,162.92493092713016,1.460195534475066,115.86283960388948,54.94201665123672,67.51727931875125
WS_004630,copper,aluminum,71.56446101535091,Rough,Laser,341.8234834135959,,206.69808544536212,0.031512030685740856,48.04580027143806,943.5958923042905,135.90510771425926,40.666558967916856,0.7010198222139943,Air,91.20800000000001,10.771552098436064,66743.20938321284,246868764.7185545,5.917891558141018,8.231353235568471e-08,0.11748456010525686,0.06385286597045288,1.536118684853463,151.54045950659068,0.1,0.0036261376771599737,57.92231270030403,100,352.2776710367457,8.38420649538426e-12,51.13535624414356,Thermal_Fatigue,313.60632480490796,1.4473879633762379,105.20539238603617,59.01623100316573,82.09669381009121
WS_004631,aluminum,nickel,51.189765622274535,Polished,Friction_Stir,3358.9267997629822,,5479.525547341076,21.356069556725505,184.91171755718653,,42.53592533556378,43.599838573460005,0.2872579088974943,Argon,87.07499999999999,71733.47437168765,1281841.2916302152,124391130.46212712,431.13713680719775,1.4037911857226684e-08,10.407151870635198,3.791728725987691,6.0337682324425455,165.7034644214989,6.18704022005643,3.999920355039597,85.39820486034031,814,369.60903451799777,1.685077045766572e-11,50.0,Thermal_Fatigue,153.4882138920554,2.175377772389094,724.9973733594677,73.13353055978168,74.2594614581021
WS_004632,titanium,aluminum,73.68939039139684,Coated,Friction_Stir,6512.002798568646,,4222.688206283123,17.399198838692335,49.59273354769673,,54.13900323237502,32.26332158706334,0.10600044034441299,Vacuum,81.172,113303.63153041681,1199235.9829693828,173427980.28615245,373.92277521665847,8.420773841196847e-08,9.199126367065718,4.807292131118254,1.6883770811805157,475.8428165537325,6.145920178793993,2.9103769760410882,87.12863318032599,102,328.2565732497004,2.330239602741513e-11,52.59627318591613,Thermal_Fatigue,126.94302125032412,1.970992775373643,91.11114338735227,56.36177339167106,67.48858995409779
WS_004633,nickel,copper,91.70897675531394,Anodized,USW,2175.259878670857,48.9492560390074,313.28516094691247,0.8318539512937931,,,137.10830036203288,43.59663915111302,0.4781498909126407,Vacuum,94.02700000000002,1809.4985251632093,258635.09420671503,362397192.54629856,164.7145719248118,1.5950989493789803e-07,2.37539598201242,0.865088424818665,0.21680357675250006,287.2362601693783,1.2678508893474787,0.23672759914563157,72.3734307040425,172,653.2814066941162,5.157975061367146e-12,67.84110409657626,General_Degradation,244.90975659240533,1.567087551980928,171.9170135173964,52.7495892697425,83.78202921121276
WS_004634,nickel,titanium,55.78716000156703,Coated,Resistance_Spot,1902.2861755784425,,4315.523190185537,0.6146595314865266,,,185.50004287096152,42.10320057656482,0.7471019052886749,Nitrogen,94.09700000000001,1169.258329434342,611233.7773390583,220448541.4621923,546.9542158526167,7.655392053256835e-08,1.487134950752365,0.7479806635860496,1.5011438133517616,647.7776664134228,0.5033889959126326,0.5317227194266052,97.51862251837466,266,955.8230111366762,8.043961165593058e-12,50.48748467071532,General_Degradation,55.62226239044159,1.5013937816239467,303.56447542916084,63.13500034691738,71.0655867555124
WS_004635,nickel,titanium,110.86086187639302,Anodized,Friction_Stir,11477.278405962767,,5903.688127398821,13.710760869899453,100.73152866205503,,153.4675823095694,1.5460395602460704,0.45410474961886005,Nitrogen,94.09700000000001,157362.21966141625,933861.3794985906,438077781.7907546,867.9142234030454,1.5726340670045497e-07,11.383236702901117,6.061490705534113,20.0,559.3923378612209,12.524977455398114,1.0798063566650302,69.52820977989863,341,837.5749642374566,1.9128527628441955e-11,50.0,Crack_Propagation,45.151192752678746,2.667958141142272,314.06786409848854,28.26,62.66846293396959
WS_004636,titanium,aluminum,49.73488585236395,Anodized,Resistance_Spot,8693.68466964375,,3920.3468984960878,0.04091440009530934,,,120.06476552286992,31.09248458628155,0.5641145828034307,Air,81.172,355.6968928762616,3514646.355279973,117051053.85353856,67.0308919564302,1.2100279685759406e-07,0.9396623519524313,0.39802395518668,2.9109445806739345,3871.5357800607876,0.2781270742047237,0.3460125724889697,60.63304609493073,100,240.84734197122646,3.0345660637093195e-11,50.0,Thermal_Fatigue,125.68682249422237,1.3969564448967666,93.47326465795116,46.377166257978196,59.539913828479214
WS_004637,nickel,titanium,135.79946591640623,Rough,Resistance_Spot,6900.056564853863,,2673.928865171598,0.24370143996088076,,,178.46669359929615,34.40408944680213,0.5808579948555618,Argon,94.09700000000001,1681.5537206664148,374159.28514001454,536625169.5152709,708.8440369154915,8.201167611858395e-08,1.961768328892291,1.158782169962526,0.8800037034881361,1419.5015091728894,1.0873080343191635,0.13433717446628884,98.43395941641205,468,825.7929961641154,7.870600775328781e-12,50.0,General_Degradation,55.995274649896096,1.4703717719697005,382.7272147802506,62.81531844210201,71.34018782492362
WS_004638,titanium,aluminum,112.9410861609633,Polished,Resistance_Spot,3699.4779218882954,,4081.9516705698716,0.11419097721957665,,,132.50255588031632,36.34176201486615,0.6282001967892141,Nitrogen,81.172,422.4469991026731,290025.72407938895,265806846.27982712,154.63182679270923,1.7385396729883397e-08,1.0822050021996577,0.28490161410956283,1.4227215595607519,1276.9214267380034,0.6861241326444835,0.11227562767313043,70.18430761388595,100,344.02717424385446,1.1519616930027359e-11,50.17265741643554,Thermal_Fatigue,127.64324274594331,1.4604844646043247,105.64798875549191,83.88767662936438,62.40529228416578
WS_004639,aluminum,copper,87.26279916678872,Coated,USW,2304.82186675921,95.08792798518984,1129.3838194265861,1.478623531289684,,,143.04437671057912,44.97229444797877,0.7360035512148158,Argon,91.20800000000001,3407.963847621185,302676.7665102555,212048601.9752966,246.1510334821399,3.1127508649791334e-08,3.0172558477126303,0.8391747080427238,0.653794042310445,176.64533070231153,0.9669722390623181,0.6315493724201149,78.61800908915615,470,333.81283051071443,1.1429544399741055e-11,54.59628255301659,Thermal_Fatigue,316.2178325968719,1.5594960492322283,451.77577996585325,82.13761441315214,88.30540272674685
WS_004640,titanium,nickel,63.10029142209363,Coated,Friction_Stir,4919.061056963321,,1878.307980920446,6.967410581289456,183.2663830374617,,174.40324504375113,40.24460804480745,0.8329431422087452,Air,94.09700000000001,34273.118058295135,1235433.812133946,148506535.86189738,910.8687776557379,1.0603286102407514e-07,8.68454062699194,5.143388138609131,8.231361931019624,687.686618587226,2.3915853342413875,1.3040996994006668,87.33485852039834,687,807.3924292580288,3.157529446357123e-12,51.74285641510967,Crack_Propagation,51.78166387784802,1.8062318524926058,756.939818800051,33.56591420694113,68.0104575561195
WS_004641,copper,titanium,96.19251631668847,Rough,Friction_Stir,11607.253546198941,,2751.2562955042918,18.08225597988522,150.89313594930275,,129.45091247219005,44.71364433777868,0.4473301764508608,Air,88.124,209885.32984579972,1254431.3521196223,331825704.28604853,1062.982920216671,6.571182686441748e-08,22.603564003081942,4.863232428233545,20.0,508.87287078558586,7.185699668797907,6.792559133409969,69.80286451940674,862,576.9351388615898,3.468357698197039e-11,53.188829221059045,Thermal_Fatigue,167.6534160182804,2.5657064102575773,712.2145882405933,35.37526925423301,75.72085935582203
WS_004642,aluminum,nickel,165.62584935053965,Oxidized,USW,1246.7647754635725,48.49339315547479,1918.8612579207684,0.5082309014294715,,,197.97219776945235,9.69929475075532,0.3553887855182153,Air,87.07499999999999,633.644385704364,45449.41388673834,402470813.92181134,452.05182781067487,6.465215513364476e-08,0.7481077732855115,0.3701997450464615,2.1673010246076556,203.06254524772683,0.422633394869024,0.04644262891598846,92.71923822254156,287,288.29511670747047,1.3444524092374742e-11,51.79626177777429,Thermal_Fatigue,160.4381748029591,1.1826023074866088,232.66200464983572,64.48723487271913,76.45577146676247
WS_004643,nickel,titanium,101.87670829921132,Oxidized,USW,618.5299377354471,66.00208727560224,1280.0314775700037,0.9345013896847237,,,138.39553835876615,38.606153894919835,0.7063894831184598,Air,94.09700000000001,578.0170863753809,59595.1499102946,402576000.5151634,604.2772400172622,3.0570368701410514e-07,0.8148989353742492,0.3209569894892994,2.6873115606715103,520.6466501281182,0.36218796535854453,0.1361168599811283,95.05192159795041,195,878.5176727822333,6.613455596080193e-12,50.0,General_Degradation,54.974185036084116,1.476026566698483,224.9152118003405,50.19806531798547,70.32557647938512
WS_004644,aluminum,titanium,76.80083818240055,Polished,Resistance_Spot,7518.436499287704,,3461.7199433409373,0.657029550413789,,,119.96857840696838,23.084119597509346,0.8057220423451705,Nitrogen,81.172,4939.834952941621,1274663.6949409314,186626036.78323334,333.0792372371837,1.7181997171578895e-08,3.7779289073367885,2.247348132508117,1.5248079504541505,1039.4466931900733,2.1568304651799077,1.143656097182758,84.30758106177873,309,313.4068268671672,1.4322299979387427e-11,50.81369580119293,Thermal_Fatigue,127.37952853297958,1.4770204015021675,335.1463640450353,83.662777280006,66.64227431853362
WS_004645,titanium,copper,65.92830977623603,Rough,USW,534.6676786127806,12.160880308193043,1395.301298930822,0.31166938744191963,,,56.43363488586341,18.854283006136377,0.31540020350662556,Vacuum,88.124,166.6395478782385,123009.89497593015,155162277.0583715,606.7397449709885,7.799095797601675e-08,0.45881756924080774,0.13599815962247677,0.11171488862613053,592.4587767154279,0.26298145673697326,0.020872803958139924,99.59845479313275,576,530.3281646615759,2.9295592215495637e-12,51.73902278305961,Thermal_Fatigue,210.75988234346795,1.2170752735075838,617.0644968609207,60.128472143714916,84.65953643793982
WS_004646,aluminum,nickel,58.67592526725536,Coated,Resistance_Spot,9368.325641116398,,1885.3985123898717,0.9971651531015372,,,35.48807251733277,3.972517353019267,0.6703679488036054,Argon,87.07499999999999,9341.76787222889,2721084.852802357,142582498.3994305,257.7833376505621,4.004617017543786e-08,5.731499932553072,2.963675055918351,1.323176233012199,284.8488385188885,2.4250374274797335,1.1449102705580219,78.51776415200035,100,348.99900822038853,1.2856916682781108e-11,51.795197677741754,Thermal_Fatigue,161.6447101591051,1.30869244093841,80.50427917967315,76.86200323078825,72.1953292456001
WS_004647,nickel,aluminum,82.64088087005055,Oxidized,USW,959.7985363796156,62.56524830379463,217.40380604164852,0.40952663128240385,,,160.70921307805466,37.94613287560002,0.825968486031248,Air,87.07499999999999,393.0630613133257,140536.84771761767,326563704.84609175,47.450413568011925,3.365407252938513e-07,1.1402476399510375,0.35786788147459314,0.9258194804158453,210.1882384010953,0.33057497598047275,0.3947975170495441,61.397681688935634,100,312.1138092361688,1.4450298155101687e-11,50.13305060208516,Thermal_Fatigue,162.41750869774253,1.4310352159623645,87.6260203891932,54.07254155875246,67.05930450668069
WS_004648,aluminum,nickel,149.1591904695122,Coated,USW,1263.700157272271,12.758729947541415,721.6461948475765,1.9244371120443589,,,162.93216282169146,8.4212946317549,0.10960078072556652,Argon,87.07499999999999,2431.9114811510517,56799.43350273439,362456832.84091467,147.13739981435936,4.081693084693439e-08,2.9606217943779316,0.9751780208628356,0.510871598468027,155.53774203335007,0.6582627486712305,0.6453110035198383,70.8822337949059,110,301.20459765330725,4.899265269577393e-12,50.30916669178509,Thermal_Fatigue,163.05688023447993,1.1602566531540326,123.47407302046282,78.99061286582216,69.90467013847177
WS_004649,nickel,titanium,60.3437396275758,Coated,Laser,1263.3889233604602,,119.93652119670267,0.08080679534007744,33.13804001000598,110.4056865326667,70.06558048511965,7.116209294877944,0.15813843090228136,Vacuum,94.09700000000001,102.09041016490949,346954.5788186043,238454321.51232857,20.090610516791767,3.0456405764086086e-07,0.31291185183047604,0.17178865132288285,0.1714277448051535,954.6747936111931,0.14941653995150914,0.012858534078459367,60.43641505121303,100,744.8112418257715,4.786444076043544e-12,50.0,General_Degradation,56.40241806244452,1.0895323018400336,105.4459229847337,57.74571676558454,59.94092451536391
WS_004650,nickel,aluminum,108.98512049327192,Polished,Resistance_Spot,3308.0920638039925,,1313.6780430579704,0.46709354133175846,,,182.95174315169078,0.2252725504318137,0.4905535806055913,Vacuum,87.07499999999999,1545.1884371336923,278511.52419956407,430665602.14121336,201.3628511518722,1.0017645208352549e-08,1.9598210180518163,0.5745952639277768,0.24114009791746716,188.03700467302252,1.1642023828879193,0.2579964807030059,75.71726500964851,243,302.08731651985784,1.0814498458320427e-11,50.0,Thermal_Fatigue,163.5623208463865,1.1234957657514595,230.22471700534913,92.11952162290657,71.35517950289456
WS_004651,aluminum,copper,109.36508528239604,Coated,Laser,715.7295689513827,,150.1201402446227,0.0058628450645010505,25.656928530272555,456.3761805069907,86.94478832361332,5.100034462746129,0.28461052705939693,Air,91.20800000000001,4.196211570844079,59839.997635798994,265757157.2362224,0.7857191599486287,4.6643620705384404e-08,0.1,0.05,0.9648755294894205,220.83052986720116,0.1,0.015460066899812627,58.47561337644561,100,277.75532588757346,8.022099387619448e-12,55.65709162994455,Thermal_Fatigue,315.4219949180418,1.0802978552172497,112.09140890812562,74.99792512937798,82.26268401293368
WS_004652,aluminum,titanium,124.42171949790489,Anodized,Laser,1046.2548101106497,,208.03370359507218,0.016655782003835905,8.548193439478792,161.03801420758165,127.93922920369114,7.699799308986877,0.1476767519639612,Vacuum,81.172,17.42619203766771,67584.18324811404,302344778.37990886,2.8585076058497365,2.914119372069834e-07,0.14773615157102887,0.07963487036540272,0.0946604060716397,959.6369429800926,0.1,0.027127218477874027,59.21245418773957,100,328.38264011133185,1.590713491461906e-11,50.0,Thermal_Fatigue,129.37390512474053,1.0888912012113017,116.97287979697104,54.82601878178508,59.11373625632187
WS_004653,copper,copper,135.4948941753681,Polished,Laser,765.7713128036047,,117.32277604347928,0.007116593425956148,36.88151406846326,146.51194602621197,36.68769144291026,16.09356917809049,0.14844489136600503,Nitrogen,100.0,5.449683090483942,41711.252661521416,467403186.94734985,1.8686291269904118,1.8632919001325014e-08,0.1,0.05,1.0362932672352083,355.5132741270602,0.1,0.0,58.53915167230244,100,550.2709511756769,1.4291721379333494e-12,80.38478999149787,General_Degradation,395.85482693105916,1.191661557125609,80.80928847251073,89.43795259776437,87.56174550169072
WS_004654,nickel,aluminum,81.42003615523197,Rough,USW,2283.4260482342734,78.16783418695256,1166.2602269339482,1.0511975872961388,,,148.4999713216729,6.527682707392618,0.6444143359580515,Air,87.07499999999999,2400.3319526730247,344448.5565875863,321739414.87101465,323.3762723636728,8.80308604158452e-08,1.8606327871478026,0.5869638817459308,1.9504666518699656,147.90188357948193,1.1364982316592591,0.7376828202299358,82.68030923004133,181,327.3744834223112,1.1810275103667405e-11,50.0,Thermal_Fatigue,160.68261438263,1.2179359832772514,201.49173897385592,55.786255878052025,73.4440927690124
WS_004655,copper,titanium,109.25750710150118,Coated,Resistance_Spot,7536.477591855047,,694.598971097143,0.7645762876135546,,,70.68850513874514,26.49479358313396,0.8730748315192205,Argon,88.124,5762.212058863273,631343.6808843763,376894696.4973385,286.2216375389352,8.373551733839642e-08,3.8395899634750656,1.0355994100361952,0.8070139063634348,1204.3585623618424,1.2483255003193363,0.7633618614595598,81.43600359155447,130,649.2383784450581,1.08355541691662e-11,52.40782076992597,Thermal_Fatigue,209.13743115688095,1.4059207639905418,125.58151200359288,55.74475134555112,79.21080107746634
WS_004656,nickel,titanium,99.92013999174642,Anodized,Friction_Stir,11129.722380261794,,7923.728049019699,7.435342978359214,111.72918718461233,,126.48891159826479,40.18851089852068,0.8011372494112124,Vacuum,94.09700000000001,82753.30315116693,1114752.0091726705,394844425.19138515,837.8715351052629,1.0379591924041758e-07,14.97161359554162,3.6593628609807007,2.0314061805881924,681.9127832265931,6.839311712345786,5.186517197214272,96.64150297139646,560,934.6708400182148,6.404567609474803e-12,50.0,General_Degradation,55.06517008287099,2.1264444038315493,630.7593797561979,52.16578145823543,70.80245089141894
WS_004657,aluminum,copper,97.33075974552172,Rough,USW,2739.4488681428224,48.614159653966475,1242.2333524617452,0.46965654284394187,,,45.5520292266606,3.9067970763563125,0.7390121641747107,Argon,91.20800000000001,1286.6000847097075,289176.48329150747,236513746.1816178,304.68106665722144,3.2638507385569686e-08,1.8506784875711408,0.6146447361036635,0.47190676646423313,192.44641426997396,1.1279484189441573,0.6984873655306236,83.56870966072466,639,293.0233106768852,1.063788086838607e-11,50.0,Thermal_Fatigue,316.7755585655012,1.1613009479872636,547.1726056952075,82.07887674637942,89.7906128982174
