anode_material_encoded,cathode_material_encoded,tab_thickness_um,surface_finish_encoded,welding_technique_encoded,power_w,amplitude_um,force_n,time_ms,speed_mm_s,pulse_frequency_hz,preheat_temperature_c,material_compatibility,thermal_mismatch,electrical_mismatch,weld_strength_mpa,thermal_cycles_to_failure,weld_quality_score
3,1,292.0653640705486,1,1,94.92048653689852,0.0,29.927603897589574,46.567959586689874,77.13244806996376,676.8212894649323,162.5061915038032,0.41700000000000004,2.9029189739482533,3.2121868367174042,88.40222944642849,1451.8209872847217,0.606242715380103
0,1,373.45506566901156,1,3,1575.0596992605517,27.95291037136918,165.46476331552833,192.9328861481982,0.0,32.10131827037338,196.37603425115776,0.575,0.5259012861714379,0.457995479617339,101.64599174421272,2618.891972906402,0.626997283133427
0,0,146.89873738792917,3,1,627.8090623021718,0.0,28.774695441089065,22.399631480955023,69.31196899748304,310.3096712695766,145.7391368659486,1.0,0.0,0.0,113.14800138794425,3150.875015765897,0.6424183297418341
2,1,374.8593082965368,1,0,1301.9083155392414,0.0,1388.254905880672,248.2620575868129,130.06912993400513,0.0,112.21778554190101,0.63,1.4831019207897191,1.4273960368054424,118.74026081980163,2796.092655664652,0.7318318485892141
0,1,414.7995980675806,1,3,230.2430757234757,89.62746178116542,87.97421239582795,319.0593822405463,0.0,38.590652703381615,50.839972271359755,0.575,0.5259012861714379,0.457995479617339,87.25642804412945,2166.534949304895,0.6341411408375325
0,0,235.35386526295005,3,1,109.30178227017177,0.0,44.47943894425465,17.069343855189594,35.07666861339305,600.7111539465085,196.78378535317546,1.0,0.0,0.0,111.78727960079195,3556.457656427157,0.6256802533826058
3,0,385.88865477984723,0,0,2048.412381848204,0.0,622.9533077807305,966.0475327977234,152.2674372953565,0.0,69.08705708944791,0.0,2.3770176877768154,2.7541913571000656,84.48132221426738,1008.7748372741669,0.47398628620423655
2,3,231.81347764780696,0,0,1540.5103689426958,0.0,2548.205840793179,156.44955989111477,15.292702965523986,0.0,122.30777602758266,0.787,1.4198170531585343,1.7847907999119617,120.32828600974678,2604.177707471997,0.5605113437273281
3,2,355.257783254759,4,1,95.1361448625987,0.0,78.01999592317387,22.801273906088802,84.59529460492321,305.9098889703073,99.65048155902431,0.787,1.4198170531585341,1.7847907999119619,94.47906897582126,1868.3831921057574,0.3432436424831688
1,1,393.79867219379435,0,0,4101.28695186099,0.0,850.7055107754593,671.5973418595025,78.51436358007673,0.0,55.877455286366576,1.0,0.0,0.0,127.40700414487142,3787.702041113886,0.6788855392545613
1,1,496.36697823864984,2,2,1528.2796476829408,0.0,1648.7072788861892,19.865202725097223,0.0,0.0,160.54715948950457,1.0,0.0,0.0,107.78018927198619,2877.1103270643694,0.4801125071029156
1,1,205.42849792861824,2,2,4757.751011293874,0.0,1592.5365751386742,77.56576204617272,0.0,0.0,41.2136013729029,1.0,0.0,0.0,128.82799176472517,3388.762984385768,0.6816742193036649
2,3,234.96835125857515,4,3,1983.5326837635832,28.22403152059325,231.08630598192352,448.19579133174324,0.0,39.936141696050534,97.36863678531326,0.787,1.4198170531585343,1.7847907999119617,99.70124879658268,2366.0321316361205,0.5951686331268295
0,1,124.5290267345771,1,2,1347.7415424539313,0.0,1511.9154721093487,68.08857282075536,0.0,0.0,58.04645962044379,0.575,0.5259012861714379,0.457995479617339,109.30589308857782,2524.9612239018766,0.6794397558303004
2,2,141.83287628081308,4,2,3879.068819425309,0.0,338.03962812046694,73.87228741716751,0.0,0.0,118.92483554290014,1.0,0.0,0.0,119.63780414319702,3436.6441938814933,0.6724989842997834
2,0,362.02775116926995,3,1,121.24960627675921,0.0,54.270722821625895,35.373527084933656,38.48299274385191,615.1022080773437,174.94437466350075,0.20499999999999996,0.9572006346182812,0.9694005571881036,73.535358285616,1557.249071098185,0.5472817839709622
0,3,462.67051556951424,4,3,1181.2648482796203,36.5136865675633,269.0501845554447,81.05856934962078,0.0,29.198265595520674,180.34330993484468,0.0,2.3770176877768154,2.754191357100065,71.80341883935148,402.744745227958,0.3501674580333759
3,0,227.57222824755826,4,1,485.280019596915,0.0,12.584611977167453,26.179789157708647,74.03167292973495,452.7999226617567,115.48986269784737,0.0,2.3770176877768154,2.7541913571000656,66.33472386510502,739.6729438897612,0.4894352463024412
1,1,130.93000107599357,2,1,663.724245306201,0.0,57.917887180172364,39.47375995722977,51.931071260317964,332.277405092788,63.49253269046631,1.0,0.0,0.0,114.83019057596331,3331.6769435113742,0.6187057501300137
3,1,178.2947747223473,3,2,4172.330093968859,0.0,228.48068790457984,64.99668671626588,0.0,0.0,89.02404359436062,0.41700000000000004,2.9029189739482533,3.2121868367174042,107.68375537291736,2041.2676715581683,0.6401872530520639
1,1,254.77326716366238,3,2,3039.1252715025767,0.0,1726.4503821998019,23.70694906736034,0.0,0.0,143.97719806946884,1.0,0.0,0.0,123.58061131585823,3517.585893329866,0.6875447170882651
2,2,180.79264821441578,4,0,1384.2117309608293,0.0,1770.7325956678935,410.1147587762071,170.27226660222502,0.0,71.80818906552359,1.0,0.0,0.0,137.00670928383514,3935.5062339882465,0.6971288440230836
1,2,155.1105874048398,3,0,4835.612868698648,0.0,577.5290950363877,113.82050023779749,174.31396248638058,0.0,47.62231453045838,0.63,1.4831019207897191,1.4273960368054424,106.39448197721633,2369.8670334816798,0.659517935140401
2,3,381.1930199406858,3,3,357.67224920858854,40.54025451370202,173.84608731445257,176.84069724943276,0.0,26.571837963011617,70.08990770067959,0.787,1.4198170531585343,1.7847907999119617,68.26654119540984,1806.1011155020344,0.5935022484451258
3,0,53.530214558280434,0,2,1813.0216832673475,0.0,1278.2960948382727,129.46898069385804,0.0,0.0,41.872093354578155,0.0,2.3770176877768154,2.7541913571000656,85.23092121304363,1678.4836774658056,0.5000458141705817
2,1,292.65373730141744,3,0,3091.5679868724146,0.0,4363.437091151787,861.1046617435553,51.271306137847006,0.0,69.79798951385374,0.63,1.4831019207897191,1.4273960368054424,118.0833491992109,2918.81095674096,0.6671839664672061
3,1,407.19506316338925,1,1,566.4575796444655,0.0,80.54533823871728,43.47684250108812,26.263391534233293,494.6060492480709,27.831826444572002,0.41700000000000004,2.9029189739482533,3.2121868367174042,99.87123606981955,1942.48112623366,0.6467778120860519
0,1,169.8027288428607,3,2,2720.1309608271595,0.0,1429.312804617801,72.74925502990575,0.0,0.0,31.228760948523927,0.575,0.5259012861714379,0.457995479617339,106.97373897537014,2739.9340036395956,0.6080801420115577
0,1,321.48117977540784,2,3,657.5584186542197,73.50377371312214,229.70096762088787,51.81077637056895,0.0,38.75693158008174,174.51906521703228,0.575,0.5259012861714379,0.457995479617339,93.27841921589747,3003.615898842058,0.5077105511665698
0,2,351.005047528378,0,3,384.32644184198523,23.37707043601258,418.2646106920829,200.97627394175376,0.0,26.563506132365287,52.08509305411619,0.20499999999999996,0.9572006346182812,0.9694005571881035,85.519307370115,1538.3720438270643,0.41867631863737825
2,0,344.7611133822905,2,1,641.2756370112766,0.0,15.31347876472376,12.611124562495666,6.273845177911058,292.21815206337754,171.88209741136433,0.20499999999999996,0.9572006346182812,0.9694005571881036,54.7196855361562,1030.8031389238336,0.520987023839458
0,0,250.63233538942296,2,0,4479.720633917836,0.0,4591.996449943914,378.49302525610176,45.64147229512747,0.0,199.2578227972854,1.0,0.0,0.0,136.24056436537884,4521.53901255703,0.7311310693911999
1,3,205.96009454410063,1,1,178.51218881410657,0.0,45.497720873206156,41.49390795423139,85.41367992912863,46.88205616813986,90.28613856300278,0.41700000000000004,2.9029189739482533,3.2121868367174042,67.41922595778506,1443.788621519721,0.5246518470357314
3,2,426.1658328625161,0,0,1836.9154250739107,0.0,1414.2661483164497,845.5871620144726,96.69554001689562,0.0,100.60131430604812,0.787,1.4198170531585341,1.7847907999119619,139.29449057578904,3203.1752139365703,0.6673752257377448
3,1,391.30068064993895,4,2,1968.2971133867563,0.0,1917.5511930356276,185.81788651486622,0.0,0.0,71.47486314126024,0.41700000000000004,2.9029189739482533,3.2121868367174042,103.63323481065686,1593.1077719560649,0.5219149839395616
1,0,194.56482803626062,3,3,936.2027047761455,21.549864340261045,126.95156906293755,100.43776276690693,0.0,33.610077673858186,41.4550023436428,0.575,0.5259012861714379,0.457995479617339,114.43188747679044,3895.3593047344307,0.6066807336570241
2,0,96.35863749899274,1,0,3218.7483535815604,0.0,3004.900148294271,188.54006927208616,160.72224164918788,0.0,134.64021597495457,0.20499999999999996,0.9572006346182812,0.9694005571881036,107.53336967564512,2468.9230742432965,0.6732109545614523
2,2,82.31339545046114,1,1,558.7942477784612,0.0,18.187227670195092,37.60940873472847,98.14851235957889,441.73933066506555,172.64573864408914,1.0,0.0,0.0,110.06206772959524,4154.819628480768,0.7242562042548897
3,3,92.42419005452122,4,2,755.1421874535359,0.0,292.6583938295046,14.917110472665627,0.0,0.0,140.48996989130063,1.0,0.0,0.0,114.09878620113182,2993.455883639477,0.5803944604774413
0,3,312.29121253641927,1,0,4081.5925858131473,0.0,3623.0044872523636,625.8153608094834,155.4695714413037,0.0,39.68158756255595,0.0,2.3770176877768154,2.754191357100065,94.0095653996045,1741.6390108295066,0.6022940906980775
2,1,73.24797912304535,4,2,4996.62880846008,0.0,863.511081324638,144.10394277505404,0.0,0.0,129.20358073015458,0.63,1.4831019207897191,1.4273960368054424,115.42028643757924,2309.9869627872504,0.6280638067208818
2,3,201.61709373381728,4,2,2010.3757053767501,0.0,768.9099830829293,171.6748184118633,0.0,0.0,135.07066605118735,0.787,1.4198170531585343,1.7847907999119617,99.43185885305766,3215.727278624579,0.5995449273026123
1,0,388.93986586140323,4,1,596.024984410471,0.0,20.8551945843028,20.772283897933246,79.85887763322395,940.058120936188,144.15487241677184,0.575,0.5259012861714379,0.457995479617339,116.4155257572627,2609.471917704913,0.6427593566187325
1,3,182.45667493192013,1,1,633.7067222859662,0.0,45.4792338437756,13.347137188163096,42.780346115862294,566.0888233254184,32.50551676405557,0.41700000000000004,2.9029189739482533,3.2121868367174042,87.73672242526708,1838.4880908494154,0.5896216619673754
0,1,393.4886347310584,4,2,221.2003341914114,0.0,610.4878606744887,137.5880285718932,0.0,0.0,145.65971729589154,0.575,0.5259012861714379,0.457995479617339,89.3641391051125,3378.025874870824,0.5654874356702673
2,0,385.46016719317487,1,2,3431.502183481838,0.0,1340.7127720560534,190.48904835027062,0.0,0.0,128.83632760389258,0.20499999999999996,0.9572006346182812,0.9694005571881036,100.19777413063248,2117.8397949275636,0.6959936733162707
2,3,160.62220968494734,0,0,3274.182641204776,0.0,1713.7762285183642,830.4514236898377,83.98169518964158,0.0,176.2612338406562,0.787,1.4198170531585343,1.7847907999119617,119.26629190872555,3197.5690882752865,0.5731594192985678
1,3,377.9699810417355,4,1,277.3260018555294,0.0,60.10741219768985,15.16268712349279,40.219843773182596,693.464400815996,49.726777167831386,0.41700000000000004,2.9029189739482533,3.2121868367174042,94.64014079690517,1790.8272798095431,0.5159389486620176
2,2,386.49948722244534,1,0,4983.792466366951,0.0,3401.2921722025467,348.83191320042135,27.188452695488543,0.0,31.18447334641711,1.0,0.0,0.0,139.02316001665054,3910.2750827226014,0.7988992046886317
3,1,228.8542665501621,1,3,787.7385003645452,11.73796169980498,259.1396308370108,346.99269520650114,0.0,30.235919529250214,166.31819970230612,0.41700000000000004,2.9029189739482533,3.2121868367174042,78.35124498193011,1481.4886861801017,0.5841020623830377
1,3,144.68921768368318,1,0,4461.129208334458,0.0,2723.2253909614515,516.1420546445057,68.83866422586348,0.0,38.529697500548345,0.41700000000000004,2.9029189739482533,3.2121868367174042,108.47996073129973,1734.8538206220148,0.6191402206845134
0,2,284.57186310134114,3,2,4220.545779080472,0.0,1816.8374751287051,195.80455989835826,0.0,0.0,88.4248239727654,0.20499999999999996,0.9572006346182812,0.9694005571881035,109.6767394113144,2482.856004535615,0.5866704732752113
1,0,464.62891460008836,3,3,1964.2970925785241,98.23812634755652,370.3815114906775,303.193805958614,0.0,23.446889276333287,176.40549055552984,0.575,0.5259012861714379,0.457995479617339,102.31052429473748,2808.611532464439,0.6668058089862142
2,2,337.82752959442786,4,0,4068.2527161722433,0.0,3806.9606601385003,858.161941932355,97.86570434417305,0.0,70.0891445256624,1.0,0.0,0.0,116.35182797961087,3165.273603159195,0.6409055274383437
0,2,127.81512393226754,0,3,1795.6007706377013,74.68069104227035,127.0064019869624,143.1065826183637,0.0,36.2853104207063,99.50437888964049,0.20499999999999996,0.9572006346182812,0.9694005571881035,85.11422631611883,2179.6339500972686,0.529218015576042
1,3,357.24061613008394,4,1,454.408738132446,0.0,32.41116519795539,21.706248534406786,16.976395634726956,891.844942879982,130.55464454053367,0.41700000000000004,2.9029189739482533,3.2121868367174042,90.08732990494134,1755.0185882334613,0.4656290458401823
3,3,242.24136227682555,2,0,1286.157661900795,0.0,2089.5868185207682,601.2358833753894,175.99266891057306,0.0,135.0463091685148,1.0,0.0,0.0,131.67417285421269,3872.5392255756556,0.7284254538196305
3,3,316.18795880991786,2,0,4126.195555759703,0.0,600.9061282107144,842.7233284564074,131.2428125172459,0.0,126.9367170592713,1.0,0.0,0.0,131.2973466820725,3532.80144928319,0.6284838017223155
1,2,380.3288157603986,0,1,176.6809784019025,0.0,65.57298034451529,41.07681665198882,60.60907519769229,999.147598890236,30.91672039496771,0.63,1.4831019207897191,1.4273960368054424,82.82021036765022,1785.15489006937,0.42313944256117786
3,0,281.72630818150014,0,0,3028.0136865345235,0.0,3529.0898599059446,163.33616168458397,164.50765281054868,0.0,160.1142497050758,0.0,2.3770176877768154,2.7541913571000656,88.41473467469403,1117.547176681495,0.45758555970484527
3,1,416.2927885579889,0,3,1285.7957450885185,60.51185236188289,368.96391993934384,302.22939281953495,0.0,35.32902830306257,163.09211061853753,0.41700000000000004,2.9029189739482533,3.2121868367174042,113.995842336408,2125.734405197833,0.5371882374426681
3,2,374.9700106924825,3,1,604.339813798855,0.0,56.80484495330848,7.615954751362669,47.711245657111824,538.6964270740267,38.776245858573546,0.787,1.4198170531585341,1.7847907999119619,104.96954575706307,2459.0520586837933,0.6655501350204097
0,3,326.7830030083298,3,3,1286.690217035582,51.03029470027019,115.9895485155992,117.663179427053,0.0,34.41975499049489,153.13776882543164,0.0,2.3770176877768154,2.754191357100065,84.80310979410835,1370.7851219182326,0.5968954476482098
3,1,117.85676712455817,2,0,3645.7889955019295,0.0,1667.7469467123751,501.2718351197656,68.32195967642568,0.0,110.70141863078231,0.41700000000000004,2.9029189739482533,3.2121868367174042,117.90902434825792,2590.117819930784,0.6471515362865555
3,0,426.17709991020575,0,0,1724.0914264497437,0.0,1967.73610211743,336.4201607736004,25.661247814423234,0.0,22.267189839158775,0.0,2.3770176877768154,2.7541913571000656,102.2904681910506,2265.589771008774,0.5715091312682252
3,1,471.1575133939172,1,0,3017.9462906893077,0.0,2528.978238500392,743.1474970255591,127.85807703309078,0.0,144.95324274969346,0.41700000000000004,2.9029189739482533,3.2121868367174042,105.87671569752936,1910.8221556103229,0.6704456919276047
0,3,111.63430571418266,2,0,2373.512698179702,0.0,2733.3689047466473,582.4748018763186,184.3342354509515,0.0,102.94589746291817,0.0,2.3770176877768154,2.754191357100065,116.44257697926008,2190.146772400219,0.6333085130404821
1,2,269.70850824504373,0,3,1965.219250306768,83.39885213456122,302.9470484584825,467.6480791853919,0.0,23.56225436939993,42.79934751265385,0.63,1.4831019207897191,1.4273960368054424,102.8469718689121,2991.701122137651,0.6151295113284194
2,2,166.49993388672704,1,0,3785.984318564591,0.0,2572.1047239310606,230.27403091868246,24.28989756192029,0.0,51.65202239144112,1.0,0.0,0.0,144.4245110342017,4194.409215551147,0.8209543781433102
3,3,389.53548834150405,0,1,506.70474520255584,0.0,31.50722835693911,13.274806679720339,32.701471846519624,718.6458546953806,156.39874298824188,1.0,0.0,0.0,104.34189154593605,4029.2783549077585,0.5734168039895391
1,2,374.73333620211497,4,1,205.88512147637877,0.0,74.5800297091965,39.35278642469728,59.85352953827242,248.30997109044392,190.15136345781548,0.63,1.4831019207897191,1.4273960368054424,96.0782648417044,2236.7856077242905,0.5623163717400599
3,3,113.39830425667941,1,2,447.3561355241417,0.0,875.0957120399052,171.01459197081198,0.0,0.0,49.51775409416091,1.0,0.0,0.0,120.38871667772878,3265.252378061092,0.7036310002498929
0,2,444.6622720677367,4,1,146.7767537408145,0.0,77.03476941149532,23.926600591324455,89.98447437923973,356.8419006088723,92.42640740634657,0.20499999999999996,0.9572006346182812,0.9694005571881035,81.62705494288778,1731.7475425414937,0.4177179468085341
1,2,131.43787879010102,3,2,3582.794394868224,0.0,1506.2268152622469,47.76092546547824,0.0,0.0,77.54268279845343,0.63,1.4831019207897191,1.4273960368054424,120.01371568558761,2976.3857233250365,0.6946202963714327
0,2,408.76656154164834,2,1,200.23957945569478,0.0,18.345803248645232,35.37753482305572,55.26689501333791,87.63205377102872,125.61992083040919,0.20499999999999996,0.9572006346182812,0.9694005571881035,66.34139040575621,1272.1617605800295,0.43144075607134474
3,0,255.6411618326022,0,1,342.9174433552693,0.0,22.811177744396126,5.5413701312319965,30.57834529581921,97.19971600425575,55.145873969777334,0.0,2.3770176877768154,2.7541913571000656,51.13845554273274,303.2388498470659,0.3522989028105987
3,0,197.72253210116807,2,0,2040.7440051135065,0.0,2987.2362493557416,604.8137860627808,41.920437164042255,0.0,124.2244661080252,0.0,2.3770176877768154,2.7541913571000656,84.32567863585707,1121.171462936055,0.5781974958392389
0,3,121.20766820339608,0,1,231.4628432794714,0.0,86.94744111898186,9.179810037619706,5.528405210033171,245.57602931702004,169.61415973741995,0.0,2.3770176877768154,2.754191357100065,83.70998003225864,1188.0920782032504,0.4495080216432844
2,0,125.42641526598322,4,0,3305.7056074445018,0.0,532.5100911253754,986.4883624792399,53.77402599908052,0.0,135.40119799706076,0.20499999999999996,0.9572006346182812,0.9694005571881036,103.07446003105076,2438.247319653294,0.6051823537330323
0,3,347.85074961540516,1,0,1952.4701135835826,0.0,3823.778748680899,323.36117813329787,85.26876139119614,0.0,54.96961296189345,0.0,2.3770176877768154,2.754191357100065,101.70648695914967,1372.5150527012333,0.3671975831444224
3,1,297.6936745762042,1,1,566.7227542148744,0.0,11.968522466853504,42.027338681437406,51.69302706948038,313.60605999990577,154.81879375711827,0.41700000000000004,2.9029189739482533,3.2121868367174042,101.41056279834451,1698.3130526052369,0.5285634791816428
0,1,104.93843974305472,0,3,859.5945930298378,15.024225002290759,373.0914964607941,292.7769795114043,0.0,38.279828826422026,102.83557194902939,0.575,0.5259012861714379,0.457995479617339,106.57590147413195,2802.9214258679904,0.5218324851937677
2,0,100.71403719724634,4,0,2856.7473597199305,0.0,4227.806892623294,269.495689870124,20.736779416070092,0.0,40.326973006419024,0.20499999999999996,0.9572006346182812,0.9694005571881036,108.2028194451713,4222.922590927758,0.6502800446346796
0,1,82.53975864775616,0,1,951.0181175762206,0.0,33.126227845084266,41.845602520068,26.476038293781237,156.6858534233145,78.88382389501342,0.575,0.5259012861714379,0.457995479617339,87.89744171522167,2816.264878404992,0.5259057771860863
2,1,384.6953063180948,0,3,1491.8086998428146,80.05655170810417,429.6257310156795,439.19090718991816,0.0,29.662623884735556,63.46220850051387,0.63,1.4831019207897191,1.4273960368054424,109.2335273476735,2748.5221950013356,0.5850596546620763
2,2,370.3469383531801,0,1,430.20604692324673,0.0,77.58720697059955,28.899929279279764,96.56313064756685,376.46017530791994,171.81937178402458,1.0,0.0,0.0,110.64539664380261,3310.4003304230932,0.6058768592571343
0,2,76.29394588455881,1,1,90.73175431417533,0.0,63.03741154529135,18.320010350957773,34.92469368587572,564.9545592198123,60.84963352878374,0.20499999999999996,0.9572006346182812,0.9694005571881035,78.597693939384,2118.078418799371,0.47879666698778267
0,3,302.1215340186378,0,3,1851.3844539994518,34.02624524921653,220.81701853736274,451.0623426069276,0.0,37.9043827141292,112.14299522648788,0.0,2.3770176877768154,2.754191357100065,94.99013081365888,1805.4897609316165,0.5167191247514805
1,1,88.10426985921046,1,1,272.85961630394684,0.0,73.5697528497247,21.362486217579775,93.66405477731395,732.5130661258221,137.41567985851447,1.0,0.0,0.0,105.93004243442304,3470.5408639997345,0.6803969667979909
3,3,456.68559677402374,3,0,2977.4131013646656,0.0,4178.351069607392,998.0906850417923,94.93822810131172,0.0,30.137119826335198,1.0,0.0,0.0,124.8339935679245,4116.899674244097,0.7227471006962707
2,3,458.2028386310596,4,2,1992.8595539189555,0.0,1253.3685877292462,139.78566931716605,0.0,0.0,45.368288874465094,0.787,1.4198170531585343,1.7847907999119617,113.8561273274513,2592.754741496012,0.6154268363047435
1,1,364.20484541590855,3,2,3581.352915658506,0.0,999.8075093203515,73.13562855855676,0.0,0.0,161.67867348619905,1.0,0.0,0.0,124.0704626849082,3798.953475297373,0.610546762963404
0,0,466.78501464775246,0,1,830.8285098227542,0.0,96.24342775706297,43.33511081190852,68.55306842953256,360.7899669840579,81.90042296418616,1.0,0.0,0.0,96.03804342181537,2823.148223628382,0.5605823367139054
3,1,415.1538636861607,1,2,3187.9190037588955,0.0,292.20412065934,111.44346483048517,0.0,0.0,146.36308216402148,0.41700000000000004,2.9029189739482533,3.2121868367174042,87.80163517500884,1744.7604140902672,0.5939213987451856
1,2,422.8423591671722,4,2,3949.8425620307253,0.0,577.0123789269742,105.29151110351386,0.0,0.0,156.66821000734188,0.63,1.4831019207897191,1.4273960368054424,121.78793262686496,2654.812697537591,0.6647642829727909
2,1,306.36853275646996,2,2,551.7163827909791,0.0,1693.144243624976,76.54407438352312,0.0,0.0,135.68277085840975,0.63,1.4831019207897191,1.4273960368054424,96.38347382165952,2355.0037422658734,0.6368328543412614
1,0,187.72663919727916,4,0,3328.831473707826,0.0,2203.406780223022,637.8403297890204,151.39761247765745,0.0,124.7088000490001,0.575,0.5259012861714379,0.457995479617339,121.30101779918758,3023.859196179691,0.640523671478041
2,3,148.0096018023897,4,0,2307.258409522522,0.0,2836.6761850069447,815.3870828880106,140.69176588782662,0.0,109.10186358190481,0.787,1.4198170531585343,1.7847907999119617,122.54802398530012,2726.143859021947,0.6703768934753278
0,3,197.24000991751814,0,2,473.95021361483316,0.0,1180.6417738709185,81.50339791374752,0.0,0.0,90.73221566531838,0.0,2.3770176877768154,2.754191357100065,74.96589446840646,2195.080681655593,0.4839987786876914
3,2,332.8229435400779,3,3,1446.6822788737425,11.500105652951891,198.7685627297219,88.92188410676937,0.0,38.40983815800544,46.9041959743991,0.787,1.4198170531585341,1.7847907999119619,104.25346605805007,2859.1835188819073,0.665099177929118
3,2,127.69544112457952,3,3,1765.349179983133,97.12798122247537,339.5607327726621,413.17198864566467,0.0,32.237375039990084,195.11635986698704,0.787,1.4198170531585341,1.7847907999119619,84.23074429753733,1823.5908405155049,0.4797867032223798
3,2,166.38810648679473,2,3,1034.8832306412087,85.0438407886013,399.27479734150484,379.97456373068803,0.0,37.87821844787888,135.54525047591025,0.787,1.4198170531585341,1.7847907999119619,116.3746184328152,2861.9036733328344,0.6889379313042633
0,3,260.62738825795896,0,0,4714.976702480851,0.0,2503.7928567031063,354.5391760761322,107.23925438373142,0.0,54.96628694297084,0.0,2.3770176877768154,2.754191357100065,98.43871169037314,1649.0625163489974,0.5256284331260843
2,2,154.872544336077,4,0,1372.2647932638897,0.0,4721.722076862786,985.4679897317957,134.01392357323144,0.0,170.56735784654904,1.0,0.0,0.0,128.33387458491617,3428.1178108449644,0.5257824533641042
0,1,314.8896513722277,3,0,3984.6467798924696,0.0,1956.5242501053517,879.6407119077661,181.05748206498495,0.0,168.03892713155233,0.575,0.5259012861714379,0.457995479617339,119.17205325494002,2587.4383184904323,0.6299920207460795
3,3,465.4292128053484,3,0,1307.6090065393587,0.0,1091.4974062688302,334.7676423743902,143.6981498419584,0.0,155.53650528685137,1.0,0.0,0.0,134.98336869101308,3800.462439415746,0.5923785575506638
0,0,386.6402145664069,1,2,1080.1504293132316,0.0,518.1521882643931,82.55407631418979,0.0,0.0,40.82366778326947,1.0,0.0,0.0,99.63116927125094,2782.257569595883,0.5484781080022963
0,3,349.89197636701084,4,0,3446.545429216636,0.0,4893.3921415802615,805.5052245171255,116.07766817868281,0.0,23.22305989247691,0.0,2.3770176877768154,2.754191357100065,108.54372332044105,1260.3049279364955,0.4665479513428422
0,1,312.22466419270046,0,2,437.0538435915057,0.0,1081.9958361828176,48.77618603031283,0.0,0.0,147.48045817119663,0.575,0.5259012861714379,0.457995479617339,87.36160807906226,2372.8058073384527,0.5187376733391852
2,1,269.5765591656792,3,3,670.1311962534984,32.5774618725492,206.35165643162986,78.01690125329108,0.0,31.53675610089292,56.81060836277418,0.63,1.4831019207897191,1.4273960368054424,113.36875455170807,2690.7924993665074,0.6488947409862473
1,2,133.95373683559689,0,2,419.61461403311466,0.0,1355.1087305431417,148.85244303798103,0.0,0.0,171.33342873937144,0.63,1.4831019207897191,1.4273960368054424,90.80976579371217,2251.1740554554553,0.5220507119903245
1,3,452.6197049420895,4,3,1023.5216788766033,80.31314027964223,485.32581457226803,203.0236748741559,0.0,32.37813848252332,141.09084701125454,0.41700000000000004,2.9029189739482533,3.2121868367174042,108.9986336233871,1966.5721932399329,0.525475611714881
0,3,161.84120090577636,4,0,2294.926972227535,0.0,2495.2351326299126,118.74297073542162,24.126477495932996,0.0,87.39316887590779,0.0,2.3770176877768154,2.754191357100065,93.96001734777842,2442.455814869284,0.5509903665615536
1,3,91.08899491017235,3,3,1615.304586102077,22.59170030418837,364.61814245252,368.99016466000234,0.0,39.92451931943097,107.7517357405387,0.41700000000000004,2.9029189739482533,3.2121868367174042,92.92482903007374,4301.785415358025,0.6342232137599499
1,0,387.50683065291287,2,3,1421.6324114546965,21.58711203435793,331.9437438250059,285.86426915436283,0.0,38.34781515049792,110.49291399037956,0.575,0.5259012861714379,0.457995479617339,91.50213384218628,2481.1184297199925,0.6201506495775714
0,2,129.02699044902488,0,2,3512.7203181708546,0.0,1085.109343165566,128.6006395220698,0.0,0.0,88.20620342023315,0.20499999999999996,0.9572006346182812,0.9694005571881035,106.71529176900813,2261.355101172944,0.5772933073872656
0,1,217.3531997935292,0,3,942.5739100644117,55.756656044263,375.0552336638965,85.25582259222018,0.0,32.30671150693194,52.286973260482924,0.575,0.5259012861714379,0.457995479617339,96.67691950249682,2775.284186404908,0.5206359530122476
3,1,62.72821773094088,1,1,133.80659454793465,0.0,86.95691073568547,47.180705652630145,78.24005263903724,718.3136904510646,198.9820156882705,0.41700000000000004,2.9029189739482533,3.2121868367174042,65.9200777961513,1149.934423975938,0.47351309489823706
1,2,111.68057414320162,4,3,1893.1199393784339,29.667548329881676,152.97482551179803,266.4569144384411,0.0,20.149260380659484,154.85932841751486,0.63,1.4831019207897191,1.4273960368054424,101.43942344921754,2662.093676802638,0.6149973639726224
2,1,127.94163384196044,4,0,4860.279564441931,0.0,645.1360194182059,636.5007761891168,77.25504062850031,0.0,48.15478336210747,0.63,1.4831019207897191,1.4273960368054424,121.1808042074802,2597.849538570787,0.5920932605609737
0,1,74.48455748758008,3,3,295.6352970626571,12.215344238062158,168.0883455643202,98.00781570902888,0.0,38.80657163952936,26.222341850758056,0.575,0.5259012861714379,0.457995479617339,81.91336862195243,1934.5755403757548,0.5751321623357973
3,2,345.49563048028034,3,1,282.523223329527,0.0,18.47187371670843,38.714419700483674,42.01095721111551,843.8223410759941,81.97952372464587,0.787,1.4198170531585341,1.7847907999119619,95.40041435088631,2118.612583840344,0.5082980191843041
2,1,426.65350811140274,3,2,4224.4686493879035,0.0,1985.5234295886416,162.72730700501464,0.0,0.0,119.80068552135982,0.63,1.4831019207897191,1.4273960368054424,89.7668574992084,2391.184525798676,0.613106132272845
