sample_id,anode_material,cathode_material,tab_thickness_um,surface_finish,coating,welding_technique,power_w,amplitude_um,force_n,time_s,speed_mm_s,pulse_frequency_hz,current_a,voltage_v,rotation_speed_rpm,travel_speed_mm_s,tool_diameter_mm,pulse_duration_ms,spot_size_mm,pre_heat_temperature_c,humidity_percent,atmospheric_pressure_kpa,weld_position,joint_type,joint_geometry,cleaning_method,pre_treatment,nugget_diameter_mm,penetration_depth_mm,weld_width_mm,haz_width_mm,contact_resistance_mohm,electrical_conductivity_s_m,thermal_conductivity_w_mk,shear_strength_mpa,tensile_strength_mpa,hardness_hv,porosity_percent,crack_density_per_mm2,microstructure_score,bond_quality_index,weld_quality_class,min_temperature_c,max_temperature_c,cycle_count,ramp_rate_c_per_min,thermal_stress_mpa,fatigue_life_cycles,resistance_change_percent,strength_retention_percent,failure_mode,mttf_hours,reliability_95_percent,thermal_resistance_k_w,thermal_resistance_change_percent,creep_resistance_hours,corrosion_resistance_index,performance_score,pass_fail
WS_001411,Titanium,Aluminum,309.63724464955783,Cleaned_Alcohol,Polymer,Resistance_Spot_Welding,,,3251.4160993300397,0.6208824632456147,,,8185.165439175791,8.882866527404008,,,,,,111.81888931764189,49.417711609049675,101.21595770944698,Flat,Edge,Square,Acetone,None,5.028123023886595,2.6314712076153275,6.485084303871962,6.28901768317638,0.029873358938668118,0.03347464214027833,138.29977243458052,70.60763191978349,120.1784779984062,178.49434676380562,1.517818502601123,0.07191096376304354,84.46226015517355,73.77514603417167,B,-30.754286273764215,67.89732176183918,914,5.780878549845746,1.5636279873643137,1517.1139189634368,8.273178610627827,95.42937765508528,Thermal_Fatigue,1350.9657994317752,0.95,7.230669887566349,2.481953583188348,82463.41309872166,52.97010328032268,89.90093227586098,PASS
WS_001412,Steel,Nickel,494.77013772616,Polished,Nickel,Friction_Stir_Welding,,,17340.947714228125,,,,,,328.6930473824364,18.243850541151193,17.38950054421693,,,147.48982861830248,69.07326452772496,100.43815506842665,Flat,Butt,Square,Ultrasonic,Solution_Treatment,5.663842360664365,2.0113800521050043,6.603713226003681,6.4217206226073165,0.0383772312720452,0.02605711685950679,61.2445225719129,83.91326117516735,111.20262424805492,53.37357517895259,0.8939018173292244,0.010303585216047718,91.00946390062752,77.12009479712879,B,-31.975747688426523,71.83175291518916,1255,6.415766169222832,1.3183552576659192,865.7325144428861,6.275344581187294,96.63465884780304,Thermal_Fatigue,862.9211749113734,0.5,16.327990781964328,1.8826033743561883,72570.93445758645,86.04634978865695,76.04896337407011,PASS
WS_001413,Titanium,Aluminum,487.03980556224,Polished,Tin,Friction_Stir_Welding,,,18108.549737299792,,,,,,279.57945256513136,14.341104074799082,6.741689590484366,,,74.05600824606128,76.77927065987251,97.63151236734213,Overhead,T-Joint,V-Groove,Alcohol,None,3.543601037907502,2.211587968242317,5.116965541126582,3.100307381545123,0.017461589226389292,0.05726855597362944,136.2440635198842,85.55397498959486,149.68327900436185,180.9908833450992,0.7174801125555047,0.08112430260676919,92.4195773614111,79.09112311946922,B,-21.139090051107694,72.89620779158886,1426,4.393967094622152,1.4904594708067405,1646.6749627300655,14.500496875785549,90.96122419946704,Thermal_Fatigue,1621.5292917747477,0.95,7.339769338676944,4.350149062735665,171257.04494454848,64.175432639871,88.25963904114484,PASS
WS_001414,Copper,Titanium,438.48777514007656,Polished,Gold,Laser_Welding,2289.8349498371867,,,,47.144991964228986,397.57469075181075,,,,,,8.740600456751041,1.502588176853849,160.22207396591244,66.17638338683147,104.97867024913572,Flat,Butt,V-Groove,Acetone,Solution_Treatment,2.2784898611289512,1.0498716532430183,2.654845143867356,2.307862852407607,0.011391227484260432,0.08778685188946732,216.80600707366813,42.055581435777455,69.39114254552821,179.5525508140263,0.8873160038714043,0.2456252898660648,89.89871351195563,84.50179305670305,A,-23.80942131165028,66.14145889754853,973,5.000859283629139,1.1288835466254452,2116.37790945659,1.83426118389916,96.19812203332847,Thermal_Fatigue,2487.0837725045753,0.95,4.612418325015375,0.550278355169748,119850.80022645296,78.56072256800448,94.54541830829639,PASS
WS_001415,Nickel,Steel,57.898722901240454,Polished,Silver,Resistance_Spot_Welding,,,2960.113255736736,0.19164837231642284,,,6430.8687264529035,1.5085984683206783,,,,,,129.662904002946,53.24102114645713,101.552548308391,Horizontal,T-Joint,J-Groove,None,Annealing,1.1247001136231125,0.43314288431136566,1.581305228627802,1.1467351975583273,0.036562494825710064,0.027350431221034147,67.90184186248197,125.19741859927937,184.972222976178,58.47942883054232,0.4923783329119078,0.10953141307245369,94.52855960551865,84.97946019308061,A,-26.41579064857657,69.77950810780085,430,5.384951379508115,1.2216802942059932,2824.9959324016054,10.343497769946342,94.4650382471473,Thermal_Fatigue,2324.5301718522956,0.95,14.727141010773277,3.1030493309839025,90630.88345705258,78.84275213118596,91.67423353156416,PASS
WS_001416,Nickel,Steel,480.38882997997763,Cleaned_Alcohol,Aluminum_Oxide,Laser_Welding,469.3828477544005,,,,3.4034445252245007,837.7619679382644,,,,,,9.844151571646796,1.6477527003123498,76.32528871793949,43.858991499380764,102.00186721011931,Vertical,Butt,V-Groove,Plasma,None,2.3438680986375644,1.5651532542609032,3.2589597310775846,2.5759267520033977,0.05621775687683849,0.017787974041561173,77.73731320062855,81.39071236130886,106.6023848765784,67.59570961019627,0.26830852325332677,0.12157280199986596,96.7090507574674,78.55230924434123,B,-24.89414629679623,63.67460722052184,314,8.040734351928656,1.1248231696699396,1755.8618539414008,2.3373735862849547,98.155971820065,Thermal_Fatigue,2036.2146627321201,0.95,12.863835381332867,0.7012120758854864,53927.87743141439,41.40763623611626,91.07074591173915,PASS
WS_001417,Copper,Titanium,143.77886609727645,Rough,Aluminum_Oxide,Friction_Stir_Welding,,,1882.7680672162828,,,,,,129.90716112176418,9.801619463975717,4.624173973454279,,,54.92032659473834,70.80603197159982,100.71028391250452,Flat,Butt,V-Groove,None,None,3.9846628790831016,2.9997851304994705,4.415185848047544,3.2911299621068153,0.02192872760068251,0.045602281090348175,173.83726402685062,42.21850554613575,75.07254036373749,184.09301585912442,0.2622913360910005,0.055449400360314774,97.09983963728843,86.94932833564728,A,-26.415683161008232,71.68524725220482,249,2.474668072823972,1.2311666766858238,2983.9156931431567,32.399074436042355,83.17057337656294,Electrical,2641.3477015085055,0.95,5.752506550296038,9.719722330812706,82623.12279373119,53.73761969721261,80.28815431422113,PASS
WS_001418,Copper,Steel,53.06897525114876,Cleaned_Alcohol,Polymer,Friction_Stir_Welding,,,17051.74387413705,,,,,,1489.5159356814322,14.814480356025758,4.791689057164676,,,68.75048678521983,24.010833189060563,95.08681209226309,Vertical,Lap,J-Groove,Acetone,Stress_Relief,4.611233463890654,2.685814724114017,5.126302173158601,4.148306356785863,0.014534679139443809,0.06880096838782136,255.8505193509781,33.6961363053798,58.3689223337538,43.58805311638899,0.4262243386032484,0.03033781487188667,95.58606753960808,82.16515757535394,A,-28.55832624374672,82.35629174807113,1549,3.497555148256723,1.5805333063834044,1294.8101523985574,1.6233663176127455,98.73088494578657,Thermal_Fatigue,1067.1308155589898,0.5,3.90853222630434,0.48700989528382366,20729.513972730896,54.20936560101021,74.68010365397451,PASS
WS_001419,Copper,Titanium,193.71754670730306,Coated_Zn,Polymer,Ultrasonic_Welding,101.16563812554176,95.2998428320724,1456.0769592406302,0.25652437884042883,,20000.0,,,,,,,,140.7147943387602,58.81560187794113,97.18788745807583,Horizontal,Lap,U-Groove,None,Stress_Relief,0.5,0.3233729585360582,0.5769234006547133,0.2889883444613667,0.017163453955452466,0.05826333106351948,233.97063588139034,30.089305482419483,52.26222943292983,198.91463791083436,1.116309892308978,0.17085220615392352,87.9826400461406,77.80028743271025,B,-21.80535964054602,68.05877300244283,276,3.8733083548939113,1.1277948646695102,2262.2362462107403,1.4770230547079777,97.4596486376176,Thermal_Fatigue,2374.5455151584533,0.95,4.27404061297223,0.4431069164123933,234666.45932076068,53.3105709396082,92.37987990507195,PASS
WS_001420,Nickel,Steel,203.75331797807735,Coated_Zn,Diamond_Like_Carbon,Laser_Welding,1474.734774146914,,,,49.33637201920096,905.934451850162,,,,,,18.57615175519061,0.45107348415728166,171.50421727311772,52.12382606144541,102.07859200273639,Vertical,Corner,J-Groove,None,Stress_Relief,4.241187721885926,1.6159320842844163,4.56074523666745,3.034373618112397,0.040990240463219536,0.02439605107701913,77.8998809077823,85.10190846567438,109.6798376279961,48.471248006540044,0.5917251346279496,0.48289711253487044,91.66826309104614,77.52332224590405,B,-26.38932176590783,84.83613987375071,144,8.31383158966395,1.4125633628236633,1994.9752832179577,20.503374707494356,86.19490838671373,Thermal_Fatigue,1714.2202560603378,0.95,12.836990099943769,6.151012412248306,63189.103834024754,56.01673661605905,84.68964292670034,PASS
WS_001421,Copper,Nickel,96.98654681306499,Oxidized,Aluminum_Oxide,Friction_Stir_Welding,,,16821.60953731365,,,,,,629.720499049515,12.612315586851613,11.153041885941677,,,71.94422731119889,50.621544871678836,96.67962396395878,Flat,Corner,Square,Plasma,None,1.6112691434353001,0.9674235301398237,1.6757202005544687,0.8689504634300719,0.023559202457360425,0.042446258603613195,253.81498651876976,34.902754425388736,62.680181790951046,28.99109146558475,0.6141068758187691,0.0972790312182437,93.3725360857211,82.00663510391216,A,-21.53116583659219,60.8693475521121,219,4.105669387603329,1.2318876751611294,2542.9540639537154,8.62844275309598,95.67097837445458,Thermal_Fatigue,2817.720906931341,0.95,3.9398776790749097,2.588532825928794,44376.39849303866,66.09332473392209,91.15499532235434,PASS
WS_001422,Copper,Nickel,178.07324532216887,Coated_Zn,Aluminum_Oxide,Laser_Welding,3858.861349781996,,,,19.655621527930926,755.4303243097162,,,,,,0.4661909381355932,0.3576798230587319,85.69538024646235,26.534512003675562,101.0112799229624,Overhead,Butt,J-Groove,Ultrasonic,Solution_Treatment,1.3899690845403487,0.5155453431654827,1.4422097904651523,1.2978427862224151,0.01623529607232228,0.06159419548281518,217.10193805061724,23.599012744297504,38.15491637215683,29.764165728514,2.0630900040386493,0.2466431257831713,78.13588433069765,71.2432037618589,B,-20.17850548191828,78.77029134472518,518,9.432976915463719,1.4792845125583198,893.24888140343,1.3655643930946937,98.93116336040801,Thermal_Fatigue,740.310931261277,0.95,4.606131151933109,0.4096693179284081,22831.46104269092,55.91400811957651,92.96796416611086,PASS
WS_001423,Titanium,Nickel,188.264741507965,Etched,Silver,Resistance_Spot_Welding,,,3915.0393252625586,0.39953205155287635,,,8611.527096209098,1.4225863530916134,,,,,,160.76833453333822,32.40595156602204,97.86120907823788,Overhead,Edge,U-Groove,Plasma,None,3.8998392738471828,1.8298896864451597,5.323937449121712,3.285236512816517,0.05236815532038146,0.019095574283305036,61.77359546368948,129.23596276143704,224.89538757316643,140.98287683052243,1.6694118872834518,0.1113783788799277,82.74898923276584,81.65373731089561,A,-29.968501434856524,82.5641648140999,1699,7.548357579774632,1.2378593287385207,2563.7840276943125,4.512337471724259,96.99343498468882,Thermal_Fatigue,2275.9469310785985,0.95,16.188146286349806,1.3537012415172778,125073.04714137118,83.70700471333113,94.41568622675359,PASS
WS_001424,Nickel,Steel,374.42555315187167,Coated_Zn,Titanium_Nitride,Ultrasonic_Welding,1230.899083464991,98.61989450101314,613.1900422808422,1.5936716655516032,,20000.0,,,,,,,,62.235179896351006,46.13647865301037,104.75380873967411,Vertical,Edge,U-Groove,Ultrasonic,None,0.5,0.3377255503752764,0.7406150830451896,0.6623558643222566,0.04758794246795582,0.02101372633778751,78.23799802505643,118.614488319827,209.4825552587998,54.02692030219505,1.5140413550676792,0.09125458152918693,84.40331354167726,80.50242760531428,A,-23.772032745960097,66.88468847577339,242,3.9488667324688516,1.151340359516015,20552.98468792846,2.8452637635089566,97.60696818998879,Thermal_Fatigue,16842.373924375428,0.95,12.781513142498111,0.853579129052687,55756.284732323096,43.90651168568786,91.05846567751385,PASS
WS_001425,Copper,Steel,169.87771247943635,Anodized,Gold,Friction_Stir_Welding,,,14126.645140303299,,,,,,857.0718925576693,1.0100448183820556,10.497452599764644,,,182.38325461278708,71.39690769884727,99.08997185409513,Flat,Corner,V-Groove,Acetone,Stress_Relief,4.001948977794029,1.4693908132995828,5.9864878213381045,3.152613747578862,0.013390154479946171,0.0746817373539383,237.90395993213414,32.110990717906596,42.118313456991906,51.18568149528413,1.6382143563824187,0.2943277972736695,82.14621744980747,76.88844404808681,B,-38.48720866781021,82.86971111589448,1018,3.135088110839334,1.729336106917792,589.9219909676867,6.705008082361509,96.11969460230425,Thermal_Fatigue,483.3352426849599,0.5,4.203376859659107,2.0115024247084525,48459.40725336923,89.49779748751837,76.16221624450424,PASS
WS_001426,Nickel,Copper,71.74946290504599,Coated_Ni,Diamond_Like_Carbon,Resistance_Spot_Welding,,,1820.2670377416764,0.6312139878737317,,,2620.2007617767604,2.79327135947122,,,,,,186.48644864852304,34.352002470159846,98.10789379215744,Vertical,T-Joint,V-Groove,None,None,1.3660050684632654,0.6386426537342844,1.8560051702649534,1.401062274845589,0.015544534172621326,0.06433129413175376,226.4120982897877,39.642369492986944,54.03461627261536,25.604456582417246,1.440634830706661,0.18840703366990708,84.65161652458386,81.52012246145101,A,-23.902190189300875,78.84760517184523,1259,2.1616555214311117,1.5361094406491345,1850.2864695688988,2.1734575550072077,97.61069209773066,Thermal_Fatigue,1564.67672583671,0.95,4.41672511121772,0.6520372665021623,16564.352045259708,59.75179011522094,92.84528016456608,PASS
WS_001427,Copper,Titanium,361.8633510042662,Etched,Zinc,Laser_Welding,3488.6359974451616,,,,10.615370264733162,981.5071749980581,,,,,,12.941599952421734,0.7947467317625266,128.03639745262902,32.98825179737722,101.33841864854956,Flat,Edge,Square,Plasma,None,1.1342881101981614,0.5028383042072622,1.4803690978206787,1.112100993121428,0.018570409456206444,0.0538491088394278,230.02200405396235,26.750189799014738,35.7411335751537,172.3600334834719,0.5997318334898746,0.01350424542128964,93.9351604379948,78.09334898266683,B,-39.57119600669191,64.03457123075796,945,1.662751584198156,1.3002523788299958,579.9001803320355,8.34285926624671,93.66022596158525,Thermal_Fatigue,477.5600244943185,0.5,4.347410171095647,2.502857779874013,192909.91077110008,67.68610238159974,72.99779765060302,PASS
WS_001428,Aluminum,Nickel,132.09200847010115,Coated_Ni,Diamond_Like_Carbon,Resistance_Spot_Welding,,,2689.6151594766784,0.42724148591301264,,,3055.8968447768066,7.329054099058955,,,,,,65.42510271419354,74.66154422939695,100.28501291118502,Vertical,T-Joint,V-Groove,None,Stress_Relief,2.995819157171192,1.371627969749434,4.350257172387483,3.158055848662616,0.019552451760285056,0.05114448112492983,138.4747928054441,81.68047985714898,131.28935083792084,37.84652036580573,2.3339367974142724,0.06862135784618088,76.31752523662637,73.03724231987609,B,-23.26333054620495,81.5383042065016,337,5.2812234279682055,1.9126298342368948,1634.6783148684522,1.0933418500539773,95.51613094946636,Thermal_Fatigue,1541.1184552780664,0.95,7.221530935272757,0.3280025550161932,20462.320537207466,54.51973119097732,92.22719675397481,PASS
WS_001429,Nickel,Steel,224.125632466386,Rough,Tin,Ultrasonic_Welding,111.68945356521817,93.42762137125914,1419.0253031532086,0.8866530551351854,,20000.0,,,,,,,,127.70820977590934,45.78649006648197,99.65339226732051,Horizontal,Butt,J-Groove,None,Stress_Relief,0.5,0.24354418402629124,0.6805837930903782,0.6408052310847128,0.07704903196516544,0.012978748395594498,70.02503578594825,73.30226585706768,107.4105938913045,59.22069467558542,1.709354865014825,0.27266561194807043,81.5431232901114,72.11875239097326,B,-36.55790445252969,79.4128537126027,157,3.657311111965905,1.4728286286971815,1172.0552866968605,1.5530068165767232,97.18401740821662,Thermal_Fatigue,1014.964541011874,0.95,14.280606768367658,0.46590204497301696,67320.57152914778,61.424056150443306,93.11330705171463,PASS
WS_001430,Titanium,Aluminum,449.97324899807694,Rough,Aluminum_Oxide,Ultrasonic_Welding,478.9717155193168,11.011508439883924,493.0310586410213,0.7321520056715104,,20000.0,,,,,,,,25.682149353778637,56.47424745782886,100.68800348883758,Horizontal,Lap,J-Groove,Ultrasonic,Solution_Treatment,0.5,0.15672260955417494,0.5250803071639079,0.37095956592186874,0.04095654667352178,0.024416121016533246,146.5674851854985,84.67836685030835,104.87018935866494,182.10727556036608,1.4312457605123277,0.15063276954502805,84.9343785471516,76.36412486019289,B,-24.866567091294307,63.87464338621975,1649,6.655635386432707,1.4065481860685978,1660.9524392590008,0.5522323073073769,97.69332304419397,Thermal_Fatigue,1372.5058802305166,0.95,6.822795647577507,0.16566969219221309,161491.8645201029,46.29504117416192,92.00249903406278,PASS
WS_001431,Nickel,Aluminum,51.20194701544848,Cleaned_Alcohol,Aluminum_Oxide,Friction_Stir_Welding,,,7112.993809946283,,,,,,1094.1640546872081,13.391133461742665,15.733945407542937,,,64.262547661388,39.30623421490982,98.08381706859736,Horizontal,Lap,U-Groove,Alcohol,Stress_Relief,1.7834064205600344,1.4009113925695815,2.5812583938713574,2.0583860857762803,0.021007728970921718,0.04760152805589651,143.7158802150775,97.28021365594937,163.7969950526142,43.9569230470261,1.140253569696267,0.08911737472068688,88.1518774294339,79.71397086340811,B,-24.10782306107028,75.4342101383418,705,4.40437711237186,1.8166421058892703,790.5276940051627,12.071215126251655,93.51542966294322,Thermal_Fatigue,833.0548811475304,0.95,6.958173296530999,3.6213645378754964,28354.683429855126,58.10249088124006,88.89197048283717,PASS
WS_001432,Steel,Nickel,361.89997679617574,Oxidized,Tin,Resistance_Spot_Welding,,,2494.047610377721,0.422701085530793,,,8454.936214834712,5.185018117240236,,,,,,73.21058483795227,66.49161612179911,103.54420409381395,Flat,Corner,U-Groove,Ultrasonic,Annealing,1.6104129202153874,0.681568205839431,2.0427988398235977,1.9239810640298376,0.06728172258507152,0.014862877488542188,78.4244056034214,111.99176967122945,177.57105420762556,47.53746846957309,1.095894175949901,0.2747698590187014,87.66720894540748,80.45310948438775,A,-31.627907763893802,69.09174155068229,165,5.189493543771341,1.2791395462951165,2520.088015788533,2.281221170990129,97.1321794778304,Thermal_Fatigue,2447.1204216685214,0.95,12.751132664706779,0.6843663512970387,25009.282595712157,66.84735942018982,93.42680548628803,PASS
WS_001433,Titanium,Nickel,70.24151198547862,Oxidized,Titanium_Nitride,Friction_Stir_Welding,,,17094.261185140953,,,,,,1810.645018537021,8.07631106837189,13.902796345329941,,,70.07130557755826,30.849519869142433,95.21901075926368,Overhead,Corner,V-Groove,None,None,3.644776641097361,2.15492612874652,3.7923392586035187,3.1885790786286985,0.08322120677715482,0.012016167978406576,49.83243482565833,109.37812746941181,138.37932648992646,156.50621699765412,0.22594998442323352,0.13513656431616825,97.06481733418683,83.10959454987496,A,-32.777553387649746,66.28725525127359,1726,8.594152388694484,1.0897128950281567,1277.017358590288,10.73367496940564,92.46084600723432,Thermal_Fatigue,1459.778636079968,0.5,20.067251449754725,3.220102490821692,183390.29255106152,59.7277905719471,71.2448457678199,PASS
WS_001434,Aluminum,Titanium,102.13341723561541,As_received,Nickel,Laser_Welding,3523.162923726049,,,,38.15097240323818,823.2897779614125,,,,,,6.891662708863343,1.5527910929528101,134.78156434582672,77.47496521042356,99.24785166698547,Vertical,Corner,Square,Alcohol,Solution_Treatment,3.558667033306414,2.233253141439496,4.032520824142579,3.955161123620373,0.02251399300690277,0.0444168211162454,141.9268498513444,94.51382176077198,142.07276628052577,190.48487140911087,1.1543799478419083,0.006453583241906759,88.42393260537138,79.31430313049937,B,-29.752054809903996,73.11155810829472,927,3.728697401204351,1.6303882647534493,1820.622829413808,1.9304991131955862,97.7972094828517,Thermal_Fatigue,1897.041383172913,0.95,7.045883150703408,0.5791497339586759,119480.25901278901,74.49652260318722,94.42994442293039,PASS
WS_001435,Steel,Nickel,287.7515205404113,As_received,Titanium_Nitride,Friction_Stir_Welding,,,13440.488041618759,,,,,,1430.540420931665,17.329942972516186,6.068621037354752,,,191.2775864159897,23.548364720935535,104.83762134568902,Flat,Corner,U-Groove,Plasma,None,4.167085545035468,3.3258068839017354,4.6249762171050985,3.0594052720675027,0.052629407635921756,0.019000783875770977,61.913418264816436,74.89561607459791,131.40854055606874,64.07839606968732,1.1405939987183784,0.09382807322783304,88.12491964667704,74.65190691738717,B,-38.466318400461276,78.32065724026629,417,3.744538807640577,1.4831945906372401,1106.2610413593366,10.467062181175839,93.82703805899367,Thermal_Fatigue,1126.3875737331755,0.95,16.15158762068013,3.1401186543527517,34033.44201731666,49.912690254259715,88.61655798287197,PASS
WS_001436,Aluminum,Nickel,68.66593830250358,Anodized,Aluminum_Oxide,Ultrasonic_Welding,1693.3072370841605,55.54946340166001,949.7409859851076,0.5534903030613241,,20000.0,,,,,,,,100.51850740009459,77.02562897780825,97.10787633954384,Overhead,Butt,J-Groove,Alcohol,Solution_Treatment,0.5,0.2590659421538525,0.6080551066100242,0.43245784090912953,0.021734135288902025,0.04601057215791899,183.90804206833158,118.8844839077871,182.43276127359087,38.71463255025531,1.2307501097828601,0.34613792957050404,85.96180925431888,82.7717496351761,A,-31.29724828939041,77.24306584802822,1279,1.9393594308252644,1.9808607330078902,22588.6324706097,4.159954918533208,95.78083835055277,Thermal_Fatigue,23762.167070094398,0.95,5.437500115565621,1.2479864755599623,20544.073763295502,69.55884140468108,92.8640653350187,PASS
WS_001437,Copper,Titanium,308.2467158443659,Rough,Aluminum_Oxide,Friction_Stir_Welding,,,1884.8199273863079,,,,,,1070.2195122052112,2.957124539356639,17.318148715425878,,,118.81332367326141,70.67638895704255,104.5604468737804,Flat,Butt,Square,Alcohol,Stress_Relief,5.795408571236282,3.8729694517314597,8.057288573943113,6.861910744270496,0.023795581871981556,0.04202460798731146,235.0631469062225,26.47732634863392,35.28863185895814,158.20890108930064,1.420158535906795,0.0878922381526221,85.35895345016894,75.07938625524766,B,-34.85461512583587,84.88793202416548,1349,9.266856663699047,1.5027689667325168,817.5465641099684,6.4943531030133865,96.2080361497764,Thermal_Fatigue,857.3635647020268,0.5,4.254176008283196,1.9483059309040158,126493.52501294794,44.07008273655718,71.70030957270698,PASS
WS_001438,Aluminum,Steel,488.8235209616458,As_received,Nickel,Ultrasonic_Welding,1391.3117608321998,79.03105246165792,459.35848319501133,1.0302852796793314,,20000.0,,,,,,,,36.071461805228445,64.80499295092085,103.47456018563352,Vertical,Edge,V-Groove,Ultrasonic,None,0.5,0.31804389728779336,0.5726798399981352,0.409604813322613,0.023835840998174318,0.04195362773550109,132.68219259518418,122.56996190829729,152.99217019590444,55.67201685770015,2.4837750710103808,0.018608432445160094,75.0692071276704,79.78045166173784,B,-39.58003661394759,73.56857801570584,1620,7.981711658221507,1.9857581867504175,6500.935111130256,0.42550141701504735,99.43103695272758,Thermal_Fatigue,5761.976510943922,0.95,7.536806412681304,0.1276504251045142,32736.256945057426,80.20516191919387,95.77907315736039,PASS
WS_001439,Titanium,Nickel,85.89066877446282,Polished,Gold,Laser_Welding,4630.061906254523,,,,19.572482820653036,61.581435374223595,,,,,,8.418085731812315,1.370753428524315,126.84730429067977,36.72817774316181,101.88088923048694,Horizontal,Lap,V-Groove,Plasma,None,1.8753006695099552,0.9508716988978125,2.7124277708227353,1.8050333709525517,0.04518081311831906,0.022133289132738935,66.88792118158474,132.4356915468583,215.0245907854194,175.51461910475044,0.48670615007550366,0.10031339920651712,94.63137150321238,86.1562446752813,A,-25.318324534280112,66.60452249893812,1153,4.024248608508885,1.0111513173654005,3641.4233768833365,5.607030082145563,96.75295824494225,Thermal_Fatigue,2959.033035991173,0.95,14.950382405894162,1.682109024643669,203397.93144149444,85.3700647777657,94.20548910212136,PASS
WS_001440,Aluminum,Nickel,482.8597631871173,Polished,Aluminum_Oxide,Resistance_Spot_Welding,,,4053.3772503655523,0.9666476018034885,,,5091.364962592481,8.075964075783439,,,,,,185.0692865672683,60.999525952153085,97.42732552449772,Vertical,Edge,V-Groove,Alcohol,Solution_Treatment,4.6852657539731535,2.227701702247869,5.91783814237671,4.7412895012846406,0.014061476937343522,0.07111628490064706,167.60185718045028,109.19098648681225,133.5195965375021,32.23253163900904,0.36033606255122497,0.10803973092286819,95.8564407198734,84.39492206890564,A,-21.954046948686326,83.16943903674041,333,2.780802313395306,1.918503619234038,1245.8442607685688,34.18501280246719,81.24464248487139,Electrical,1063.991807779631,0.95,5.966520996980002,10.255503840740158,18563.824157078285,40.89792820551834,78.08321747678595,PASS
WS_001441,Aluminum,Titanium,93.9859174128211,Cleaned_Acetone,Silver,Resistance_Spot_Welding,,,4769.149303135812,0.14388302173985984,,,2719.9579428413103,4.784937392080465,,,,,,126.12517179560307,56.2290331380963,97.91976008665564,Overhead,T-Joint,Square,Plasma,None,3.8439568273216027,2.5163584563128696,5.237274540350964,4.826629562903974,0.016354568515463144,0.06114499438212057,126.80605311055582,81.37083775087206,123.48268324670227,132.54531040394482,2.575960987780798,0.03287261786371637,74.07602703287344,72.2464126862347,B,-27.295070429011766,70.73115142655514,664,7.930241241289458,1.5537156164107355,1766.8693018225265,1.4096976770647263,98.63394576813924,Thermal_Fatigue,1505.8021525395718,0.95,7.886058870771336,0.4229093031194179,154150.26632517987,87.14054498574576,96.01793434908302,PASS
WS_001442,Copper,Steel,348.34815337950533,Rough,Aluminum_Oxide,Friction_Stir_Welding,,,5589.630637111627,,,,,,1693.220660615436,4.035690783600996,13.295392227272941,,,99.00738984493356,48.079188037543894,99.54543402527541,Vertical,Edge,V-Groove,Plasma,None,4.4876615044205295,1.8104057410556378,6.287658800064918,3.748792638753108,0.019069365648889787,0.052440129284437934,195.92704653574216,32.233707977163526,56.90908613305853,60.80349631633667,0.871529273693893,0.07106003220979568,90.92940710201209,79.85922164202466,B,-35.43721091955587,60.79207736757304,886,6.385497610271429,1.3712673580915873,1225.3137434162645,0.7890409888660026,99.14343694057924,Thermal_Fatigue,1097.1124937131137,0.95,5.10394056196613,0.23671229665980076,33952.10802167584,44.43740179684263,92.03571527114032,PASS
WS_001443,Nickel,Steel,333.520124288609,Rough,Nickel,Friction_Stir_Welding,,,19264.595901677414,,,,,,971.0570158034097,10.319195223037028,8.648323409219529,,,25.69294112323698,45.98327310568956,101.55091310847386,Flat,Lap,V-Groove,Acetone,None,2.1376050305844436,1.438025365528682,2.9428106331412174,2.581784754227018,0.0829972485646564,0.01204859217978752,59.242456357581105,124.70468999811703,208.7078937441877,59.14458740794361,1.9226744793893156,0.05865293007595323,80.47999055572708,80.0620917835733,A,-34.71621645594861,71.9797108765955,1568,6.185767588279485,1.3550382771233103,2955.0419932209475,1.0546972221453814,93.92469801055377,Thermal_Fatigue,2966.313889566094,0.95,16.87978624593328,0.3164091666436144,29881.541536955385,77.414026545408,94.20993309000795,PASS
WS_001444,Steel,Copper,482.78465967666534,Cleaned_Acetone,Aluminum_Oxide,Ultrasonic_Welding,997.6775644035165,82.22518304788963,627.6197602208258,0.28394290753077195,,20000.0,,,,,,,,113.64600523041689,51.72767670822493,102.97167772225373,Flat,Corner,J-Groove,Ultrasonic,Annealing,0.5,0.2792719903308828,0.6817121392993177,0.5418662661459409,0.013313419465679967,0.07511218305543911,262.04023172862566,23.635731953389467,35.134661331531845,48.33195221119973,1.0211790112342214,0.12285929182705593,89.17391342852251,74.95083143825293,B,-33.746790000896546,73.26143442509014,339,4.912076995044137,1.5248671980703103,8228.853401839006,7.388433623823563,95.21855702987854,Thermal_Fatigue,9064.32316443843,0.95,3.8162078906861177,2.216530087147069,31610.85938230382,41.40558576659491,88.96773989548814,PASS
