anode_material,cathode_material,tab_thickness_um,surface_finish,welding_technique,power,amplitude_um,force_n,pressure_mpa,time_s,speed_mm_s,pulse_frequency_hz,preheat_c
Cu,SS304,163.24490813850343,bare,RSW,3119.733837989532,0.0,1925.3011320049643,12.13780813454499,0.1324646554774649,0.0,0.0,64.66588969292613
Cu,Al,68.02029451199839,bare,Laser,1.226176774328881,0.0,162.07797957934932,6.337844462238214,0.33247091799464373,86.95559287575135,4647.0930905624655,61.085352924516314
Al,Cu,452.04184903473543,Ni,USW,1946.224401792898,44.94249304975645,262.18289500211296,26.039290395244134,0.5640990148624139,0.0,0.0,70.83216926642628
Cu,Ni,486.1834167891982,bare,Laser,3.6045647896046824,0.0,481.7968863373478,1.6633701030955534,0.09534650894752696,295.8646077063843,2305.8795562552095,70.87883848337613
Al,SS304,373.8947854314147,Ni,RSW,6223.569300502388,0.0,4423.0008077912735,11.05658215313267,0.2931640793222758,0.0,0.0,108.93071765618643
SS304,Cu,453.424406768812,Ni,Laser,2.995998714136672,0.0,245.56262043475257,1.7007211858536915,0.6161430737198874,26.155632348553745,124.41951616389697,58.97236281197295
Al,Ni,496.87188586960133,bare,RSW,1109.763143259131,0.0,4611.935378550423,32.93107197406108,0.23845483303815496,0.0,0.0,52.29385051276851
SS304,Cu,439.9411971565768,Sn,RSW,3494.0049737311087,0.0,4988.649016463051,36.26534563173958,0.20110876127939878,0.0,0.0,79.38240623847884
SS304,Al,483.1705122678991,bare,RSW,2088.4721745637753,0.0,4878.111962918614,30.747040173598606,0.09900647595447404,0.0,0.0,47.75160679829786
Al,Ni,287.27684775276873,Sn,RSW,7784.930406142764,0.0,3650.359892656308,35.58488558716748,0.1363576365552677,0.0,0.0,38.611429346300426
Al,Cu,425.7467258332445,Ni,RSW,9899.852424235793,0.0,4420.082194446244,18.222236484683485,0.22838518983096703,0.0,0.0,28.755254318888184
SS304,Ni,292.2435553491484,Ni,Laser,1.3466539275203524,0.0,135.0855590573193,9.267606527395936,0.07123493887112124,287.506082450565,4025.310632127117,45.30496096335547
Cu,SS304,455.7439733104376,Ni,USW,1158.8579405622372,14.970800961269582,2003.778599927895,13.325121780558224,0.8031070132137483,0.0,0.0,88.1361863198886
Al,SS304,159.68998772682033,Sn,Laser,2.865054549282147,0.0,310.4740102111249,2.0998752591315997,0.974832569373241,220.5767951860742,1022.9712682064297,40.6135911809854
Ni,SS304,315.9154131589248,Ni,Laser,8.806021994673731,0.0,180.01145711880028,3.948117204531048,0.6329026956478409,212.0252898472446,4242.80245866316,50.62499156528757
SS304,Cu,279.92469674364145,Ni,USW,3360.4504029530594,43.53462986715139,226.5631999096021,5.7198271290387845,0.29282135015294114,0.0,0.0,83.9815851922975
SS304,Ni,344.3110116717877,Sn,RSW,2458.7675552443684,0.0,3141.5022579998204,6.293859161904438,0.09320969407067553,0.0,0.0,42.39324593164437
Ni,Al,293.6288909483598,Sn,RSW,5513.124484269755,0.0,3796.3857090234205,35.54644101398926,0.06078170036668798,0.0,0.0,66.47164928374673
Al,SS304,57.53934197098401,Ni,Laser,8.824368290963443,0.0,425.0690458784675,1.5679779060572108,0.7011890068524074,150.38453072790304,1276.1630559748646,55.22574102171273
Cu,Al,438.00830032769807,bare,Laser,8.875415628778269,0.0,187.7215847583687,2.6301209783390287,0.13654237782590192,131.63431980950284,1371.5152449431814,48.84251446417081
Ni,Cu,353.69908812267107,Ni,USW,3781.1387591448574,6.93498143224872,2323.9907633448056,28.024545863341988,0.7222771819674121,0.0,0.0,94.54190642867312
Al,SS304,433.0871494588092,Ni,Laser,3.2496183564217045,0.0,267.2295065670264,1.4987956663542112,0.8627557354392568,193.3044649994306,3430.0504494741513,100.17405713536719
SS304,Al,157.8226089684941,Sn,RSW,7366.845649226107,0.0,2532.90556449234,7.108815717955423,0.20243007309201408,0.0,0.0,55.094118709359414
Ni,SS304,114.35567884619034,bare,RSW,9733.34958132991,0.0,3064.2983315842926,40.653176958945586,0.2516116801336366,0.0,0.0,103.94969310813713
Al,SS304,143.60570991197676,Ni,USW,1403.987644757184,36.08175635669998,1264.5868433033486,16.752441530177187,0.7233757634857215,0.0,0.0,97.11275193705545
SS304,Al,215.88382457659287,Ni,USW,3423.442757257985,5.826295910060256,2956.77853726672,22.73148263656923,0.3607826217720623,0.0,0.0,102.86006257054517
Al,Cu,491.8051232524795,Sn,Laser,6.777810454413111,0.0,415.40613440843094,8.640483649805121,0.9773396158084348,280.11459253413244,2812.5140351275745,116.27763465817557
Al,Ni,257.86715916239757,Ni,RSW,2414.042144914468,0.0,4629.299905083415,7.496692017430909,0.07441076930041696,0.0,0.0,48.564354147492665
Cu,SS304,84.88036079506585,Sn,RSW,4111.341207512812,0.0,5476.070301263986,44.33328066860544,0.12020473622092658,0.0,0.0,90.78744497507351
SS304,Cu,488.15100202661466,bare,USW,674.3833507834657,15.314041306277552,2113.896197506411,9.353130656538509,0.5857721611500255,0.0,0.0,91.35286071717444
SS304,Cu,379.33529778721874,Sn,USW,3302.0709150925804,36.956621282075844,2177.8736281192714,7.750590308795437,0.7930371458871298,0.0,0.0,111.8072379720455
Ni,Al,260.59320326879197,Sn,RSW,9646.112389310803,0.0,1501.0563470330271,34.91611642888097,0.2945479185084448,0.0,0.0,25.785479370044534
Al,SS304,475.2147834312026,bare,Laser,9.051873385530225,0.0,216.1435013029902,4.785406049357691,0.9915304785406589,262.9664059902724,1095.9386317482554,67.63924692811291
Al,SS304,496.3592168077009,Ni,USW,2547.1044862758367,24.76224562696027,549.6656587342411,5.2438486950453145,0.35038132609569494,0.0,0.0,20.942309237664663
Ni,Cu,239.12393422741314,Sn,RSW,9594.886552474989,0.0,4984.863436391293,35.374380815534124,0.2064017742249431,0.0,0.0,101.70427151591649
Ni,Al,470.4259918792499,Ni,USW,1434.4725201256358,36.21218641827327,2342.724849855617,23.804379738424604,0.8497084878985629,0.0,0.0,112.27281108004448
Al,Cu,229.7537152437632,Ni,Laser,2.456086017154039,0.0,337.713948429875,6.465175009870221,0.3629204394163409,157.7365563420672,1552.6967509052934,53.603976702976425
Al,SS304,143.80783363045396,Ni,USW,3053.666211203229,37.21639114624134,2333.3002147840134,23.258276564565126,0.0717831827188302,0.0,0.0,116.53938054848766
Cu,Al,187.76082692346932,Sn,Laser,7.710381408484277,0.0,243.34196648231327,7.244241986561673,0.26787633317584936,239.0456128210619,3190.9399513911067,51.23362454401246
Cu,Al,329.3442742801661,Ni,RSW,4639.954165017874,0.0,3960.075407733111,24.62593299864413,0.12686193177026864,0.0,0.0,116.50121975614485
Al,SS304,320.8010504723969,Sn,RSW,5207.739673907135,0.0,4214.411645107146,10.513418598458946,0.0677735864850427,0.0,0.0,115.77234079568852
SS304,Al,269.052994153727,Ni,USW,2051.9370111422795,28.707305783647126,2717.2054439348913,12.271247998540138,0.8579138041770289,0.0,0.0,37.51193955517046
SS304,Cu,413.3467079524293,bare,Laser,1.6215925581528126,0.0,61.91099475014145,7.997743576505345,0.566508075109004,205.13391241896707,570.6515793292313,27.35354577430045
SS304,Cu,463.26051054924136,Sn,USW,1771.2016270934785,30.955581522930906,1585.081917074378,29.477012562431714,0.7495730368460082,0.0,0.0,119.75192116953089
Al,Ni,402.27033983394017,bare,Laser,7.174446156536743,0.0,159.71713164334682,2.8761066509007676,0.21447024356467,297.63500458608956,1061.6857656128627,75.79453814450359
SS304,Cu,164.54938881643415,Sn,Laser,9.495260305117693,0.0,54.01247571815897,6.90072838105689,0.9152876273991776,243.64127381980563,1527.3062040392301,87.87644920751121
SS304,Al,451.69778769127447,bare,USW,3344.0111788297313,32.428179427098414,898.5449698784786,14.706404336919062,0.7613211507281917,0.0,0.0,92.3010098153904
Al,Ni,352.404818582008,Ni,Laser,2.3466527961669077,0.0,94.28818251292854,3.3740829432821156,0.6614642197036925,40.8890302898782,4595.107567251544,107.10431514812821
Ni,Cu,101.67757171412471,Sn,Laser,6.303176646656632,0.0,154.3884152356903,9.460935548127166,0.5686848518380855,199.76746178805064,614.9284518970517,81.58391119848017
Ni,SS304,377.0663793357548,Sn,Laser,3.1420138936042945,0.0,403.8262640789208,4.837611136059821,0.8317036407553862,236.55530526864115,2516.021471770465,41.05207250971557
Cu,Ni,362.266406862949,bare,USW,2482.2886928829394,45.291607810274016,771.5865050319524,5.373303920245828,0.6512981770634801,0.0,0.0,113.63880436046813
Al,Ni,397.26283311782953,Sn,Laser,6.628747420075069,0.0,407.4656140321958,4.587397327085431,0.9478356928607384,85.76217659522827,3265.1964506461745,59.51754908805154
Ni,SS304,258.4647262189402,bare,USW,1110.9267104828155,31.628959042861634,285.44129843897326,19.39944948109439,0.9799427490138991,0.0,0.0,119.82533897967403
Ni,Al,339.13459644643564,Sn,USW,1272.828405071302,10.398394516160266,2331.219315708067,3.7555447479329063,0.7289612330441516,0.0,0.0,20.139329208790716
Cu,SS304,231.31095375519132,Sn,Laser,6.013089458409403,0.0,295.36056080870276,5.332637505835994,0.45156457118025867,95.69432125521412,4242.833005743366,34.39568116101717
SS304,Ni,88.43741432879773,Ni,Laser,2.996095921230346,0.0,146.60995581510969,9.654184047711816,0.535858848276572,73.05541664950036,3433.5985138728656,39.80960614906519
Cu,SS304,456.0347909557265,Ni,RSW,4662.992143300727,0.0,1875.363691729242,17.37172029845043,0.1703653421025417,0.0,0.0,92.0781597349193
SS304,Al,433.32126224292205,Sn,RSW,2778.7098623050993,0.0,1937.9269392994179,19.125724429718254,0.034561052626490466,0.0,0.0,46.35970758109659
SS304,Al,252.0926341678904,bare,RSW,1167.5591441962738,0.0,3370.7282561782813,38.077227094306956,0.19727114309498095,0.0,0.0,102.41642684015832
SS304,Ni,324.9151689429336,bare,Laser,0.8260238586958928,0.0,331.1911991968635,7.452058493209259,0.10624849275967735,265.2732922537665,2381.077423318503,73.98426405643002
Ni,Cu,131.35072034324807,Sn,RSW,5023.090341801995,0.0,5795.066971486836,20.002221027505065,0.24722521163037048,0.0,0.0,33.50437689503301
Cu,SS304,453.6716788269245,bare,USW,3456.2378390399194,15.095246227112462,350.24476575783586,20.438770352897212,0.3347281191081041,0.0,0.0,77.28143145557544
Ni,Cu,326.5324013271258,bare,Laser,6.179871582134399,0.0,254.67092088723376,5.07286563052565,0.8371262107323926,224.8607302798946,518.0720315501628,82.61493448860635
Ni,Al,464.43413577565525,Ni,USW,2789.2798301693924,21.304104335313486,1388.0407825016862,6.265367219095472,0.7071780108980182,0.0,0.0,61.75969337293246
Al,Cu,267.43761234735734,Sn,USW,2919.5077737288166,21.0465781013889,1973.5776685832484,14.640058978466671,0.5158331036472554,0.0,0.0,51.06468127714061
Cu,Al,160.17531040719666,Sn,Laser,3.069498927448333,0.0,206.2503074313665,8.413497691332847,0.9172586221900835,66.33258504234226,4907.710863135356,49.002065977873386
Al,SS304,127.39747760934742,bare,USW,1864.41108483853,12.918259205655055,2773.2880361989837,5.870056801235161,0.6376942928334416,0.0,0.0,80.93765616098116
Cu,SS304,287.1340815676085,bare,RSW,9283.07821873897,0.0,2375.091579630627,36.273914585706684,0.11454409008917107,0.0,0.0,37.67088779141945
Cu,Al,402.93049719667033,Sn,Laser,8.013864112306981,0.0,277.7483596151187,2.3306943650302987,0.8577567657255825,65.63118854492609,2852.2290884998756,119.35806304519141
Ni,SS304,383.68592695099073,Ni,RSW,2977.4471983292437,0.0,4087.0133595283323,38.95494348522506,0.24379119077988143,0.0,0.0,88.67746447767729
SS304,Al,281.12553023730584,Sn,USW,2345.6571238703877,5.267411704654524,265.49306515682713,28.096195689537346,0.4959439306270038,0.0,0.0,108.47391343245204
SS304,Cu,81.19243005660039,bare,RSW,2317.6745816849752,0.0,2156.499957390406,45.28916359439346,0.1681397993711853,0.0,0.0,79.73879822282834
Cu,Ni,380.5669025468769,Sn,Laser,8.42958311322016,0.0,373.6874008203604,8.369317034773044,0.8785432358647326,33.8055206264161,4063.077318129399,102.29667372996387
Al,Cu,251.77619734689875,Sn,Laser,7.880937099377256,0.0,287.1258648722892,1.8318618659426935,0.10267850916625525,299.6070106589036,2139.6390008196813,55.46474424994245
Ni,Al,240.32740155348802,bare,USW,3517.089328534365,36.269862342641005,1695.413866440935,29.42662360601677,0.08876819426492241,0.0,0.0,77.42507532583898
Ni,Al,389.1680604179816,Ni,USW,3961.009466485702,24.528912654757935,2584.68438827607,14.059874750364594,0.43825995613597796,0.0,0.0,49.86307763139246
Al,Ni,76.55513340453587,Sn,USW,213.61984031908517,36.12794811339673,2162.4034355814983,15.155514449739108,0.22819826314910424,0.0,0.0,86.54220500532918
Ni,Cu,313.69465703730106,bare,Laser,3.6617702421407756,0.0,431.0819086471181,9.766439860496424,0.4828742079405446,135.49642209240028,199.7693110480652,102.45660910739133
SS304,Ni,54.6864630908982,Ni,Laser,1.836189688069286,0.0,147.35295024234853,7.520562478891383,0.42448311155415375,58.79008934267382,2511.5643396398796,88.77539769032795
Al,Ni,209.45229016455139,bare,Laser,6.910827219785202,0.0,297.46835965823385,7.973811653970903,0.5602957899052333,46.693893076177254,1470.3174114744681,80.743743532634
SS304,Cu,350.4750583993853,Ni,Laser,8.806133560390853,0.0,483.54198568878195,2.7683240555301847,0.7981566028675339,255.13549024951402,1903.7653239938284,75.68403932897677
Al,Ni,284.34247162718685,Ni,RSW,9488.785825622259,0.0,1743.1341523670528,28.668042636086405,0.11982408943418495,0.0,0.0,98.63141839623883
Ni,Al,84.01808516481833,bare,USW,3404.0914878537305,34.231641133102265,1769.7985847057262,24.74530774212802,0.4355502799422597,0.0,0.0,99.37365058728975
SS304,Cu,94.14502682346799,Ni,RSW,2158.726772406397,0.0,2108.077201799725,38.32929501815319,0.19362588073820022,0.0,0.0,50.25007529633666
Al,SS304,392.92906181906886,bare,USW,2892.7222746567663,33.269730153384344,2677.531693634664,19.840775556154174,0.3011909287204346,0.0,0.0,74.18314429823967
SS304,Cu,430.5913366431901,bare,USW,1382.8829333262772,10.192317113243295,670.4658623169338,8.480595126616144,0.48400843104782054,0.0,0.0,78.60396154807435
Ni,Cu,259.30682164422444,bare,Laser,7.528858320085422,0.0,387.813555517787,7.625842122549309,0.8009584690374991,86.54458263145692,531.2597690387993,37.97310288190038
Al,SS304,489.688248852954,Sn,RSW,9643.26022034408,0.0,1951.0890056067337,14.952637579445064,0.1247469755356531,0.0,0.0,42.99326933472631
SS304,Al,193.60058223918793,Sn,RSW,1527.9632205484438,0.0,1847.1901596344014,30.923182685934346,0.08484799588948337,0.0,0.0,43.06785107469411
Ni,Al,57.2538505876101,Sn,USW,3559.2051010473465,34.11720497956306,1970.2916868669543,10.949453696644824,0.8425089395624397,0.0,0.0,78.87672231983558
Cu,SS304,422.1702024241181,bare,Laser,4.645812410228557,0.0,451.7624800960731,6.6119519721239035,0.7692838345035417,180.02469397593413,258.7595066908766,99.2165058090388
Cu,Ni,286.9310905963835,bare,RSW,4992.644585543849,0.0,5161.9101959707095,14.767192355759887,0.043273577402387665,0.0,0.0,69.77930134224528
Al,Ni,244.7721637086059,Sn,USW,1520.228825905691,10.92358697005965,2610.145256029901,13.427188335865683,0.6846169913402131,0.0,0.0,30.502296778442464
Al,SS304,369.3770839734039,bare,RSW,7483.298934169399,0.0,3104.5258222379816,23.022164770007198,0.04900537194695924,0.0,0.0,98.32964819444484
Cu,Al,118.28235137760166,Ni,Laser,3.8686927714888233,0.0,265.3880679143042,1.4033725522581926,0.7051885344438965,81.75937586206186,2747.390684841824,22.016824719074815
SS304,Cu,422.5860117015647,Ni,RSW,4689.495462649954,0.0,2850.6549164297985,14.597243914938375,0.1554303047005346,0.0,0.0,62.38202296458966
Al,SS304,139.3794746155628,Sn,Laser,7.290987622282345,0.0,457.99312171004016,9.496376727114582,0.8904414421530775,47.56123859927917,3074.305735050095,108.06554118571397
Cu,SS304,207.8183990137842,bare,Laser,3.5650225708625887,0.0,62.01747366900911,2.8417889011379773,0.5001093927502407,144.9510737953336,4176.336713633088,89.53685094465446
Al,SS304,51.8759698949432,Sn,USW,2753.1323784183564,29.329282991876163,2262.8310552676608,17.698975813678878,0.2418641583007985,0.0,0.0,67.16068075605305
SS304,Al,332.2712602913418,bare,RSW,6478.461070874231,0.0,3565.7714305211753,22.306463768056034,0.039675949430085,0.0,0.0,76.14541491653947
Cu,SS304,447.0828287178385,Sn,USW,1607.2164376859182,14.220674128230998,1505.204413428992,22.64781871408937,0.8871779779678355,0.0,0.0,118.60261666271751
Ni,Al,347.5101133455255,Sn,RSW,4785.386393271682,0.0,1845.0802373841134,9.496858239960307,0.17877471571946096,0.0,0.0,46.75285862260395
SS304,Al,305.7420974420891,Sn,Laser,5.358394746365572,0.0,249.40825727294092,7.297215790298503,0.3868669267094314,209.87323677498114,650.0312651558571,88.9650477617488
Ni,SS304,442.21868159228785,Sn,Laser,1.352892335944063,0.0,206.78049283424613,6.86502649530764,0.5645375767356173,109.75956079901333,4032.5465519509603,26.439620262170422
Al,Ni,453.73944106172166,Sn,USW,3169.9057139520914,32.46610317018204,2972.642778073131,7.960689789279257,0.6747056229588049,0.0,0.0,69.33428180363312
Cu,SS304,484.5331350846937,bare,RSW,8338.376441559407,0.0,2662.656793597339,42.17990211033918,0.02435679147533178,0.0,0.0,46.69479378339792
Cu,Al,225.68200714051218,Sn,Laser,8.103878980449883,0.0,261.3606191313304,3.1109628846994166,0.7601989163739385,48.08386172968554,4198.912619031879,66.05607364429446
SS304,Ni,257.15117006840046,Sn,RSW,8373.395489657316,0.0,3306.5658626242466,17.998235820405558,0.05182583262834313,0.0,0.0,70.85162334807163
Cu,SS304,456.06447969506024,Ni,Laser,9.102756833275327,0.0,382.7101959756109,5.042199742297179,0.45801077992644595,162.9305628035342,310.3518991956512,113.19964426155714
Al,Cu,499.5459831448129,Sn,RSW,4527.618653154432,0.0,3875.5201541440297,41.14469039974936,0.1369086816717707,0.0,0.0,61.50742175690232
SS304,Ni,421.8939843663576,bare,Laser,0.9592137919378632,0.0,484.99430036721566,9.984150486365582,0.14940177872633145,41.05710129455078,1491.8877481122418,33.23556725886043
SS304,Cu,368.1485523963961,Sn,RSW,3625.2840041327568,0.0,3951.1568832024004,27.093086952304553,0.2751143579061153,0.0,0.0,56.92464615790363
SS304,Al,87.99807854877152,bare,RSW,5383.195901119404,0.0,4656.318844854219,13.9445545542195,0.19716396167210135,0.0,0.0,76.47703016439509
Ni,Al,438.60285790945994,Ni,RSW,6682.1911036582205,0.0,1788.3617355881343,9.668349644083367,0.2736736132795962,0.0,0.0,112.94150085802977
Ni,Al,471.7981634673871,Sn,RSW,1140.7740866158915,0.0,3388.645863133016,33.641707564825964,0.19413662847097976,0.0,0.0,23.961898717579714
Cu,Al,123.99041684684755,bare,RSW,3237.3710222048994,0.0,5889.177963957796,22.42894689590547,0.1264955225258025,0.0,0.0,24.074176223492277
Ni,Al,267.5301496956572,Sn,Laser,4.788518393825018,0.0,487.8872798248632,2.070354719541548,0.249334169334843,241.26476228823202,1716.4501198986295,45.097542141151685
SS304,Al,470.38054288633026,Sn,USW,3418.7076859621,8.91258863707127,777.7737018127712,22.192037655054136,0.49563355109170515,0.0,0.0,46.96950774599341
Ni,SS304,348.48807518907194,Ni,Laser,8.44283798673394,0.0,282.9943602187907,5.719100390892358,0.4333948145271359,227.14241786301318,938.2121773609854,111.29774673958644
Cu,Ni,433.07477842704407,Ni,RSW,1837.3458596103812,0.0,5563.975097847075,18.342700952734827,0.15138697975208124,0.0,0.0,42.672364199778286
SS304,Cu,476.1226449852641,bare,Laser,8.835466777041983,0.0,211.74575968873543,8.732103213160245,0.40713787214977576,214.07559912216908,212.0026993508058,47.79144314639011
SS304,Ni,308.620170180402,Ni,RSW,7020.6327703446295,0.0,5562.476725235119,7.337968723094468,0.1042329926143486,0.0,0.0,85.02818680991653
Ni,SS304,257.49835414702954,bare,Laser,9.589568119710695,0.0,124.14472521122634,9.784515198216145,0.19934908151667233,234.23080337916508,2708.4166063594535,53.14118227807532
SS304,Al,400.1233210207927,Sn,RSW,8779.258110960383,0.0,4323.843031356424,48.273152919715734,0.10392316076217968,0.0,0.0,64.35961474369495
Ni,Cu,336.84734528842733,Ni,Laser,8.550305276588281,0.0,209.1542432634196,8.204637533220456,0.30958038290170536,79.182856551148,1192.2115467056392,70.46318379982323
Cu,Ni,432.76087578396067,Ni,RSW,1062.766990353542,0.0,2904.9389479420433,16.38407437169284,0.051199136203655515,0.0,0.0,30.592693650596374
Al,Cu,476.4500834166056,Ni,Laser,6.734024477898491,0.0,476.5853624534676,7.369713360789347,0.813784283656711,120.54143964889832,920.7316120403754,73.08994423544732
Al,Cu,110.25037882933049,Ni,Laser,4.4698765657841175,0.0,231.76656498237037,4.920387127392308,0.3479383429816173,43.316218320862625,4731.338599582024,53.065330391131376
SS304,Al,179.71322886189614,Sn,RSW,4543.775947490567,0.0,4688.414540984558,17.48044544593206,0.10565247891524196,0.0,0.0,96.55050899513954
Al,Cu,50.758023759025264,Sn,Laser,4.14122896135764,0.0,445.2703617070336,6.799193117177835,0.9552497113004312,80.52285487251834,2813.4123176515027,119.79872453064846
Ni,Cu,256.82894079271466,Ni,RSW,7620.157436808994,0.0,4202.298015561066,20.114948133947298,0.058847058498962226,0.0,0.0,27.47222489484848
Ni,SS304,473.40716774781475,Ni,RSW,825.3327315572762,0.0,5156.739034608208,15.0189144423114,0.2233312752855149,0.0,0.0,30.397792162834683
Ni,Al,53.66610254826002,bare,USW,1054.3320012967692,23.58957915326391,1203.578633848977,3.4566602477115356,0.9086720889290402,0.0,0.0,54.77584664458916
Al,Ni,277.8761466888567,bare,USW,3477.373513799839,38.364871304180014,662.6419849250294,16.740433029691296,0.5864241747037059,0.0,0.0,108.66403000986531
SS304,Al,180.2947349609159,Sn,Laser,1.804238701179864,0.0,305.16552149038887,8.054907711636169,0.6593849171128131,151.60878480602335,2355.880229296266,65.65047360706605
Ni,Cu,382.74735893938094,Ni,USW,1753.7290859635182,11.061080611396616,2612.6340296894914,2.7030239695732505,0.09862947602635282,0.0,0.0,37.55853847817106
Ni,Cu,394.14339583067925,Ni,RSW,8897.733502821964,0.0,2469.0848223047083,47.28158008942894,0.2593649993141402,0.0,0.0,69.62527608933719
SS304,Cu,487.4389258652679,Sn,Laser,2.2132374562456056,0.0,271.6071904926036,3.571726073136653,0.47284880203354135,161.1790169119278,3297.264405116464,45.523596534867806
Al,Cu,54.24009008334089,Ni,USW,2477.6628907920503,18.259390402607224,238.0246955017724,21.578803121598707,0.6184484952213218,0.0,0.0,20.908092061883593
SS304,Al,401.57906751353215,Ni,RSW,7563.613051057708,0.0,3641.4190658000807,16.339795296723505,0.0795595086746917,0.0,0.0,31.152649051614674
Al,Ni,440.7214288148818,bare,Laser,3.945659991065259,0.0,345.58555821372664,3.2028940829267176,0.22837854019880433,182.7269527527896,2565.3489433876566,64.1575435991007
Ni,Al,492.594212121744,Sn,Laser,2.610954930264287,0.0,498.5603151092837,9.969507371027811,0.34565756371543116,53.56940106957417,3879.121011924742,86.6676422065453
Ni,Cu,161.05229335180803,bare,RSW,6930.893179421492,0.0,5086.331999715572,19.416955228237242,0.12593488867781077,0.0,0.0,75.15342847194151
SS304,Ni,81.40374566257597,Sn,Laser,3.854150022489738,0.0,388.80996280954116,6.299227970037389,0.7878528508324562,272.3231802159276,1753.2853493633838,111.45000380467216
SS304,Cu,262.9780616592314,bare,Laser,4.235511182325444,0.0,104.65290035424744,4.341099095529012,0.5339487098747911,104.49548352338697,514.0826105921127,77.23401079863717
Al,Ni,100.5011240526567,Ni,RSW,3503.9920869529706,0.0,2233.0578218780292,9.06484705856694,0.2612261212380417,0.0,0.0,90.64512242987453
Ni,Cu,172.01172567281048,Ni,USW,3908.186655690905,13.251296261882263,792.4390957100369,25.980214914588995,0.7993954189519651,0.0,0.0,47.91195920908537
SS304,Cu,80.72849983159313,Sn,Laser,9.417870219409389,0.0,316.96716464763637,4.336576600343779,0.5607247805420014,212.30678915106563,4572.158180463706,101.69364627638444
SS304,Ni,66.57051078187683,Ni,RSW,6773.535117128257,0.0,3259.6147142024647,12.838267887952107,0.0787249420336323,0.0,0.0,72.8537012463961
SS304,Cu,291.27230398457044,bare,RSW,1512.5977975379096,0.0,1544.270319034675,18.131667650026692,0.04703791029015004,0.0,0.0,117.75609443789601
Ni,Cu,205.79966175592938,bare,USW,2392.84416892261,40.111204513388955,2066.33617825303,10.012169781581846,0.9026742283052789,0.0,0.0,57.040635138942946
Al,Cu,267.13235584856795,Sn,Laser,9.163218998035966,0.0,149.2925552031022,9.619186995301973,0.18323327355517008,225.87464517291997,4604.882603804324,30.679707885166458
Al,SS304,442.4998298771974,bare,RSW,5355.596612266364,0.0,2022.5821999023347,35.611165669305706,0.07840537490617805,0.0,0.0,88.27879038718709
Al,Ni,277.36304438658294,Sn,USW,3711.3546588056515,48.49836829965122,543.8592333051743,9.631109628884719,0.46953088971424073,0.0,0.0,84.6150730896186
Cu,Al,417.6692984896633,Sn,RSW,9352.008036442176,0.0,2417.3150977691125,14.405255927753307,0.07941169187284977,0.0,0.0,79.26005336861581
Ni,SS304,276.0511921930431,bare,RSW,8549.862306025036,0.0,2094.2050790545145,45.071863154180164,0.028322216368947477,0.0,0.0,100.2262123455451
SS304,Cu,144.41321847225285,Ni,USW,2802.733739660715,25.521466976152453,2229.1517428867337,9.071311341188416,0.3337648236147093,0.0,0.0,30.567165297077953
Al,SS304,450.26138564823043,Ni,Laser,4.684085588363342,0.0,203.30833010848846,3.668303853149155,0.4151479331900591,223.74855828633576,2574.6677523803282,79.6248678247133
Cu,SS304,301.9942170621006,bare,RSW,2914.71312813827,0.0,3859.9781222260403,46.17805785333389,0.038760320340279424,0.0,0.0,116.32582556438749
Ni,Al,373.9921007618898,bare,Laser,9.967326009802662,0.0,371.52714896426994,5.52396405144556,0.15179295818181643,284.1765906418577,3321.695059398446,51.96662057940755
Cu,SS304,373.8381476932124,Sn,RSW,9422.058607495064,0.0,4610.652141501609,17.63371805591369,0.23830904091040125,0.0,0.0,52.328511319588635
SS304,Cu,249.2643402515102,bare,USW,3722.3858191521936,31.156009938636338,1969.7490969301102,9.915911692963682,0.9443713432926985,0.0,0.0,88.68526621907581
SS304,Ni,300.4179394713151,Sn,RSW,6923.6686434645135,0.0,2149.2392828356915,46.96944524841756,0.26647770326045017,0.0,0.0,106.20064474313423
Cu,Al,216.82709219362033,bare,RSW,570.5074405234004,0.0,2524.6394551901485,47.585488780312375,0.07708385982050471,0.0,0.0,106.7538111676124
Al,Ni,397.1782748248133,Ni,Laser,7.150055242219118,0.0,76.66642261693583,6.000934708961855,0.4645917702606646,24.270060725982045,4721.772126762538,113.62977861912739
Ni,Cu,463.7953211640996,Sn,USW,3545.6144858781167,18.109202239201736,1139.5264882557888,11.514090485395528,0.9519220750342897,0.0,0.0,20.02092823442592
Al,SS304,126.81294214461943,Ni,USW,3395.1618446209704,8.35211999159104,1704.3638412171908,21.698020585913547,0.9019571917407687,0.0,0.0,88.92604351708525
Ni,SS304,138.92830633680228,bare,Laser,3.8751609256334967,0.0,368.2394139244317,8.482612335915942,0.46905972829258863,130.2453882464733,793.3458781486991,80.57506555658968
Cu,Ni,210.78434563189887,Ni,USW,952.4007347724912,46.955178856116646,516.2008405531753,22.681474700503166,0.53905009702163,0.0,0.0,97.9623237736572
SS304,Ni,103.4917144222705,Sn,RSW,1837.5960444478942,0.0,1736.7363182839897,31.569420439954754,0.13719719680368198,0.0,0.0,115.97985910982698
Cu,SS304,379.707319509407,Sn,USW,315.4985771212489,17.28963310199538,2744.937199175317,22.825992860521698,0.30387549420245613,0.0,0.0,64.5867016212597
Ni,Cu,496.2595465821669,Ni,Laser,5.205035941320762,0.0,373.12991832339884,1.4350273848579573,0.974804629113113,174.33955530769575,2339.9992635356853,119.41209567586652
