thermal_cycling_cycles_to_failure,resistance_growth_pct_after_cycling,shear_strength_mpa,peel_strength_n,fracture_mode,microcrack_density_per_mm
50,188.47817452057197,5.04822204832259,19.793332681209712,interfacial,46.40764924458386
715,7.206256359861422,13.561096568927503,51.71661213347814,pullout,1.1914099762974688
2264,0.0,15.403501921669786,60.175632206261696,pullout,0.0
1053,3.7250935064328052,10.582746260739047,40.54779847777142,pullout,0.0
1464,2.9597629658565014,13.747439442676042,53.96539791003515,pullout,0.21935476019771147
2196,0.0,15.47159512931877,59.39348173494538,pullout,0.1385167714494879
1747,0.0,14.08325578343551,54.18720918788316,pullout,0.18277679909433908
581,10.702174088183279,10.158662780340052,39.46998542627519,pullout,1.3387723494773773
918,5.780526952279521,11.079347574008647,42.41005340253243,pullout,1.3491048362622424
768,6.7458086896531535,6.4293018804783895,24.97238205179396,pullout,0.6557270503083764
256,51.02659324659582,5.154960934585525,20.193603504695723,pullout,12.227051879773093
550,10.016117316489499,11.297117360322462,43.22669010120923,pullout,1.4972192104745712
50,200.0,5.0,19.48510308914706,interfacial,50.0
926,4.525304655602728,9.333667971560493,36.37625489335184,pullout,1.0596526875551258
1483,1.0436333275094392,9.477840471064564,36.404401766492114,pullout,0.0
2186,0.0,9.620324648467903,36.93871743175464,pullout,0.0
2150,0.0,12.10542470888512,46.25784265831919,pullout,0.007360139609174126
50,200.0,10.967329010277988,43.53998378854246,interfacial,50.0
1020,4.123374164868209,5.249901094212271,20.54962910329602,pullout,0.598944780859255
684,6.077115817111297,11.329830521504638,43.86186445564239,pullout,1.0671083203081972
279,15.233000450143113,7.698125272245851,30.242969770921942,pullout,3.671987976650358
1561,2.5488880954124955,14.338989628392397,56.18371110647149,pullout,0.0
1804,0.7448907456419938,11.9924062431635,45.83402341186313,pullout,0.33665310022962003
704,9.349592588238865,5.440631913443626,21.264869675413596,pullout,1.5879190199690394
1775,1.317751726782831,9.49098391521795,36.453689682067306,pullout,0.058301260874978736
602,7.2223447790586945,5.370748633232389,21.002807374621458,pullout,0.5411519649357563
193,16.85678383876391,9.607557559900577,36.89084084962717,pullout,3.515033262555065
50,45.82171410161269,7.206877827831433,28.400791854367874,pullout,11.434200847220007
1638,1.4362863742738605,12.020873776181897,45.94077666068212,pullout,0.0
1132,2.913230599693235,7.3455436919978565,28.92078884499196,pullout,0.2634023956100771
263,41.00895696912381,7.4113515008957025,29.167568128358884,pullout,9.706275659658084
919,6.3852885702745965,11.4645001874196,44.3668757028235,pullout,0.8595337941161051
735,5.946786689960331,10.93291973990862,41.86094902465733,pullout,0.6678256636480345
289,19.953546116685295,7.285387897531733,28.695204615744,pullout,4.086367125529816
222,26.06725684953361,8.64247452379351,33.27177946422566,pullout,5.40344580984942
874,8.097703572866761,9.802228916028461,37.62085843510674,pullout,0.2837615038615881
1474,3.073691419893736,11.91995735112966,45.562340066736226,pullout,0.0
133,25.48660185802401,11.393882656564397,45.139559962116486,pullout,5.737393990129629
1295,2.60788740523124,8.291076054361195,31.95403520385448,pullout,0.6306004725736881
168,62.522649644354935,5.278776181965096,20.65791068236911,pullout,14.480518239884328
354,13.8310138916341,12.368300114181942,48.79362542818228,pullout,2.823318179606421
50,47.45377096364172,9.444629068379214,36.79235900642205,pullout,11.62898694348016
173,93.69136328567677,6.844807106130486,27.043026647989322,interfacial,21.929220013313145
606,11.337427882181373,10.251369419082845,39.81763532156067,pullout,1.959333215089861
2065,0.6118766510308778,11.738137194671449,45.39301448001793,pullout,0.0
1027,3.390765484620001,15.877291341686078,61.952342531322785,pullout,0.7952632626008229
405,12.182810654976317,11.54729853105818,44.67736949146818,pullout,2.3845727575264872
2044,0.7050063933609224,12.338842331116155,47.13315874168558,pullout,0.3644600190864164
1678,1.8967049765173007,12.133331698973215,46.874993871149556,pullout,0.25203235936401647
885,5.469539262003352,14.05055176102164,54.064569103831154,pullout,0.2713682993578852
1305,2.8237838188019717,11.453497098600055,44.325614119750206,pullout,0.012960070303284318
994,4.43055124765538,9.392437972879634,36.084142398298624,pullout,0.4653789110627208
308,29.367408196789388,11.331859327925212,43.86947247971955,pullout,6.326846083120826
680,8.899115863533922,5.317947138994418,20.804801771229066,pullout,1.3462849355410176
1611,0.9903686727293008,14.873951504050806,57.152318140190516,pullout,0.4616533473898563
484,20.503537575920337,16.0166594651886,62.47497299445725,pullout,4.195223867469723
189,35.93968122824446,11.248663559595391,43.55748834848271,pullout,8.1303690050534
781,5.382432781921965,10.436665355523193,39.99999508321197,pullout,1.3588301418194682
122,33.6346768244297,5.412982700834145,21.161185128128043,pullout,7.663460254792645
2138,0.0,11.51466164675497,45.59248117533114,pullout,0.23709066504898707
687,5.045522501603338,5.419055126565444,21.183956724620412,pullout,1.1215773069852186
588,8.456567256249357,11.429581674079415,45.273431277797805,pullout,2.0569906743483877
251,59.2578664011416,5.0921569954345465,19.958088732879546,pullout,13.248667635366507
60,50.38132726197103,5.098134996985484,19.980506238695565,pullout,11.813001312319875
755,8.136566102744435,8.36735501135988,32.24008129259954,pullout,1.3019487808701984
78,34.8504366080485,14.411600372709382,56.45600139766018,pullout,8.61102608331218
1199,1.4279013006756656,8.046080249270275,31.035300934763534,pullout,0.6437995601498933
2243,0.0,18.799001220476647,72.90875457678743,pullout,0.06340146832032535
210,65.76213200743457,11.247263579392,44.58973842272,pullout,16.278750157855676
50,140.16046214640576,5.0,18.982663967344003,interfacial,34.37908104957257
336,20.694831192553522,5.315104510992779,20.79414191622292,pullout,4.409727225829886
455,13.913456952787019,5.224955353185765,20.456082574446615,pullout,2.9249788874106146
1192,3.8863428627839003,11.521547409933083,45.618302787249064,pullout,0.03918439220922705
102,77.80707648764331,11.87199939924249,46.93249774715934,pullout,17.54628257828909
526,9.132718167225548,10.679483161174858,41.42306185440572,pullout,2.076085615780713
54,145.4944219637831,7.015950847325813,27.684815677471796,interfacial,34.81298808829747
1067,4.174202500116818,5.3817049950216855,21.04389373133132,pullout,0.38713393407349983
1507,1.3758805801415832,10.684670089321653,40.930012834956194,pullout,0.12849418744343227
50,56.51179308029696,11.392221950862574,45.13333231573465,pullout,13.439310474316395
1296,4.79468559613035,17.987317362419258,69.86494010907222,pullout,0.23308929006960422
636,10.168773884127354,13.339386191213244,51.397698217049665,pullout,1.8070698376909569
85,200.0,6.7377885745276,26.6417071544785,interfacial,50.0
163,28.131441661823136,7.112697309849724,27.535114911936468,pullout,5.638973263041658
715,7.494582181395417,5.527205661101266,21.589521229129748,pullout,0.7365245358363675
1068,6.037693904423451,7.460941048519021,29.35352893194633,pullout,0.012027690715612716
379,14.839994413876534,7.235366815939917,28.50762555977469,pullout,2.963007822445751
1545,1.641350994581125,10.003119293456201,38.37419735046075,pullout,0.37295112354265963
496,11.981828329440138,11.025275269914285,42.20728226217857,pullout,2.5469937010203174
486,13.62078570425083,16.120641049571347,62.86490393589254,pullout,2.2609132306255533
648,5.403647518396062,8.115274124861479,31.294777968230544,pullout,1.446466051636827
142,34.943886902533485,7.508262041931578,29.530982657243417,pullout,8.276006256779782
1066,3.484410685401419,5.275344922411126,20.64504345904172,pullout,0.0
1194,5.533292220110524,18.901780419293758,73.29417657235159,pullout,0.7147592078754986
83,44.125388041406566,7.456581158820836,29.337179345578136,pullout,9.946355629812981
1983,0.33678842227906536,11.068740172965605,42.88277564862102,pullout,0.07225417856371616
636,10.598259870235271,7.317343191731616,28.81503696899356,pullout,1.0146067541499806
1661,1.0439517431024858,12.096499164136997,46.22437186551373,pullout,0.6019372512164147
50,200.0,6.948283860369246,27.43106447638467,interfacial,50.0
2190,0.0,9.621534959119609,36.94325609669853,pullout,0.43993650787327415
50,123.48190655774627,6.673026568305569,26.398849631145882,interfacial,30.7946821674646
974,5.153890326711103,10.977015841880036,42.538809407050124,pullout,0.8809846276290257
944,5.3710987657580604,8.23331283213222,32.24992312049582,pullout,0.6523912266129591
1098,3.7689394455096448,9.028521976454,34.71945741170249,pullout,0.08766004292702875
747,8.473913999830158,15.689563220324114,61.24836207621543,pullout,1.1954574380350942
639,12.265820478243072,5.672238502601888,22.133394384757082,pullout,1.9357489929975493
2184,0.5591723953728551,13.447909560864733,51.80466085324275,pullout,0.0
507,11.69401398847806,12.669663586688504,48.37373845008189,pullout,2.3914770422556724
1335,3.823143335982791,7.330538110311366,28.86451791366762,pullout,0.6334771516552259
237,27.378461754911392,15.260273731853083,58.60102649444906,pullout,5.544964913669646
1377,2.7830796120055683,11.973684031883426,46.276315119562845,pullout,0.0
84,68.9335679458377,5.0,19.248608553330428,interfacial,16.071939275073262
522,11.538236860600698,19.750205075134694,76.4757690317551,pullout,1.8868456943709409
893,6.244208636601719,10.148152931981192,38.91807349492947,pullout,1.22723643075493
1416,1.7566663710473065,13.268435933853024,50.619134751948835,pullout,0.04287984568380912
483,10.428854306975051,11.966570981380588,46.24964118017721,pullout,2.335243091400281
193,59.18193802306839,7.142123667539291,28.15796375327234,pullout,12.685117687139165
672,7.016480536413151,5.269595461057141,20.623482978964276,pullout,1.0056419951436057
555,8.623815027322868,15.138859202019226,59.1832220075721,pullout,1.2523462693401848
59,28.59952240011411,7.538513143915219,29.64442428968207,pullout,6.136058475126583
1214,3.026867582588193,7.107976165509059,27.51741062065897,pullout,0.3651158048542603
97,34.129586054666774,9.71166488852504,37.281243331968895,pullout,7.502440200460072
588,10.1879682243862,15.153117495461162,58.199190607979354,pullout,1.9405737279377193
2086,0.0,8.947995160323732,34.41748185121399,pullout,0.1108726278574225
1111,5.571918782136227,9.479591664259068,36.4109687409715,pullout,0.1911301316047748
317,22.542387686870065,11.871955059057559,45.38233147146584,pullout,4.39865669042878
499,29.105029980560715,5.458445031758484,21.331668869094315,pullout,6.16243299113845
50,70.29920722811912,11.76241273059827,46.52154773974351,pullout,16.35942163979296
1955,0.0,10.477944697307926,40.15479261490472,pullout,0.27942092275420344
693,9.838117232567223,9.594608296737043,36.842281112763914,pullout,1.3285609821241873
322,27.131602736850475,11.707934087546452,44.76725282829919,pullout,5.822900957055688
1544,2.4978581896494125,13.75258977328475,52.434711649817814,pullout,0.348833659283311
1302,3.324499041488872,12.144124364305616,46.91546636614606,pullout,0.0
1061,3.615436682898956,8.866378420602196,34.11141907725823,pullout,0.8488608293995407
256,11.936532483419315,9.92011917286706,38.57544689825148,pullout,2.4793732002943765
50,42.672813330264944,7.176257907217087,28.285967152064075,pullout,9.132628633413635
1029,3.6555561035369575,9.616946456289128,36.92604921108423,pullout,0.0
760,4.925759030170805,5.286569497123302,20.68713561421238,pullout,0.7260808410416076
1796,1.6677474341449274,12.002509014927167,45.87190880597689,pullout,0.47217559561449124
616,7.865570644239849,5.382849157753095,21.048184341574107,pullout,1.7832730661990395
989,4.0009180001268545,11.701171387756787,46.29189270408796,pullout,0.30500941489138444
1725,1.3469374980706372,13.69542991792608,52.732862192222804,pullout,0.24584427788969293
247,17.31053468438001,11.768040084767044,45.505150317876414,pullout,3.537107636320835
50,120.57256477837042,5.129887588023421,20.09957845508783,pullout,29.28308149132163
1107,3.7148396546786513,11.734229393791853,45.37836022671945,pullout,0.21394985922588153
290,25.683161864257283,5.2992112559145035,20.734542209679386,pullout,5.293935728874859
86,35.95006912889195,5.236771070877129,20.500391515789236,pullout,8.358434561986652
1467,2.4847399860485093,11.509604645922861,44.53601742221073,pullout,0.11451765341964407
357,21.886784370107137,7.371597509443895,29.018490660414603,pullout,5.00389687980996
653,9.388281452630578,9.13768286692327,35.64131075096227,pullout,1.0306180093622013
198,37.18671791234644,5.145146781326518,20.15680042997444,pullout,8.560147932212384
77,50.68410637297403,10.504708946264037,40.25515854849014,pullout,12.946752693106227
99,40.711947335648674,12.812681187967392,49.42255445487772,pullout,9.429107156686145
1931,0.0,11.834950045216651,45.243562669562436,pullout,0.3252494906981559
708,10.756010274680191,19.96725039657069,77.28968898714008,pullout,2.149979128646205
635,8.327900143199882,10.123358995345658,38.825096232546215,pullout,1.2087026620939818
131,20.339504804343463,11.972410793886898,45.759040477075864,pullout,4.520601696443111
59,36.53302540463093,7.265215914918194,28.619559680943226,pullout,8.753475880320448
194,30.02984801193149,5.011962795735242,19.657360484007157,pullout,6.757690704645638
1248,2.6979398327696344,5.893845290639573,22.964419839898397,pullout,0.48247118631758246
681,9.194090662831565,5.340557051392117,20.889588942720437,pullout,1.4508522764374747
175,57.040790222170465,11.2560984595886,44.62286922345725,pullout,13.697984857168064
1099,4.0765951220147745,7.53995750952828,29.137340660731052,pullout,0.6514499757354864
1127,4.5940674694723445,14.921384444732837,57.33019166774814,pullout,0.28345767536696986
50,55.21570356188598,5.0,18.870109203328397,interfacial,13.574018206873484
761,5.618657713640967,11.175818878300529,42.77182079362698,pullout,0.8105478060862907
956,4.215856491000703,16.177290019882875,63.07733757456077,pullout,0.5341379711726217
50,187.94851827185232,7.2378128853007535,28.516798319877825,interfacial,46.0343279525527
1254,2.1002816491763827,9.814926450447512,37.66847418917817,pullout,0.7007739946908649
869,6.253167712008687,11.277638925059012,43.66614596897129,pullout,0.8764351060469443
192,35.865665870183705,8.05289143369313,31.06084287634924,pullout,8.308971872899303
135,85.75861501289413,11.556518874699105,45.74944578012164,pullout,20.66649076873913
2126,0.0,13.337652068155073,51.39119525558152,pullout,0.08524335136252674
722,8.833512678221858,9.198838172851382,35.35814314819268,pullout,1.568312559887119
867,4.461090209078118,8.215954905079979,31.672330894049917,pullout,0.7543858743827662
990,3.6584182350297585,9.33523119360909,36.38211697603409,pullout,0.4944019834031094
1247,2.706886926311879,11.950469743099294,45.67676153662235,pullout,0.4260755116037163
1647,1.7344893233100778,13.264248183589817,50.60343068846181,pullout,0.405887966507166
1942,0.0,10.52399160480067,40.839968518002514,pullout,0.0
570,15.066491692908732,17.357037986147994,67.50139244805499,pullout,3.144227424668267
783,5.013419027477621,7.877904162272497,30.917140608521862,pullout,1.1735037828834438
386,14.350673111959662,10.576803587231364,41.03801345211761,pullout,2.6596913698765596
2138,0.6990729334890389,11.490146214462392,44.463048304233965,pullout,0.3938648225836966
50,86.7114686617726,7.297791025731433,28.741716346492876,pullout,20.105108385849537
1183,3.295489680286062,11.044357171632363,42.27883939362136,pullout,0.08696036835836819
538,22.122573954866066,16.374330415659728,63.81623905872398,pullout,4.712890083616669
273,91.66198202893356,7.063645779247138,27.863671672176768,pullout,21.84284604681601
830,5.025341291535227,8.641875717543574,33.26953394078839,pullout,0.03834123564929576
753,5.946523952391139,9.29538875584747,35.72020783442801,pullout,0.5263051997745921
151,48.83471068852475,5.128819419232281,20.09557282212105,pullout,10.89050486651596
606,7.341548499872289,11.998991819681814,46.3712193238068,pullout,0.5593685246482475
583,11.23933598661737,10.90369890796612,42.263870904872945,pullout,2.0424685584133364
107,85.47228033047375,5.030315489182797,19.72618308443549,interfacial,20.34315562582271
891,5.209222629852872,9.552771074052593,36.68539152769723,pullout,0.0
107,74.73246431303211,7.232524669435658,28.496967510383715,pullout,17.750490714682535
870,5.53439300866974,7.416499902486202,29.186874634323257,pullout,0.9191589713626098
57,97.08195507817807,6.8008957831301515,26.878359186738066,interfacial,23.607217736583717
763,4.433494606662638,9.26039916156193,35.58899685585723,pullout,1.3418217833332746
253,18.745486962020617,11.099373366730093,42.997650125237854,pullout,3.646081768662786
1029,4.252802200915437,12.789901372245698,48.82463014592136,pullout,0.3791173098986422
591,9.886889596239763,5.86814674453451,22.868050292004412,pullout,1.4770141227480345
897,6.694083917940846,10.196032765818108,39.097622871817904,pullout,0.04212206974047489
1163,3.3652596005502664,15.796718550322264,61.650194563708496,pullout,0.5796033331659207
1049,4.885116255773015,10.968547327134328,42.50705247675372,pullout,0.15685941016916982
475,9.498185657364123,13.841347543986487,52.76755328994933,pullout,2.038524359300592
863,6.20109395896439,16.102845640543123,61.76067115203671,pullout,0.8492011727722673
1279,3.047130109630637,9.697818376412776,37.74181891154791,pullout,0.3726792023501402
414,22.045740084081444,12.724044793027282,48.5776679738523,pullout,5.017388122430121
550,11.854256012242102,5.296184605679622,20.723192271298583,pullout,2.06226495239223
455,10.39638700552361,5.230127396644358,20.47547773741634,pullout,2.34998021534892
105,94.77126787307377,5.017387917998319,19.6777046924937,interfacial,21.93275018763922
599,11.365815432180979,5.3800363843073225,21.037636441152458,pullout,2.1653651358994956
251,61.19124136424357,7.312954192079842,28.798578220299408,pullout,14.81667190207328
1020,3.890277718782228,7.30542630719274,28.770348651972775,pullout,1.0314424860089348
1228,3.543902542724031,12.144907251224076,46.918402192090284,pullout,0.4958999288384015
2234,0.0,9.38177863140032,36.044169867751194,pullout,0.5484964286157031
228,25.230143215461627,9.737929280826073,37.379734803097776,pullout,4.988070889826155
513,12.843333149409702,17.183882172007916,66.85205814502969,pullout,2.2196125853538486
50,100.64881311601044,7.12608448953496,28.0978168357561,pullout,23.968290901555356
2237,0.0,15.961594706028325,61.23098014760622,pullout,0.0
2207,0.0,17.540045241008546,68.18766965378204,pullout,0.41641255077148404
332,25.283064104003042,8.50853647319645,32.76951177448669,pullout,5.278891364039274
76,75.08164501717481,7.110847086701627,28.0406765751311,interfacial,17.862469054164166
979,5.218158708129797,8.386958576135012,32.82609466050629,pullout,0.30985253005773256
2150,0.0,13.300982134530635,50.74118300448987,pullout,0.2985999171969429
372,21.181593029972234,6.055944454366193,23.57229170387322,pullout,5.120722804478501
1062,5.597184818357445,11.490888542626685,43.953332034850064,pullout,0.4132235395264863
842,5.023054857876274,5.250036444270106,20.550136666012897,pullout,0.8170742696690994
492,5.451823034857382,5.28173703765495,20.669013891206063,pullout,0.194334723136686
619,6.878583474846416,10.242008239695117,39.27003089885669,pullout,1.0269125186668648
1165,5.715282560620994,15.01137833470779,58.705168755154205,pullout,0.0
50,154.20408083446117,7.337045584318634,28.88892094119488,interfacial,37.9618614825125
163,49.16568157416767,5.0,19.444995259401175,interfacial,11.46759937910486
174,30.26378466589027,11.552642604142346,45.73490976553379,pullout,7.255395799286124
449,11.263740242330368,9.428079121809906,36.21779670678715,pullout,1.942559107992641
804,6.620004025209887,9.173132667149714,35.77424750181143,pullout,0.5177265529330918
1909,0.0,11.379719992233756,43.53644997087659,pullout,0.22879997670361368
802,6.118956992999648,11.432187482578508,45.283203059669404,pullout,0.30066577963576074
892,4.181247720058252,5.27559079517042,20.64596548188908,pullout,1.3103964127684586
552,9.06781540612488,7.696430995423791,30.236616232839218,pullout,1.199116074629125
204,29.95463248616138,8.130836504364174,31.353136891365654,pullout,6.906156057296875
1514,1.444234069147305,9.707354242074924,37.26507840778096,pullout,0.04340963544967913
668,10.81403610762192,18.020754381827057,69.99032893185147,pullout,2.005499675570755
2353,0.0,15.45226305097445,59.32098644115419,pullout,0.02034747935165844
1291,3.3042563897309405,14.281952670306604,55.96982251364976,pullout,0.2867564161749063
2051,0.0,7.537919634398642,29.129698628994905,pullout,0.0
1718,1.17790348636867,5.317505397103211,20.803145239137045,pullout,0.0
2226,0.0,10.626405950786737,40.71152231545026,pullout,0.10474208195861676
248,22.779158350245677,7.243935661995837,28.539758732484387,pullout,4.975677117111097
215,68.77371384500985,10.205707906283553,39.13390464856333,pullout,16.247094580790293
1208,4.115094974128938,7.305418953979752,28.770321077424068,pullout,0.3212066913299549
1041,5.60468794932248,11.130497062753784,43.11436398532669,pullout,0.24830544407423483
1060,3.7803133151689674,14.114434362940143,55.341628861025534,pullout,0.19546007073622307
614,11.741734049784867,9.985791810416028,38.30921928906011,pullout,2.2504740066460682
1616,1.4070035535938354,11.87528069595999,45.39480260984996,pullout,0.3119391818207158
408,29.133213865261347,7.433430950532167,29.250366064495626,pullout,6.799954370154231
2104,0.5228481519181715,8.719611194523292,34.07354197946234,pullout,0.0
1104,3.6162915615871443,11.592263697418577,44.84598886531966,pullout,0.06914971620381614
450,13.549252446942475,7.349394718175434,28.935230193157874,pullout,2.9536991402556363
1147,3.0983999978845884,10.524319700972676,40.32869887864753,pullout,0.3486128711636075
387,11.506769478960196,16.17908865160662,63.08408244352482,pullout,2.5029093328674885
484,14.213183671827627,13.724395234104014,52.841482127890046,pullout,2.249375106595934
704,7.529796671019156,12.635012858016317,48.24379821756119,pullout,1.006294320767884
253,46.040291789770265,13.996177506420773,53.86066564907789,pullout,10.941033816251448
50,78.41194855101807,5.255213950864305,20.56955231574114,pullout,19.63468811827591
87,200.0,5.129518323646981,20.098193713676178,pullout,50.0
1679,1.751073548408701,16.019095513658797,62.48410817622049,pullout,0.08338933891909268
1147,3.961866707396594,11.61071479356481,44.40268047586804,pullout,0.0025345074358520403
50,46.52208633406997,11.486035880714885,45.485134552680826,pullout,11.422772417298399
718,10.415913697173856,14.282462161989717,55.97173310746144,pullout,1.6567461631152864
568,17.44458892958717,7.40111695083634,29.129188565636277,pullout,2.9795829575369823
450,18.15536181125134,9.85748578503139,38.340571693867716,pullout,4.137498300335908
1990,0.0,11.92077907096424,45.5654215161159,pullout,0.0
1529,1.8492156056569997,8.807136239386494,33.88926089769935,pullout,0.2514469363811867
240,42.622787409397525,9.650868170073467,37.0532556377755,pullout,9.756640886672686
131,64.30926789113752,11.040787108853475,42.777951658200536,pullout,16.37470125186517
903,5.421164624469471,16.15244729477964,62.984177355423654,pullout,1.2039786208165273
687,6.7495940354899115,13.048263538480334,50.30598826930125,pullout,1.651067365588299
50,200.0,5.0,18.73525496280712,interfacial,50.0
1669,0.0,8.131681308232992,31.356304905873714,pullout,0.1681766226187505
646,10.956398734081361,13.796506037431461,53.111897640367985,pullout,0.951486361555798
769,7.631812967636451,5.278910280243262,20.658413550912233,pullout,0.765000740886413
1059,4.137623921688296,11.272759884064872,43.13534956524326,pullout,0.36803736766445294
380,15.246426434201226,7.548560658084136,29.68210246781551,pullout,2.8755565846600506
557,12.147112465252048,5.244890019206828,20.530837572025607,pullout,2.453986594011188
880,6.751786131337542,5.256206144267494,20.5732730410031,pullout,0.0
904,4.231172813935498,13.436669507362517,51.25001065260943,pullout,1.1198953597139487
2282,0.0,17.07595727747058,66.44733979051466,pullout,0.3968635202136539
1206,1.320083373643433,9.43968210388007,36.26130788955027,pullout,0.7137759450375547
955,4.353539707734306,12.666388586131585,49.91145719799344,pullout,1.2722474932275736
1560,0.8068870796984031,9.966492326013597,38.23684622255098,pullout,0.004702561302919517
1406,2.7216569746672388,7.079132126705991,27.409245475147465,pullout,0.0
1560,0.94513595918104,10.665362065299444,40.85760774487291,pullout,0.27600646216277824
138,31.97969311265969,5.205601953486479,20.383507325574293,pullout,8.133969747617579
1884,0.955851772395619,13.583833833039021,52.31437687389633,pullout,0.046915924052533545
570,8.842693615670287,12.84491661306079,49.543437298977956,pullout,1.9103843932027078
1490,1.4980240532974027,7.33632798931051,28.886229959914413,pullout,0.464303692412736
1687,0.26951529613737724,12.88278176676916,49.172931625384365,pullout,0.14355129499708558
1271,2.8902172637933354,12.168798373481142,46.49549390055428,pullout,0.6782236788335342
245,21.517824688507115,5.147394537913266,20.16522951717475,pullout,4.865108508196381
1539,2.190941843922465,13.256275602144864,51.08603350804324,pullout,0.0
975,6.199313128453436,7.558941107359501,29.208529152598125,pullout,0.2153545077600333
435,14.418379954008216,15.822401550352206,60.70900581382077,pullout,3.231232961710508
207,19.645209457459465,18.27290081965511,70.93587807370666,pullout,4.379415430420285
50,67.72511025417997,5.111669890536159,20.031262089510594,interfacial,15.635841184218688
1850,0.615694742980239,9.643490544168294,37.0255895406311,pullout,0.29114092368387934
804,6.389312527963451,15.647613257588224,60.05354971595584,pullout,1.3225710299369235
205,119.46415017631473,5.0,19.02922681594766,interfacial,28.88729612865613
376,23.268926797219766,11.478993991254278,44.421227467203536,pullout,4.989619739653887
1179,3.1765938900112376,10.351145722840922,40.191796460653464,pullout,0.0972468591805147
845,4.900873056140452,14.68364450993614,56.43866691226052,pullout,0.8411982192616659
829,5.862509896759956,10.121976965492866,39.332413620598246,pullout,0.3336322209487783
2091,0.0,8.688580222365077,33.44467583386904,pullout,0.0
1013,3.7993396493934903,13.687646296731888,52.19117361274458,pullout,0.0
650,10.854319004169575,7.329921009107491,28.862203784153092,pullout,1.2322188355763157
1796,1.445174605220587,14.396013369963466,56.397550137363,pullout,0.12822306766362565
2272,0.0,17.067644750596607,66.41616781473726,pullout,0.3424844507136593
1145,3.639276263981775,13.799729539705428,52.61148577389535,pullout,0.3022948736354754
663,4.6405415970537796,6.1385519753227715,23.88206990746039,pullout,1.049698219594447
266,17.451022566888966,5.15986841288849,20.212006548331836,pullout,3.033065704118435
807,7.647130324284904,9.6732477923209,37.13717922120338,pullout,0.3588532479431848
607,7.814827520667824,7.1417315391066865,27.643993271650075,pullout,1.562377765293903
1065,4.1536934714571085,19.985953808080357,77.35982678030133,pullout,1.0332240605111194
1743,2.106705966432637,13.443901462872581,51.78963048577218,pullout,0.22304425769858371
656,8.908861235278595,12.281212469838362,46.91704676189386,pullout,1.4385181697004854
1017,2.932942481948058,10.043011997876725,38.52379499203772,pullout,0.2014865206069557
1357,2.649826147687259,12.765631352740698,49.246117572777614,pullout,0.19516293482875194
1409,1.757627496528675,10.470012667170245,40.63754750188842,pullout,0.1557230596476428
170,20.79756642307341,5.374185409995523,21.01569528748321,pullout,4.00508339910777
1671,1.57453975059489,6.685602043451649,25.93350766294368,pullout,0.0
1068,3.5555429425882,7.267085925529951,28.626572220737316,pullout,0.0
1075,3.9957597345240106,8.626246367681789,33.21092387880671,pullout,0.4310574737704811
1410,2.377845548006061,5.261860458950626,20.59447672106485,pullout,0.16899995869176543
707,8.418974346674066,7.45376625001199,29.32662343754496,pullout,0.4892205057784555
208,37.576353394421325,5.627422703938585,21.965335139769692,pullout,8.620241393860292
50,61.62950879544341,7.305327850350098,28.769979438812868,pullout,14.564052976529583
170,37.00577952964812,10.190466494970089,39.07674935613783,pullout,8.530839892569352
675,7.5259126143031025,15.949968479799143,62.22488179924679,pullout,1.5727470257902165
765,5.030435597835635,12.393898687497504,47.339620078115644,pullout,0.7226058862764788
2171,0.6542740838543408,14.385443988094641,55.320414955354906,pullout,0.042965902887772495
391,17.415994608554314,11.032288350011914,42.233581312544686,pullout,4.784663710584421
1959,0.0,11.55786532642796,44.71699497410485,pullout,0.15992833054324698
2057,0.26957916122943304,6.988119987763579,27.067949954113423,pullout,0.2540129471922107
110,35.72926523196399,5.079392532390575,19.910221996464657,pullout,8.201643939647802
1473,1.9951199118563219,16.313413576485075,62.55030091181903,pullout,0.06671756632248205
1768,1.5983756221349612,18.227756641610213,70.7665874060383,pullout,0.0
285,20.990633550107592,13.895005064146433,53.481268990549125,pullout,4.474844095838462
334,23.017666531851702,13.735877325175242,52.37203996940714,pullout,5.633089663079351
1215,2.165858964823662,11.077794873394609,42.40423077522979,pullout,1.0118692404861775
1087,4.3368147360596705,9.018923044010759,34.68346141504034,pullout,0.25513193265642836
1090,3.3708007806236795,15.578283129613565,59.79356173605087,pullout,0.26079376005894644
1090,3.4171770403230406,7.277237890657828,28.664642089966854,pullout,0.33721047637783946
1202,3.5557531346493545,14.52524926422456,56.88218474084209,pullout,0.07322003319305848
634,7.487119510940613,10.122701573215057,38.82263089955646,pullout,2.65227313054216
2222,0.0,10.730240764602014,41.61340286725755,pullout,0.28538988367782914
1862,0.7681950130842916,9.01657236502538,35.18714636884518,pullout,0.05491779219357848
706,10.719816656167316,11.501469625883036,45.54301109706139,pullout,1.557020521011769
1735,1.3065629597278114,9.88538147910633,37.93268054664874,pullout,0.0
1325,1.2774653961814404,9.727760508665153,37.34160190749432,pullout,0.5700267873042801
50,55.629930894216585,5.193310607620562,20.337414778577106,pullout,13.463093100934518
526,14.577621334834163,14.740870629751026,57.690764861566336,pullout,2.325189943271871
1275,2.535651264399287,6.849865457884221,26.549495467065828,pullout,0.16309975282188752
1212,4.092298804640599,10.149601859916391,38.92350697468646,pullout,0.555798057424053
1215,3.321505489558547,14.07440388931914,53.641514584946776,pullout,0.0
