sample_id,temperature_C,fuel_utilization,anode_porosity,j_max_A_per_m2,curve_points,curve_file,T_stack_K,eta_elec
1112,781.5420547088844,0.7223024255426679,0.3223122367379829,12853.971914810954,60,curves/sample_001112.csv,1054.6920547088844,0.55
1113,801.3613354367931,0.7520391851405066,0.3520334154492206,13547.646740287757,60,curves/sample_001113.csv,1074.5113354367932,0.55
1114,810.6557944329078,0.7659836568676652,0.36597872647702356,13872.952805151772,60,curves/sample_001114.csv,1083.8057944329078,0.55
1115,720.0459566938539,0.6300747485001766,0.2300873736922698,10701.608484284887,60,curves/sample_001115.csv,993.1959566938539,0.55
1116,886.4987544861465,0.8797439111734415,0.47975846023626245,16527.45640701513,60,curves/sample_001116.csv,1159.6487544861466,0.55
1117,860.5822786961323,0.8408645636755389,0.4408697484800917,15620.379754364632,60,curves/sample_001117.csv,1133.7322786961322,0.55
1118,819.5856809843165,0.7793689247020065,0.37936869957243247,14185.498834451075,60,curves/sample_001118.csv,1092.7356809843163,0.55
1119,866.2103951709811,0.8493086301292145,0.449317877305684,15817.363830984337,60,curves/sample_001119.csv,1139.360395170981,0.55
1120,769.8327194922102,0.704739895677099,0.3047456015527328,12444.145182227358,60,curves/sample_001120.csv,1042.9827194922102,0.55
1121,873.7927701217242,0.860703316933566,0.46069828687812064,16082.746954260347,60,curves/sample_001121.csv,1146.9427701217242,0.55
1122,812.2344595140055,0.7683264404311003,0.3683469194615606,13928.206082990193,60,curves/sample_001122.csv,1085.3844595140054,0.55
1123,745.2118871934445,0.6678218718482444,0.2677966111239568,11582.416051770557,60,curves/sample_001123.csv,1018.3618871934444,0.55
1124,755.9211066377801,0.6838746303398837,0.2838657155445569,11957.238732322303,60,curves/sample_001124.csv,1029.07110663778,0.55
1125,764.7795257622374,0.6971594134163599,0.2971489520559552,12267.283401678309,60,curves/sample_001125.csv,1037.9295257622375,0.55
1126,717.9588322215143,0.6269341318300095,0.22691897431983463,10628.559127753,60,curves/sample_001126.csv,991.1088322215143,0.55
1127,870.2843820700791,0.855420530662421,0.45543183655770364,15959.953372452768,60,curves/sample_001127.csv,1143.4343820700792,0.55
1128,860.2456251647732,0.8403608164963867,0.4403540185577629,15608.596880767062,60,curves/sample_001128.csv,1133.3956251647733,0.55
1129,749.3667773066204,0.6740587645795717,0.2740587766205246,11727.837205731714,60,curves/sample_001129.csv,1022.5167773066204,0.55
1130,852.7261906336753,0.8290957435557154,0.429090239344726,15345.416672178635,60,curves/sample_001130.csv,1125.8761906336754,0.55
1131,870.3937546561606,0.8555896201442506,0.4556119943286928,15963.781412965622,60,curves/sample_001131.csv,1143.5437546561607,0.55
1132,726.6514072596984,0.639972942345197,0.23997169868642015,10932.799254089445,60,curves/sample_001132.csv,999.8014072596984,0.55
1133,753.6919819915554,0.6805336712612409,0.2805358275433245,11879.219369704439,60,curves/sample_001133.csv,1026.8419819915553,0.55
1134,842.6305679785856,0.8139412851043266,0.41395652888929024,14992.069879250497,60,curves/sample_001134.csv,1115.7805679785856,0.55
1135,837.4981314547356,0.8062356686096972,0.4062498882541083,14812.434600915745,60,curves/sample_001135.csv,1110.6481314547354,0.55
1136,860.0313075194033,0.84004731771841,0.4400358211353176,15601.095763179115,60,curves/sample_001136.csv,1133.1813075194032,0.55
1137,755.0560376759672,0.6825866898426032,0.28257077984660217,11926.961318658852,60,curves/sample_001137.csv,1028.2060376759673,0.55
1138,715.9469037237168,0.6239198486152433,0.22392757672406485,10558.141630330087,60,curves/sample_001138.csv,989.0969037237168,0.55
1139,882.5308557432064,0.8738064146076876,0.4738032108269775,16388.579951012223,60,curves/sample_001139.csv,1155.6808557432064,0.55
1140,808.2187255598874,0.762349609553324,0.36234384117398166,13787.655394596059,60,curves/sample_001140.csv,1081.3687255598875,0.55
1141,774.0350465480093,0.7110499871080102,0.31104612444675916,12591.226629180324,60,curves/sample_001141.csv,1047.1850465480093,0.55
1142,739.6912355386514,0.6595313602165048,0.2595490466595157,11389.1932438528,60,curves/sample_001142.csv,1012.8412355386514,0.55
1143,838.0440358814498,0.8070832021943789,0.4070591941606728,14831.541255850741,60,curves/sample_001143.csv,1111.1940358814497,0.55
1144,866.3766601681771,0.8495716702821715,0.4495738221541735,15823.183105886197,60,curves/sample_001144.csv,1139.526660168177,0.55
1145,822.913483544542,0.7843698703458767,0.38437907820027895,14301.971924058971,60,curves/sample_001145.csv,1096.0634835445421,0.55
1146,770.7439322580695,0.70610009332602,0.30611287401981824,12476.037629032435,60,curves/sample_001146.csv,1043.8939322580695,0.55
1147,795.9055836554435,0.7438548386623011,0.3438608179613514,13356.695427940522,60,curves/sample_001147.csv,1069.0555836554436,0.55
1148,753.7644800821149,0.6806219883958593,0.28064559994571847,11881.756802874022,60,curves/sample_001148.csv,1026.914480082115,0.55
1149,721.8310500093394,0.6327526079614167,0.23274020647609614,10764.086750326878,60,curves/sample_001149.csv,994.9810500093394,0.55
1150,738.1166166414115,0.6571660197656242,0.2571591674038108,11334.081582449402,60,curves/sample_001150.csv,1011.2666166414115,0.55
1151,859.1479307962175,0.838730943309806,0.43871993609906723,15570.17757786761,60,curves/sample_001151.csv,1132.2979307962173,0.55
1152,704.9082994860054,0.6073814760213767,0.2073648286781471,10171.790482010188,60,curves/sample_001152.csv,978.0582994860054,0.55
1153,745.3270758952435,0.6679868708949478,0.2679795389124404,11586.447656333523,60,curves/sample_001153.csv,1018.4770758952435,0.55
1154,898.9353732496801,0.8983828984756048,0.49840703663681996,16962.7380637388,60,curves/sample_001154.csv,1172.08537324968,0.55
1155,899.4084304573807,0.8991153068377759,0.49910562239966266,16979.295066008326,60,curves/sample_001155.csv,1172.5584304573808,0.55
1156,795.6478506502724,0.7434833732329457,0.343471360333931,13347.674772759534,60,curves/sample_001156.csv,1068.7978506502723,0.55
1157,895.2633201221797,0.8928967760774305,0.4928850971294168,16834.21620427629,60,curves/sample_001157.csv,1168.4133201221798,0.55
1158,838.6562820340895,0.8079707944242999,0.4079846296191987,14852.969871193132,60,curves/sample_001158.csv,1111.8062820340895,0.55
1159,747.8393737073366,0.6717527214932524,0.2717537146208337,11674.37807975678,60,curves/sample_001159.csv,1020.9893737073365,0.55
1160,758.4827263482435,0.6877123207768517,0.28771128511096244,12046.895422188525,60,curves/sample_001160.csv,1031.6327263482435,0.55
1161,804.9927013738861,0.7574733846485285,0.3574979673187746,13674.744548086015,60,curves/sample_001161.csv,1078.1427013738862,0.55
1162,878.7574136673886,0.8681361214601802,0.4681297850571257,16256.509478358603,60,curves/sample_001162.csv,1151.9074136673885,0.55
1163,728.9222256919916,0.6433959069010385,0.24340502929317032,11012.277899219705,60,curves/sample_001163.csv,1002.0722256919915,0.55
1164,855.4119841777183,0.8331382128525499,0.4331233740068638,15439.419446220141,60,curves/sample_001164.csv,1128.5619841777184,0.55
1165,827.0590595743336,0.7905989123186652,0.39059776299814153,14447.067085101673,60,curves/sample_001165.csv,1100.2090595743334,0.55
1166,779.797968922654,0.7196805443971577,0.3196865675099157,12792.928912292891,60,curves/sample_001166.csv,1052.9479689226541,0.55
1167,715.7674091627164,0.6236583444106717,0.22365252216762627,10551.859320695074,60,curves/sample_001167.csv,988.9174091627164,0.55
1168,872.5812600810169,0.858865477784164,0.458876341793048,16040.344102835592,60,curves/sample_001168.csv,1145.731260081017,0.55
1169,872.8328748474789,0.8592453078190425,0.4592400448628194,16049.150619661763,60,curves/sample_001169.csv,1145.9828748474788,0.55
1170,740.8717825369885,0.6613195108388764,0.26131082498249647,11430.512388794596,60,curves/sample_001170.csv,1014.0217825369884,0.55
1171,774.7799489385127,0.712152788198956,0.3121707578195445,12617.298212847945,60,curves/sample_001171.csv,1047.9299489385126,0.55
1172,887.8027922394891,0.881702771178648,0.48169922470948484,16573.09772838212,60,curves/sample_001172.csv,1160.952792239489,0.55
1173,839.7984839593751,0.8096800914188896,0.4097039287008642,14892.946938578127,60,curves/sample_001173.csv,1112.9484839593752,0.55
1174,750.2406622799417,0.6753714142118609,0.2753615261644271,11758.42317979796,60,curves/sample_001174.csv,1023.3906622799417,0.55
1175,750.3049573312672,0.6754704504818094,0.2754434274598858,11760.673506594354,60,curves/sample_001175.csv,1023.4549573312672,0.55
1176,821.6228873356542,0.7824173994675334,0.3824246551447008,14256.8010567479,60,curves/sample_001176.csv,1094.772887335654,0.55
1177,749.544939507615,0.674303325730397,0.27429964254564854,11734.072882766526,60,curves/sample_001177.csv,1022.694939507615,0.55
1178,712.9178329055596,0.6193652717823086,0.21937547216080924,10452.124151694587,60,curves/sample_001178.csv,986.0678329055596,0.55
1179,837.763196176169,0.8066436722055088,0.4066379949476432,14821.711866165915,60,curves/sample_001179.csv,1110.913196176169,0.55
1180,865.0380148933818,0.8475546378528163,0.4475469985624593,15776.330521268366,60,curves/sample_001180.csv,1138.188014893382,0.55
1181,769.767653903463,0.7046490308239165,0.30467579341570367,12441.867886621207,60,curves/sample_001181.csv,1042.917653903463,0.55
1182,752.0441739457922,0.6780677123401754,0.2780872848067944,11821.546088102727,60,curves/sample_001182.csv,1025.194173945792,0.55
1183,766.5413789906268,0.6998033537215944,0.29979600127905615,12328.948264671937,60,curves/sample_001183.csv,1039.6913789906266,0.55
1184,760.496766469375,0.6907635047233219,0.2907644949742604,12117.386826428123,60,curves/sample_001184.csv,1033.646766469375,0.55
1185,752.223032380171,0.6783442366822533,0.2783293535449677,11827.806133305987,60,curves/sample_001185.csv,1025.373032380171,0.55
1186,772.710661811819,0.7090823221794054,0.3090698304819652,12544.873163413666,60,curves/sample_001186.csv,1045.860661811819,0.55
1187,745.6777568083643,0.6685263040852322,0.26851846306917104,11598.72148829275,60,curves/sample_001187.csv,1018.8277568083643,0.55
1188,758.2090734768705,0.687296287361637,0.28731874815278063,12037.317571690466,60,curves/sample_001188.csv,1031.3590734768704,0.55
1189,809.8448815569991,0.7647800050190818,0.3647925094078815,13844.570854494968,60,curves/sample_001189.csv,1082.9948815569992,0.55
1190,828.7782325264718,0.7931690452511037,0.3931644027649091,14507.238138426514,60,curves/sample_001190.csv,1101.9282325264717,0.55
1191,738.722623609215,0.6580696949990326,0.2580697891514994,11355.291826322526,60,curves/sample_001191.csv,1011.872623609215,0.55
1192,895.8344608206697,0.893755419323685,0.49375404935714656,16854.20612872344,60,curves/sample_001192.csv,1168.9844608206697,0.55
1193,821.3031113907459,0.7819528443417567,0.3819497022936784,14245.608898676108,60,curves/sample_001193.csv,1094.453111390746,0.55
1194,882.2492470461511,0.8733623984364645,0.4733533427658844,16378.72364661529,60,curves/sample_001194.csv,1155.3992470461512,0.55
1195,780.1334746046006,0.7201856372161243,0.32018504208657406,12804.671611161019,60,curves/sample_001195.csv,1053.2834746046005,0.55
1196,818.7304278265458,0.7780986752836972,0.378105828753578,14155.564973929104,60,curves/sample_001196.csv,1091.8804278265457,0.55
1197,808.4390568072772,0.7626710856292084,0.36267481474882574,13795.366988254702,60,curves/sample_001197.csv,1081.5890568072773,0.55
1198,720.5244264670557,0.6307917892642031,0.2307910891577103,10718.35492634695,60,curves/sample_001198.csv,993.6744264670557,0.55
1199,736.2164126015673,0.6543251780721496,0.2543466993685858,11267.574441054856,60,curves/sample_001199.csv,1009.3664126015673,0.55
1200,700.326189891064,0.6004813185934991,0.20048147591079757,10011.416646187241,60,curves/sample_001200.csv,973.476189891064,0.55
1201,886.0563595640239,0.8790711285237854,0.4790841640420396,16511.972584740834,60,curves/sample_001201.csv,1159.2063595640238,0.55
1202,790.226848919192,0.7353358114427064,0.33534782123891815,13157.93971217172,60,curves/sample_001202.csv,1063.376848919192,0.55
1203,821.0638217666802,0.7815985865686496,0.38160640608625607,14237.23376183381,60,curves/sample_001203.csv,1094.2138217666802,0.55
1204,734.0679001653787,0.6511045614029769,0.25111241244271515,11192.376505788254,60,curves/sample_001204.csv,1007.2179001653786,0.55
1205,749.749102051344,0.6746291363572513,0.2746333673700222,11741.21857179704,60,curves/sample_001205.csv,1022.899102051344,0.55
1206,820.8544067871672,0.7812674764938518,0.381274225670066,14229.904237550854,60,curves/sample_001206.csv,1094.0044067871672,0.55
1207,779.9248728061134,0.7199106941104779,0.31989791532255546,12797.370548213969,60,curves/sample_001207.csv,1053.0748728061135,0.55
1208,764.5639726977807,0.6968324391142681,0.29683511555086783,12259.739044422326,60,curves/sample_001208.csv,1037.7139726977807,0.55
1209,875.0864241524898,0.8626325957697265,0.46263846239831863,16128.024845337142,60,curves/sample_001209.csv,1148.2364241524897,0.55
1210,799.769970931001,0.7496597047375019,0.3496649694489955,13491.948982585036,60,curves/sample_001210.csv,1072.919970931001,0.55
1211,831.7457367535724,0.7976252661195183,0.3976344830093388,14611.100786375033,60,curves/sample_001211.csv,1104.8957367535722,0.55
1212,801.0810124391664,0.7516317062888529,0.35162563770666744,13537.835435370826,60,curves/sample_001212.csv,1074.2310124391665,0.55
1213,750.1908479206456,0.6752781714162372,0.2752914950910428,11756.679677222597,60,curves/sample_001213.csv,1023.3408479206456,0.55
1214,721.7179309752692,0.632577455515903,0.23257068804354114,10760.127584134421,60,curves/sample_001214.csv,994.8679309752691,0.55
1215,865.1311768964833,0.847679214218964,0.4476782021596798,15779.591191376916,60,curves/sample_001215.csv,1138.2811768964834,0.55
1216,764.4405471981861,0.696668325449057,0.29665520305997506,12255.419151936514,60,curves/sample_001216.csv,1037.590547198186,0.55
1217,775.727827263469,0.7136003170279517,0.31359989141120764,12650.473954221414,60,curves/sample_001217.csv,1048.877827263469,0.55
1218,836.9933595093773,0.8054956737373318,0.40549619750575205,14794.767582828208,60,curves/sample_001218.csv,1110.1433595093772,0.55
1219,747.598685127791,0.6713897917962426,0.2713988269405074,11665.953979472684,60,curves/sample_001219.csv,1020.748685127791,0.55
1220,732.2716747265964,0.6483983382694001,0.24838252207496764,11129.508615430874,60,curves/sample_001220.csv,1005.4216747265964,0.55
1221,876.4344175051847,0.8646513161065736,0.4646705660215145,16175.204612681464,60,curves/sample_001221.csv,1149.5844175051848,0.55
1222,800.979603925701,0.7514489927771671,0.35146607661995594,13534.286137399535,60,curves/sample_001222.csv,1074.1296039257008,0.55
1223,899.2056645621661,0.8987943268532522,0.49879751857406984,16972.198259675813,60,curves/sample_001223.csv,1172.355664562166,0.55
1224,855.50916580295,0.8332353139928299,0.43324386570374335,15442.820803103248,60,curves/sample_001224.csv,1128.65916580295,0.55
1225,750.8717407045441,0.6762960593024725,0.27631809073210606,11780.510924659044,60,curves/sample_001225.csv,1024.021740704544,0.55
1226,825.3950844958638,0.7880999810674718,0.38810866054621973,14388.827957355232,60,curves/sample_001226.csv,1098.5450844958636,0.55
1227,793.2687874803249,0.7398873343995253,0.33991050857520766,13264.407561811373,60,curves/sample_001227.csv,1066.418787480325,0.55
1228,816.1075269162409,0.7741494089095027,0.3741647630035845,14063.763442068432,60,curves/sample_001228.csv,1089.2575269162407,0.55
1229,728.2012245542013,0.6422986845400588,0.24231337743163364,10987.042859397046,60,curves/sample_001229.csv,1001.3512245542013,0.55
1230,800.8472585463925,0.7512737523670338,0.35127427194076727,13529.654049123737,60,curves/sample_001230.csv,1073.9972585463925,0.55
1231,761.3455472737708,0.6920178616367682,0.29201262685222656,12147.094154581977,60,curves/sample_001231.csv,1034.4955472737706,0.55
1232,856.6144552251093,0.834927516822217,0.43492223620787784,15481.505932878825,60,curves/sample_001232.csv,1129.7644552251093,0.55
1233,781.3633050314188,0.72204578979799,0.32203362833676685,12847.715676099659,60,curves/sample_001233.csv,1054.513305031419,0.55
1234,740.4969336401904,0.6607605785974117,0.2607513711774651,11417.392677406664,60,curves/sample_001234.csv,1013.6469336401904,0.55
1235,726.7876369194473,0.6401775312097984,0.24018350754780257,10937.567292180656,60,curves/sample_001235.csv,999.9376369194473,0.55
1236,876.6190931994846,0.8649119529740301,0.4649142726403441,16181.668261981962,60,curves/sample_001236.csv,1149.7690931994846,0.55
1237,788.9704109308235,0.7334624758379085,0.33346791729515624,13113.964382578823,60,curves/sample_001237.csv,1062.1204109308235,0.55
1238,700.6161207836627,0.600913633167828,0.20092298880254433,10021.564227428194,60,curves/sample_001238.csv,973.7661207836627,0.55
1239,745.9240612544681,0.6689032691343431,0.2688861583878819,11607.342143906386,60,curves/sample_001239.csv,1019.0740612544681,0.55
1240,748.1877100418195,0.672283451874578,0.27227224370888825,11686.569851463682,60,curves/sample_001240.csv,1021.3377100418195,0.55
1241,891.5726131065729,0.8873821397299309,0.4873773219043216,16705.041458730055,60,curves/sample_001241.csv,1164.722613106573,0.55
1242,868.7130983220419,0.853078641374496,0.45306929546588115,15904.958441271467,60,curves/sample_001242.csv,1141.8630983220419,0.55
1243,847.5534156155088,0.8213331951931164,0.4213411788925333,15164.369546542808,60,curves/sample_001243.csv,1120.7034156155087,0.55
1244,743.5586440215218,0.6653362458358651,0.2653472456822329,11524.552540753262,60,curves/sample_001244.csv,1016.7086440215218,0.55
1245,720.6827650469098,0.6310151549912532,0.23100467566007762,10723.896776641845,60,curves/sample_001245.csv,993.8327650469098,0.55
1246,850.6395881407146,0.8259555708537216,0.425955506281398,15272.385584925014,60,curves/sample_001246.csv,1123.7895881407146,0.55
1247,709.4522176575889,0.6141992997176383,0.21418993175227788,10330.827618015612,60,curves/sample_001247.csv,982.6022176575889,0.55
1248,825.1144875619201,0.787655062099831,0.38766367723972817,14379.007064667203,60,curves/sample_001248.csv,1098.26448756192,0.55
1249,796.639084660845,0.7449597315763461,0.3449469997103803,13382.367963129574,60,curves/sample_001249.csv,1069.789084660845,0.55
1250,799.1728913984308,0.748747975286595,0.34874366943012153,13471.051198945079,60,curves/sample_001250.csv,1072.3228913984308,0.55
1251,865.3444843738147,0.8480040927149491,0.44802351920495886,15787.056953083515,60,curves/sample_001251.csv,1138.4944843738147,0.55
1252,718.9395541075014,0.6283839973134074,0.22841165858966195,10662.88439376255,60,curves/sample_001252.csv,992.0895541075014,0.55
1253,762.2765595042736,0.6934179018075882,0.2934291330323416,12179.679582649575,60,curves/sample_001253.csv,1035.4265595042734,0.55
1254,780.2419283125982,0.7203636968679598,0.3203599838634099,12808.467490940939,60,curves/sample_001254.csv,1053.3919283125983,0.55
1255,851.2605111176543,0.8268868300561095,0.42689151673658643,15294.117889117902,60,curves/sample_001255.csv,1124.4105111176543,0.55
1256,808.2364886444436,0.7623821531667835,0.3623621912376147,13788.277102555527,60,curves/sample_001256.csv,1081.3864886444435,0.55
1257,798.8014205557593,0.7481977937696228,0.3482007648831944,13458.049719451574,60,curves/sample_001257.csv,1071.9514205557593,0.55
1258,741.8419014174776,0.6627459705297726,0.26275634327144476,11464.466549611718,60,curves/sample_001258.csv,1014.9919014174776,0.55
1259,831.5681809900154,0.797340826826606,0.39733131691147816,14604.88633465054,60,curves/sample_001259.csv,1104.7181809900153,0.55
1260,883.9294395941113,0.8758913415994714,0.47589623382489676,16437.530385793892,60,curves/sample_001260.csv,1157.0794395941111,0.55
1261,828.0317921796089,0.7920424096998231,0.3920587585231856,14481.112726286312,60,curves/sample_001261.csv,1101.181792179609,0.55
1262,877.5904048641714,0.866408381386731,0.4663953632278711,16215.664170246,60,curves/sample_001262.csv,1150.7404048641715,0.55
1263,800.8844553377138,0.7513449686020992,0.35133429735649585,13530.955936819983,60,curves/sample_001263.csv,1074.0344553377138,0.55
1264,822.8786092582283,0.784311436774523,0.38429603836487913,14300.751324037989,60,curves/sample_001264.csv,1096.0286092582282,0.55
1265,750.1996753788021,0.6753108416254677,0.27530569268581156,11756.988638258073,60,curves/sample_001265.csv,1023.3496753788021,0.55
1266,768.3998472559974,0.7025987390550497,0.30260238114860466,12393.99465395991,60,curves/sample_001266.csv,1041.5498472559975,0.55
1267,855.6266586666221,0.8334274176790926,0.4334210908169758,15446.933053331773,60,curves/sample_001267.csv,1128.776658666622,0.55
1268,729.6944304549551,0.6445402667250253,0.2445502480524994,11039.305065923427,60,curves/sample_001268.csv,1002.844430454955,0.55
1269,768.9565500708155,0.7034310375281995,0.30341562332910177,12413.479252478543,60,curves/sample_001269.csv,1042.1065500708155,0.55
1270,847.7026123678395,0.8215487291606471,0.4215354446617464,15169.591432874382,60,curves/sample_001270.csv,1120.8526123678394,0.55
1271,751.6324959161207,0.6774548132716088,0.27745451773840785,11807.137357064223,60,curves/sample_001271.csv,1024.7824959161208,0.55
1272,791.0316751977446,0.7365448849262717,0.33655387653577257,13186.108631921059,60,curves/sample_001272.csv,1064.1816751977444,0.55
1273,740.9706425200507,0.6614636736441332,0.26145116292425963,11433.972488201773,60,curves/sample_001273.csv,1014.1206425200506,0.55
1274,727.9640701085389,0.6419649328571752,0.24195109965617645,10978.74245379886,60,curves/sample_001274.csv,1001.1140701085388,0.55
1275,868.8527940961128,0.8532738163530336,0.4532827790147739,15909.847793363948,60,curves/sample_001275.csv,1142.0027940961127,0.55
1276,702.8269781702295,0.6042634695894787,0.2042505281691307,10098.944235958032,60,curves/sample_001276.csv,975.9769781702295,0.55
1277,752.8587611913808,0.6792735690677938,0.2792845018282525,11850.05664169833,60,curves/sample_001277.csv,1026.008761191381,0.55
1278,745.738675172589,0.6686092456170254,0.2686035196072778,11600.853631040613,60,curves/sample_001278.csv,1018.8886751725889,0.55
1279,803.5691303048561,0.7553820617647035,0.35538029956555844,13624.919560669963,60,curves/sample_001279.csv,1076.7191303048562,0.55
1280,852.8629808284347,0.8293212404234451,0.42930930351836966,15350.204328995216,60,curves/sample_001280.csv,1126.0129808284346,0.55
1281,856.40669430089,0.8345949600263688,0.4346158758441155,15474.234300531149,60,curves/sample_001281.csv,1129.5566943008898,0.55
1282,720.749990005124,0.6311310720196214,0.23114464797262768,10726.24965017934,60,curves/sample_001282.csv,993.899990005124,0.55
1283,839.1006912865216,0.8086649502954637,0.40865702842398555,14868.524195028258,60,curves/sample_001283.csv,1112.2506912865215,0.55
1284,860.7840249311616,0.8411650376163435,0.4411725365780679,15627.440872590658,60,curves/sample_001284.csv,1133.9340249311617,0.55
1285,786.0131893714198,0.7290261596788585,0.32901987384403064,13010.461627999694,60,curves/sample_001285.csv,1059.1631893714198,0.55
1286,704.5475276675389,0.6068172890596072,0.20681250170609308,10159.163468363862,60,curves/sample_001286.csv,977.6975276675389,0.55
1287,708.556114276399,0.6128341940490877,0.21282883126243757,10299.463999673962,60,curves/sample_001287.csv,981.7061142763989,0.55
1288,843.182626670528,0.8147706625013653,0.4147801420975865,15011.39193346848,60,curves/sample_001288.csv,1116.332626670528,0.55
1289,843.8368891285979,0.8157578715220353,0.4157482346556371,15034.291119500927,60,curves/sample_001289.csv,1116.9868891285978,0.55
1290,858.404011509404,0.8376093772526587,0.43759428574830145,15544.14040282914,60,curves/sample_001290.csv,1131.554011509404,0.55
1291,785.6007197997068,0.7284103654409774,0.3284056694860472,12996.025192989737,60,curves/sample_001291.csv,1058.7507197997068,0.55
1292,822.0632396895968,0.7830884149012077,0.3831126599029324,14272.213389135888,60,curves/sample_001292.csv,1095.2132396895968,0.55
1293,790.0674195655945,0.7351025740242253,0.3351106952837535,13152.359684795807,60,curves/sample_001293.csv,1063.2174195655944,0.55
1294,829.1852433077959,0.7937770360389527,0.3937900967988254,14521.483515772856,60,curves/sample_001294.csv,1102.3352433077957,0.55
1295,715.7967745420011,0.6236968656743097,0.2236954488263259,10552.887108970039,60,curves/sample_001295.csv,988.9467745420011,0.55
1296,737.648646255717,0.6564964955072928,0.2564922282583863,11317.702618950096,60,curves/sample_001296.csv,1010.798646255717,0.55
1297,768.6531080519521,0.7029826415159731,0.3029874266381377,12402.858781818324,60,curves/sample_001297.csv,1041.8031080519522,0.55
1298,783.8224966841369,0.7257105829602847,0.32573438529158905,12933.787383944793,60,curves/sample_001298.csv,1056.9724966841368,0.55
1299,795.0087269762683,0.742509286182387,0.34251783180329165,13325.305444169393,60,curves/sample_001299.csv,1068.1587269762683,0.55
1300,714.5026255074895,0.6217570486849698,0.22174460818319652,10507.591892762131,60,curves/sample_001300.csv,987.6526255074895,0.55
1301,783.5605339044406,0.7253247852789327,0.3253339086754379,12924.618686655422,60,curves/sample_001301.csv,1056.7105339044406,0.55
1302,725.3869260162198,0.6380673823282416,0.23807249121006385,10888.542410567694,60,curves/sample_001302.csv,998.5369260162198,0.55
1303,847.1112511924882,0.8206617674431125,0.4206500442973379,15148.893791737088,60,curves/sample_001303.csv,1120.261251192488,0.55
1304,703.377495520231,0.6050612325362577,0.20505939362608971,10118.212343208086,60,curves/sample_001304.csv,976.527495520231,0.55
1305,871.818915072434,0.85772118476905,0.45770617075664505,16013.662027535192,60,curves/sample_001305.csv,1144.968915072434,0.55
1306,836.7402254047279,0.8051098471721037,0.4051136812151295,14785.907889165475,60,curves/sample_001306.csv,1109.890225404728,0.55
1307,737.9586647688881,0.6569252315917627,0.2569141226589221,11328.553266911082,60,curves/sample_001307.csv,1011.108664768888,0.55
1308,873.8130386922769,0.8607288050713426,0.4607177260012584,16083.456354229691,60,curves/sample_001308.csv,1146.9630386922768,0.55
1309,829.5716968773747,0.7943778980771434,0.39437361224340783,14535.009390708115,60,curves/sample_001309.csv,1102.7216968773746,0.55
1310,806.7328693238542,0.7600992660197445,0.360113681879612,13735.650426334896,60,curves/sample_001310.csv,1079.8828693238543,0.55
1311,705.5699690342584,0.6083715047357898,0.20838002732643474,10194.948916199044,60,curves/sample_001311.csv,978.7199690342584,0.55
1312,852.9184469594991,0.8293662000873836,0.42936065482458563,15352.145643582468,60,curves/sample_001312.csv,1126.068446959499,0.55
1313,760.3690278034358,0.6905501127928462,0.29055121038402615,12112.91597312025,60,curves/sample_001313.csv,1033.5190278034356,0.55
1314,781.1005316672545,0.721676339954803,0.32166085167612196,12838.518608353907,60,curves/sample_001314.csv,1054.2505316672546,0.55
1315,790.7351345250314,0.7361164198312682,0.3361055418595264,13175.7297083761,60,curves/sample_001315.csv,1063.8851345250314,0.55
1316,861.3408930098396,0.8420022380379779,0.44202652405549103,15646.931255344389,60,curves/sample_001316.csv,1134.4908930098395,0.55
1317,736.7693262550457,0.6551505149359621,0.25516265291238027,11286.9264189266,60,curves/sample_001317.csv,1009.9193262550457,0.55
1318,734.454005240998,0.6517058075306768,0.2516961784141742,11205.890183434929,60,curves/sample_001318.csv,1007.6040052409979,0.55
1319,811.4096452331096,0.7671164660104376,0.3670987992403582,13899.337583158836,60,curves/sample_001319.csv,1084.5596452331097,0.55
1320,746.5356349497131,0.669801681699799,0.2697974895477689,11628.747223239958,60,curves/sample_001320.csv,1019.6856349497131,0.55
1321,878.9727350824883,0.8684431211061806,0.4684661063734798,16264.045727887089,60,curves/sample_001321.csv,1152.1227350824884,0.55
1322,752.4771966660438,0.6787185133418039,0.27871678779771264,11836.701883311534,60,curves/sample_001322.csv,1025.6271966660438,0.55
1323,746.7699835242819,0.670175396314348,0.27016691463026526,11636.949423349866,60,curves/sample_001323.csv,1019.9199835242819,0.55
1324,842.8310578251298,0.814240640979445,0.4142526575143315,14999.087023879543,60,curves/sample_001324.csv,1115.98105782513,0.55
1325,711.0458644176462,0.6165864396637339,0.21658102838742038,10386.605254617616,60,curves/sample_001325.csv,984.1958644176461,0.55
1326,833.2235000376024,0.799831243417701,0.399847971886811,14662.822501316085,60,curves/sample_001326.csv,1106.3735000376023,0.55
1327,753.9624046468738,0.6809555652482635,0.2809608468297011,11888.684162640582,60,curves/sample_001327.csv,1027.1124046468738,0.55
1328,784.6526060572331,0.7269872240261462,0.3269873096949562,12962.841212003159,60,curves/sample_001328.csv,1057.802606057233,0.55
1329,730.8079176735858,0.6462212725259254,0.24621348994127723,11078.277118575505,60,curves/sample_001329.csv,1003.9579176735858,0.55
1330,845.1240666241549,0.8176951666089333,0.41768459053464985,15079.342331845422,60,curves/sample_001330.csv,1118.2740666241548,0.55
1331,798.8220162529549,0.7482330320604689,0.34823476418987814,13458.77056885342,60,curves/sample_001331.csv,1071.9720162529547,0.55
