date,field_name,proven_reserves_tcf,probable_reserves_tcf,total_reserves_tcf,daily_production_mmscf,monthly_production_mmscf,associated_gas_ratio,gas_quality,methane_content_percent,ethane_content_percent,propane_content_percent,co2_content_percent,h2s_content_ppm,heating_value_btu_per_scf,latitude,longitude,production_cost_usd_per_mscf,wellhead_pressure_psi,water_content_ppm
2021-11-01,Offshore Deep Water,82.68,116.72,199.4,1619.23,48576.94,0.4,sweet,89.55227980442857,4.798169803716581,2.3604564848625826,1.1443968179583517,0.30652502205806065,1025.7682888511213,4.0,5.5,2.68,1407.7907537858664,159.0753604649462
2021-11-01,Anambra Basin,14.32,23.87,38.19,197.4,5922.03,0.2,sour,82.96831010387682,5.962948691208173,1.0401091914124825,7.335157480612243,310.40393385757704,993.861541918959,6.2,7.1,1.35,1140.668258997292,181.0134857122491
2021-11-01,Chad Basin,7.85,14.73,22.58,88.89,2666.79,0.6,sweet,89.14645230015354,7.649453382466763,1.4213243780113332,2.2459331671269656,6.3156022009252055,1073.3113022415282,12.0,13.5,1.8,1301.0774752774619,186.35487809984616
2021-11-01,Benue Trough,4.95,11.89,16.84,44.69,1340.56,0.3,sweet,86.26683866896643,7.4175403734783165,1.9845557128960696,1.494462148806354,8.707499012725114,1044.5305255002665,7.5,8.8,3.25,1051.463358579836,138.9426277152391
2021-12-01,Niger Delta,115.44,76.96,192.4,2119.8,63594.13,0.7,sweet,86.80693402890789,6.626946658165169,1.6503801284493897,2.5469462513732015,1.3087366071834983,1096.9821045078545,5.5,6.0,0.86,965.2353243425248,61.0245120995019
2021-12-01,Offshore Deep Water,82.57,116.57,199.15,1374.19,41225.84,0.4,sweet,90.80218356117827,5.723550094647224,1.4974285451752598,2.2342899732080603,7.067772168854458,1016.704190790095,4.0,5.5,2.52,825.6699988534801,160.46030225984606
2021-12-01,Anambra Basin,14.29,23.82,38.11,206.4,6192.07,0.2,sour,86.44536122360043,4.7560630931902566,1.8682712805132586,4.029206050183841,100.36382872897755,976.974961151699,6.2,7.1,1.18,1171.8186696007224,190.4908538442442
2021-12-01,Chad Basin,7.85,14.71,22.56,71.43,2143.01,0.6,sweet,91.53712512269533,5.264624419907002,2.014469617376785,1.0831457181007842,1.4834320096208886,1098.6630122958848,12.0,13.5,2.12,803.4579866540868,192.77176781348584
2021-12-01,Benue Trough,4.95,11.89,16.84,52.7,1580.97,0.3,sweet,88.60917220005476,5.955386321027681,2.3337285150922087,1.2793025095126258,0.2997358987267795,1030.7929941591192,7.5,8.8,3.37,941.2974164860639,151.0148649987376
2022-01-01,Niger Delta,115.25,76.83,192.08,2306.29,69188.77,0.7,sweet,88.106251535132,7.472569017510022,1.3542995788947718,2.3852519044523293,8.381152896481103,1094.4614219474024,5.5,6.0,0.97,1148.0223348058992,142.67708603018207
2022-01-01,Offshore Deep Water,82.47,116.43,198.9,1465.98,43979.26,0.4,sweet,91.51664086854885,6.758107004126245,2.353026771554493,1.4313503047954343,6.5888547023265716,1039.3864405654158,4.0,5.5,3.0,874.6151212155935,148.6767956904554
2022-01-01,Anambra Basin,14.26,23.77,38.02,207.25,6217.39,0.2,sour,83.25526368578296,5.612260351011777,1.7823854840582736,5.835081304933339,382.30214416309695,1037.851556130135,6.2,7.1,1.37,1028.923213094267,150.13900783453772
2022-01-01,Chad Basin,7.84,14.7,22.54,100.42,3012.65,0.6,sweet,88.04908320369053,7.2713368647000864,1.2404181107412169,2.0889781959216993,0.057586604981215705,1032.458582990027,12.0,13.5,2.04,1077.3208841264786,154.32008100347934
2022-01-01,Benue Trough,4.95,11.88,16.83,46.02,1380.57,0.3,sweet,87.61276254140537,4.9090785090526055,1.1463918475368873,2.206897186762756,6.682127985550163,1061.9490346009613,7.5,8.8,3.47,1065.850046125461,179.50004743577378
2022-02-01,Niger Delta,115.05,76.7,191.76,2136.67,64100.23,0.7,sweet,87.3887347933831,5.520782475143428,1.797645561793801,2.160344738454665,5.336025467268785,1060.7905092793444,5.5,6.0,0.98,1369.0900171012654,157.71846143397414
2022-02-01,Offshore Deep Water,82.37,116.28,198.65,1339.62,40188.74,0.4,sweet,85.052940124847,6.589898856618412,2.796061097899974,1.4869645931525985,9.270345447963066,1006.0267390289561,4.0,5.5,3.17,1046.135881067744,65.21312426738248
2022-02-01,Anambra Basin,14.23,23.72,37.94,182.49,5474.65,0.2,sour,82.4583197194103,5.4090776934979905,1.5391612766752545,4.556538495780018,324.6502024899133,1021.6150674223194,6.2,7.1,1.34,1089.484371067746,68.28291400054214
2022-02-01,Chad Basin,7.83,14.69,22.52,81.64,2449.35,0.6,sweet,88.67614368566942,6.836185046889731,1.2137538461894877,2.134624439257807,2.5656278370136376,1096.2926875237579,12.0,13.5,2.09,1364.1947848426107,132.53398132343926
2022-02-01,Benue Trough,4.95,11.88,16.82,47.77,1433.18,0.3,sweet,89.21128274102432,7.276755437707161,2.768412926696816,1.456159543897865,2.1204483990822665,1061.0980988850993,7.5,8.8,3.44,1387.9029120067044,185.00346850970166
2022-03-01,Niger Delta,114.86,76.57,191.43,2126.42,63792.52,0.7,sweet,86.92364224883696,7.290457274054713,1.8474765072975257,2.3350997985829407,0.9553531383466818,1062.3859324676573,5.5,6.0,0.92,1210.6259242228318,75.20213116172951
2022-03-01,Offshore Deep Water,82.26,116.13,198.4,1558.37,46750.96,0.4,sweet,85.67000188864114,4.094554344185346,2.283943000886532,2.2141880721775618,5.4669741271407,1023.1947096115975,4.0,5.5,2.85,1216.133434630321,124.5150288288754
2022-03-01,Anambra Basin,14.2,23.67,37.86,204.0,6119.93,0.2,sour,83.23455014483434,4.284598844776845,1.7175977656581762,6.462180756621848,496.0651971659847,962.8394289454126,6.2,7.1,1.29,1307.0371719901188,136.75803755096138
2022-03-01,Chad Basin,7.83,14.68,22.5,72.77,2183.05,0.6,sweet,91.25933612264883,4.767469298874971,1.6467431242310415,1.453312804453976,3.5499630583193733,1006.9423842746094,12.0,13.5,2.11,847.3287945145504,170.05347617335423
2022-03-01,Benue Trough,4.95,11.87,16.82,48.5,1455.0,0.3,sweet,89.55614158333036,6.131831146205341,1.6486675062307512,1.6660038261163959,6.694869551981901,1099.4139361221169,7.5,8.8,3.61,1190.4483921590174,159.5975765358869
2022-04-01,Niger Delta,114.67,76.44,191.11,2044.06,61321.78,0.7,sweet,91.70337699153767,4.701211769430639,2.3800097816413315,1.401867377318113,5.3582768447308124,1009.6676449646719,5.5,6.0,0.92,1329.3143302266722,102.13572863584731
2022-04-01,Offshore Deep Water,82.16,115.99,198.15,1643.68,49310.55,0.4,sweet,86.64249457298817,5.597263663237232,1.3048320266608349,2.9849670043167507,9.270009679242953,1053.995713028056,4.0,5.5,3.12,1164.6705840904297,143.53785320041396
2022-04-01,Anambra Basin,14.17,23.62,37.79,181.66,5449.81,0.2,sour,86.60854104202022,5.346084263011157,1.7087446977429765,3.1808019026238106,186.40776017539787,976.3112569910843,6.2,7.1,1.36,861.349922734687,190.54367345465943
2022-04-01,Chad Basin,7.82,14.66,22.49,83.53,2506.02,0.6,sweet,88.13041778353384,6.40237733344247,2.0313588553929955,2.8387839464288347,4.969634829058302,1099.2158014823312,12.0,13.5,2.25,945.9573600501351,189.58928219658745
2022-04-01,Benue Trough,4.94,11.87,16.81,47.36,1420.76,0.3,sweet,91.14582024311548,7.472226760429802,2.611850800235242,2.5800608726141228,3.046791390980408,1008.0919283051252,7.5,8.8,3.43,921.4671604905561,154.24266333536926
2022-05-01,Niger Delta,114.47,76.32,190.79,2411.18,72335.49,0.7,sweet,90.75736394544053,4.530098690967394,2.724028964545245,2.8455143810267884,4.870619188189359,1060.6252937750978,5.5,6.0,0.98,922.3870390822888,125.38491146951637
2022-05-01,Offshore Deep Water,82.05,115.84,197.9,1323.6,39707.87,0.4,sweet,85.47720616569846,4.103247627797948,1.2703325783096455,2.9262302231783477,5.49529535895017,1096.582216115322,4.0,5.5,2.88,1018.2712931596817,125.92127942603662
2022-05-01,Anambra Basin,14.14,23.57,37.71,180.61,5418.37,0.2,sour,81.7283054600768,4.858763864693489,1.6502010923981534,3.7601242656432405,77.60733219980068,1028.076158606844,6.2,7.1,1.39,840.714656853833,199.22994757546508
2022-05-01,Chad Basin,7.81,14.65,22.47,86.45,2593.61,0.6,sweet,86.67426072951147,4.568997474748785,1.2427698788448578,1.606550295135191,1.010458110106467,1069.2161341694132,12.0,13.5,1.92,1156.5954897048528,199.50452807794653
2022-05-01,Benue Trough,4.94,11.86,16.8,52.0,1560.14,0.3,sweet,89.36727085404146,6.1081658556466065,1.852166767780743,1.261420753480399,8.866042152404667,1044.9784648821324,7.5,8.8,3.29,1057.4315456141028,112.11946287933905
2022-06-01,Niger Delta,114.28,76.19,190.47,2562.98,76889.4,0.7,sweet,85.07721885100052,5.664615992719046,1.9626883032706472,1.0383845536461134,2.598132087450342,1076.0289823122134,5.5,6.0,0.87,1174.7170920168141,82.28028080258562
2022-06-01,Offshore Deep Water,81.95,115.7,197.65,1162.73,34881.92,0.4,sweet,90.61075978318092,7.838306577284134,1.975708087852725,1.219472397355007,5.47959488973693,1045.437733455996,4.0,5.5,3.12,868.6578065489712,123.23617055326673
2022-06-01,Anambra Basin,14.11,23.52,37.63,179.52,5385.53,0.2,sour,83.80814503495013,4.127664855437308,1.3944762785700353,5.297233842029933,403.2574447266756,1039.2084688940236,6.2,7.1,1.53,1350.8323703787064,97.31103436220191
2022-06-01,Chad Basin,7.81,14.64,22.45,86.63,2598.95,0.6,sweet,90.88610105598146,4.1537053958493,2.8035239842708473,1.9229549292494683,6.3720147680828045,1065.9353922205783,12.0,13.5,2.27,1245.668777517045,142.09003771400927
2022-06-01,Benue Trough,4.94,11.86,16.8,43.09,1292.76,0.3,sweet,90.1620363810504,6.0488876832506975,2.3604555584167066,1.0833458012047685,0.8479201604580322,1071.6323388062683,7.5,8.8,3.2,849.879709435681,51.816271285233114
2022-07-01,Niger Delta,114.09,76.06,190.15,2510.87,75326.02,0.7,sweet,87.07574906901358,5.398812918983398,2.549307062362364,2.322741222140829,1.8519556786746794,1017.4109335334084,5.5,6.0,0.86,1262.2119037909367,164.65589933326038
2022-07-01,Offshore Deep Water,81.85,115.55,197.4,1039.94,31198.29,0.4,sweet,91.77502024391521,5.181779109909681,2.538446295676267,2.2493271377085273,3.8193963965289592,1020.5687262195555,4.0,5.5,2.7,1230.5090776272066,166.1950670956682
2022-07-01,Anambra Basin,14.08,23.47,37.55,191.86,5755.65,0.2,sour,87.74791022075507,5.396142574963724,1.2928220367009646,7.899851646794254,320.84671533634497,1008.2422658207247,6.2,7.1,1.47,1368.2388516630963,148.4717910997254
2022-07-01,Chad Basin,7.8,14.63,22.43,81.17,2435.02,0.6,sweet,86.57230928290696,5.488668095350054,1.864153765888392,1.8788099793889044,6.129395824945255,1094.3075837744707,12.0,13.5,1.99,885.0509634106427,79.6205734789906
2022-07-01,Benue Trough,4.94,11.85,16.79,52.87,1586.21,0.3,sweet,90.71162857278033,7.445479985453744,2.693028677380556,2.837853067279109,2.522410201733616,1075.5041928746277,7.5,8.8,3.47,1389.398987023043,159.27360157424198
2022-08-01,Niger Delta,113.9,75.93,189.83,2341.42,70242.73,0.7,sweet,88.81518843227857,7.938678958098032,2.8747761329942376,1.0863474715940233,1.6481481572943713,1013.1728773454562,5.5,6.0,0.98,1372.4497308998616,82.02670494660079
2022-08-01,Offshore Deep Water,81.75,115.41,197.15,1353.17,40595.11,0.4,sweet,88.79566043844294,6.361390761835091,2.01672109383256,1.5950969026376411,5.650219928590161,1068.8885302050091,4.0,5.5,3.13,1245.4039477854735,164.1682305564737
2022-08-01,Anambra Basin,14.05,23.42,37.47,170.46,5113.67,0.2,sour,81.97343091617299,5.1793851453390145,1.9918099513493635,3.4958904979360796,230.6724421375797,1030.007096869916,6.2,7.1,1.32,1188.5594645116003,159.9606944044512
2022-08-01,Chad Basin,7.79,14.62,22.41,81.85,2455.63,0.6,sweet,90.48654249139778,6.2169060565280665,1.0104592270858255,2.5219815200561877,0.3531135494023907,1074.5733782731231,12.0,13.5,1.97,1470.6514360835663,105.19111269531267
2022-08-01,Benue Trough,4.94,11.85,16.78,42.88,1286.25,0.3,sweet,91.1365553327974,7.985337350508989,1.7366190610136967,1.8972212619090851,7.220709382027371,1088.6195780465075,7.5,8.8,3.56,1074.0679887244805,111.89327612729356
2022-09-01,Niger Delta,113.71,75.8,189.51,2107.06,63211.75,0.7,sweet,87.48845107308951,7.176789325108337,1.1859812796462643,2.176404533896781,4.809728898861238,1064.2325525905228,5.5,6.0,0.85,1205.988651199692,134.22268819392855
2022-09-01,Offshore Deep Water,81.64,115.26,196.9,1292.24,38767.15,0.4,sweet,90.63492299776539,5.079282880512857,2.650098820360124,1.9965113645269073,0.7705827913433116,1005.8550929243979,4.0,5.5,2.82,1349.4278839780272,156.15214021113735
2022-09-01,Anambra Basin,14.02,23.37,37.39,204.54,6136.25,0.2,sour,81.17962021365027,3.9845782608279348,1.4340193661738754,3.443002148398086,149.27537872004507,1009.8225294063739,6.2,7.1,1.47,1498.8432579750647,189.96699970153364
2022-09-01,Chad Basin,7.79,14.6,22.39,88.89,2666.72,0.6,sweet,90.49956132656162,4.473344763693549,1.8198097793925765,2.679604571271234,3.83832951933044,1057.1872271227187,12.0,13.5,2.14,929.1333771935475,104.33531624784325
2022-09-01,Benue Trough,4.93,11.84,16.77,40.53,1215.83,0.3,sweet,90.82187930573042,5.09228323989125,2.036157532477631,1.597451147177546,9.406792451153406,1025.9296758865773,7.5,8.8,3.45,1410.9111753392212,176.29003501877128
2022-10-01,Niger Delta,113.51,75.68,189.19,2196.55,65896.43,0.7,sweet,88.38078210459749,4.533919889663775,1.1612030275142493,2.4558786139475304,4.964611523552998,1043.685070261518,5.5,6.0,0.98,1335.859029293777,73.83622515040304
2022-10-01,Offshore Deep Water,81.54,115.11,196.65,1395.13,41853.83,0.4,sweet,89.59868609386997,7.826458484333832,1.1379160327128424,1.1141094423025086,2.8218707469320012,1026.1705683735906,4.0,5.5,2.77,1434.3782063647257,87.43192997742591
2022-10-01,Anambra Basin,13.99,23.32,37.31,193.25,5797.6,0.2,sour,86.21368445564146,3.196098472693156,1.4875711936733844,3.168068000916413,78.19394155490954,1040.643745334441,6.2,7.1,1.3,1172.694477592652,111.66434039010599
2022-10-01,Chad Basin,7.78,14.59,22.37,86.0,2580.08,0.6,sweet,89.64652780322912,7.853577736854202,2.120336366923684,2.8736449240661837,0.5225787928602377,1041.8793319074161,12.0,13.5,2.0,1311.5746754865108,197.194563574587
2022-10-01,Benue Trough,4.93,11.84,16.77,46.26,1387.86,0.3,sweet,88.95731178200127,5.855729946753344,2.944010659263074,2.217054545392933,3.495063720868188,1011.4095784887934,7.5,8.8,3.26,957.7218509658646,87.6449992010447
2022-11-01,Niger Delta,113.32,75.55,188.87,2406.29,72188.76,0.7,sweet,85.80338210308452,7.44055877339774,2.4456286064169674,1.1353367238000032,7.078350972297686,1054.3538217342646,5.5,6.0,0.86,1120.8104490700596,122.70444306950705
2022-11-01,Offshore Deep Water,81.44,114.97,196.41,1580.82,47424.64,0.4,sweet,89.68315636130376,5.849182244002429,1.823531083169017,2.3019469343019083,5.4543186940690545,1006.2273105881885,4.0,5.5,2.92,1364.4825320629875,118.88598163954372
2022-11-01,Anambra Basin,13.96,23.27,37.23,180.04,5401.08,0.2,sour,82.0689666791043,3.494119060296888,1.3302150648714974,6.783757528443175,283.7236367767718,970.4881274150713,6.2,7.1,1.51,1415.7072984660704,180.58676375690104
2022-11-01,Chad Basin,7.78,14.58,22.35,85.25,2557.52,0.6,sweet,90.40408733416993,4.108669684902239,1.130409182520984,1.9278627536246655,9.092202058615602,1053.8701797952715,12.0,13.5,2.1,873.8315899696414,148.51701570864412
2022-11-01,Benue Trough,4.93,11.83,16.76,52.07,1562.07,0.3,sweet,91.75133657730568,4.815065836510756,2.0466592623894826,1.574275916169151,7.9285441903383935,1057.7593365881157,7.5,8.8,3.59,1358.5399117311258,109.39557089936824
2022-12-01,Niger Delta,113.13,75.42,188.56,2324.88,69746.3,0.7,sweet,89.87129382718162,7.173045401753018,1.6335233541350533,2.7143585139975057,9.061432547657663,1027.6904487377808,5.5,6.0,1.02,898.4980696341308,80.30235026037349
2022-12-01,Offshore Deep Water,81.33,114.83,196.16,1535.7,46070.95,0.4,sweet,86.06472998255592,5.761293673473396,2.230596050139604,1.1669281699787666,8.824163684073387,1080.3603535441534,4.0,5.5,2.92,1476.9886306814192,112.66414689126495
2022-12-01,Anambra Basin,13.93,23.22,37.15,221.57,6646.96,0.2,sour,81.32763916236628,5.645783274913931,1.4274896879206151,3.8111670289123967,55.67338398909157,1005.9755683638383,6.2,7.1,1.41,1303.547535658411,183.5387079526703
2022-12-01,Chad Basin,7.77,14.57,22.34,80.03,2400.79,0.6,sweet,91.00723937210014,7.276254055446625,2.0815875099710888,2.420485597246623,3.1435011318374837,1047.1167898932815,12.0,13.5,2.23,1121.4856380212498,103.66973979881627
2022-12-01,Benue Trough,4.93,11.83,16.75,50.92,1527.6,0.3,sweet,86.2163311519502,6.848056081323123,2.651956425416164,1.2012749570470667,2.3987411275594472,1014.1971989760993,7.5,8.8,3.39,1115.245685233789,162.32395054449597
2023-01-01,Niger Delta,112.94,75.3,188.24,2338.2,70146.11,0.7,sweet,90.89013287159332,5.885148669592658,2.958209876030309,2.2682842765914737,1.2626474156450274,1067.6177562075434,5.5,6.0,0.97,1280.4290376802683,60.446172224360865
2023-01-01,Offshore Deep Water,81.23,114.68,195.91,1482.07,44462.22,0.4,sweet,90.85928787670058,5.117104353817641,2.285763820117415,2.388301147019662,5.126547531450529,1030.5310676696731,4.0,5.5,2.97,823.2325481936983,95.59196018610857
2023-01-01,Anambra Basin,13.9,23.17,37.07,228.3,6849.01,0.2,sour,86.12851821228242,5.365342029759896,1.6649849034759954,4.3014342878300145,458.23776381762343,1017.0732311905834,6.2,7.1,1.53,877.6926284494367,117.05833157096382
2023-01-01,Chad Basin,7.76,14.55,22.32,94.06,2821.85,0.6,sweet,87.66280384279287,7.907201314042638,1.2214411866526313,1.8450968566238892,0.4202467517140529,1073.990412076693,12.0,13.5,2.46,996.0261306853427,178.75125151986813
2023-01-01,Benue Trough,4.93,11.82,16.75,52.82,1584.54,0.3,sweet,90.63434743789007,4.072026222401818,2.925620714148052,2.4533419841406463,3.047510953861333,1082.9394664858846,7.5,8.8,3.61,1410.9276876962895,66.88705856179055
2023-02-01,Niger Delta,112.75,75.17,187.92,2257.64,67729.14,0.7,sweet,86.69325679781187,4.049616145109259,1.9375359309290117,1.6025305215200008,5.983574842977588,1029.7237807708618,5.5,6.0,0.97,1320.2352391121224,57.22142539675302
2023-02-01,Offshore Deep Water,81.13,114.54,195.67,1666.51,49995.38,0.4,sweet,89.15255099075169,7.5692099925586085,1.370660359057429,1.1579383243816572,2.395101699095381,1079.457827870019,4.0,5.5,2.86,1207.9647845584427,199.3156274286965
2023-02-01,Anambra Basin,13.87,23.12,37.0,200.74,6022.15,0.2,sour,86.65098811508568,4.796935524531632,1.114932997059567,3.469286424116781,459.3320687464666,1016.9200262938078,6.2,7.1,1.61,1415.2852301975872,135.76585280724834
2023-02-01,Chad Basin,7.76,14.54,22.3,85.27,2558.07,0.6,sweet,88.04217172601098,7.0955186229206255,2.203846862030263,2.785046579909692,4.433800143791878,1060.7089578718753,12.0,13.5,2.33,1214.1880136144277,155.39506596282746
2023-02-01,Benue Trough,4.92,11.82,16.74,45.13,1353.86,0.3,sweet,87.69157929351368,5.950668274485057,2.304448519090945,2.9010621051724073,6.0065106654835585,1074.359391617656,7.5,8.8,3.78,1243.872821963432,60.639832420066014
2023-03-01,Niger Delta,112.56,75.04,187.61,2068.27,62047.99,0.7,sweet,85.31954121851669,4.560096390213271,1.5536286155826116,2.9430653818021013,3.3134700710305074,1048.2041058112081,5.5,6.0,0.95,1227.5460497530378,92.10248232739615
2023-03-01,Offshore Deep Water,81.03,114.39,195.42,1355.94,40678.34,0.4,sweet,85.05364822854457,4.876275236407431,1.0734427250016423,1.2160515082613828,3.388606493387516,1080.2585679579813,4.0,5.5,3.19,1158.8674081694915,94.02332348121826
2023-03-01,Anambra Basin,13.84,23.07,36.92,198.64,5959.15,0.2,sour,84.93653212894242,3.341515180429804,1.345223142801692,5.537059693589044,443.4001361083291,999.3546580340119,6.2,7.1,1.57,1494.9717872993492,69.72336798469725
2023-03-01,Chad Basin,7.75,14.53,22.28,81.39,2441.78,0.6,sweet,87.87714752685882,7.63044401022622,2.4280652889337127,2.2158104281814075,3.093727178627821,1082.3790384221295,12.0,13.5,2.47,1374.8387977851585,50.234765778720934
2023-03-01,Benue Trough,4.92,11.81,16.73,45.16,1354.69,0.3,sweet,85.4166729024344,6.4151818117975505,2.3731798269852136,1.2289752761318102,3.838388830449795,1045.6236508955542,7.5,8.8,3.68,884.7175003396351,112.8421685281213
2023-04-01,Niger Delta,112.37,74.92,187.29,2055.31,61659.3,0.7,sweet,87.48339904285189,7.7669028464757,2.337145293445828,2.35733991334513,3.6191999083786497,1059.3660791208538,5.5,6.0,0.91,1245.2672324866794,186.99304213643552
2023-04-01,Offshore Deep Water,80.93,114.25,195.17,1631.83,48954.77,0.4,sweet,85.84390891482583,7.609813229143366,1.1328876887115498,2.0679349450955273,1.4213712379345766,1001.1706610730904,4.0,5.5,3.1,1006.5284953579094,122.90007406964045
2023-04-01,Anambra Basin,13.82,23.03,36.84,172.59,5177.82,0.2,sour,84.4691391716034,4.0295020595179745,1.729173487549448,6.261458242959698,430.52196334545806,1019.2492826669226,6.2,7.1,1.49,1271.0766356761028,91.30717613831277
2023-04-01,Chad Basin,7.74,14.52,22.26,88.69,2660.7,0.6,sweet,90.58866238362847,7.289689494673114,2.7151246753225675,2.8332704716824146,4.309852205132962,1031.886681832114,12.0,13.5,2.3,1059.8206964063393,140.16112502003494
2023-04-01,Benue Trough,4.92,11.81,16.73,52.81,1584.3,0.3,sweet,86.16802141189127,5.72211735384883,1.2851882881638175,2.7801940703676165,3.458774607378574,1015.4459747223324,7.5,8.8,3.42,1252.075670400539,145.5353476182115
2023-05-01,Niger Delta,112.19,74.79,186.98,1960.35,58810.55,0.7,sweet,87.17852246544375,6.708482558940037,2.2115584989053807,1.72918745639508,2.178925542549901,1098.8035966155592,5.5,6.0,1.0,1281.7919650461658,71.08294513675412
2023-05-01,Offshore Deep Water,80.82,114.1,194.93,1325.43,39762.89,0.4,sweet,91.74812184982392,5.536826851943201,1.0779920251498232,1.061911581838687,3.879867599468695,1016.0024936463194,4.0,5.5,2.85,1329.3495297651239,118.77845133228361
2023-05-01,Anambra Basin,13.79,22.98,36.76,192.94,5788.07,0.2,sour,87.64735063164255,3.9419001521320585,1.8884036723086812,6.014714382397308,422.01831188366936,1048.4013163210464,6.2,7.1,1.45,1472.7948397853152,108.42228423536305
2023-05-01,Chad Basin,7.74,14.51,22.24,83.26,2497.95,0.6,sweet,86.07901530224942,6.214845941432045,2.083409624820008,2.52380362520974,8.336499619375855,1044.0441350312424,12.0,13.5,2.18,981.5344281219661,79.19357550573079
2023-05-01,Benue Trough,4.92,11.8,16.72,42.66,1279.67,0.3,sweet,91.76492170106485,6.230835305000175,1.694554078061015,2.160935201987392,1.391967013456955,1044.4043749202203,7.5,8.8,3.87,1142.228482254716,110.26682009814863
2023-06-01,Niger Delta,112.0,74.66,186.66,2673.41,80202.21,0.7,sweet,88.98564152827598,6.482641919298336,1.4026242156448665,1.7902754865286372,0.3945953289089932,1047.5546037486827,5.5,6.0,1.02,959.4248152722467,194.60432707482707
2023-06-01,Offshore Deep Water,80.72,113.96,194.68,1366.31,40989.2,0.4,sweet,91.0897841175338,4.522609375293852,2.58101958854977,1.2496416279336966,7.942106625494054,1027.5767568251356,4.0,5.5,3.39,1460.8294656777784,72.31939541076734
2023-06-01,Anambra Basin,13.76,22.93,36.69,210.65,6319.43,0.2,sour,86.90838018011637,4.76619456639396,1.375329907919602,4.428917777629351,141.4503909887393,1026.1798191377698,6.2,7.1,1.48,1157.8928235405258,123.8488220001773
2023-06-01,Chad Basin,7.73,14.49,22.22,100.25,3007.65,0.6,sweet,87.85308946001672,7.310075688425212,2.5290555893094355,2.1470579029111465,9.56047143611933,1020.0474515528402,12.0,13.5,2.09,1397.7733768687954,115.87247249506224
2023-06-01,Benue Trough,4.92,11.8,16.71,54.46,1633.84,0.3,sweet,91.18425334090243,5.793276221477688,2.0208649780084644,2.2531850221864205,9.263826067300867,1001.9116094429764,7.5,8.8,3.76,1281.4054297013924,158.40604365473428
2023-07-01,Niger Delta,111.81,74.54,186.35,2099.67,62990.16,0.7,sweet,87.5110086779191,7.21774883071802,1.557519744829106,1.4214099277344063,9.574480190380962,1000.8863285113468,5.5,6.0,1.11,1273.7749092001768,174.27039491736755
2023-07-01,Offshore Deep Water,80.62,113.82,194.44,1121.78,33653.3,0.4,sweet,90.83901217900473,6.9619045278140765,1.2857005746016772,2.506855844513938,7.689227821076409,1065.8540515670054,4.0,5.5,3.32,1392.1450077744125,142.04061713561876
2023-07-01,Anambra Basin,13.73,22.88,36.61,169.3,5078.91,0.2,sour,83.26034424825944,4.221319467376883,1.0660098441402415,4.744102669847397,99.94914445609167,1030.8235210009223,6.2,7.1,1.65,850.621532680557,193.2672810937552
2023-07-01,Chad Basin,7.72,14.48,22.21,80.61,2418.34,0.6,sweet,88.50436987649293,7.178062177962994,2.414172954533396,1.1004520229279475,0.7290183536790351,1040.2873282632638,12.0,13.5,2.17,962.6690261392334,92.15067483630705
2023-07-01,Benue Trough,4.91,11.79,16.7,56.41,1692.39,0.3,sweet,91.34277701492748,5.285982804991528,1.9528739726875832,1.4520579956319994,6.404760421758439,1097.8981115174809,7.5,8.8,3.86,1050.4698588794843,147.17261689857924
2023-08-01,Niger Delta,111.62,74.41,186.03,2217.44,66523.11,0.7,sweet,88.14544819427749,6.343459153814077,2.249567725578805,1.143551612453026,6.826172212234024,1024.193168031553,5.5,6.0,1.05,1375.7743560689378,170.59377613287805
2023-08-01,Offshore Deep Water,80.52,113.67,194.19,1206.15,36184.51,0.4,sweet,90.42742305282195,5.0856375217868575,1.993390845635893,1.5685481858550334,1.3382836299969314,1062.9557696891736,4.0,5.5,2.87,1324.05166388834,97.6380192891675
2023-08-01,Anambra Basin,13.7,22.83,36.53,165.9,4976.97,0.2,sour,82.2093564625672,5.120929462367148,1.0626896216218658,7.196692461780012,51.7189651963624,974.6823869201902,6.2,7.1,1.58,1021.3891048105147,65.28385820990204
2023-08-01,Chad Basin,7.72,14.47,22.19,84.0,2520.09,0.6,sweet,87.193435423096,7.1557298871040285,2.7837442896214695,1.867634839153059,9.09943143854392,1037.7318053963193,12.0,13.5,2.48,862.5026671679011,153.0528899754864
2023-08-01,Benue Trough,4.91,11.79,16.7,48.96,1468.71,0.3,sweet,89.92699964144032,4.017453078601236,1.3339061774943974,2.4260921012686376,6.663854135782064,1096.6047505128677,7.5,8.8,3.98,1465.5408954119366,155.38107523022103
2023-09-01,Niger Delta,111.43,74.29,185.72,2021.19,60635.72,0.7,sweet,89.50904455033141,4.192744049573185,1.7201009318019567,2.913599630968572,5.0040114571020125,1043.2729136019705,5.5,6.0,1.0,946.2179068036146,105.30607562971929
2023-09-01,Offshore Deep Water,80.42,113.53,193.95,1142.09,34262.55,0.4,sweet,87.91553102332715,7.288719547265693,2.700696002239791,1.4239881093973161,6.573534821701285,1047.228180416298,4.0,5.5,3.39,951.0184754235179,151.67198004650663
2023-09-01,Anambra Basin,13.67,22.78,36.45,181.59,5447.79,0.2,sour,85.21311808381822,5.215792374396992,1.3156273437633499,6.224163020111569,227.80890842517647,1021.3206883282618,6.2,7.1,1.42,1423.1505018453222,93.11143946983697
