technique,anode_material,anode_symbol,cathode_material,cathode_symbol,tab_thickness_um,surface_coating,power_W,pulse_energy_J,amplitude_um,force_N,weld_time_ms,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,ambient_humidity_pct,clamp_area_mm2,linear_energy_density_J_per_mm,total_energy_input_J,nugget_diameter_mm,bond_area_mm2,porosity_pct,imc_thickness_um,peak_temp_C,haz_width_mm,contact_resistance_mOhm,tensile_shear_strength_N,peel_strength_N,visual_defect_score,microhardness_HV,forward_pass_fail,pressure_MPa,effective_energy_J,resistance_growth_pct_1000cyc,strength_retention_pct_1000cyc,cycles_to_failure,crack_growth_mm,delamination_probability,reliability_class
USW,Aluminum,Al,Aluminum,Al,230.8,Tin-plated,2218.98,,51.63,482.21,214.3,,,18.7,10.7,16.61,,358.343,5.443,23.266,8.096,2.102,148.2,0.321,0.3456,4702.0,3098.9,80.3,83.4,True,29.024,144.073,9.7,99.66,9473,0.225,0.4047,A
USW,Copper,Cu,Aluminum,Al,110.2,Oxide,1376.27,,28.09,898.56,222.5,,,-0.7,43.3,15.55,,190.712,4.816,18.22,12.794,2.181,111.7,0.221,0.5607,3267.3,2129.4,68.3,91.2,False,57.781,96.905,15.98,90.99,8072,0.347,0.4665,B
USW,Nickel,Ni,Aluminum,Al,151.0,Bare,2240.37,,54.62,439.94,349.3,,,102.1,26.3,10.84,,602.723,6.0,28.274,4.604,6.249,311.1,0.78,0.3859,3959.7,2593.1,94.2,100.4,True,40.574,360.837,9.62,86.04,8139,0.208,0.4697,B
USW,StainlessSteel,SS304,Nickel,Ni,158.7,Nickel-plated,1240.11,,26.11,503.81,472.2,,,53.8,67.4,24.14,,358.221,6.0,28.274,7.606,3.714,260.0,0.705,0.3529,5779.2,3778.8,82.4,124.4,True,20.868,245.471,15.28,98.32,9296,0.242,0.3977,B
USW,Copper,Cu,Aluminum,Al,128.8,Nickel-plated,867.97,,41.65,953.33,348.9,,,61.0,15.3,20.95,,211.385,4.564,16.36,8.757,3.186,174.4,0.227,0.3099,2936.6,1878.7,78.8,96.2,True,45.503,101.35,11.85,89.25,7208,0.236,0.3937,B
USW,Copper,Cu,Aluminum,Al,170.7,Oxide,1523.72,,25.22,552.52,176.8,,,10.1,69.8,21.05,,163.418,4.309,14.583,16.875,1.769,115.1,0.174,0.9115,2192.2,1436.1,57.1,102.1,False,26.243,64.814,23.34,88.07,7539,0.393,0.6165,B
USW,Aluminum,Al,Aluminum,Al,199.8,Nickel-plated,882.69,,31.11,613.62,113.7,,,86.0,79.4,13.71,,64.161,3.188,7.984,13.739,2.26,184.0,0.129,0.4034,1369.9,862.8,64.0,87.1,False,44.744,29.14,15.96,88.05,7694,0.313,0.4661,B
USW,Nickel,Ni,Copper,Cu,207.2,Tin-plated,2589.82,,48.87,655.21,461.3,,,50.3,35.3,14.09,,881.923,6.0,28.274,3.965,5.329,244.6,0.719,0.3019,4593.4,2969.5,83.0,115.2,True,46.488,387.097,8.0,96.68,8359,0.171,0.3602,A
USW,Aluminum,Al,Aluminum,Al,33.5,Bare,2242.68,,52.82,678.42,262.2,,,29.9,26.0,13.29,,446.911,6.0,28.274,2.668,4.34,215.3,0.662,0.2735,5145.2,3351.9,95.4,87.0,True,51.054,347.496,11.4,95.86,9379,0.129,0.2798,A
USW,Copper,Cu,Aluminum,Al,103.1,Oxide,1656.15,,59.16,1088.18,193.0,,,-3.5,49.4,12.28,,254.171,5.334,22.344,11.192,2.819,117.1,0.272,0.4184,3896.5,2500.3,70.9,92.7,True,88.592,132.187,17.2,92.22,7530,0.277,0.4303,B
USW,Copper,Cu,Aluminum,Al,85.1,Bare,1354.49,,24.31,652.15,133.8,,,-4.1,39.2,17.71,,109.049,4.264,14.281,9.354,1.676,100.0,0.168,0.3949,2650.3,1723.2,76.2,91.5,True,36.83,60.286,11.01,91.11,9094,0.299,0.3333,A
USW,Copper,Cu,Aluminum,Al,242.7,Nickel-plated,876.73,,42.17,378.78,364.5,,,34.0,60.9,12.77,,224.0,4.477,15.74,10.838,2.373,141.7,0.191,0.3696,2939.2,1909.7,71.2,90.2,True,29.664,76.487,13.84,89.5,8421,0.303,0.4243,B
USW,Nickel,Ni,Copper,Cu,177.8,Bare,2437.05,,38.55,563.05,439.7,,,69.0,38.5,9.53,,729.574,6.0,28.274,7.173,5.012,251.9,0.649,0.3121,4462.9,2884.6,78.3,117.8,True,59.094,345.157,11.67,94.33,7371,0.214,0.4812,A
USW,Copper,Cu,Copper,Cu,87.1,Bare,1649.65,,52.54,960.6,337.1,,,91.4,64.4,4.53,,421.875,6.0,28.274,7.314,3.726,222.4,0.343,0.1015,6017.4,3896.4,78.4,100.9,True,211.895,204.646,13.2,97.82,8983,0.257,0.3768,A
USW,Nickel,Ni,Copper,Cu,217.8,Nickel-plated,617.67,,23.63,839.05,260.8,,,114.4,32.9,9.4,,96.337,3.545,9.868,8.549,2.525,215.5,0.148,0.1211,2036.8,1329.1,79.4,105.9,True,89.215,41.211,10.67,87.52,9513,0.246,0.361,B
USW,Nickel,Ni,Copper,Cu,140.0,Bare,1472.67,,18.46,889.69,113.8,,,55.0,71.7,9.35,,95.408,3.843,11.596,12.2,1.656,158.5,0.163,0.3584,2093.8,1336.3,70.6,115.6,False,95.169,50.161,14.0,91.57,9005,0.316,0.4357,A
USW,Aluminum,Al,Aluminum,Al,76.2,Nickel-plated,1510.88,,24.28,212.62,188.0,,,9.1,22.7,21.58,,170.9,4.643,16.933,10.384,1.464,124.0,0.232,0.4037,3045.6,1991.0,69.0,86.0,True,9.851,90.606,9.83,94.27,9505,0.281,0.3747,A
USW,Copper,Cu,Aluminum,Al,213.9,Oxide,1580.19,,42.3,1167.15,153.3,,,3.4,63.3,17.68,,169.983,4.121,13.336,15.572,2.128,108.4,0.174,0.5869,2142.0,1360.8,62.5,90.1,False,66.029,64.74,22.91,86.15,7144,0.322,0.5621,B
USW,Nickel,Ni,Copper,Cu,111.8,Bare,1408.3,,39.91,184.0,187.9,,,10.5,71.8,21.58,,182.116,4.657,17.033,11.414,1.243,122.9,0.217,0.5639,3032.2,1937.2,70.5,117.7,True,8.526,83.129,12.58,92.3,7247,0.259,0.4824,A
USW,Aluminum,Al,Aluminum,Al,218.4,Bare,960.37,,33.59,1159.14,384.3,,,65.2,24.5,4.62,,241.125,5.226,21.45,9.365,2.268,183.9,0.255,0.1902,4171.9,2733.2,80.3,85.3,True,250.822,104.63,11.96,94.56,9744,0.268,0.3709,A
USW,Copper,Cu,Aluminum,Al,179.3,Bare,721.1,,39.59,1061.77,325.3,,,117.3,28.6,21.41,,161.051,4.289,14.451,12.584,3.629,222.8,0.177,0.3675,2281.5,1496.3,65.7,89.1,False,49.603,66.935,13.71,79.78,6918,0.325,0.5504,B
USW,Nickel,Ni,Copper,Cu,47.7,Carbon-coated,2157.06,,54.97,869.51,570.7,,,109.8,66.4,13.36,,950.382,6.0,28.274,7.004,8.902,384.5,1.212,0.3522,3471.7,2228.1,78.6,115.0,True,65.09,685.818,17.66,79.62,7703,0.293,0.6989,B
USW,Copper,Cu,Aluminum,Al,70.4,Carbon-coated,1047.75,,20.09,998.76,180.0,,,14.0,68.5,11.91,,109.034,4.17,13.656,10.589,1.844,118.7,0.173,0.3518,2519.6,1629.3,70.8,94.9,True,83.849,63.57,14.23,92.97,7997,0.202,0.3834,A
USW,Aluminum,Al,Aluminum,Al,31.2,Bare,2082.87,,49.03,491.35,130.4,,,117.3,74.1,15.82,,200.783,5.504,23.793,8.446,3.247,249.2,0.336,0.3909,4298.1,2824.7,74.6,86.8,True,31.06,152.917,13.38,92.2,9316,0.267,0.4243,A
USW,Copper,Cu,Copper,Cu,101.5,Tin-plated,1809.42,,20.72,885.75,595.7,,,69.7,79.1,8.6,,627.063,6.0,28.274,6.321,4.668,217.6,0.452,0.1575,5487.4,3550.7,87.3,104.3,True,103.01,289.677,11.83,92.63,8254,0.196,0.4196,A
USW,Aluminum,Al,Aluminum,Al,55.9,Bare,695.52,,58.87,741.37,314.6,,,1.3,72.6,11.31,,173.687,5.124,20.618,9.392,1.846,125.1,0.287,0.2839,3883.8,2500.9,75.7,86.9,True,65.554,123.218,12.31,97.6,8934,0.27,0.3473,A
USW,Aluminum,Al,Aluminum,Al,102.8,Bare,1705.93,,28.67,1176.09,394.1,,,44.6,37.7,22.12,,420.77,6.0,28.274,4.707,3.762,203.8,0.503,0.3039,5310.1,3451.4,91.5,83.9,True,53.161,252.261,5.07,97.1,9020,0.163,0.3241,A
USW,Nickel,Ni,Copper,Cu,189.0,Nickel-plated,1202.71,,15.13,935.59,596.9,,,66.2,11.6,15.47,,395.315,5.978,28.07,5.182,2.961,205.2,0.38,0.1488,5982.2,3897.3,89.3,114.3,True,60.483,181.631,4.62,99.39,10904,0.119,0.2964,A
USW,Nickel,Ni,Copper,Cu,32.3,Tin-plated,2519.66,,53.0,774.77,183.0,,,-7.2,13.1,6.17,,350.854,6.0,28.274,5.23,3.59,155.6,0.525,0.1228,5647.7,3626.6,86.7,103.8,True,125.593,270.01,6.56,100.0,10190,0.133,0.3983,A
USW,Nickel,Ni,Aluminum,Al,224.1,Bare,1118.1,,40.76,186.32,212.6,,,91.0,76.1,4.68,,164.745,4.324,14.687,13.617,2.444,207.9,0.238,0.4376,2655.3,1752.7,61.4,99.3,False,39.778,81.633,16.39,88.34,9002,0.341,0.5622,B
USW,Copper,Cu,Aluminum,Al,31.4,Bare,681.47,,51.43,1101.16,502.7,,,15.0,24.4,11.51,,257.744,6.0,28.274,5.939,3.624,145.6,0.335,0.2211,5252.6,3418.9,88.3,99.9,True,95.687,175.553,11.03,96.76,8169,0.174,0.3728,A
USW,StainlessSteel,SS304,Nickel,Ni,79.8,Bare,2035.83,,55.39,387.34,302.4,,,4.8,71.9,10.9,,476.742,6.0,28.274,2.728,5.628,317.2,1.277,0.4021,4977.4,3218.9,95.1,132.8,True,35.536,469.994,6.75,95.54,9362,0.179,0.3698,A
USW,Aluminum,Al,Aluminum,Al,75.8,Bare,985.5,,22.3,1042.29,297.1,,,62.8,58.7,20.29,,172.883,5.402,22.919,9.121,2.747,184.1,0.271,0.3271,4306.9,2775.2,80.8,85.6,True,51.367,113.815,12.11,94.47,8479,0.253,0.3616,A
USW,Aluminum,Al,Aluminum,Al,106.3,Tin-plated,1890.22,,20.51,1023.24,494.3,,,-9.1,47.6,15.31,,542.519,6.0,28.274,5.111,4.302,169.2,0.619,0.328,4920.6,3218.5,80.8,99.0,True,66.853,321.587,11.05,96.92,9079,0.151,0.3342,A
USW,Copper,Cu,Aluminum,Al,201.6,Tin-plated,2415.35,,42.53,795.53,575.7,,,104.4,14.0,12.25,,977.42,6.0,28.274,2.997,8.163,283.2,0.638,0.1794,3558.4,2313.3,92.5,94.6,True,64.945,383.649,10.09,81.06,7832,0.229,0.4902,B
USW,Copper,Cu,Aluminum,Al,135.8,Bare,920.11,,55.79,553.13,397.6,,,54.5,23.9,11.81,,284.143,5.418,23.054,6.946,3.536,175.4,0.274,0.3154,4182.3,2681.5,80.4,98.3,True,46.853,133.371,12.48,91.7,8778,0.208,0.3307,A
USW,Copper,Cu,Copper,Cu,105.2,Anodized,864.88,,32.8,229.81,214.5,,,63.6,73.1,6.05,,120.4,3.648,10.451,21.401,1.691,164.6,0.151,1.051,1563.4,1008.3,48.1,98.7,False,37.963,54.945,23.54,84.38,7465,0.436,0.6851,B
USW,Copper,Cu,Aluminum,Al,218.1,Bare,1935.56,,37.89,1113.7,225.9,,,42.1,76.1,10.69,,296.138,5.282,21.913,10.507,2.963,157.9,0.242,0.2388,3874.7,2507.8,70.3,89.0,True,104.196,111.657,16.86,92.13,7207,0.276,0.4566,B
USW,Nickel,Ni,Aluminum,Al,123.7,Nickel-plated,652.9,,40.7,316.26,470.9,,,81.2,72.3,20.1,,212.999,5.167,20.969,8.637,2.534,210.0,0.308,0.2982,4260.7,2762.2,72.0,95.5,True,15.738,117.795,13.68,94.32,9538,0.296,0.3173,A
USW,Copper,Cu,Aluminum,Al,72.0,Tin-plated,1982.17,,53.7,522.36,258.9,,,103.7,28.9,5.32,,392.589,6.0,28.274,4.611,6.192,246.3,0.411,0.188,3724.8,2423.1,89.4,84.8,True,98.212,227.501,15.8,84.3,7616,0.167,0.4648,B
USW,Nickel,Ni,Copper,Cu,53.1,Bare,1634.85,,34.87,1113.19,330.5,,,8.1,50.7,21.67,,356.826,6.0,28.274,5.595,3.369,166.0,0.496,0.2869,5706.9,3699.3,88.3,108.1,True,51.376,251.97,10.58,98.77,8917,0.198,0.3046,A
USW,Aluminum,Al,Aluminum,Al,193.1,Oxide,786.85,,39.54,893.61,227.2,,,116.6,36.2,7.22,,122.686,4.039,12.815,15.628,2.53,222.2,0.175,0.4576,2038.2,1346.9,68.1,84.2,False,123.771,56.67,18.77,82.61,8508,0.362,0.5316,B
USW,Copper,Cu,Aluminum,Al,160.0,Tin-plated,1205.02,,39.42,667.27,315.7,,,111.1,65.4,24.35,,260.86,4.888,18.765,10.468,4.177,226.0,0.237,0.4143,2893.6,1917.9,75.9,100.0,True,27.401,107.564,16.71,83.03,6480,0.309,0.5151,B
USW,Nickel,Ni,Copper,Cu,81.6,Bare,1716.38,,30.94,525.87,408.8,,,15.8,24.6,16.38,,448.01,6.0,28.274,5.5,3.491,180.7,0.539,0.3242,5690.8,3736.3,82.5,109.4,True,32.102,278.034,10.75,100.0,8678,0.206,0.3219,A
USW,Copper,Cu,Aluminum,Al,241.2,Bare,1267.09,,37.66,973.61,467.6,,,83.1,56.6,22.55,,400.46,5.654,25.108,8.138,4.05,206.2,0.288,0.3878,4210.2,2730.0,80.3,95.8,True,43.172,143.081,13.09,89.73,7141,0.28,0.4511,B
USW,Nickel,Ni,Copper,Cu,100.5,Nickel-plated,869.95,,50.48,168.89,354.0,,,60.4,78.1,20.67,,230.062,4.906,18.905,12.522,2.367,179.6,0.259,0.3825,3569.3,2330.0,61.6,107.8,False,8.171,108.584,14.63,89.57,8334,0.308,0.4354,B
USW,Copper,Cu,Aluminum,Al,97.1,Bare,2349.79,,48.17,234.16,392.8,,,66.0,21.8,20.38,,677.74,6.0,28.274,4.647,5.939,224.2,0.509,0.4845,3962.5,2569.8,87.6,100.2,True,11.488,294.535,11.27,84.87,7100,0.175,0.4198,B
USW,Copper,Cu,Aluminum,Al,196.1,Nickel-plated,2191.63,,57.02,576.02,478.5,,,13.9,34.5,11.41,,821.549,6.0,28.274,4.69,5.876,179.5,0.556,0.2482,3988.1,2573.9,88.0,97.1,True,50.501,326.962,12.45,90.42,8835,0.164,0.4588,A
USW,Aluminum,Al,Aluminum,Al,197.3,Carbon-coated,781.28,,57.56,982.56,222.8,,,61.8,23.2,17.57,,136.921,4.271,14.323,10.531,1.678,169.0,0.185,0.4701,2530.7,1631.3,78.4,83.6,True,55.928,62.571,13.51,89.91,8314,0.245,0.4051,B
USW,Copper,Cu,Aluminum,Al,203.4,Nickel-plated,1388.84,,52.42,615.55,167.2,,,64.5,51.6,17.76,,175.976,4.205,13.889,9.996,3.082,170.4,0.18,0.3968,2445.5,1555.4,66.4,95.1,True,34.664,68.594,14.96,87.68,7357,0.239,0.4544,B
USW,Copper,Cu,Aluminum,Al,214.6,Anodized,988.41,,18.0,1027.75,423.5,,,98.0,34.0,11.59,,237.216,4.955,19.282,11.341,3.743,208.9,0.211,0.5489,3004.0,1930.0,73.2,96.2,True,88.695,90.192,22.16,84.24,5561,0.293,0.4695,B
USW,Copper,Cu,Aluminum,Al,48.6,Bare,1001.58,,42.86,291.19,248.9,,,-0.3,61.6,11.79,,175.73,4.759,17.785,10.535,2.469,113.5,0.229,0.5167,3298.9,2160.1,72.0,99.9,True,24.708,102.623,14.65,91.8,7864,0.264,0.4655,A
USW,Copper,Cu,Aluminum,Al,31.3,Bare,2463.53,,21.46,660.15,118.6,,,66.9,36.8,24.27,,171.234,5.103,20.456,8.497,3.351,182.3,0.24,0.469,3678.3,2385.4,74.1,89.9,True,27.204,109.716,11.67,92.07,7456,0.219,0.3525,A
USW,Aluminum,Al,Aluminum,Al,212.8,Bare,2340.62,,32.59,379.31,362.9,,,110.1,62.4,24.49,,550.129,6.0,28.274,6.301,4.337,256.5,0.425,0.522,4745.0,3085.9,90.2,88.3,True,15.49,205.647,12.5,91.75,8597,0.204,0.3932,A
USW,Copper,Cu,Aluminum,Al,68.2,Bare,2252.32,,44.66,1050.26,436.6,,,64.4,26.0,5.89,,702.946,6.0,28.274,5.884,8.324,250.1,0.681,0.1831,3374.7,2184.6,78.3,101.9,True,178.229,413.228,13.85,81.83,7320,0.296,0.6071,B
USW,Nickel,Ni,Aluminum,Al,32.7,Carbon-coated,1166.23,,19.19,607.04,168.6,,,15.8,38.7,16.96,,112.729,4.88,18.702,8.698,1.936,139.3,0.277,0.4452,3835.1,2517.1,79.0,99.2,True,35.789,101.78,10.61,98.81,9123,0.218,0.3342,A
USW,Copper,Cu,Aluminum,Al,93.3,Carbon-coated,957.35,,36.14,1089.5,361.7,,,35.4,73.0,8.13,,231.114,5.379,22.727,10.039,2.833,154.1,0.261,0.1772,4158.0,2680.3,76.0,93.9,True,134.023,124.219,14.98,95.88,8325,0.211,0.4521,A
USW,Aluminum,Al,Aluminum,Al,218.9,Bare,1184.63,,43.07,197.25,238.7,,,109.4,12.2,9.27,,199.632,4.414,15.302,10.375,2.957,220.7,0.21,0.5209,2725.3,1753.6,77.8,86.3,True,21.276,77.392,10.44,86.39,7984,0.317,0.4033,B
USW,Copper,Cu,Aluminum,Al,142.6,Nickel-plated,2271.79,,37.25,796.27,194.4,,,32.6,33.8,24.96,,297.476,5.554,24.229,6.907,2.691,153.5,0.274,0.2784,4823.6,3103.8,79.6,89.6,True,31.904,133.636,8.8,94.41,8704,0.174,0.3389,A
USW,Copper,Cu,Aluminum,Al,78.2,Bare,755.54,,37.33,379.98,272.7,,,104.7,30.1,20.2,,138.866,4.334,14.754,10.229,3.515,210.6,0.18,0.4801,2446.1,1573.7,77.2,85.1,True,18.809,68.882,12.86,83.0,7298,0.232,0.4656,B
USW,Nickel,Ni,Copper,Cu,86.2,Nickel-plated,931.02,,54.34,961.35,284.9,,,55.1,37.2,24.95,,203.824,5.412,23.006,4.963,2.183,179.4,0.29,0.2573,5352.1,3482.5,89.8,105.3,True,38.537,127.283,4.16,100.0,10432,0.123,0.2845,A
USW,Nickel,Ni,Copper,Cu,39.1,Tin-plated,1631.44,,48.03,429.53,426.4,,,7.8,49.2,7.63,,510.267,6.0,28.274,4.331,4.621,200.5,0.709,0.2855,5060.9,3265.3,81.4,123.5,True,56.28,381.407,7.29,97.85,9700,0.177,0.3355,A
USW,Copper,Cu,Aluminum,Al,104.2,Carbon-coated,2487.21,,22.85,560.36,239.3,,,34.1,45.1,14.12,,353.248,5.941,27.719,3.632,3.944,166.4,0.346,0.469,5201.0,3369.6,93.7,91.8,True,39.697,183.064,10.33,96.43,8126,0.148,0.3552,A
USW,Aluminum,Al,Aluminum,Al,157.9,Bare,1123.7,,34.23,469.96,523.2,,,-7.9,65.9,15.21,,386.178,6.0,28.274,7.61,2.457,134.2,0.398,0.4658,5713.7,3683.9,83.1,84.6,True,30.906,189.718,7.5,100.0,10057,0.211,0.3316,A
USW,Nickel,Ni,Copper,Cu,240.4,Nickel-plated,1514.07,,32.83,543.94,371.1,,,28.2,41.9,9.79,,364.696,5.628,24.875,10.833,1.98,158.0,0.324,0.2707,4857.5,3140.3,72.7,104.0,True,55.549,148.024,9.9,98.37,9328,0.282,0.3724,A
USW,Copper,Cu,Copper,Cu,86.4,Nickel-plated,1958.87,,32.45,395.53,376.7,,,101.3,71.5,13.81,,477.404,6.0,28.274,4.009,4.717,235.5,0.364,0.1995,5795.6,3752.1,88.6,106.9,True,28.632,220.796,11.85,92.57,9343,0.187,0.3661,A
USW,StainlessSteel,SS304,Nickel,Ni,224.1,Bare,1635.06,,42.4,185.24,129.9,,,-1.3,56.1,11.83,,149.156,4.505,15.941,10.986,1.397,127.8,0.29,0.4991,3206.0,2094.3,73.8,119.6,True,15.661,82.573,10.38,97.44,8256,0.266,0.3662,A
USW,Nickel,Ni,Aluminum,Al,32.4,Nickel-plated,1995.01,,44.24,1029.51,292.5,,,11.7,69.0,11.02,,415.787,6.0,28.274,6.379,4.925,225.6,0.809,0.2627,4632.5,3016.7,82.3,103.1,True,93.38,375.877,14.17,96.16,7802,0.24,0.4473,A
USW,Copper,Cu,Aluminum,Al,37.3,Carbon-coated,1095.96,,27.02,596.05,354.6,,,43.5,71.8,8.79,,239.685,5.67,25.247,8.285,3.419,170.4,0.312,0.2329,4498.9,2929.4,78.8,109.3,True,67.842,159.211,14.74,93.75,7567,0.221,0.4307,A
USW,Copper,Cu,Aluminum,Al,34.9,Nickel-plated,2375.33,,20.41,1129.67,191.5,,,73.8,56.6,18.72,,263.88,6.0,28.274,6.782,4.436,204.8,0.338,0.1426,4619.1,3008.1,81.3,96.7,True,60.353,177.091,12.66,90.84,6949,0.225,0.3941,A
USW,Aluminum,Al,Aluminum,Al,171.3,Oxide,2142.19,,35.35,829.39,315.5,,,101.5,73.8,16.9,,448.052,6.0,28.274,7.698,4.541,251.7,0.447,0.5034,4469.9,2921.4,90.0,85.1,True,49.075,219.083,14.88,87.83,6942,0.213,0.4348,B
USW,Nickel,Ni,Copper,Cu,40.3,Nickel-plated,1429.42,,28.71,1003.87,448.2,,,77.9,66.6,8.31,,401.155,6.0,28.274,6.858,4.966,248.3,0.572,0.2004,4488.4,2929.6,76.2,113.3,True,120.8,298.414,12.84,91.58,8392,0.228,0.3852,A
USW,Nickel,Ni,Aluminum,Al,118.0,Tin-plated,2588.51,,29.52,173.0,435.4,,,55.5,43.7,10.61,,710.738,6.0,28.274,5.221,5.255,278.1,0.86,0.2777,4580.4,3001.9,89.8,103.4,True,16.301,402.145,5.53,94.46,8241,0.189,0.4453,A
USW,Copper,Cu,Aluminum,Al,42.9,Tin-plated,2129.99,,49.42,722.32,300.7,,,97.7,58.6,15.78,,474.794,6.0,28.274,5.636,7.12,259.0,0.528,0.2861,3397.5,2191.3,85.4,92.1,True,45.769,308.123,17.9,82.33,7851,0.239,0.5,B
USW,Copper,Cu,Aluminum,Al,43.5,Bare,1755.76,,58.3,1091.13,107.4,,,40.8,23.1,20.02,,149.092,5.052,20.044,10.954,2.832,153.1,0.22,0.4047,3553.6,2325.1,77.5,94.2,True,54.493,96.535,12.95,93.12,7143,0.256,0.3839,A
USW,Nickel,Ni,Copper,Cu,142.0,Nickel-plated,1733.3,,39.14,317.73,160.0,,,65.6,63.7,18.13,,189.726,4.589,16.54,7.327,1.905,178.7,0.222,0.3318,3501.2,2292.2,85.8,112.7,True,17.524,85.832,11.34,96.24,9413,0.197,0.2517,A
USW,Nickel,Ni,Copper,Cu,200.0,Bare,2075.08,,56.49,710.59,511.2,,,115.6,63.9,5.9,,827.919,6.0,28.274,2.338,5.983,305.2,0.69,0.252,4308.0,2819.4,96.2,115.8,True,120.455,369.968,11.9,87.41,9020,0.154,0.3671,B
USW,Copper,Cu,Aluminum,Al,36.6,Tin-plated,1973.93,,44.92,1171.1,143.5,,,42.7,30.4,16.42,,202.944,5.384,22.768,5.438,3.209,164.0,0.277,0.21,4445.0,2906.3,81.7,93.9,True,71.328,135.189,11.75,96.52,9589,0.156,0.3375,A
USW,StainlessSteel,SS304,Nickel,Ni,162.3,Bare,2150.17,,42.47,589.47,113.4,,,29.3,79.3,9.93,,171.309,5.251,21.655,8.593,2.054,181.1,0.412,0.335,4968.3,3219.5,74.6,122.3,True,59.376,130.403,11.25,99.87,9864,0.224,0.3442,A
USW,Copper,Cu,Aluminum,Al,126.6,Bare,1814.52,,22.31,1199.31,216.0,,,70.2,67.4,9.43,,231.478,5.056,20.076,11.593,3.7,186.1,0.243,0.2416,3154.5,2048.0,72.7,101.9,True,127.21,111.72,13.55,87.71,7310,0.26,0.5108,B
USW,Nickel,Ni,Copper,Cu,208.6,Tin-plated,1987.48,,51.99,229.11,462.3,,,26.1,65.0,20.44,,694.226,6.0,28.274,6.147,3.257,183.0,0.489,0.3937,5696.2,3717.0,85.5,113.5,True,11.21,248.116,10.71,100.0,8678,0.24,0.2979,A
USW,Aluminum,Al,Aluminum,Al,169.5,Anodized,1043.59,,20.13,1077.18,363.9,,,101.8,10.4,9.69,,219.653,4.776,17.918,9.534,2.419,221.4,0.261,0.5316,3460.9,2273.7,71.9,89.8,True,111.133,107.938,13.5,90.78,9643,0.221,0.4637,A
USW,Nickel,Ni,Copper,Cu,173.1,Bare,2442.02,,44.62,1096.32,427.0,,,109.7,17.2,20.22,,745.125,6.0,28.274,3.747,5.525,295.9,0.669,0.2885,4518.6,2958.4,86.0,115.2,True,54.218,356.948,6.18,89.68,8164,0.233,0.3371,B
USW,Copper,Cu,Aluminum,Al,55.2,Bare,912.15,,43.39,194.66,539.9,,,112.1,64.2,16.58,,348.534,6.0,28.274,3.947,5.061,243.0,0.337,0.4124,4571.8,2948.2,84.7,96.2,True,11.74,176.789,13.16,87.25,7348,0.227,0.3696,B
USW,Aluminum,Al,Aluminum,Al,227.6,Anodized,918.67,,21.76,323.88,572.9,,,60.1,46.2,5.38,,309.252,5.545,24.153,12.92,2.297,186.2,0.3,0.7314,4252.7,2762.4,68.9,76.7,False,60.231,131.307,13.86,95.51,8154,0.291,0.4839,A
USW,Copper,Cu,Copper,Cu,215.3,Bare,1921.03,,15.87,304.67,353.8,,,90.2,68.3,23.88,,377.104,4.922,19.026,10.43,2.718,201.1,0.215,0.562,4167.6,2712.8,78.3,99.9,True,12.76,104.829,14.47,91.86,8486,0.27,0.4269,A
USW,Copper,Cu,Aluminum,Al,132.7,Bare,1679.67,,34.03,771.95,156.2,,,63.4,54.9,5.58,,172.008,4.578,16.459,12.142,2.961,172.3,0.199,0.2557,2767.6,1830.3,72.2,94.5,False,138.33,81.495,14.95,89.03,7416,0.251,0.4943,B
USW,Nickel,Ni,Aluminum,Al,133.9,Bare,666.19,,21.01,167.58,412.5,,,101.6,22.0,4.33,,160.291,5.086,20.316,10.707,2.832,224.9,0.276,0.3704,3828.6,2483.3,75.3,101.7,True,38.732,100.876,13.02,91.1,8369,0.267,0.5,A
USW,Copper,Cu,Copper,Cu,122.7,Tin-plated,1161.22,,24.83,993.22,290.7,,,94.6,79.6,22.53,,204.118,4.734,17.602,11.348,2.423,202.2,0.193,0.3408,3898.0,2517.9,70.5,101.7,True,44.085,88.108,13.6,88.52,8937,0.269,0.4384,B
USW,Copper,Cu,Copper,Cu,210.7,Nickel-plated,957.29,,48.11,460.0,431.0,,,33.4,46.5,4.12,,302.792,5.096,20.397,12.203,2.026,144.0,0.212,0.1094,4415.0,2881.7,71.4,107.6,False,111.561,102.692,11.95,96.35,9725,0.296,0.4123,A
USW,Copper,Cu,Aluminum,Al,119.7,Bare,2452.07,,58.06,631.46,224.3,,,75.5,36.2,5.89,,434.105,6.0,28.274,2.679,4.323,215.0,0.391,0.2605,5212.8,3396.6,88.1,95.3,True,107.199,214.037,8.44,92.49,8158,0.104,0.3053,A
USW,Nickel,Ni,Aluminum,Al,209.6,Tin-plated,1353.45,,49.25,150.81,559.1,,,64.1,38.4,9.25,,560.209,6.0,28.274,5.539,4.203,235.2,0.557,0.3787,5193.7,3383.3,88.6,102.4,True,16.306,246.067,6.94,97.03,8264,0.198,0.3493,A
USW,Copper,Cu,Aluminum,Al,181.7,Bare,1996.8,,34.12,676.29,139.6,,,7.3,63.5,11.45,,182.899,4.163,13.61,11.047,1.666,114.8,0.19,0.3178,2428.2,1563.1,73.8,93.2,True,59.054,75.529,12.94,88.43,8131,0.246,0.3707,B
