Experiment_ID,Heating_Rate_C_per_min,Peak_Temperature_C,Hold_Time_min,Atmosphere,Total_Cycle_Time_min,Warpage_Max_mm,Warpage_RMS_mm,Cracking,Final_Relative_Density,Final_Porosity_fraction,Average_Grain_Size_um,Success,Quality_Score
EXP_0759,2,1371.4285714285716,0,reducing_5H2_95N2,1144.4642857142858,0.7639917485158998,0.5347942239611299,True,0.8841211042470944,0.11587889575290555,1.6554675681733217,False,30.0
EXP_0760,2,1371.4285714285716,0,inert_N2,1144.4642857142858,0.11454697177585256,0.06872818306551154,False,0.9742619038697639,0.025738096130236143,1.771776282111544,True,104.27265141120738
EXP_0761,2,1371.4285714285716,15,air,1159.4642857142858,0.09348233529652664,0.05608940117791598,False,0.9401889569786444,0.05981104302135565,2.235165014366025,True,95.32588323517366
EXP_0762,2,1371.4285714285716,15,reducing_10H2_90N2,1159.4642857142858,0.4899255489347841,0.34294788425434886,False,0.8224440494818072,0.17755595051819284,1.9050347679089015,False,55.503722553260786
EXP_0763,2,1371.4285714285716,15,reducing_5H2_95N2,1159.4642857142858,1.2367816192749037,0.8657471334924326,False,0.765318494840828,0.23468150515917197,2.062001409890948,False,50.0
EXP_0764,2,1371.4285714285716,15,inert_N2,1159.4642857142858,0.7554277237196796,0.5287994066037757,False,0.8270332700901127,0.17296672990988726,1.588505980218335,False,50.0
EXP_0765,2,1371.4285714285716,30,air,1174.4642857142858,0.07735481717535601,0.04641289030521361,False,0.9767233001127686,0.023276699887231356,2.16398369187492,True,106.1322591412322
EXP_0766,2,1371.4285714285716,30,reducing_10H2_90N2,1174.4642857142858,0.06999629290086923,0.041997775740521534,False,0.9704787725889289,0.029521227411071105,2.3511909911321247,True,106.50018535495654
EXP_0767,2,1371.4285714285716,30,reducing_5H2_95N2,1174.4642857142858,0.062018969721214415,0.037211381832728645,False,0.9232711844670476,0.07672881553295241,2.392430341330527,True,96.89905151393928
EXP_0768,2,1371.4285714285716,30,inert_N2,1174.4642857142858,0.1229072634367364,0.07374435806204184,False,0.9728994971962357,0.027100502803764304,1.91383844900396,True,103.85463682816318
EXP_0769,2,1371.4285714285716,60,air,1204.4642857142858,0.14690890564080897,0.08814534338448538,False,0.9244989443391328,0.07550105566086718,2.5270731577193977,True,92.65455471795956
EXP_0770,2,1371.4285714285716,60,reducing_10H2_90N2,1204.4642857142858,0.14087860479573786,0.0845271628774427,False,0.9484252066724438,0.05157479332755621,2.536575466429391,True,92.95606976021311
EXP_0771,2,1371.4285714285716,60,reducing_5H2_95N2,1204.4642857142858,0.14322678267905525,0.08593606960743315,False,0.9481100898063838,0.05188991019361622,2.385233175845084,True,92.83866086604723
EXP_0772,2,1371.4285714285716,60,inert_N2,1204.4642857142858,0.06399214618518964,0.038395287711113786,False,0.9565674384397737,0.043432561560226346,2.356080502725075,True,106.80039269074052
EXP_0773,2,1371.4285714285716,120,air,1264.4642857142858,0.0895482570588689,0.05372895423532134,False,0.9589493203683206,0.04105067963167941,2.819710689895052,True,105.52258714705656
EXP_0774,2,1371.4285714285716,120,reducing_10H2_90N2,1264.4642857142858,0.07790163631890486,0.046740981791342916,False,0.9239409420128589,0.07605905798714108,1.9993961892952739,True,96.10491818405475
EXP_0775,2,1371.4285714285716,120,reducing_5H2_95N2,1264.4642857142858,0.07503187182593536,0.04501912309556121,False,0.9398217252345028,0.0601782747654972,2.130326970422676,True,96.24840640870323
EXP_0776,2,1371.4285714285716,120,inert_N2,1264.4642857142858,0.07226682607775219,0.04336009564665131,False,0.9560628035508716,0.04393719644912841,2.495682202392822,True,106.38665869611239
EXP_0777,2,1371.4285714285716,240,air,1384.4642857142858,0.1022716957697797,0.061363017461867814,False,0.9526196975607651,0.047380302439234856,3.1667323758708337,True,104.88641521151102
EXP_0778,2,1371.4285714285716,240,reducing_10H2_90N2,1384.4642857142858,0.13699638092638586,0.0821978285558315,False,0.9794930763213082,0.02050692367869178,3.1281637764440857,True,103.1501809536807
EXP_0779,2,1371.4285714285716,240,reducing_5H2_95N2,1384.4642857142858,0.14336643005548352,0.08601985803329011,False,0.925617022173969,0.07438297782603098,3.0558717651003797,True,92.83167849722582
EXP_0780,2,1371.4285714285716,240,inert_N2,1384.4642857142858,0.02792106981776237,0.01675264189065742,False,0.9362430018607772,0.06375699813922275,2.9027802179343856,True,98.60394650911188
EXP_0781,2,1371.4285714285716,480,air,1624.4642857142858,0.14047807786407054,0.08428684671844232,False,0.9497962825423282,0.050203717457671826,3.1122354072897416,True,92.97609610679648
EXP_0782,2,1371.4285714285716,480,reducing_10H2_90N2,1624.4642857142858,0.1305245308433407,0.07831471850600442,False,0.9667934544774058,0.033206545522594166,2.8238056994620315,True,103.47377345783296
EXP_0783,2,1371.4285714285716,480,reducing_5H2_95N2,1624.4642857142858,0.06456184766026116,0.03873710859615669,False,0.9679925158649256,0.03200748413507437,3.8164654540399163,True,106.77190761698694
EXP_0784,2,1371.4285714285716,480,inert_N2,1624.4642857142858,0.311315180552216,0.2179206263865512,False,0.7987593433015645,0.2012406566984355,3.06537568017881,False,64.4342409723892
EXP_0785,2,1385.7142857142858,0,air,1156.607142857143,0.10532648933579651,0.0631958936014779,False,0.9206655281435199,0.07933447185648013,1.6837758305404658,True,94.73367553321017
EXP_0786,2,1385.7142857142858,0,reducing_10H2_90N2,1156.607142857143,0.02143424005544274,0.012860544033265644,False,0.9477711257047772,0.05222887429522283,1.8673497777168124,True,98.92828799722787
EXP_0787,2,1385.7142857142858,0,reducing_5H2_95N2,1156.607142857143,0.0711123226919151,0.04266739361514906,False,0.974987092233254,0.02501290776674603,1.8262444422313149,True,106.44438386540425
EXP_0788,2,1385.7142857142858,0,inert_N2,1156.607142857143,1.9126538827701778,1.3388577179391243,False,0.8689912107769494,0.1310087892230506,2.068464587210165,False,70.0
EXP_0789,2,1385.7142857142858,15,air,1171.607142857143,0.9357961287005492,0.6550572900903844,False,0.8873551547042573,0.1126448452957427,2.4964595208916247,False,70.0
EXP_0790,2,1385.7142857142858,15,reducing_10H2_90N2,1171.607142857143,0.2958826177284249,0.20711783240989742,False,0.832013763760506,0.16798623623949405,2.3287858431903246,False,65.20586911357876
EXP_0791,2,1385.7142857142858,15,reducing_5H2_95N2,1171.607142857143,0.01459695272402624,0.008758171634415744,False,0.9421618933351673,0.05783810666483269,2.5955080821567704,True,99.27015236379869
EXP_0792,2,1385.7142857142858,15,inert_N2,1171.607142857143,0.015395392514834207,0.009237235508900524,False,0.9403256438201928,0.05967435617980721,1.8536672802746885,True,99.23023037425828
EXP_0793,2,1385.7142857142858,30,air,1186.607142857143,0.018641569910126166,0.011184941946075699,False,0.9680821571748232,0.031917842825176845,1.9604216510035612,True,109.0679215044937
EXP_0794,2,1385.7142857142858,30,reducing_10H2_90N2,1186.607142857143,0.1023343510133806,0.06140061060802836,False,0.958465799313822,0.04153420068617797,2.193284418273147,True,104.88328244933098
EXP_0795,2,1385.7142857142858,30,reducing_5H2_95N2,1186.607142857143,0.11705151309840961,0.07023090785904576,False,0.9672187942372411,0.03278120576275889,2.0637043681325293,True,104.14742434507951
EXP_0796,2,1385.7142857142858,30,inert_N2,1186.607142857143,0.055723001290479246,0.03343380077428754,False,0.9355941334227709,0.06440586657722913,1.9419416149338093,True,97.21384993547603
EXP_0797,2,1385.7142857142858,60,air,1216.607142857143,0.12826380345626662,0.07695828207375997,False,0.963715076613157,0.03628492338684297,2.2827793887218606,True,103.58680982718667
EXP_0798,2,1385.7142857142858,60,reducing_10H2_90N2,1216.607142857143,0.43126857794141804,0.3018880045589926,False,0.7574445291305005,0.24255547086949947,2.2433178534550193,False,58.43657110292909
EXP_0799,2,1385.7142857142858,60,reducing_5H2_95N2,1216.607142857143,0.13926536793282002,0.08355922075969201,False,0.9408965120735607,0.05910348792643927,2.062930504587071,True,93.036731603359
EXP_0800,2,1385.7142857142858,60,inert_N2,1216.607142857143,0.017356085811009215,0.010413651486605528,False,0.9376507062886006,0.06234929371139941,2.151774893065297,True,99.13219570944953
EXP_0801,2,1385.7142857142858,120,air,1276.607142857143,1.7861085570059574,1.25027598990417,True,0.7737627673188284,0.22623723268117157,3.039960326372382,False,10.0
EXP_0802,2,1385.7142857142858,120,reducing_10H2_90N2,1276.607142857143,0.04800529318213719,0.028803175909282313,False,0.9647118801174244,0.03528811988257563,2.32631368411821,True,107.59973534089315
EXP_0803,2,1385.7142857142858,120,reducing_5H2_95N2,1276.607142857143,0.02505752368734883,0.015034514212409297,False,0.9282486222140042,0.07175137778599583,2.8982782075467024,True,98.74712381563256
EXP_0804,2,1385.7142857142858,120,inert_N2,1276.607142857143,0.5668157100307178,0.3967709970215025,False,0.8591357187095745,0.1408642812904255,2.666905026190173,False,71.65921449846411
EXP_0805,2,1385.7142857142858,240,air,1396.607142857143,0.028999878078432795,0.017399926847059675,False,0.933887693984012,0.06611230601598805,3.6238186952110096,True,98.55000609607836
EXP_0806,2,1385.7142857142858,240,reducing_10H2_90N2,1396.607142857143,0.10594111274725955,0.06356466764835572,False,0.947927070938539,0.05207292906146099,3.163690529454722,True,94.70294436263703
EXP_0807,2,1385.7142857142858,240,reducing_5H2_95N2,1396.607142857143,0.05812672283730804,0.034876033702384825,False,0.9758908583778925,0.024109141622107533,3.9581202631529284,True,107.0936638581346
EXP_0808,2,1385.7142857142858,240,inert_N2,1396.607142857143,0.07967545302640078,0.04780527181584047,False,0.9285971093517884,0.07140289064821159,3.966778713833184,True,96.01622734867996
EXP_0809,2,1385.7142857142858,480,air,1636.607142857143,1.4782271890174472,1.034759032312213,False,0.8331518741243777,0.16684812587562226,4.347818894864829,False,50.0
EXP_0810,2,1385.7142857142858,480,reducing_10H2_90N2,1636.607142857143,0.12816393107449925,0.07689835864469954,False,0.9527488857638551,0.04725111423614492,3.2876421259096844,True,103.59180344627504
EXP_0811,2,1385.7142857142858,480,reducing_5H2_95N2,1636.607142857143,0.9432968428938524,0.6603077900256966,False,0.8200978637721357,0.17990213622786433,4.43272653046973,False,50.0
EXP_0812,2,1385.7142857142858,480,inert_N2,1636.607142857143,0.11760595228799434,0.0705635713727966,False,0.9612231110187255,0.038776888981274515,4.09569504943071,True,104.11970238560028
EXP_0813,2,1400.0,0,air,1168.75,0.05809779712190798,0.03485867827314479,False,0.9221597464846342,0.07784025351536583,2.0829153103076847,True,97.0951101439046
EXP_0814,2,1400.0,0,reducing_10H2_90N2,1168.75,0.013388526564135483,0.00803311593848129,False,0.9239423663940923,0.07605763360590767,2.4315268857481116,True,99.33057367179323
EXP_0815,2,1400.0,0,reducing_5H2_95N2,1168.75,0.13491897692811008,0.08095138615686605,False,0.9761552234526254,0.023844776547374602,2.037448066355952,True,103.2540511535945
EXP_0816,2,1400.0,0,inert_N2,1168.75,1.1821654326589979,0.8275158028612984,False,0.7728681483291485,0.22713185167085148,1.9462772130138062,False,50.0
EXP_0817,2,1400.0,15,air,1183.75,0.07518323509280941,0.045109941055685644,False,0.940652278952498,0.05934772104750197,2.6192106451276578,True,96.24083824535953
EXP_0818,2,1400.0,15,reducing_10H2_90N2,1183.75,0.09532248435935615,0.05719349061561369,False,0.9307375654448447,0.06926243455515535,2.1309152996742218,True,95.23387578203219
EXP_0819,2,1400.0,15,reducing_5H2_95N2,1183.75,1.5071303301065113,1.054991231074558,False,0.8120747857622246,0.18792521423777542,2.463863902870974,False,50.0
EXP_0820,2,1400.0,15,inert_N2,1183.75,0.06821493123612148,0.040928958741672884,False,0.9201370048476609,0.07986299515233908,2.9173856235799067,True,96.58925343819392
EXP_0821,2,1400.0,30,air,1198.75,0.12084842131253888,0.07250905278752333,False,0.9514392944520514,0.04856070554794856,2.7072920345151936,True,103.95757893437306
EXP_0822,2,1400.0,30,reducing_10H2_90N2,1198.75,0.0696280665721146,0.04177683994326876,False,0.9704067380189035,0.029593261981096464,2.2639533881761396,True,106.51859667139428
EXP_0823,2,1400.0,30,reducing_5H2_95N2,1198.75,0.13157347169473813,0.07894408301684287,False,0.9208774480170945,0.07912255198290552,2.3389179919137644,True,93.4213264152631
EXP_0824,2,1400.0,30,inert_N2,1198.75,0.05953858454822806,0.03572315072893684,False,0.9218044122349283,0.07819558776507174,3.108164917182327,True,97.0230707725886
EXP_0825,2,1400.0,60,air,1228.75,0.02066457627175375,0.012398745763052249,False,0.9784234872028588,0.021576512797141234,2.537803363017671,True,108.96677118641232
EXP_0826,2,1400.0,60,reducing_10H2_90N2,1228.75,0.03122139831918886,0.018732838991513314,False,0.9786291253897549,0.021370874610245116,3.094454880223259,True,108.43893008404056
EXP_0827,2,1400.0,60,reducing_5H2_95N2,1228.75,0.130752186358687,0.07845131181521219,False,0.9299752285470299,0.07002477145297015,3.2360070131805068,True,93.46239068206565
EXP_0828,2,1400.0,60,inert_N2,1228.75,0.1477130593122225,0.0886278355873335,False,0.9592011264615182,0.04079887353848177,2.507531321420694,True,102.61434703438887
EXP_0829,2,1400.0,120,air,1288.75,1.550116665856338,1.0850816660994365,True,0.8458743031329643,0.1541256968670357,2.6773945049373538,False,10.0
EXP_0830,2,1400.0,120,reducing_10H2_90N2,1288.75,0.09886483044620974,0.059318898267725836,False,0.9257633539871851,0.07423664601281488,3.5170002831835756,True,95.05675847768951
EXP_0831,2,1400.0,120,reducing_5H2_95N2,1288.75,0.41069004596369807,0.28748303217458865,True,0.7850345908138624,0.2149654091861376,3.437623980539521,False,19.465497701815096
EXP_0832,2,1400.0,120,inert_N2,1288.75,0.540445392188472,0.3783117745319304,True,0.8731808022995936,0.1268191977004064,3.2490430643561248,False,32.9777303905764
EXP_0833,2,1400.0,240,air,1408.75,0.14845253446673873,0.08907152068004323,False,0.9703573544333487,0.029642645566651304,4.151350187863595,True,102.57737327666307
EXP_0834,2,1400.0,240,reducing_10H2_90N2,1408.75,1.4565628941802393,1.0195940259261675,False,0.7879835119082186,0.21201648809178142,4.622889614036043,False,50.0
EXP_0835,2,1400.0,240,reducing_5H2_95N2,1408.75,0.4966907633418292,0.34768353433928045,False,0.7537522807511596,0.24624771924884037,3.7159140349426205,False,55.165461832908534
EXP_0836,2,1400.0,240,inert_N2,1408.75,0.07476924474553297,0.04486154684731978,False,0.9632797619895903,0.03672023801040969,3.428326069184967,True,106.26153776272335
EXP_0837,2,1400.0,480,air,1648.75,1.906417971867497,1.3344925803072478,False,0.8963886615322503,0.10361133846774973,3.7367133023524524,False,70.0
EXP_0838,2,1400.0,480,reducing_10H2_90N2,1648.75,1.8829475220693954,1.3180632654485767,False,0.7676011238111893,0.23239887618881072,5.29526626610783,False,50.0
EXP_0839,2,1400.0,480,reducing_5H2_95N2,1648.75,1.224136678966836,0.8568956752767851,False,0.8346278359795141,0.16537216402048593,4.068995518792803,False,50.0
EXP_0840,2,1400.0,480,inert_N2,1648.75,1.1004743016959135,0.7703320111871395,False,0.7862484937210766,0.21375150627892336,5.155048230089457,False,50.0
EXP_0841,3,1200.0,0,air,665.8333333333334,0.06146103178778188,0.03687661907266913,False,0.9399776324971159,0.060022367502884144,0.5,True,96.9269484106109
EXP_0842,3,1200.0,0,reducing_10H2_90N2,665.8333333333334,1.4657771390574361,1.0260439973402051,False,0.7843170105953028,0.2156829894046972,0.5,False,50.0
EXP_0843,3,1200.0,0,reducing_5H2_95N2,665.8333333333334,0.7254582372719918,0.5078207660903942,False,0.7577711035588827,0.24222889644111734,0.5,False,50.0
EXP_0844,3,1200.0,0,inert_N2,665.8333333333334,0.11090286918266974,0.06654172150960184,False,0.9292884555831429,0.07071154441685712,0.5,True,94.45485654086652
EXP_0845,3,1200.0,15,air,680.8333333333334,0.0656523596334164,0.039391415780049836,False,0.9389240946413917,0.061075905358608296,0.5,True,96.71738201832918
EXP_0846,3,1200.0,15,reducing_10H2_90N2,680.8333333333334,0.08681600162511934,0.0520896009750716,False,0.9779969729199977,0.022003027080002346,0.5,True,105.65919991874404
EXP_0847,3,1200.0,15,reducing_5H2_95N2,680.8333333333334,0.11283908168570238,0.06770344901142142,False,0.9471598354516032,0.052840164548396795,0.5,True,94.35804591571488
EXP_0848,3,1200.0,15,inert_N2,680.8333333333334,0.05184803337305671,0.031108820023834027,False,0.9242481739501425,0.07575182604985753,0.5,True,97.40759833134716
EXP_0849,3,1200.0,30,air,695.8333333333334,0.0259028993327965,0.015541739599677898,False,0.9699405164037632,0.03005948359623678,0.5,True,108.70485503336018
EXP_0850,3,1200.0,30,reducing_10H2_90N2,695.8333333333334,0.06452925703717681,0.038717554222306085,False,0.9667031678568209,0.033296832143179134,0.5,True,106.77353714814116
EXP_0851,3,1200.0,30,reducing_5H2_95N2,695.8333333333334,1.7011908403548632,1.1908335882484042,False,0.8835435721931835,0.11645642780681653,0.5,False,70.0
EXP_0852,3,1200.0,30,inert_N2,695.8333333333334,0.09490071321224966,0.056940427927349796,False,0.934647578811951,0.06535242118804896,0.5,True,95.25496433938751
EXP_0853,3,1200.0,60,air,725.8333333333334,0.5867071300494466,0.4106949910346126,False,0.8489417313452382,0.1510582686547618,0.5,False,50.66464349752766
EXP_0854,3,1200.0,60,reducing_10H2_90N2,725.8333333333334,0.01030425667432398,0.006182554004594388,False,0.9755228783263128,0.024477121673687208,0.5,True,109.4847871662838
EXP_0855,3,1200.0,60,reducing_5H2_95N2,725.8333333333334,0.06213482978962926,0.03728089787377756,False,0.9325130924595172,0.06748690754048281,0.5,True,96.89325851051854
EXP_0856,3,1200.0,60,inert_N2,725.8333333333334,0.449527053123986,0.3146689371867902,False,0.8297016171599992,0.17029838284000076,0.5,False,57.523647343800704
EXP_0857,3,1200.0,120,air,785.8333333333334,0.06557974133958243,0.039347844803749456,False,0.9506739709051676,0.04932602909483241,0.5,True,106.72101293302087
EXP_0858,3,1200.0,120,reducing_10H2_90N2,785.8333333333334,0.05183177274510045,0.03109906364706027,False,0.9636837474394476,0.036316252560552376,0.5,True,107.40841136274497
EXP_0859,3,1200.0,120,reducing_5H2_95N2,785.8333333333334,0.03775415208519119,0.022652491251114713,False,0.9726076283470987,0.027392371652901315,0.5038253618320044,True,108.11229239574044
EXP_0860,3,1200.0,120,inert_N2,785.8333333333334,1.6277507585568864,1.1394255309898205,True,0.8178101631244977,0.18218983687550228,0.5,False,10.0
EXP_0861,3,1200.0,240,air,905.8333333333335,0.76762958515215,0.5373407096065049,False,0.9004476368859982,0.09955236311400184,0.5526398358250264,False,70.0
EXP_0862,3,1200.0,240,reducing_10H2_90N2,905.8333333333335,1.5102390684919031,1.0571673479443322,False,0.7974022314254932,0.20259776857450684,0.5581777330652478,False,50.0
EXP_0863,3,1200.0,240,reducing_5H2_95N2,905.8333333333335,0.9895529961069289,0.6926870972748502,True,0.9059035934220266,0.09409640657797336,0.503652090836386,False,30.0
EXP_0864,3,1200.0,240,inert_N2,905.8333333333335,1.3545395343983375,0.9481776740788362,True,0.8615739161271923,0.13842608387280775,0.5813437845870593,False,30.0
EXP_0865,3,1200.0,480,air,1145.8333333333335,0.24617914568595128,0.17232540198016588,False,0.850688121638488,0.14931187836151205,0.501315956266834,False,87.69104271570244
EXP_0866,3,1200.0,480,reducing_10H2_90N2,1145.8333333333335,0.3272392755002619,0.2290674928501833,True,0.8451354845250653,0.15486451547493474,0.6215907707887275,False,23.638036224986905
EXP_0867,3,1200.0,480,reducing_5H2_95N2,1145.8333333333335,0.3888571363480605,0.2721999954436423,True,0.7616836529265454,0.23831634707345462,0.6957640211374059,False,20.557143182596974
EXP_0868,3,1200.0,480,inert_N2,1145.8333333333335,0.8906755522671501,0.6234728865870051,True,0.7917595265238233,0.2082404734761767,0.5829405279761175,False,10.0
EXP_0869,3,1214.2857142857142,0,air,673.9285714285713,0.025612038326727767,0.01536722299603666,False,0.923539859082114,0.076460140917886,0.5,True,98.7193980836636
EXP_0870,3,1214.2857142857142,0,reducing_10H2_90N2,673.9285714285713,0.01930580039665057,0.011583480237990343,False,0.9531800326100286,0.046819967389971406,0.5,True,109.03470998016748
EXP_0871,3,1214.2857142857142,0,reducing_5H2_95N2,673.9285714285713,0.9544390182816096,0.6681073127971267,False,0.7920077959319993,0.20799220406800067,0.5,False,50.0
EXP_0872,3,1214.2857142857142,0,inert_N2,673.9285714285713,0.7411517059904229,0.518806194193296,True,0.7876645911058822,0.21233540889411784,0.5,False,10.0
EXP_0873,3,1214.2857142857142,15,air,688.9285714285713,1.531953067613483,1.072367147329438,False,0.9096522286378916,0.09034777136210836,0.5,False,70.0
EXP_0874,3,1214.2857142857142,15,reducing_10H2_90N2,688.9285714285713,0.08502223382106472,0.05101334029263883,False,0.9390240992768761,0.060975900723123866,0.5,True,95.74888830894676
EXP_0875,3,1214.2857142857142,15,reducing_5H2_95N2,688.9285714285713,0.2926206487538701,0.20483445412770906,True,0.8423197029990996,0.15768029700090036,0.5,False,25.368967562306494
EXP_0876,3,1214.2857142857142,15,inert_N2,688.9285714285713,0.07108833363962878,0.04265300018377727,False,0.9564307594302833,0.04356924056971667,0.5,True,106.44558331801856
EXP_0877,3,1214.2857142857142,30,air,703.9285714285713,1.9160833174307645,1.341258322201535,True,0.8851170430086913,0.11488295699130868,0.5,False,30.0
EXP_0878,3,1214.2857142857142,30,reducing_10H2_90N2,703.9285714285713,0.795529254972944,0.5568704784810607,True,0.850913975651605,0.14908602434839502,0.5,False,30.0
EXP_0879,3,1214.2857142857142,30,reducing_5H2_95N2,703.9285714285713,0.1366903835449749,0.08201423012698493,False,0.9490069298495794,0.05099307015042065,0.5,True,93.16548082275125
EXP_0880,3,1214.2857142857142,30,inert_N2,703.9285714285713,0.010291892801243019,0.006175135680745811,False,0.9306584659356866,0.06934153406431343,0.5,True,99.48540535993784
EXP_0881,3,1214.2857142857142,60,air,733.9285714285713,0.11129733459033196,0.06677840075419918,False,0.9686716793316257,0.03132832066837432,0.5,True,104.4351332704834
EXP_0882,3,1214.2857142857142,60,reducing_10H2_90N2,733.9285714285713,0.028019046152527344,0.016811427691516407,False,0.9446990038462754,0.055300996153724635,0.5,True,98.59904769237363
EXP_0883,3,1214.2857142857142,60,reducing_5H2_95N2,733.9285714285713,0.07883277924778954,0.04729966754867373,False,0.9245006565015634,0.07549934349843657,0.5,True,96.05836103761052
EXP_0884,3,1214.2857142857142,60,inert_N2,733.9285714285713,0.018762335588652063,0.011257401353191237,False,0.9484590169799643,0.051540983020035736,0.5,True,99.0618832205674
EXP_0885,3,1214.2857142857142,120,air,793.9285714285713,1.8794670050157771,1.315626903511044,True,0.8939535628688042,0.10604643713119577,0.5253293663225319,False,30.0
EXP_0886,3,1214.2857142857142,120,reducing_10H2_90N2,793.9285714285713,0.14333168065335616,0.0859990083920137,False,0.970930853966641,0.029069146033358972,0.5716421940480222,True,102.83341596733219
EXP_0887,3,1214.2857142857142,120,reducing_5H2_95N2,793.9285714285713,1.3884397609197534,0.9719078326438273,False,0.8539383190034283,0.14606168099657169,0.5914291654637311,False,70.0
EXP_0888,3,1214.2857142857142,120,inert_N2,793.9285714285713,0.022757137055920952,0.013654282233552572,False,0.9508656374300313,0.049134362569968726,0.5,True,108.86214314720395
EXP_0889,3,1214.2857142857142,240,air,913.9285714285713,0.5571157857022286,0.38998104999156,False,0.8398910296746963,0.1601089703253037,0.6714208856808236,False,52.14421071488857
EXP_0890,3,1214.2857142857142,240,reducing_10H2_90N2,913.9285714285713,0.03284377337795327,0.019706264026771964,False,0.970034577324699,0.029965422675301,0.6782107864469981,True,108.35781133110234
EXP_0891,3,1214.2857142857142,240,reducing_5H2_95N2,913.9285714285713,1.6145848138517744,1.130209369696242,False,0.7790262383226675,0.22097376167733251,0.5,False,50.0
EXP_0892,3,1214.2857142857142,240,inert_N2,913.9285714285713,1.1131933999797488,0.779235379985824,True,0.7778684456652003,0.2221315543347997,0.5362292682156168,False,10.0
EXP_0893,3,1214.2857142857142,480,air,1153.9285714285713,1.1123965260115738,0.7786775682081016,False,0.7983830281207354,0.20161697187926464,0.6619536173926598,False,50.0
EXP_0894,3,1214.2857142857142,480,reducing_10H2_90N2,1153.9285714285713,1.3048161319738203,0.9133712923816741,False,0.8346925307566516,0.16530746924334838,0.766869839688815,False,50.0
EXP_0895,3,1214.2857142857142,480,reducing_5H2_95N2,1153.9285714285713,0.14177833637708373,0.08506700182625024,False,0.9716601883167787,0.028339811683221305,0.7725379132966855,True,102.91108318114581
EXP_0896,3,1214.2857142857142,480,inert_N2,1153.9285714285713,0.09047653779718047,0.05428592267830828,False,0.9491425515559537,0.05085744844404627,0.7215629579532576,True,95.47617311014098
EXP_0897,3,1228.5714285714287,0,air,682.0238095238095,0.038117554600341205,0.02287053276020472,False,0.9506718717060497,0.04932812829395028,0.5,True,108.09412226998295
EXP_0898,3,1228.5714285714287,0,reducing_10H2_90N2,682.0238095238095,0.1179435433960355,0.0707661260376213,False,0.9203035606745461,0.0796964393254539,0.5,True,94.10282283019822
EXP_0899,3,1228.5714285714287,0,reducing_5H2_95N2,682.0238095238095,1.6635173109835186,1.1644621176884629,False,0.9050513800832047,0.09494861991679526,0.5,False,70.0
EXP_0900,3,1228.5714285714287,0,inert_N2,682.0238095238095,0.08589148993428684,0.051534893960572106,False,0.9225281309061345,0.0774718690938655,0.5,True,95.70542550328565
EXP_0901,3,1228.5714285714287,15,air,697.0238095238095,0.3277147040620868,0.22940029284346075,False,0.8386292448798437,0.1613707551201563,0.5,False,63.61426479689567
EXP_0902,3,1228.5714285714287,15,reducing_10H2_90N2,697.0238095238095,0.08918672508079477,0.05351203504847686,False,0.9355320649052852,0.06446793509471482,0.5,True,95.54066374596026
EXP_0903,3,1228.5714285714287,15,reducing_5H2_95N2,697.0238095238095,0.8280877720492346,0.5796614404344641,True,0.8506636780714151,0.14933632192858493,0.5,False,30.0
EXP_0904,3,1228.5714285714287,15,inert_N2,697.0238095238095,0.5767487691915928,0.4037241384341149,False,0.8578086755183087,0.14219132448169125,0.5,False,71.16256154042036
EXP_0905,3,1228.5714285714287,30,air,712.0238095238095,0.09105825691494374,0.05463495414896624,False,0.9713735248217719,0.02862647517822814,0.5,True,105.44708715425281
EXP_0906,3,1228.5714285714287,30,reducing_10H2_90N2,712.0238095238095,0.13679589481516438,0.08207753688909862,False,0.9656994118046365,0.034300588195363524,0.5,True,103.16020525924178
EXP_0907,3,1228.5714285714287,30,reducing_5H2_95N2,712.0238095238095,1.7355605947497876,1.2148924163248513,True,0.8054379682187085,0.1945620317812915,0.5,False,10.0
EXP_0908,3,1228.5714285714287,30,inert_N2,712.0238095238095,0.0570835206615695,0.0342501123969417,False,0.9348786003987261,0.06512139960127394,0.5,True,97.14582396692153
EXP_0909,3,1228.5714285714287,60,air,742.0238095238095,0.12423538978241698,0.07454123386945019,False,0.9699219093215589,0.03007809067844114,0.5263458253552245,True,103.78823051087915
EXP_0910,3,1228.5714285714287,60,reducing_10H2_90N2,742.0238095238095,0.14252292126990193,0.08551375276194116,False,0.9557483354811348,0.0442516645188652,0.5766677025711483,True,102.8738539365049
EXP_0911,3,1228.5714285714287,60,reducing_5H2_95N2,742.0238095238095,0.12676085139525525,0.07605651083715315,False,0.9426152476474439,0.057384752352556134,0.5,True,93.66195743023724
EXP_0912,3,1228.5714285714287,60,inert_N2,742.0238095238095,1.4315460508351097,1.0020822355845767,True,0.7732280956594313,0.2267719043405687,0.5128913750623383,False,10.0
EXP_0913,3,1228.5714285714287,120,air,802.0238095238094,0.1498674916778536,0.08992049500671216,False,0.9688246448214757,0.031175355178524322,0.5242796789697207,True,102.50662541610733
EXP_0914,3,1228.5714285714287,120,reducing_10H2_90N2,802.0238095238094,0.08184144592059762,0.04910486755235857,False,0.9666682777187671,0.033331722281232934,0.5,True,105.90792770397012
EXP_0915,3,1228.5714285714287,120,reducing_5H2_95N2,802.0238095238094,0.09571307115007388,0.05742784269004433,False,0.9476123903206195,0.0523876096793805,0.5849576472190089,True,95.2143464424963
