Anode_Material,Cathode_Material,Anode_Thickness_um,Cathode_Thickness_um,Surface_Finish,Welding_Technique,Power_W,Amplitude_um,Force_N,Pressure_MPa,Time_ms,Speed_mm_s,Pulse_Frequency_Hz,Pulse_Energy_J,Preheat_Temperature_C,Ambient_Humidity_%,Chamber_Atmosphere,Cooling_Rate_C_per_s,Electrode_Material,Gap_Distance_mm,Weld_Strength_MPa,Joint_Resistance_mOhm,Nugget_Diameter_mm,Penetration_Depth_um,HAZ_Width_mm,Porosity_%,Surface_Roughness_um,Microhardness_HV,Grain_Size_um,Visual_Quality_Score,Interfacial_Bonding_%,Initial_Crack_Density_per_mm2,Residual_Stress_MPa,Thermal_Cycles_to_Failure,Retained_Strength_%,Resistance_Increase_%,Final_Crack_Density_per_mm2,Fatigue_Life_Cycles,Max_Operating_Temp_C,Thermal_Shock_Score,IMC_Growth_Rate_um_per_1000cycles,Delamination_%,Oxidation_Resistance_Score,Energy_Efficiency_Loss_%,Overall_Performance_Score,Cost_per_Joint_USD,Pass_Quality_Threshold,Pass_Performance_Threshold,Optimal_Design
Al,Ni,352.956529731355,136.5302937334228,Electroplated,Friction_Stir,0.0,0.0,4011.2465439768694,0.0,10968.178812160528,18.69406592062542,0.0,0.0,89.72545162694227,30.135359462959098,Nitrogen,46.07269817397789,Copper,0.031843620100179326,112.8316316842356,7.028894044268333,3.703014748294126,231.53006368264752,3.821554707490037,11.048297841584168,7.120406418766987,185.26521409489933,38.73814250661582,5.296572900235915,63.06768514684651,1.2401259231997805,108.43274459436769,3395,45.15784645314993,151.8827212709852,3.973279502215808,33236,202.80642811544038,3.793794016832923,4.0661840014537205,38.11802333400095,4.5358488022463535,31.276812020499296,36.14850399206411,0.12929278766752217,0,1,0
Cu,Ni,162.59068640144022,164.57907441316843,Bare,TIG,1929.524264060664,0.0,0.0,0.0,1168.0230696752476,36.625229472468874,0.0,0.0,57.5764652829513,46.07140980651036,Vacuum,7.464369988662147,Tungsten,0.1000360004079659,114.59524813767524,6.756677914828253,3.7585584622103254,225.7238614433084,3.6233317513510834,10.48249446007299,7.660490813331232,186.63666481602152,38.91500196694781,5.31422814366746,64.23679602099595,1.2783791300048515,113.96967094279496,1610,39.43630975452578,173.09519588996454,4.343828543673989,24997,168.13111264601142,3.0350667672754486,4.373991838057016,44.01657061485811,3.919036963362966,35.6206037442764,32.8951317839984,0.1053341079816662,0,0,0
Cu,Al,289.5684880464411,484.29852110854216,Bare,Laser,2767.182079547632,0.0,0.0,0.0,117.22304604705256,53.602552812987334,51.429428630004956,11.76286551361305,65.67102088291281,34.229410717058016,Nitrogen,8.59547304283521,Molybdenum,0.3136397288462126,140.75828447601538,5.903239923783322,4.024114031311052,244.99025282879703,3.441651420808515,8.414351814295568,6.746212950309915,199.74442215596088,37.13043732077698,5.695451450349969,66.36785932980116,1.0589631486379956,106.67237575091056,4784,58.3697399643131,127.41765110386022,3.211602824226768,48006,240.79535620310267,4.936998022153897,2.962512479861619,30.33666712210894,5.673506118209954,23.994296728181954,50.52697814051314,0.059974330540328184,0,1,0
Cu,Steel,386.5588447832396,315.0160574561385,Passivated,Friction_Stir,0.0,0.0,3407.498145702196,0.0,5232.23688706273,16.791417117637167,0.0,0.0,64.57561284748728,30.97170813599121,Argon,16.030357572755456,Molybdenum,0.15218219733351385,117.17106658003667,6.391993687505078,3.77324039440217,232.89179476523486,3.5483076632355575,9.82142414606907,6.809486049848722,182.34864284243167,36.52332201611286,5.731232599377831,65.37508150512282,1.169841362887273,104.59169456503606,4035,50.9439400509966,138.72365471477835,3.383865352862266,39193,224.4829748510171,4.814308529072637,3.8197201105303953,34.08287173010917,5.413295658132284,27.82458788754525,46.42190455309856,0.12012658264831491,0,1,0
Ni,Ni,208.37707932654615,105.67865378868947,Passivated,Resistance_Spot,2818.7514809731138,0.0,1004.9091728876884,12.561364661096105,740.4247018948029,0.0,0.0,0.0,62.46815349523659,62.97900184978008,Vacuum,16.477675361126373,Molybdenum,0.42925214971994213,139.7590558975632,5.168187439940107,4.280045543658953,274.8166407640639,3.2914383851967437,7.864247796308637,6.014960837879726,223.08306106686655,33.343261575265366,6.677167758145781,72.15313932103787,0.9446006417444911,94.37780427191424,7428,71.43856642874987,76.06044384761718,2.362912563694886,75185,291.9292613820214,7.078840245975536,2.288614808239462,17.793947555344023,7.2522244505252385,16.714069836186436,71.93705304361728,0.11660736629937281,1,1,1
Al,Steel,180.90167220981397,203.05279950541166,Coated,Laser,2320.7887762343366,0.0,0.0,0.0,164.58208999380298,81.88946462031657,95.06707850143059,12.561587646444943,51.578257336814474,66.64995213130538,Argon,9.270012885766299,Molybdenum,0.06970849353279751,106.67383666605949,6.702782473245623,3.551651257066107,229.40989885689373,3.736323403735135,11.109301026057357,7.6004548993042516,183.90993729113669,38.688912344111685,5.465957668275405,60.91386968745617,1.3389747481621999,117.13742309697652,2552,41.73208867676049,168.31131561749262,4.156795673025119,25208,184.55816139188983,3.478930692476031,4.424802036416614,44.3921710328496,4.266343603288151,35.01081509729967,34.97164802554664,0.1182004707378647,0,0,0
Cu,Cu,225.53072328976623,279.97746970754383,Bare,Resistance_Spot,4772.443847410097,0.0,2550.6315077607524,31.882893847009406,946.7570279040879,0.0,0.0,0.0,99.1527223018003,38.30698593436426,Nitrogen,22.480850352804822,Copper,0.4815787617919707,166.0230389927105,3.277042774656185,5.308996576079559,356.0614250601915,2.3996222445530044,4.70650527354046,3.830093593911567,261.9809051714433,25.665501293145226,7.789380636715563,88.19672654072677,0.5173501080392054,60.77457147889393,10179,93.1096287129622,19.338896568617407,0.8274660296010663,102745,345.33138190689266,8.78041667007186,0.8991756653790455,4.71152596446656,8.749530766498204,5.214480482980027,93.8350694980653,0.137562935986488,1,1,1
Cu,Cu,196.6002511971334,377.16356440990705,Bare,Resistance_Spot,4086.9206471568077,0.0,2848.6327100148583,35.60790887518573,1126.1122370147982,0.0,0.0,0.0,137.05269141345875,51.57193055337045,Nitrogen,31.447642671107925,Tungsten,0.4561874457582634,134.80907111061546,5.581784956575274,4.070558861953276,260.1542814795015,3.5482224434697573,7.715747662507599,6.513438417867039,204.68555171252947,33.73090895680058,6.3443209240975005,68.76901990288133,1.0497306617303699,102.07843113360359,6510,73.16646423855826,89.7457821146293,2.456466488971993,66438,281.80761584300626,6.203352077056008,2.58801382681815,20.316938149867177,6.971673818154187,18.023940580688272,65.37417991636802,0.12600868402706106,1,1,1
Cu,Ni,185.96505481455836,393.2641512547198,Passivated,Resistance_Spot,3105.123522754202,0.0,2426.0564045781935,30.325705057227417,252.36161155600422,0.0,0.0,0.0,59.920713700834355,41.1183262852394,Vacuum,31.017299026975866,Molybdenum,0.4437645280053606,83.64012729469555,7.541600591341517,2.983456517826255,174.20823273073538,4.2508737811266375,11.686538609808991,8.23673541111901,151.7437697510314,39.47023965631472,4.837089835063239,56.9844750244843,1.5464411423288356,124.98837158318038,500,31.268677607931583,205.47584148460328,5.173436075858871,14483,155.99528692132702,2.0464928116750034,4.954273199025272,51.29085947037303,2.910517950952708,38.17752974741971,21.07962727895463,0.14109838289045928,0,0,0
Cu,Steel,269.9403371472348,498.16860517018245,Passivated,Laser,1466.0389045764532,0.0,0.0,0.0,110.02155648698427,46.56907286610213,25.01544109787512,1.4386241304836334,44.27025866998357,49.743097546887284,Nitrogen,29.454335656636673,Copper,0.08653452088170804,145.38019425796736,5.322847571516255,4.264328204106719,270.7422232012161,3.3882102896653814,7.507803542058048,5.4001746046246755,213.0600194938858,35.24836735980445,6.3213399904789584,69.33482976562185,0.9656604430547947,89.56810610875621,4821,57.68056778072172,118.27003090522507,3.2743742293348155,50392,246.87762532909062,4.964463465431444,3.2372147404893514,27.766939303879543,5.619392191456435,23.982712959721017,53.43912143215112,0.0882114935564877,1,1,1
Al,Steel,463.13540555341365,215.0044797535036,Passivated,Friction_Stir,0.0,0.0,3963.8644873911653,0.0,19823.052390904613,16.243487510910064,0.0,0.0,129.01509662828522,47.46525283576641,Air,20.240236619937374,Copper,0.16474806212632215,44.56473054852238,9.483733086253304,1.9235968414853322,97.9300432413954,4.993168632871832,14.693673104688123,10.074355938539261,105.77881774581525,50.29089670273589,2.6880106447164467,39.734803717391706,2.0431576570931247,153.87329567713428,715,26.760978735718666,201.47787540623455,4.964853019213917,5074,148.8893632138433,1.995929313875041,4.94453545800808,49.00821973103733,3.044647810812214,39.29977794685544,18.423258536059585,0.10621771744401169,0,0,0
Cu,Steel,302.8238586954873,315.2880407473901,Electroplated,Ultrasonic,1692.7270062169887,43.97516889044407,1905.7174502226828,19.05717450222683,250.33760320433737,0.0,0.0,0.0,116.43183301566143,40.76204220321942,Argon,36.79050583924613,Copper,0.4020484211167637,185.32861620485306,3.3193691338897127,5.550278558835203,354.6568589133987,2.492515653569804,4.182728115859403,3.5427102098987007,277.0891474727586,23.85314405581649,8.562994598446913,88.32272869263358,0.425190977466129,57.67633346223348,10141,92.76091993765148,14.579570198131147,0.944653706638119,100334,351.2147068212786,8.761036102225589,1.166150576039838,5.121655356423022,8.967939679427975,4.716040400378424,94.17897591900756,0.14858028417232444,1,1,1
Ni,Al,175.16815232612922,313.329419143842,Anodized,Friction_Stir,0.0,0.0,4152.936759028228,0.0,6334.633038040076,15.344595929834101,0.0,0.0,141.00881410278836,58.01574318541191,Argon,42.191777344148214,Tungsten,0.40390403277997305,108.03997583947948,7.7763078369991865,3.1091189918820317,183.69446932179034,3.9991527135447846,11.601894776240737,7.95238003546345,155.06326557181143,42.42803179054331,4.868429290926593,57.44794363509932,1.5084193519752809,122.75176443151415,640,30.18568253392893,195.96896229979524,4.926903378284649,7681,153.03984390244378,1.7721243037067045,5.029832024733448,49.3370796969265,2.9645347752958044,38.922158516818456,21.135728166488054,0.10901418148759559,0,0,0
Cu,Cu,130.78866775234962,262.258103778895,Anodized,Laser,2653.1234629576625,0.0,0.0,0.0,72.10710225133354,83.17945423997595,13.0062705919691,2.730603882720978,41.51756562863825,35.05963837281017,Air,20.582341991483382,Copper,0.35258770760356617,124.13041478615341,5.99359843002885,3.8843088062384017,236.6605163828651,3.5783275161840744,9.49231776492511,7.015573546787903,190.71366039898456,34.94893509163831,6.239527527232287,64.71917563275679,1.0747703108435884,104.43162584416532,4933,59.90910288121905,122.37813788349965,3.0546690080158756,49814,244.87106874544287,5.5678822564858805,3.1194302450337217,28.594742002911815,5.893368393500106,23.460620060224347,55.771108921974914,0.09224002362181039,1,1,1
Al,Steel,378.4624580551701,167.66475753696807,Bare,Ultrasonic,1669.4870635987245,40.371559627197044,1298.5215919319432,12.985215919319433,340.9000837924984,0.0,0.0,0.0,38.7526708351569,32.12291128685469,Vacuum,8.84909116847579,Tungsten,0.22402544076687586,120.57220763011277,5.871470820222183,3.8612955369528117,264.79921390292213,3.4869005465068046,9.324594809861281,6.241109699375421,195.90449859598536,34.93121950840914,5.657885346021317,69.06167685184201,1.04736734071,97.38820344277659,3406,53.40858575555917,142.71105411348464,3.6039677983253595,43753,218.73287012773147,4.830317711579429,3.6450146021486467,34.23064721916548,4.942352028055235,28.66347859994371,46.17072100159167,0.09671760472835902,0,1,0
Al,Steel,253.11950577455514,490.982625273537,Electroplated,Ultrasonic,2823.193773120548,34.73051159487653,568.3252339480288,5.683252339480288,370.20440038724774,0.0,0.0,0.0,90.38582125964957,60.707017321491165,Vacuum,18.334861299133543,Tungsten,0.15579463533671856,97.02245271466182,7.385639000486192,3.3362140902167003,220.60515012312337,3.9129402312892827,10.986608457089195,7.477636480634497,162.637671469593,38.466291032789506,5.197006613556519,60.49278227335488,1.3749468990075784,122.95428540079301,1763,37.76242511093492,175.61543135319303,4.521724705654447,24062,183.71677811045538,3.212743221355139,4.353085612593109,42.892290160856035,3.94801357103813,35.27037481902732,32.22047817464271,0.12387363175479933,0,0,0
Cu,Al,428.7323786341437,441.3268746666344,Passivated,Ultrasonic,2062.218845088311,36.32887290352928,910.7637786488888,9.107637786488887,218.19092478788568,0.0,0.0,0.0,99.87637512856239,56.637201248827196,Air,11.181589455870625,Tungsten,0.48147896809086355,157.14280713278353,3.812685312531254,5.33755786292126,333.79339968723843,2.4423701771373683,6.019740887226344,4.124179688116123,261.76049117494205,25.084385441659155,8.257151076341094,87.56383833048592,0.46550624933959694,71.78985874439718,7642,80.65366045847456,67.39958109634759,1.834281370984982,77245,299.7814410431714,7.251870942660713,1.87743660718401,13.334570123073146,7.340293552974855,13.378278064688287,78.26365046670533,0.08651625426548015,1,1,1
Al,Al,363.8043074563081,299.3332113176949,Bare,TIG,1728.7467501443446,0.0,0.0,0.0,2318.1685340955282,49.826535895588634,0.0,0.0,82.42254744174664,49.94104496585592,Air,26.031142725223138,Tungsten,0.069631134944173,120.45561243084953,6.147935515231724,4.038270046245417,239.46256563551069,3.5849992278014247,9.174370848016217,6.943631627033824,200.14750573686982,34.84785992979267,6.017805378129429,65.94329440326047,1.1716348083578498,97.82734648200521,5169,62.144082765144496,114.14147767589411,3.298938852903646,53774,254.3837047958427,5.37802374681465,3.249435866369981,29.053528744684485,5.991761496435407,22.939187260470113,56.35214691422453,0.054810947681648285,1,1,1
Cu,Steel,418.4965802165474,341.2981690736119,Electroplated,Laser,1454.0526104415098,0.0,0.0,0.0,457.21828264181687,65.62337722092613,74.65973272619871,8.448561161268234,97.8656627221038,48.71159081890166,Argon,12.017081809223523,Copper,0.021877030480978055,154.57081857739993,3.800169696610956,5.129560579261874,328.2249819472524,2.612248620664807,6.047771279797232,4.477932767897042,254.55917023975545,26.209949393033256,7.1001735420006575,79.59668766028125,0.66839907264913,79.10793344949286,9365,91.11153854742079,38.475032902496324,1.5150917256944123,91540,331.3125276779293,8.428344467676467,1.224410192481651,9.530832041796568,8.484758113357602,7.832429362969731,89.1900048169118,0.1414620213595721,1,1,1
Cu,Al,208.7784157673795,190.9044214238649,Coated,TIG,1340.0059838433776,0.0,0.0,0.0,3586.6910126396206,25.267553438266894,0.0,0.0,43.44936995375927,49.89645517965705,Air,25.828014094608978,Copper,0.0045652599949305706,105.0717193855572,6.582845762243234,3.5203415664833364,209.96053604592544,3.802445298660439,11.007571733544667,7.504015227512417,173.94627292761146,39.60483074423333,4.725418494737444,61.57079940461009,1.3621719824899579,111.83923290709843,2010,40.78841633524888,169.36030314546122,4.617047212131706,19947,178.42215447345473,3.2599427422594442,4.483733036234062,42.95761635782682,3.894031662845474,34.40679595536049,31.30507663724342,0.09819007779048819,0,0,0
Cu,Steel,376.9435689844232,317.51482815669874,Electroplated,Ultrasonic,2905.6076964983463,51.78209177686822,560.0196958026866,5.600196958026865,399.07891966596367,0.0,0.0,0.0,82.34978804133084,47.480963043946915,Air,14.94513015460915,Copper,0.38751345481684424,71.07652159562898,8.63053847991098,2.7476344253384344,146.75190577391731,4.328145822510054,12.799815033382234,9.075510668661245,130.5264975431447,42.43368340632952,4.3592128691631675,50.39215694742386,1.6994434407295653,132.26823806005206,291,28.43262898691086,201.2196201522799,4.8000081449335,12060,145.86303796751116,2.0006010715754594,4.888682976998395,49.75350965658548,2.8413873361387276,41.154133673751815,20.800717091146414,0.10187746495410013,0,0,0
Cu,Steel,205.6247938774875,377.98805324859035,Bare,TIG,1205.817027426834,0.0,0.0,0.0,3800.750243321826,19.153290749409734,0.0,0.0,105.55203292215681,45.71569183324716,Air,38.24289974580813,Molybdenum,0.02835257298336974,69.16559277483239,8.697472060932713,2.5529665385607183,149.91580193569416,4.583927925105092,12.989498065276258,9.38695249936271,123.69705106052974,48.37248658842724,3.5823293445985094,43.13153218860266,1.7681083724177646,142.29512053330004,100,32.379383502202025,194.84431982319413,4.940395095934546,11773,141.91352750839621,2.1485148540248833,4.925519014278608,49.32038151770355,2.8781168961427808,39.32590267206133,18.558724536583334,0.08619531752913218,0,0,0
Al,Al,475.6273917801166,306.06681135463555,Anodized,TIG,1739.4037247938716,0.0,0.0,0.0,4957.333147313101,37.91052928333722,0.0,0.0,76.25183840233149,49.98762411544482,Nitrogen,6.2405708376130535,Molybdenum,0.26932180223595603,136.32776832750733,4.606232570053789,4.406946140936127,285.58984195592495,3.119684725747128,7.600513754355325,5.296257804155866,228.51701160281226,30.01912916964162,6.890041123160374,75.5230947191608,0.9055038156791417,89.9089193436217,7334,76.992118934297,64.15995956358798,2.1180332634366965,74861,298.70914419143884,7.147197033973688,2.1407351121883575,17.612226458432108,7.285499788251346,14.103668695223417,75.42413388454108,0.1420114644507931,1,1,1
Al,Al,354.54971261334975,496.1140682339765,Passivated,Laser,1181.3691197325727,0.0,0.0,0.0,380.3560446456359,88.74905455219793,78.99603986570375,7.881396393604776,108.32815365615772,51.14060684639042,Air,29.963583672436652,Tungsten,0.1836462205336512,130.20921822767977,5.902429597804574,4.305240878014262,281.149899528007,3.3463269966794487,8.118986748801225,6.014636558190106,215.50559926516996,33.97606737910895,6.058048276892309,71.1811267935254,1.0223349712567353,93.04152330765051,5571,65.55577323790334,95.63855446904886,2.7723916126790753,60805,258.0508159603456,5.747869505544037,2.7081119746550923,26.303880502752243,6.236407516744824,20.184110651981385,62.829348395724594,0.06845914503850277,1,1,1
Cu,Steel,229.80472007013682,344.5366624990905,Coated,Resistance_Spot,2312.2278692547407,0.0,2578.6669646811047,32.23333705851381,892.0297833632334,0.0,0.0,0.0,78.65486647199916,57.67609256334484,Nitrogen,12.626972371402552,Tungsten,0.07345394503610347,118.45997943426157,6.542735536181504,3.7813851654210335,235.54327241609752,3.6998930823243077,10.217880431174084,7.48604893982683,186.90298860114572,37.98144868494188,5.438590691276662,62.711692153568066,1.1912587535727528,114.30758333757285,3242,47.62180216816315,159.6257250224753,4.025644490614264,31153,204.07770435356207,3.95662962155553,3.9284910041794476,38.680216056426,4.603015039390525,29.160165829452417,39.720003099416346,0.08907214758917496,0,1,0
Cu,Steel,207.80474491690904,248.38948503686763,Electroplated,TIG,938.4352590638798,0.0,0.0,0.0,3566.479994857636,34.509978580288106,0.0,0.0,63.367945509496046,58.448286429360905,Argon,5.044633901133218,Tungsten,0.37029774344360156,142.8612551168236,5.226900989952748,4.267183106253772,280.10398389538227,3.1440301399954635,8.107479812477283,5.78193139787786,215.4964677832722,31.49689447764131,6.826154164648519,75.43968772965285,0.9354694962631451,86.28896661420657,6764,73.89554526025682,84.41695272430476,2.5014391130320903,72354,279.55335218868606,6.702914646660386,2.342237366413556,23.347050070764567,6.8894864912425895,18.364044717650057,70.34448454016237,0.08793107735563385,1,1,1
Cu,Steel,176.3706340286574,408.86081104633524,Bare,TIG,814.2293340793996,0.0,0.0,0.0,2734.4903476066957,6.367883666518676,0.0,0.0,59.468656121322006,45.105163205605784,Argon,44.11400396291632,Tungsten,0.027503415521967278,60.596001816213644,8.84189070061937,2.589543469969759,143.16850258799246,4.489554538911532,13.524981001651266,9.189052775575213,130.0709189617572,45.85103267415649,4.0236451005635825,48.16583101932795,1.778785058493568,140.4044215520897,314,31.90632573862639,201.71473597945126,4.874206590155537,12217,137.10841526061492,2.0672625924057817,5.06594906103834,49.54884491557305,3.0490505647653614,38.50497900417539,19.6416749092462,0.10028884753139905,0,0,0
Cu,Al,377.85638355749114,168.1850046326568,Bare,Ultrasonic,2139.0237386888425,55.064211134823935,1892.3251934713917,18.923251934713917,575.9246963410898,0.0,0.0,0.0,73.41726766851644,46.54162090973955,Vacuum,35.21875045163304,Tungsten,0.15919691929272617,108.43094638006593,7.159077908245017,3.5121727745507196,199.58372790372542,3.9040943401192645,10.465127004698342,8.17833975745761,171.65375326976212,37.92256889433853,4.989347734977934,61.717897067101966,1.3983508638536997,111.77245346823788,1470,37.104548363444835,180.23584782510073,4.543114006359207,17147,167.454111618599,2.4986301813021,4.493418850675759,45.49785649888047,3.442090687336046,37.649891854464464,27.775288710992115,0.1469119225508304,0,0,0
Cu,Steel,187.48624519917092,253.80632548250662,Passivated,Ultrasonic,2507.60696753709,37.572130893119876,1619.1232348593396,16.191232348593395,284.32137244525023,0.0,0.0,0.0,23.00165094868611,44.94788678944892,Argon,9.452426992273553,Molybdenum,0.2810956127100455,105.9570604118199,6.623078587121273,3.688917182705111,241.967490671983,3.88007046060531,9.645599232298094,7.007123854470436,181.9422545592033,36.438974747280234,5.727592788344868,64.76384904850731,1.218892032108328,109.18454211895536,3513,52.04964572264839,142.59339506100017,3.730050482042978,35676,222.65202827516552,4.224610174574276,3.7754061108232873,37.30782655045033,4.943059159846168,28.583980416944748,45.59343743190354,0.07002161713675524,0,1,0
Al,Steel,338.1213063709956,238.78358015103433,Bare,Ultrasonic,1742.1294696070627,45.369119952544594,527.2369484106182,5.272369484106182,750.2151793050587,0.0,0.0,0.0,106.90826799799478,51.46143094502841,Vacuum,34.883256545773506,Tungsten,0.2012078616781261,95.57064414367623,6.968064180312049,3.43332670989025,219.32480358726275,3.7687136262634153,10.491490672939669,7.591303219172269,173.16648202625285,38.2452853154857,5.265735510273472,61.96012668773426,1.3064826700336423,110.42410392636839,477,32.26936057521981,193.3950014016492,4.720970537296403,10926,157.95335808662387,2.0484921301397847,5.071545416399008,47.987521150532245,2.904121321015886,40.57571809973991,23.381376750307137,0.11350134785315022,0,0,0
Cu,Ni,205.85401077014293,272.72283804311087,Bare,Friction_Stir,0.0,0.0,4506.6065038045,0.0,11719.136257657465,8.583691560785077,0.0,0.0,129.86373332743403,48.13414151656781,Nitrogen,32.52412997319193,Copper,0.12957409932960007,86.4272695893141,7.845027928186357,3.078293792904751,178.22530358151784,4.1817047723639185,11.879259081837839,8.512445763660635,153.824670795989,43.08024259904754,4.745569484642982,54.66625197619932,1.5271311247235917,128.25190628386767,591,28.335536548266866,194.03176013239963,4.9554067283129415,8159,151.38736377588066,1.8181846157369477,5.183177424911257,50.39692856534127,2.702936512245034,40.3618866380023,21.057348215441266,0.10578722882263411,0,0,0
Cu,Al,364.7875779175474,412.7119303714905,Passivated,TIG,1776.9233183247966,0.0,0.0,0.0,2152.5979561335,39.904458589671506,0.0,0.0,66.10152227760541,65.58385852544774,Air,26.30105091694415,Tungsten,0.46300050235302337,133.59331182321642,6.595569777339141,3.7226366698182485,214.28136494372922,3.6924861597202563,9.975552327724843,6.541666808265052,190.72554011610214,36.41533664650772,5.518302448174737,65.06954315153592,1.1956285899190002,97.25601414287367,3186,49.95687531609359,145.62008072514584,3.933058871553949,36262,204.38343138637887,3.783350141784568,4.047134460589995,38.364922133492165,4.798380080457239,29.224458489952564,40.07513748022854,0.07623676623216405,0,1,0
Cu,Cu,425.9758914162157,293.66921286536297,Coated,Ultrasonic,1647.9522131230779,47.155129295623865,1344.7971386722418,13.447971386722418,246.00661398684724,0.0,0.0,0.0,25.984307698423414,57.8544506766589,Argon,23.86661442915263,Copper,0.46548519424933205,133.24128035573307,5.404351879181211,4.255594178198939,267.6339644539569,3.2043619216709494,8.758365201701922,6.122570605967226,209.90833696537743,32.62289836092348,6.4931325045033725,70.5210683029554,0.9174458126326449,88.19645465278208,8499,78.93224462814187,44.456476228402806,1.8735663526359918,82750,300.54746999821447,7.604024778172465,1.5441328962204866,14.65462632097626,7.703736405359778,10.42907123696021,81.1502559672484,0.0913363296650414,1,1,1
Cu,Al,411.21009725786126,417.6057801063851,Anodized,Laser,1274.824773072916,0.0,0.0,0.0,395.1556384913462,90.99849491907887,71.93569930500371,19.73351203602487,148.2808276601225,65.94625535017782,Air,44.918139331208074,Copper,0.2080472698046132,137.41354052226112,5.407685426164419,4.374943425029988,270.4342182631487,3.2713940342154286,8.026868469880661,6.4095044885932815,209.3803837009083,33.92301087574836,6.91389760147125,69.96005998256467,0.9656226107957262,94.85409060989781,4489,57.408423116519984,124.95423829507142,3.346592802822717,43736,234.95225607181303,5.0105467400421375,3.35509900414813,29.99525938586839,5.253127168353193,26.43969997078439,50.1332920171119,0.09222784447158938,1,1,1
Cu,Ni,404.3405323723127,330.59556125594634,Anodized,Friction_Stir,0.0,0.0,4825.92329643077,0.0,16572.273122253886,5.107582903539033,0.0,0.0,54.280773208638706,58.36547966237703,Vacuum,16.031660895385308,Copper,0.19687220838070996,129.6932967871984,6.029203491561882,4.016304164273955,250.5839574827259,3.387625988207736,8.43193600969106,6.051069885183431,193.86148519336442,35.69936226527218,6.01452350602308,69.8582456824999,1.036159347080038,104.32692318450151,4870,57.61078127743909,128.41757921062216,2.9844737513649204,47069,235.74748235161522,5.221447919627059,3.448686230868419,30.95063687163513,5.275064213122034,24.41570422155449,51.49434569526975,0.0731630766984352,1,1,1
Al,Cu,175.08896227690082,236.82777386302214,Electroplated,Resistance_Spot,2060.6525604433923,0.0,2341.520043423068,29.269000542788348,810.0669615563138,0.0,0.0,0.0,36.46074581980049,68.83968594095256,Nitrogen,22.92395256560225,Copper,0.15369252374335046,121.84720264326103,6.410585790797097,4.079189701104503,255.57717863394086,3.443255805989991,7.856788443407127,6.311731767566341,207.41267363406502,37.846194498140875,6.288002729736314,67.85941019024247,1.0954497884164915,94.93746893262555,6223,74.00884427642409,87.22561634744622,2.5333335039327705,63768,268.6909678566809,6.492006716671322,2.6118413224519834,22.239765471170447,6.746319108537945,19.586001606839833,67.28976282579062,0.0984485617600706,1,1,1
Cu,Steel,135.35397879380747,423.99149747338896,Coated,TIG,1020.140107880103,0.0,0.0,0.0,4417.070770630123,43.80819585318901,0.0,0.0,68.06782603649364,55.429471130210764,Argon,19.810193580267224,Tungsten,0.42787809645618025,90.45320901058668,8.26603018154696,3.0402709458419444,173.28030778669986,4.2050939071324205,11.372238452497466,8.257327613510265,146.97498130833517,41.02576956572543,4.130054661050107,53.64423678812214,1.5282606650543038,129.4572659691226,1057,34.34671742755198,185.494412455615,4.75617175870633,20411,164.5194151637757,2.7320429767659773,4.426063725362958,43.47142853960113,3.5890456974584164,37.05869465672774,27.46008291655092,0.06857605753101134,0,0,0
Cu,Ni,379.57953139495424,195.31586822123663,Electroplated,TIG,533.4525573479654,0.0,0.0,0.0,2471.3288972838254,32.42773051022439,0.0,0.0,116.01241528236237,68.54200552652219,Air,39.70404630664851,Tungsten,0.2839576429974522,86.76439517906445,7.944872436511929,3.130830238501831,188.2107823158814,4.086141347121072,10.971932379043151,7.968276489489482,154.7838122611888,39.49228568581791,4.748923278894178,53.717589479378894,1.5447077946562042,118.27008096182949,1148,35.890938386389365,187.33448275669514,4.5469596302494875,20512,160.0292768863934,2.5972825389171015,4.592809086855737,46.24654493784117,3.43227515875394,37.77881515877768,23.31726471830314,0.07064739698678195,0,0,0
Al,Steel,247.33888551774052,189.7531919199182,Anodized,Laser,1539.1525037511228,0.0,0.0,0.0,130.83522186746336,84.88366652968983,37.885579437491046,18.91792740211478,58.20915759577354,36.32679561637704,Vacuum,46.240938780464276,Tungsten,0.044761106451227606,151.73687699153524,4.939702567231276,4.6692001097305535,301.7953321853871,3.027617382202976,7.498282249713054,5.388575648806229,224.48312940254155,33.36192513477063,6.947058250070968,76.68648450108729,0.7849739846890003,87.32145007071986,5480,62.486560803369144,115.2418788739233,3.0081434194076913,54198,249.81890044525989,5.690297070997266,3.0514009335964136,28.33077398465741,5.999266009029585,24.828312469228973,59.19040475995585,0.13490132373431324,1,1,1
Al,Al,272.9384905613389,301.8011696219343,Passivated,Resistance_Spot,3988.1672701045336,0.0,2344.2101340275294,29.30262667534412,527.8537098562937,0.0,0.0,0.0,94.71141650953342,32.099107233176156,Air,43.24017644331037,Tungsten,0.42666035155918375,176.2101285344182,3.5587357681377294,5.178255048107034,341.8656213027498,2.4960163165784737,5.124775726238423,3.9187921509718033,264.29195782377326,25.759459558756056,7.654131620036823,83.57024612044842,0.5158512211968109,67.25640545276325,8985,89.25725412625673,33.498566131539214,1.4446894431308739,93138,326.3282507629735,8.676757384952134,1.3864208487710359,10.253898931895552,8.43068994439002,9.855060418529028,89.0135739825594,0.1433816735716753,1,1,1
