Temperature_C,Relative_Density,Hold_Time_min,Sintering_Stress_MPa,Bulk_Viscosity_Pa_s,Shear_Viscosity_Pa_s,Densification_Rate_per_s,Grain_Growth_Rate_um_per_s,Material,Composition
1241.6666666666667,0.6342105263157894,610.5402296585327,2.9696837046177118e-08,2.298733519002369e+32,1.5401514577315875e+32,8.850478219899562e-09,6.623485407314667e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6342105263157894,1000.0,3.1014933845466504e-08,2.7043279351799886e+32,1.8118997165705926e+32,8.015230121551852e-09,6.389119786049383e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6605263157894736,1.0,2.504019359849729e-08,2.857423843714743e+32,1.914473975288878e+32,8.776515982606578e-09,5.076181375488494e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6605263157894736,1.637893706954064,2.295470748620545e-08,5.637683278079497e+32,3.777247796313263e+32,1.0972865699543653e-08,1.0103336606651988e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6605263157894736,2.6826957952797255,2.1297225808565754e-08,3.761474972601279e+32,2.5201882316428572e+32,9.387356762421166e-09,1.041996812356851e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6605263157894736,4.39397056076079,2.967954175454918e-08,2.5556505436655372e+32,1.71228586425591e+32,1.209715408273445e-08,6.256822170722799e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6605263157894736,7.196856730011519,2.7717439713259982e-08,4.178431730540093e+32,2.7995492594618624e+32,1.6752106088124296e-08,1.3112112782585022e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6605263157894736,11.787686347935873,2.8548688025576924e-08,4.597681500812755e+32,3.0804466055445457e+32,1.2307210223077532e-08,1.2256402009583235e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6605263157894736,19.306977288832496,2.6843567077521345e-08,4.953279524290562e+32,3.3186972812746765e+32,9.2619811088502e-09,8.390511054359773e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6605263157894736,31.622776601683793,3.06917203625621e-08,6.1533287752774386e+32,4.122730279435884e+32,1.0177790349511464e-08,1.8065922755531177e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6605263157894736,51.7947467923121,2.4595044941943873e-08,3.649297159028612e+32,2.4450290965491705e+32,1.578806799039271e-08,8.724053100634676e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6605263157894736,84.83428982440716,2.88439179983353e-08,3.608465359094043e+32,2.4176717905930092e+32,9.828830909285756e-09,6.537810951359946e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6605263157894736,138.94954943731375,2.2907835372591234e-08,5.0849090810839454e+32,3.4068890843262435e+32,8.8892630601873e-09,7.086753034842581e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6605263157894736,227.58459260747887,2.5346041794012222e-08,5.1644609639664784e+32,3.460188845857541e+32,8.39577014149608e-09,6.179527439423199e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6605263157894736,372.7593720314938,2.5676623588592926e-08,3.941832641303277e+32,2.6410278696731955e+32,8.654270056958318e-09,8.722769082033218e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6605263157894736,610.5402296585327,2.3984083987740904e-08,3.539215312430546e+32,2.371274259328466e+32,9.249453516229343e-09,1.1749599671402862e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6605263157894736,1000.0,2.4578582609554608e-08,3.944458941934676e+32,2.642787491096233e+32,7.616771125635324e-09,4.293974036928706e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6868421052631579,1.0,2.406218029743664e-08,6.630715989841898e+32,4.442579713194072e+32,1.399540384846336e-08,8.697254403597311e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6868421052631579,1.637893706954064,1.929104272309752e-08,5.0787180444603864e+32,3.402741089788459e+32,8.104868911806685e-09,5.965464383960658e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6868421052631579,2.6826957952797255,2.823944638947587e-08,4.230828561987114e+32,2.8346551365313663e+32,1.5712374756510846e-08,8.643778459730135e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6868421052631579,4.39397056076079,1.7318386534576344e-08,5.543826238119066e+32,3.714363579539775e+32,1.0940259368324517e-08,1.0393493722171361e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6868421052631579,7.196856730011519,2.5580047515020103e-08,7.369240518761848e+32,4.9373911475704385e+32,1.024297327035205e-08,9.506046173313461e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6868421052631579,11.787686347935873,1.7510800122570058e-08,9.127864106164654e+32,6.1156689511303184e+32,7.741309903708238e-09,8.489540103348824e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6868421052631579,19.306977288832496,2.0908665613072046e-08,7.926583331361562e+32,5.310810832012247e+32,1.1781966998047813e-08,1.2066360975361102e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6868421052631579,31.622776601683793,2.2794318716627723e-08,4.655156463801675e+32,3.1189548307471226e+32,1.0595682766617522e-08,1.2206894227779039e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6868421052631579,51.7947467923121,1.7320170201019643e-08,9.10311646147744e+32,6.099088029189885e+32,9.212099364214714e-09,8.69518184368579e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6868421052631579,84.83428982440716,1.9295858460014386e-08,5.542034527071308e+32,3.713163133137777e+32,1.0736834570393463e-08,6.33430535249004e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6868421052631579,138.94954943731375,2.274476577587542e-08,6.1519056655587636e+32,4.1217767959243716e+32,7.979874799146653e-09,9.082505837621601e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6868421052631579,227.58459260747887,2.39803848202627e-08,5.5048857940891666e+32,3.688273482039742e+32,8.103106412102404e-09,6.441141218648012e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6868421052631579,372.7593720314938,2.2422349262763787e-08,5.6374261522114056e+32,3.777075521981642e+32,8.115968498342704e-09,1.5946738000350775e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6868421052631579,610.5402296585327,2.0698122990846082e-08,4.844688585353863e+32,3.2459413521870886e+32,1.4359154041868146e-08,6.001248142833566e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.6868421052631579,1000.0,2.1175420503458577e-08,6.50674056446727e+32,4.359516178193071e+32,9.68130859676691e-09,1.2402247981021097e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7131578947368421,1.0,1.7708356347161274e-08,7.542051346418079e+32,5.053174402100113e+32,1.2296201293072367e-08,1.5738837252056578e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7131578947368421,1.637893706954064,2.081703398158519e-08,8.295737731010583e+32,5.558144279777091e+32,1.0111164807158962e-08,9.887474706452287e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7131578947368421,2.6826957952797255,1.8751980955942573e-08,7.008209838019132e+32,4.6955005914728184e+32,8.778835212795856e-09,7.670617069692516e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7131578947368421,4.39397056076079,1.9823721217066437e-08,5.220710522737843e+32,3.497876050234355e+32,7.053223765951788e-09,7.343247990971536e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7131578947368421,7.196856730011519,1.9367663552434978e-08,7.765992112184578e+32,5.203214715163668e+32,1.3568708160814107e-08,7.831913647860374e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7131578947368421,11.787686347935873,1.8847970549076457e-08,9.641962344448331e+32,6.460114770780382e+32,9.036991399396344e-09,8.812906777805565e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7131578947368421,19.306977288832496,2.0617449203272518e-08,8.265560640428221e+32,5.537925629086908e+32,6.5253377494769016e-09,8.907340555214907e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7131578947368421,31.622776601683793,1.8829511140183338e-08,9.552133962538224e+32,6.399929754900611e+32,9.72893631656261e-09,1.3419130030119421e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7131578947368421,51.7947467923121,2.0472212684418557e-08,8.997552345406516e+32,6.028360071422366e+32,1.316439801887604e-08,8.286862326425996e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7131578947368421,84.83428982440716,1.971831571357663e-08,5.0434219073812764e+32,3.379092677945455e+32,6.729446856059755e-09,8.066146292053939e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7131578947368421,138.94954943731375,1.62895350124816e-08,7.229406834237475e+32,4.8437025789391084e+32,7.372677970946265e-09,1.0101952636510802e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7131578947368421,227.58459260747887,1.695403130516376e-08,1.0939750466689435e+33,7.329632812681922e+32,7.145392280866005e-09,9.081633268798294e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7131578947368421,372.7593720314938,1.4651446082860624e-08,9.938114947994959e+32,6.658537015156622e+32,6.3455654386944484e-09,1.6065162316530801e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7131578947368421,610.5402296585327,1.8175076747356218e-08,5.922960129184927e+32,3.968383286553902e+32,1.007759233404775e-08,8.035777927185741e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7131578947368421,1000.0,2.076574635838329e-08,8.363360949271124e+32,5.603451836011653e+32,1.1887754294311955e-08,5.808589956911025e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7394736842105263,1.0,1.3141240711159412e-08,9.227271267593226e+32,6.182271749287462e+32,9.35742643403092e-09,1.323952730910954e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7394736842105263,1.637893706954064,1.7458318236470938e-08,8.919881208495294e+32,5.9763204096918475e+32,6.657496883214972e-09,9.963672651418478e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7394736842105263,2.6826957952797255,1.572165747903323e-08,8.235345106360437e+32,5.517681221261493e+32,1.0818596878731275e-08,1.3853573247225026e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7394736842105263,4.39397056076079,1.4663104991415638e-08,1.4996837641152436e+33,1.0047881219572133e+33,1.1547709922476652e-08,1.4349036634957817e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7394736842105263,7.196856730011519,1.3927687118202945e-08,1.574799589497235e+33,1.0551157249631475e+33,1.4244269576451265e-08,1.42548670539699e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7394736842105263,11.787686347935873,2.4344581514479172e-08,1.1946891143420988e+33,8.004417066092062e+32,1.5029832072479847e-08,7.785520423288055e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7394736842105263,19.306977288832496,1.7481916832415667e-08,8.60019834771463e+32,5.7621328929688024e+32,7.383872600662197e-09,1.056272385271716e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7394736842105263,31.622776601683793,1.561365034709023e-08,9.97428702246733e+32,6.682772305053111e+32,9.286511232145551e-09,1.352508904146374e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7394736842105263,51.7947467923121,1.1804333912311271e-08,9.428715768474126e+32,6.317239564877665e+32,1.0261927617893619e-08,9.113373399483326e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7394736842105263,84.83428982440716,1.5562895395879964e-08,9.897715008471458e+32,6.631469055675877e+32,9.935061944929967e-09,1.0572415358060789e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7394736842105263,138.94954943731375,1.2557755900211828e-08,1.2906163781531894e+33,8.64712973362637e+32,1.1153078972401904e-08,1.2983995395603548e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7394736842105263,227.58459260747887,1.2227020220605975e-08,1.1503920971711954e+33,7.70762705104701e+32,9.05237427095254e-09,9.126386477428716e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7394736842105263,372.7593720314938,1.4682043936586444e-08,8.316472951673807e+32,5.5720368776214505e+32,1.4406985629818541e-08,8.784704503539069e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7394736842105263,610.5402296585327,1.274974594222492e-08,1.2042564253344815e+33,8.068518049741027e+32,7.758523510427803e-09,1.4530615746274033e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7394736842105263,1000.0,1.183563719073857e-08,1.6793164207801092e+33,1.1251420019226732e+33,8.035677823039385e-09,2.1000285016955e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7657894736842106,1.0,1.6063490068592407e-08,1.3338174711730304e+33,8.936577056859305e+32,9.241517961286398e-09,9.611081451122339e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7657894736842106,1.637893706954064,1.0478901273753029e-08,2.996173322519593e+33,2.0074361260881272e+33,9.445083211039363e-09,1.6969476781996805e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7657894736842106,2.6826957952797255,1.5274800313967468e-08,2.0923054713566286e+33,1.4018446658089412e+33,1.2357912951556046e-08,1.1293094903582347e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7657894736842106,4.39397056076079,1.5437547625876172e-08,1.8628364493743475e+33,1.2481004210808128e+33,1.2837137596562377e-08,1.1139371693938557e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7657894736842106,7.196856730011519,1.1068210212025243e-08,1.777157624750264e+33,1.1906956085826769e+33,9.416386869245907e-09,9.605879953351725e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7657894736842106,11.787686347935873,1.2658806033272207e-08,2.105072829732164e+33,1.41039879592055e+33,8.329394490122082e-09,1.3575407946049659e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7657894736842106,19.306977288832496,1.4674420598746091e-08,1.5703177673779597e+33,1.052112904143233e+33,1.062928922010855e-08,9.05273132611381e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7657894736842106,31.622776601683793,9.577503164633534e-09,1.7717918893255328e+33,1.187100565848107e+33,1.8501241223001837e-08,1.5211525761118996e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7657894736842106,51.7947467923121,1.4734013944369827e-08,2.0469458142665172e+33,1.3714536955585666e+33,7.111038642691261e-09,1.8180680981939684e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7657894736842106,84.83428982440716,1.2438120101726677e-08,2.1158386082610442e+33,1.4176118675348996e+33,1.0812194567711879e-08,8.161550193808293e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7657894736842106,138.94954943731375,8.848983946074921e-09,1.1131548164398016e+33,7.45813727014667e+32,1.528197592560419e-08,1.2506218243013862e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7657894736842106,227.58459260747887,1.2778349689250498e-08,1.7264386678813648e+33,1.1567139074805145e+33,7.4165405640508765e-09,7.05779159910021e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7657894736842106,372.7593720314938,1.3109829247804619e-08,1.6951958549066627e+33,1.135781222787464e+33,9.470188722678957e-09,1.2226826533426743e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7657894736842106,610.5402296585327,1.111555266360334e-08,2.1134203551952264e+33,1.4159916379808017e+33,9.049929090401291e-09,9.392882197999514e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7657894736842106,1000.0,9.632339904360025e-09,1.9897300063433174e+33,1.3331191042500228e+33,5.946175122993202e-09,9.797269331472535e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7921052631578946,1.0,9.399926500781741e-09,3.09064837707294e+33,2.07073441263887e+33,1.1753464581607265e-08,1.4772084628153815e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7921052631578946,1.637893706954064,1.1115485157284421e-08,2.1559323075391783e+33,1.4444746460512494e+33,7.738134126711906e-09,1.3350713579752218e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7921052631578946,2.6826957952797255,9.937522423113643e-09,2.1523585272322766e+33,1.4420802132456254e+33,7.3799725821518405e-09,1.229871147159053e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7921052631578946,4.39397056076079,8.167823796911965e-09,2.5707378236269671e+33,1.722394341830068e+33,5.205384286109336e-09,1.2016104562645556e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7921052631578946,7.196856730011519,8.99901837333682e-09,2.739230442656427e+33,1.8352843965798063e+33,1.082987477980538e-08,1.3112552818136348e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7921052631578946,11.787686347935873,1.1887501412565974e-08,2.4126270985466498e+33,1.6164601560262556e+33,1.2232778318441815e-08,2.1207766437824767e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7921052631578946,19.306977288832496,1.0608030849930977e-08,3.6040119158834267e+33,2.414687983641896e+33,1.517141197061428e-08,1.1259637448686249e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7921052631578946,31.622776601683793,1.0890668163403543e-08,2.3795277321465486e+33,1.5942835805381875e+33,1.036595658136105e-08,8.903437790675363e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7921052631578946,51.7947467923121,1.0878436813281616e-08,2.6350976677780826e+33,1.7655154374113154e+33,1.0864108146280102e-08,8.950070270271535e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7921052631578946,84.83428982440716,8.454174064393182e-09,2.774572070950448e+33,1.8589632875368e+33,1.2877872787805274e-08,1.530539874086299e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7921052631578946,138.94954943731375,8.518247292934063e-09,2.3847358781519972e+33,1.5977730383618383e+33,1.0090424194635397e-08,5.793065536983724e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7921052631578946,227.58459260747887,8.266524631370866e-09,3.1349386249626556e+33,2.1004088787249793e+33,1.7012390264053904e-08,7.98090100294273e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7921052631578946,372.7593720314938,1.0293959992935022e-08,2.2053156965155982e+33,1.477561516665451e+33,1.1249711518021237e-08,8.97927133936714e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7921052631578946,610.5402296585327,1.1443625569957167e-08,1.659431005338637e+33,1.111818773576887e+33,7.003688580359164e-09,7.984695383578254e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.7921052631578946,1000.0,1.1776510470793134e-08,1.945270938382293e+33,1.3033315287161365e+33,9.167129635726687e-09,1.1830192442154847e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8184210526315789,1.0,6.214007764180695e-09,4.280780829784949e+33,2.8681231559559157e+33,1.2609914109090643e-08,1.5452002947494569e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8184210526315789,1.637893706954064,6.150135411118431e-09,3.390252514391033e+33,2.2714691846419922e+33,1.4601306758733167e-08,1.5622512524444069e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8184210526315789,2.6826957952797255,9.482160441025434e-09,4.713339886339628e+33,3.157937723847551e+33,1.3425440700560199e-08,9.251947664843756e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8184210526315789,4.39397056076079,7.713663652028725e-09,3.4992266832464336e+33,2.3444818777751105e+33,1.146356054636367e-08,1.5349943752475457e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8184210526315789,7.196856730011519,6.3648772625169475e-09,5.344274158156288e+33,3.580663685964713e+33,7.97689749848502e-09,8.022082756041599e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8184210526315789,11.787686347935873,9.470801218169087e-09,3.493603496835611e+33,2.3407143428798594e+33,7.900314108937707e-09,1.0614680324048251e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8184210526315789,19.306977288832496,6.7570862956612085e-09,3.192794092432474e+33,2.1391720419297575e+33,1.3442570702774844e-08,9.109392908361e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8184210526315789,31.622776601683793,6.046441633768353e-09,5.032368190976484e+33,3.3716866879542444e+33,1.0501271406021322e-08,8.405220338862245e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8184210526315789,51.7947467923121,6.274295003762699e-09,3.6184053963539704e+33,2.4243316155571603e+33,1.1748778396764014e-08,1.2826043613965895e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8184210526315789,84.83428982440716,7.11673364656893e-09,2.8866203747389507e+33,1.934035651075097e+33,1.1196534784058863e-08,1.1594857837305315e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8184210526315789,138.94954943731375,6.369859989737348e-09,3.408850501396427e+33,2.2839298359356065e+33,7.945139023401084e-09,1.2947307626976567e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8184210526315789,227.58459260747887,8.741617070909097e-09,5.112532302982949e+33,3.425396642998576e+33,1.1012818965346219e-08,9.824660558757653e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8184210526315789,372.7593720314938,6.006956635204462e-09,3.6006303181731513e+33,2.4124223131760117e+33,1.2129464008813591e-08,1.4351551330003553e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8184210526315789,610.5402296585327,8.515145521464337e-09,3.262468285559973e+33,2.185853751325182e+33,9.855267481600228e-09,1.6781295330098586e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8184210526315789,1000.0,7.1982086974295144e-09,3.908142347808536e+33,2.618455373031719e+33,1.0340320725833262e-08,1.109385637921191e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8447368421052632,1.0,4.29836538752197e-09,7.599397938059563e+33,5.091596618499908e+33,9.540829811492093e-09,1.3733071923088467e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8447368421052632,1.637893706954064,5.192329969541605e-09,7.661874085925315e+33,5.1334556375699615e+33,9.596259430392737e-09,1.4157137093724683e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8447368421052632,2.6826957952797255,6.495656860889636e-09,6.560651710107612e+33,4.3956366457721003e+33,1.061501995327802e-08,1.2548331180992146e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8447368421052632,4.39397056076079,6.142444628887751e-09,7.70406886952257e+33,5.1617261425801223e+33,9.585778879304599e-09,1.1548179740842114e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8447368421052632,7.196856730011519,5.733832616972838e-09,7.790145536906547e+33,5.219397509727387e+33,1.1145974239038815e-08,8.846650108583174e-16,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8447368421052632,11.787686347935873,6.124502752569557e-09,1.0107182217994497e+34,6.771812086056313e+33,9.836990162191615e-09,1.1267658961948467e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8447368421052632,19.306977288832496,4.668586202893442e-09,1.063317286587641e+34,7.124225820137195e+33,6.550535145064892e-09,1.5233223701771388e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8447368421052632,31.622776601683793,5.951215392841151e-09,6.886680502661253e+33,4.6140759367830397e+33,9.838526658640082e-09,1.023998136473122e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8447368421052632,51.7947467923121,5.3294415086601155e-09,6.951326953528412e+33,4.657389058864036e+33,8.188267592337862e-09,1.3295500200478855e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8447368421052632,84.83428982440716,5.448625259070723e-09,9.659198829323986e+33,6.471663215647071e+33,1.0752891839297303e-08,1.8479349355432955e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8447368421052632,138.94954943731375,6.156901290082763e-09,1.0262879052705963e+34,6.876128965312996e+33,9.5623779893231e-09,1.6423935396479466e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8447368421052632,227.58459260747887,5.882822543646663e-09,8.067748806934617e+33,5.405391700646194e+33,9.367174506286212e-09,1.3445474458405908e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8447368421052632,372.7593720314938,5.2354622255114755e-09,5.626554949201226e+33,3.7697918159648215e+33,1.1675616657861524e-08,1.2311789541887151e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8447368421052632,610.5402296585327,5.2876494099130365e-09,7.333382714422641e+33,4.913366418663169e+33,1.161918088790254e-08,1.4919273868148053e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8447368421052632,1000.0,4.359113408871697e-09,6.916984345362837e+33,4.634379511393101e+33,1.4109048828025266e-08,1.9873925616796257e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8710526315789473,1.0,4.7195217252187665e-09,1.8124037560346805e+34,1.214310516543236e+34,8.873060978351326e-09,2.3325492849524133e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8710526315789473,1.637893706954064,4.582132318257125e-09,1.73443385928127e+34,1.1620706857184508e+34,1.0174786658680858e-08,1.1285070834733652e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8710526315789473,2.6826957952797255,5.071965991587287e-09,1.882929433052559e+34,1.2615627201452147e+34,1.1932524479093165e-08,1.3923189445679418e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8710526315789473,4.39397056076079,4.624107509040553e-09,1.3006803066961454e+34,8.714558054864175e+33,1.2329152874319246e-08,1.783524693022991e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8710526315789473,7.196856730011519,3.326624053589592e-09,1.8492353509378542e+34,1.2389876851283625e+34,7.060132372868617e-09,1.432568600189202e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8710526315789473,11.787686347935873,3.350687949034601e-09,1.563980547898769e+34,1.0478669670921753e+34,1.3032943821832986e-08,1.3324924749443632e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8710526315789473,19.306977288832496,4.037065494373538e-09,1.4953226928260075e+34,1.0018662041934251e+34,1.0956739512013945e-08,1.1997109322376305e-15,functional_layer,NiO-YSZ (40-60 vol%)
1241.6666666666667,0.8710526315789473,31.622776601683793,2.6499970974235285e-09,1.814622103525575e+34,1.2157968093621353e+34,1.0551832910564678e-08,1.4554198017793915e-15,functional_layer,NiO-YSZ (40-60 vol%)
