Material,Temperature_C,Theta_K_s,Relative_Density,Densification_Rate_per_s
anode,1258.3333333333333,1083158.7108254791,0.5552631578947369,8.800628376076045e-09
anode,1258.3333333333333,1774098.8360935291,0.5552631578947369,1.0869859501371155e-08
anode,1258.3333333333333,2905785.3191521214,0.5552631578947369,1.1432992950053179e-08
anode,1258.3333333333333,4759367.487998766,0.5552631578947369,9.685528582554577e-09
anode,1258.3333333333333,7795338.057674949,0.5552631578947369,1.1804622042249971e-08
anode,1258.3333333333333,12767935.148245322,0.5552631578947369,8.629816886318657e-09
anode,1258.3333333333333,20912520.630108625,0.5552631578947369,1.5696759526986085e-08
anode,1258.3333333333333,34252485.93660193,0.5552631578947369,1.4221602452920968e-08
anode,1258.3333333333333,56101931.163092904,0.5552631578947369,1.1861454091243951e-08
anode,1258.3333333333333,91888999.99999999,0.5552631578947369,8.317829473685604e-09
anode,1258.3333333333333,91888.99999999999,0.5815789473684211,8.596635616557144e-09
anode,1258.3333333333333,150504.41483830195,0.5815789473684211,7.685068641237552e-09
anode,1258.3333333333333,246510.23393245865,0.5815789473684211,7.532388362227764e-09
anode,1258.3333333333333,403757.56085774815,0.5815789473684211,8.968749112290743e-09
anode,1258.3333333333333,661311.9680640284,0.5815789473684211,7.63199818791797e-09
anode,1258.3333333333333,1083158.7108254791,0.5815789473684211,1.2687968146745325e-08
anode,1258.3333333333333,1774098.8360935291,0.5815789473684211,1.2928076814874628e-08
anode,1258.3333333333333,2905785.3191521214,0.5815789473684211,1.3604713677070851e-08
anode,1258.3333333333333,4759367.487998766,0.5815789473684211,1.1802517242728213e-08
anode,1258.3333333333333,7795338.057674949,0.5815789473684211,1.0049293149771077e-08
anode,1258.3333333333333,12767935.148245322,0.5815789473684211,1.3648925847435413e-08
anode,1258.3333333333333,20912520.630108625,0.5815789473684211,1.610402015638658e-08
anode,1258.3333333333333,34252485.93660193,0.5815789473684211,7.035995281376659e-09
anode,1258.3333333333333,56101931.163092904,0.5815789473684211,8.797190771066134e-09
anode,1258.3333333333333,91888999.99999999,0.5815789473684211,8.492453614329445e-09
anode,1258.3333333333333,91888.99999999999,0.6078947368421053,6.711859411506333e-09
anode,1258.3333333333333,150504.41483830195,0.6078947368421053,1.270244995462172e-08
anode,1258.3333333333333,246510.23393245865,0.6078947368421053,8.457864636840808e-09
anode,1258.3333333333333,403757.56085774815,0.6078947368421053,8.709578862140282e-09
anode,1258.3333333333333,661311.9680640284,0.6078947368421053,1.0753301702165177e-08
anode,1258.3333333333333,1083158.7108254791,0.6078947368421053,1.3465172684263849e-08
anode,1258.3333333333333,1774098.8360935291,0.6078947368421053,1.0256101007878042e-08
anode,1258.3333333333333,2905785.3191521214,0.6078947368421053,1.0425066486248945e-08
anode,1258.3333333333333,4759367.487998766,0.6078947368421053,8.31937986247576e-09
anode,1258.3333333333333,7795338.057674949,0.6078947368421053,9.738517298846393e-09
anode,1258.3333333333333,12767935.148245322,0.6078947368421053,6.7055565484592494e-09
anode,1258.3333333333333,20912520.630108625,0.6078947368421053,1.0740368195118646e-08
anode,1258.3333333333333,34252485.93660193,0.6078947368421053,1.0905389340838723e-08
anode,1258.3333333333333,56101931.163092904,0.6078947368421053,6.375018682863503e-09
anode,1258.3333333333333,91888999.99999999,0.6078947368421053,8.311985843355453e-09
anode,1258.3333333333333,91888.99999999999,0.6342105263157894,9.036780959965724e-09
anode,1258.3333333333333,150504.41483830195,0.6342105263157894,1.2323231225982767e-08
anode,1258.3333333333333,246510.23393245865,0.6342105263157894,9.136871386581289e-09
anode,1258.3333333333333,403757.56085774815,0.6342105263157894,1.5123413414077345e-08
anode,1258.3333333333333,661311.9680640284,0.6342105263157894,9.913289994695574e-09
anode,1258.3333333333333,1083158.7108254791,0.6342105263157894,1.1099466373306055e-08
anode,1258.3333333333333,1774098.8360935291,0.6342105263157894,1.5224011371810004e-08
anode,1258.3333333333333,2905785.3191521214,0.6342105263157894,1.0028056539801564e-08
anode,1258.3333333333333,4759367.487998766,0.6342105263157894,8.458671824318602e-09
anode,1258.3333333333333,7795338.057674949,0.6342105263157894,1.5732907187674783e-08
anode,1258.3333333333333,12767935.148245322,0.6342105263157894,1.1906844276619165e-08
anode,1258.3333333333333,20912520.630108625,0.6342105263157894,9.833885341903753e-09
anode,1258.3333333333333,34252485.93660193,0.6342105263157894,5.645880306989997e-09
anode,1258.3333333333333,56101931.163092904,0.6342105263157894,1.0023857516580152e-08
anode,1258.3333333333333,91888999.99999999,0.6342105263157894,8.427305405731844e-09
anode,1258.3333333333333,91888.99999999999,0.6605263157894736,9.82814263241222e-09
anode,1258.3333333333333,150504.41483830195,0.6605263157894736,1.1231955685587179e-08
anode,1258.3333333333333,246510.23393245865,0.6605263157894736,1.093760767977674e-08
anode,1258.3333333333333,403757.56085774815,0.6605263157894736,1.1136420700956019e-08
anode,1258.3333333333333,661311.9680640284,0.6605263157894736,1.1054730898078182e-08
anode,1258.3333333333333,1083158.7108254791,0.6605263157894736,1.3548765748497789e-08
anode,1258.3333333333333,1774098.8360935291,0.6605263157894736,1.1801309764000572e-08
anode,1258.3333333333333,2905785.3191521214,0.6605263157894736,1.0841299426886945e-08
anode,1258.3333333333333,4759367.487998766,0.6605263157894736,9.830075774317298e-09
anode,1258.3333333333333,7795338.057674949,0.6605263157894736,1.0448533028605462e-08
anode,1258.3333333333333,12767935.148245322,0.6605263157894736,1.0072461106184195e-08
anode,1258.3333333333333,20912520.630108625,0.6605263157894736,1.2465936759268707e-08
anode,1258.3333333333333,34252485.93660193,0.6605263157894736,8.814071967444694e-09
anode,1258.3333333333333,56101931.163092904,0.6605263157894736,1.0968706155061052e-08
anode,1258.3333333333333,91888999.99999999,0.6605263157894736,1.0298294855716984e-08
anode,1258.3333333333333,91888.99999999999,0.6868421052631579,7.967983146785271e-09
anode,1258.3333333333333,150504.41483830195,0.6868421052631579,8.28514567883589e-09
anode,1258.3333333333333,246510.23393245865,0.6868421052631579,1.0148656520428145e-08
anode,1258.3333333333333,403757.56085774815,0.6868421052631579,8.967727236526825e-09
anode,1258.3333333333333,661311.9680640284,0.6868421052631579,1.0524868023287059e-08
anode,1258.3333333333333,1083158.7108254791,0.6868421052631579,1.1305470968484626e-08
anode,1258.3333333333333,1774098.8360935291,0.6868421052631579,1.1629664853189936e-08
anode,1258.3333333333333,2905785.3191521214,0.6868421052631579,1.1126666502446374e-08
anode,1258.3333333333333,4759367.487998766,0.6868421052631579,7.672361230015483e-09
anode,1258.3333333333333,7795338.057674949,0.6868421052631579,1.0175663440339099e-08
anode,1258.3333333333333,12767935.148245322,0.6868421052631579,1.1869513964769185e-08
anode,1258.3333333333333,20912520.630108625,0.6868421052631579,8.22314040288291e-09
anode,1258.3333333333333,34252485.93660193,0.6868421052631579,1.0009582214265037e-08
anode,1258.3333333333333,56101931.163092904,0.6868421052631579,1.3998368974008795e-08
anode,1258.3333333333333,91888999.99999999,0.6868421052631579,7.835525979247791e-09
anode,1258.3333333333333,91888.99999999999,0.7131578947368421,1.0163217780076281e-08
anode,1258.3333333333333,150504.41483830195,0.7131578947368421,1.0043344406271084e-08
anode,1258.3333333333333,246510.23393245865,0.7131578947368421,1.4599157211022762e-08
anode,1258.3333333333333,403757.56085774815,0.7131578947368421,1.389724176912264e-08
anode,1258.3333333333333,661311.9680640284,0.7131578947368421,9.564254266637469e-09
anode,1258.3333333333333,1083158.7108254791,0.7131578947368421,6.164519529657659e-09
anode,1258.3333333333333,1774098.8360935291,0.7131578947368421,8.74011376230571e-09
anode,1258.3333333333333,2905785.3191521214,0.7131578947368421,1.2648783159672927e-08
anode,1258.3333333333333,4759367.487998766,0.7131578947368421,8.63563562646238e-09
anode,1258.3333333333333,7795338.057674949,0.7131578947368421,1.0522743895838167e-08
anode,1258.3333333333333,12767935.148245322,0.7131578947368421,6.714669785207634e-09
anode,1258.3333333333333,20912520.630108625,0.7131578947368421,7.470685416041547e-09
anode,1258.3333333333333,34252485.93660193,0.7131578947368421,1.2215787601526612e-08
anode,1258.3333333333333,56101931.163092904,0.7131578947368421,1.162196315558161e-08
anode,1258.3333333333333,91888999.99999999,0.7131578947368421,5.9545516197492055e-09
anode,1258.3333333333333,91888.99999999999,0.7394736842105263,9.273520264308153e-09
anode,1258.3333333333333,150504.41483830195,0.7394736842105263,8.036487694071742e-09
anode,1258.3333333333333,246510.23393245865,0.7394736842105263,1.2951496654770356e-08
anode,1258.3333333333333,403757.56085774815,0.7394736842105263,1.1416484282271215e-08
anode,1258.3333333333333,661311.9680640284,0.7394736842105263,7.371260282177988e-09
anode,1258.3333333333333,1083158.7108254791,0.7394736842105263,9.476968244939382e-09
anode,1258.3333333333333,1774098.8360935291,0.7394736842105263,6.648793095285689e-09
anode,1258.3333333333333,2905785.3191521214,0.7394736842105263,9.652517873320175e-09
anode,1258.3333333333333,4759367.487998766,0.7394736842105263,1.2048213349695552e-08
anode,1258.3333333333333,7795338.057674949,0.7394736842105263,9.591102252938766e-09
anode,1258.3333333333333,12767935.148245322,0.7394736842105263,1.1385572019805605e-08
anode,1258.3333333333333,20912520.630108625,0.7394736842105263,1.4726277688024178e-08
anode,1258.3333333333333,34252485.93660193,0.7394736842105263,1.1228858097648822e-08
anode,1258.3333333333333,56101931.163092904,0.7394736842105263,1.0549801987623872e-08
anode,1258.3333333333333,91888999.99999999,0.7394736842105263,6.90054054007501e-09
anode,1258.3333333333333,91888.99999999999,0.7657894736842106,1.6891115509050505e-08
anode,1258.3333333333333,150504.41483830195,0.7657894736842106,5.8570835719031505e-09
anode,1258.3333333333333,246510.23393245865,0.7657894736842106,8.853443600881363e-09
anode,1258.3333333333333,403757.56085774815,0.7657894736842106,1.0391510219991838e-08
anode,1258.3333333333333,661311.9680640284,0.7657894736842106,7.741619326329477e-09
anode,1258.3333333333333,1083158.7108254791,0.7657894736842106,8.505044189299236e-09
anode,1258.3333333333333,1774098.8360935291,0.7657894736842106,1.0935452660772472e-08
anode,1258.3333333333333,2905785.3191521214,0.7657894736842106,8.820672467884506e-09
anode,1258.3333333333333,4759367.487998766,0.7657894736842106,1.490676894808289e-08
anode,1258.3333333333333,7795338.057674949,0.7657894736842106,7.225146410502987e-09
anode,1258.3333333333333,12767935.148245322,0.7657894736842106,1.2622431998639312e-08
anode,1258.3333333333333,20912520.630108625,0.7657894736842106,1.353004437981083e-08
anode,1258.3333333333333,34252485.93660193,0.7657894736842106,8.079813741359001e-09
anode,1258.3333333333333,56101931.163092904,0.7657894736842106,6.080352421381461e-09
anode,1258.3333333333333,91888999.99999999,0.7657894736842106,1.008283141501889e-08
anode,1258.3333333333333,91888.99999999999,0.7921052631578946,1.3131571163320954e-08
anode,1258.3333333333333,150504.41483830195,0.7921052631578946,1.546441330318201e-08
anode,1258.3333333333333,246510.23393245865,0.7921052631578946,8.573680866843187e-09
anode,1258.3333333333333,403757.56085774815,0.7921052631578946,1.2192963510663963e-08
anode,1258.3333333333333,661311.9680640284,0.7921052631578946,7.064915829957822e-09
anode,1258.3333333333333,1083158.7108254791,0.7921052631578946,1.023979901844797e-08
anode,1258.3333333333333,1774098.8360935291,0.7921052631578946,1.0072081397491191e-08
anode,1258.3333333333333,2905785.3191521214,0.7921052631578946,1.7691251200008017e-08
anode,1258.3333333333333,4759367.487998766,0.7921052631578946,1.2911365624152633e-08
anode,1258.3333333333333,7795338.057674949,0.7921052631578946,7.673130730171223e-09
anode,1258.3333333333333,12767935.148245322,0.7921052631578946,1.1402439553058828e-08
anode,1258.3333333333333,20912520.630108625,0.7921052631578946,7.628500479021015e-09
anode,1258.3333333333333,34252485.93660193,0.7921052631578946,7.950248887980277e-09
anode,1258.3333333333333,56101931.163092904,0.7921052631578946,9.668546586384334e-09
anode,1258.3333333333333,91888999.99999999,0.7921052631578946,1.1208505074027367e-08
anode,1258.3333333333333,91888.99999999999,0.8184210526315789,1.349531466160421e-08
anode,1258.3333333333333,150504.41483830195,0.8184210526315789,1.1359039314836097e-08
anode,1258.3333333333333,246510.23393245865,0.8184210526315789,6.828896467851049e-09
anode,1258.3333333333333,403757.56085774815,0.8184210526315789,8.633364500670895e-09
anode,1258.3333333333333,661311.9680640284,0.8184210526315789,2.0911703018067e-08
anode,1258.3333333333333,1083158.7108254791,0.8184210526315789,8.685216338694117e-09
anode,1258.3333333333333,1774098.8360935291,0.8184210526315789,1.4408493716823678e-08
anode,1258.3333333333333,2905785.3191521214,0.8184210526315789,8.655201869305156e-09
anode,1258.3333333333333,4759367.487998766,0.8184210526315789,1.1469014193396488e-08
anode,1258.3333333333333,7795338.057674949,0.8184210526315789,8.842874901752023e-09
anode,1258.3333333333333,12767935.148245322,0.8184210526315789,8.735652655850962e-09
anode,1258.3333333333333,20912520.630108625,0.8184210526315789,7.885969444065748e-09
anode,1258.3333333333333,34252485.93660193,0.8184210526315789,1.084244343900505e-08
anode,1258.3333333333333,56101931.163092904,0.8184210526315789,6.31566372632864e-09
anode,1258.3333333333333,91888999.99999999,0.8184210526315789,1.3777272871520151e-08
anode,1258.3333333333333,91888.99999999999,0.8447368421052632,1.1114203932651396e-08
anode,1258.3333333333333,150504.41483830195,0.8447368421052632,7.493979898851411e-09
anode,1258.3333333333333,246510.23393245865,0.8447368421052632,8.024389261404482e-09
anode,1258.3333333333333,403757.56085774815,0.8447368421052632,9.754463217365262e-09
anode,1258.3333333333333,661311.9680640284,0.8447368421052632,7.205765143786445e-09
anode,1258.3333333333333,1083158.7108254791,0.8447368421052632,1.5405955145811115e-08
anode,1258.3333333333333,1774098.8360935291,0.8447368421052632,1.0093348763859225e-08
anode,1258.3333333333333,2905785.3191521214,0.8447368421052632,1.1822115393338258e-08
anode,1258.3333333333333,4759367.487998766,0.8447368421052632,1.193628373269218e-08
anode,1258.3333333333333,7795338.057674949,0.8447368421052632,9.15522815900559e-09
anode,1258.3333333333333,12767935.148245322,0.8447368421052632,9.046551190547426e-09
anode,1258.3333333333333,20912520.630108625,0.8447368421052632,1.1217889686809564e-08
anode,1258.3333333333333,34252485.93660193,0.8447368421052632,1.2585248751202369e-08
anode,1258.3333333333333,56101931.163092904,0.8447368421052632,7.163643482566113e-09
anode,1258.3333333333333,91888999.99999999,0.8447368421052632,8.815145807853905e-09
anode,1258.3333333333333,91888.99999999999,0.8710526315789473,1.041458087132301e-08
anode,1258.3333333333333,150504.41483830195,0.8710526315789473,6.632562783235446e-09
anode,1258.3333333333333,246510.23393245865,0.8710526315789473,1.2545467400125982e-08
anode,1258.3333333333333,403757.56085774815,0.8710526315789473,6.8202684476872654e-09
anode,1258.3333333333333,661311.9680640284,0.8710526315789473,1.3335452933785033e-08
anode,1258.3333333333333,1083158.7108254791,0.8710526315789473,6.895654977353921e-09
anode,1258.3333333333333,1774098.8360935291,0.8710526315789473,1.154215557728132e-08
anode,1258.3333333333333,2905785.3191521214,0.8710526315789473,7.929503550936987e-09
anode,1258.3333333333333,4759367.487998766,0.8710526315789473,1.1362093363492863e-08
anode,1258.3333333333333,7795338.057674949,0.8710526315789473,9.552857455514273e-09
anode,1258.3333333333333,12767935.148245322,0.8710526315789473,1.2300207785029574e-08
anode,1258.3333333333333,20912520.630108625,0.8710526315789473,1.014451730370907e-08
anode,1258.3333333333333,34252485.93660193,0.8710526315789473,8.286199566658025e-09
anode,1258.3333333333333,56101931.163092904,0.8710526315789473,5.836711704708826e-09
anode,1258.3333333333333,91888999.99999999,0.8710526315789473,8.275786526973697e-09
anode,1258.3333333333333,91888.99999999999,0.8973684210526316,7.29534141379675e-09
anode,1258.3333333333333,150504.41483830195,0.8973684210526316,9.34683298880921e-09
anode,1258.3333333333333,246510.23393245865,0.8973684210526316,1.5151904382250095e-08
anode,1258.3333333333333,403757.56085774815,0.8973684210526316,7.549405044801834e-09
anode,1258.3333333333333,661311.9680640284,0.8973684210526316,8.561304704550285e-09
anode,1258.3333333333333,1083158.7108254791,0.8973684210526316,1.0492909293840624e-08
anode,1258.3333333333333,1774098.8360935291,0.8973684210526316,1.6566987431675788e-08
anode,1258.3333333333333,2905785.3191521214,0.8973684210526316,8.5111448071511e-09
anode,1258.3333333333333,4759367.487998766,0.8973684210526316,1.0171851492095428e-08
anode,1258.3333333333333,7795338.057674949,0.8973684210526316,1.2420807111288295e-08
anode,1258.3333333333333,12767935.148245322,0.8973684210526316,8.995198543439985e-09
anode,1258.3333333333333,20912520.630108625,0.8973684210526316,1.152953572593242e-08
anode,1258.3333333333333,34252485.93660193,0.8973684210526316,6.8773356635522455e-09
anode,1258.3333333333333,56101931.163092904,0.8973684210526316,1.5898600307109276e-08
anode,1258.3333333333333,91888999.99999999,0.8973684210526316,7.802477400986334e-09
anode,1258.3333333333333,91888.99999999999,0.9236842105263158,8.243418430315279e-09
anode,1258.3333333333333,150504.41483830195,0.9236842105263158,8.988734666917312e-09
anode,1258.3333333333333,246510.23393245865,0.9236842105263158,1.2160005749229905e-08
anode,1258.3333333333333,403757.56085774815,0.9236842105263158,1.1401284067963674e-08
anode,1258.3333333333333,661311.9680640284,0.9236842105263158,6.933479154431486e-09
anode,1258.3333333333333,1083158.7108254791,0.9236842105263158,8.845639976646147e-09
anode,1258.3333333333333,1774098.8360935291,0.9236842105263158,1.0471494722344338e-08
anode,1258.3333333333333,2905785.3191521214,0.9236842105263158,1.1164249447234815e-08
anode,1258.3333333333333,4759367.487998766,0.9236842105263158,1.2496330510387083e-08
anode,1258.3333333333333,7795338.057674949,0.9236842105263158,7.852996818301612e-09
anode,1258.3333333333333,12767935.148245322,0.9236842105263158,1.1708306940340081e-08
anode,1258.3333333333333,20912520.630108625,0.9236842105263158,8.246550237320142e-09
anode,1258.3333333333333,34252485.93660193,0.9236842105263158,9.862851734758858e-09
anode,1258.3333333333333,56101931.163092904,0.9236842105263158,8.693208955803997e-09
anode,1258.3333333333333,91888999.99999999,0.9236842105263158,1.208977550238877e-08
anode,1266.6666666666667,92389.0,0.5026315789473684,8.145838244494957e-09
anode,1266.6666666666667,151323.361691779,0.5026315789473684,9.064152074735963e-09
anode,1266.6666666666667,247851.58183009856,0.5026315789473684,8.592786848210559e-09
anode,1266.6666666666667,405954.5461381286,0.5026315789473684,1.4191001868444793e-08
anode,1266.6666666666667,664910.3964290342,0.5026315789473684,1.4394196384570075e-08
anode,1266.6666666666667,1089052.5539994473,0.5026315789473684,1.0703664728650162e-08
anode,1266.6666666666667,1783752.3247379453,0.5026315789473684,1.1166641424442532e-08
anode,1266.6666666666667,2921596.7074529636,0.5026315789473684,1.3526587115807193e-08
anode,1266.6666666666667,4785264.861394922,0.5026315789473684,1.2946019327413952e-08
anode,1266.6666666666667,7837755.202587154,0.5026315789473684,1.261876122058717e-08
anode,1266.6666666666667,12837409.922963979,0.5026315789473684,9.569281649681771e-09
anode,1266.6666666666667,21026312.926412366,0.5026315789473684,1.1266359034964928e-08
anode,1266.6666666666667,34438865.622617684,0.5026315789473684,1.1312386957498512e-08
anode,1266.6666666666667,56407201.277922176,0.5026315789473684,1.8472778276310775e-08
anode,1266.6666666666667,92388999.99999999,0.5026315789473684,9.058198344937278e-09
anode,1266.6666666666667,92389.0,0.5289473684210526,9.01076318971527e-09
anode,1266.6666666666667,151323.361691779,0.5289473684210526,8.888744094660077e-09
anode,1266.6666666666667,247851.58183009856,0.5289473684210526,9.742014446856854e-09
anode,1266.6666666666667,405954.5461381286,0.5289473684210526,6.5784857630215835e-09
anode,1266.6666666666667,664910.3964290342,0.5289473684210526,1.5635665158029598e-08
anode,1266.6666666666667,1089052.5539994473,0.5289473684210526,1.3913249771566423e-08
anode,1266.6666666666667,1783752.3247379453,0.5289473684210526,9.10592040043223e-09
anode,1266.6666666666667,2921596.7074529636,0.5289473684210526,7.548906633127302e-09
anode,1266.6666666666667,4785264.861394922,0.5289473684210526,9.619416791994459e-09
anode,1266.6666666666667,7837755.202587154,0.5289473684210526,1.3026684142055742e-08
anode,1266.6666666666667,12837409.922963979,0.5289473684210526,7.390577446980408e-09
anode,1266.6666666666667,21026312.926412366,0.5289473684210526,8.496470089188858e-09
anode,1266.6666666666667,34438865.622617684,0.5289473684210526,8.68917143629188e-09
anode,1266.6666666666667,56407201.277922176,0.5289473684210526,1.0668290457842826e-08
anode,1266.6666666666667,92388999.99999999,0.5289473684210526,8.97766736617978e-09
anode,1266.6666666666667,92389.0,0.5552631578947369,1.2171936811171917e-08
anode,1266.6666666666667,151323.361691779,0.5552631578947369,1.4046521001631092e-08
anode,1266.6666666666667,247851.58183009856,0.5552631578947369,1.4615094163511749e-08
anode,1266.6666666666667,405954.5461381286,0.5552631578947369,9.657895543691563e-09
anode,1266.6666666666667,664910.3964290342,0.5552631578947369,7.445402893674044e-09
anode,1266.6666666666667,1089052.5539994473,0.5552631578947369,7.765958148361152e-09
anode,1266.6666666666667,1783752.3247379453,0.5552631578947369,9.304396560457785e-09
anode,1266.6666666666667,2921596.7074529636,0.5552631578947369,1.4999312411330933e-08
anode,1266.6666666666667,4785264.861394922,0.5552631578947369,9.896819264612708e-09
anode,1266.6666666666667,7837755.202587154,0.5552631578947369,6.9003025262368036e-09
anode,1266.6666666666667,12837409.922963979,0.5552631578947369,7.879563087114342e-09
anode,1266.6666666666667,21026312.926412366,0.5552631578947369,1.4803335737266126e-08
anode,1266.6666666666667,34438865.622617684,0.5552631578947369,1.3254509443251904e-08
anode,1266.6666666666667,56407201.277922176,0.5552631578947369,9.226493865422396e-09
anode,1266.6666666666667,92388999.99999999,0.5552631578947369,9.596801384116883e-09
anode,1266.6666666666667,92389.0,0.5815789473684211,9.626243472586179e-09
anode,1266.6666666666667,151323.361691779,0.5815789473684211,8.704160417963381e-09
anode,1266.6666666666667,247851.58183009856,0.5815789473684211,1.087713215127922e-08
anode,1266.6666666666667,405954.5461381286,0.5815789473684211,9.989640537371805e-09
anode,1266.6666666666667,664910.3964290342,0.5815789473684211,1.0828001313710365e-08
anode,1266.6666666666667,1089052.5539994473,0.5815789473684211,8.877826063356059e-09
anode,1266.6666666666667,1783752.3247379453,0.5815789473684211,8.909616372046584e-09
anode,1266.6666666666667,2921596.7074529636,0.5815789473684211,1.1919391728295015e-08
anode,1266.6666666666667,4785264.861394922,0.5815789473684211,1.2340390836540704e-08
anode,1266.6666666666667,7837755.202587154,0.5815789473684211,6.909310284806063e-09
anode,1266.6666666666667,12837409.922963979,0.5815789473684211,9.926597955761209e-09
anode,1266.6666666666667,21026312.926412366,0.5815789473684211,9.308682013601392e-09
anode,1266.6666666666667,34438865.622617684,0.5815789473684211,1.1423772374731196e-08
anode,1266.6666666666667,56407201.277922176,0.5815789473684211,9.921620880138653e-09
anode,1266.6666666666667,92388999.99999999,0.5815789473684211,8.08373134767274e-09
anode,1266.6666666666667,92389.0,0.6078947368421053,9.312878250258762e-09
anode,1266.6666666666667,151323.361691779,0.6078947368421053,1.0625986350014924e-08
anode,1266.6666666666667,247851.58183009856,0.6078947368421053,9.802334679445826e-09
anode,1266.6666666666667,405954.5461381286,0.6078947368421053,2.0750687214590772e-08
anode,1266.6666666666667,664910.3964290342,0.6078947368421053,9.970272306849486e-09
anode,1266.6666666666667,1089052.5539994473,0.6078947368421053,1.3885130521480152e-08
anode,1266.6666666666667,1783752.3247379453,0.6078947368421053,7.513511649723142e-09
anode,1266.6666666666667,2921596.7074529636,0.6078947368421053,1.1718786501553032e-08
anode,1266.6666666666667,4785264.861394922,0.6078947368421053,8.47566905886027e-09
anode,1266.6666666666667,7837755.202587154,0.6078947368421053,1.0187836469636039e-08
anode,1266.6666666666667,12837409.922963979,0.6078947368421053,8.925742158993839e-09
anode,1266.6666666666667,21026312.926412366,0.6078947368421053,7.038616088942768e-09
anode,1266.6666666666667,34438865.622617684,0.6078947368421053,1.1631271730339133e-08
anode,1266.6666666666667,56407201.277922176,0.6078947368421053,1.148443938199755e-08
anode,1266.6666666666667,92388999.99999999,0.6078947368421053,9.940334939467599e-09
anode,1266.6666666666667,92389.0,0.6342105263157894,1.219251576605642e-08
anode,1266.6666666666667,151323.361691779,0.6342105263157894,1.1330952952444191e-08
anode,1266.6666666666667,247851.58183009856,0.6342105263157894,1.2573484952599181e-08
anode,1266.6666666666667,405954.5461381286,0.6342105263157894,9.076737465029308e-09
anode,1266.6666666666667,664910.3964290342,0.6342105263157894,1.1250164964035558e-08
anode,1266.6666666666667,1089052.5539994473,0.6342105263157894,1.0458668058335078e-08
anode,1266.6666666666667,1783752.3247379453,0.6342105263157894,1.6939794462924204e-08
anode,1266.6666666666667,2921596.7074529636,0.6342105263157894,7.224759671146038e-09
anode,1266.6666666666667,4785264.861394922,0.6342105263157894,8.503675763922326e-09
anode,1266.6666666666667,7837755.202587154,0.6342105263157894,1.031502476498432e-08
anode,1266.6666666666667,12837409.922963979,0.6342105263157894,1.3082902354984579e-08
anode,1266.6666666666667,21026312.926412366,0.6342105263157894,6.5389638429646005e-09
anode,1266.6666666666667,34438865.622617684,0.6342105263157894,1.656610909709448e-08
anode,1266.6666666666667,56407201.277922176,0.6342105263157894,1.0496567926834972e-08
anode,1266.6666666666667,92388999.99999999,0.6342105263157894,1.0185312665305556e-08
anode,1266.6666666666667,92389.0,0.6605263157894736,8.68918338619458e-09
anode,1266.6666666666667,151323.361691779,0.6605263157894736,9.624870883574829e-09
anode,1266.6666666666667,247851.58183009856,0.6605263157894736,7.401867529002092e-09
anode,1266.6666666666667,405954.5461381286,0.6605263157894736,1.1397993552472965e-08
anode,1266.6666666666667,664910.3964290342,0.6605263157894736,1.1947105089248531e-08
anode,1266.6666666666667,1089052.5539994473,0.6605263157894736,8.096153388214919e-09
anode,1266.6666666666667,1783752.3247379453,0.6605263157894736,7.241049145333808e-09
anode,1266.6666666666667,2921596.7074529636,0.6605263157894736,7.466075362228804e-09
anode,1266.6666666666667,4785264.861394922,0.6605263157894736,9.968661757495506e-09
anode,1266.6666666666667,7837755.202587154,0.6605263157894736,1.2676227653988724e-08
anode,1266.6666666666667,12837409.922963979,0.6605263157894736,7.9867218489084e-09
anode,1266.6666666666667,21026312.926412366,0.6605263157894736,1.2439430158075052e-08
anode,1266.6666666666667,34438865.622617684,0.6605263157894736,1.1184655598242466e-08
anode,1266.6666666666667,56407201.277922176,0.6605263157894736,9.78512671788605e-09
anode,1266.6666666666667,92388999.99999999,0.6605263157894736,7.882554292452229e-09
anode,1266.6666666666667,92389.0,0.6868421052631579,1.373245781052315e-08
anode,1266.6666666666667,151323.361691779,0.6868421052631579,7.142775654291114e-09
anode,1266.6666666666667,247851.58183009856,0.6868421052631579,1.421582898105181e-08
anode,1266.6666666666667,405954.5461381286,0.6868421052631579,6.0531645573672056e-09
anode,1266.6666666666667,664910.3964290342,0.6868421052631579,8.014948021222713e-09
anode,1266.6666666666667,1089052.5539994473,0.6868421052631579,1.3357555595411603e-08
anode,1266.6666666666667,1783752.3247379453,0.6868421052631579,1.594375626359643e-08
anode,1266.6666666666667,2921596.7074529636,0.6868421052631579,8.84451247609354e-09
anode,1266.6666666666667,4785264.861394922,0.6868421052631579,1.2118171253489207e-08
anode,1266.6666666666667,7837755.202587154,0.6868421052631579,9.926041885548163e-09
anode,1266.6666666666667,12837409.922963979,0.6868421052631579,1.2938312801401259e-08
anode,1266.6666666666667,21026312.926412366,0.6868421052631579,1.0743848151080982e-08
anode,1266.6666666666667,34438865.622617684,0.6868421052631579,8.78369595830287e-09
anode,1266.6666666666667,56407201.277922176,0.6868421052631579,1.063083170309848e-08
anode,1266.6666666666667,92388999.99999999,0.6868421052631579,6.708765503551574e-09
anode,1266.6666666666667,92389.0,0.7131578947368421,7.811314459400873e-09
anode,1266.6666666666667,151323.361691779,0.7131578947368421,1.4077870414177636e-08
anode,1266.6666666666667,247851.58183009856,0.7131578947368421,8.158750946042956e-09
anode,1266.6666666666667,405954.5461381286,0.7131578947368421,9.758286517794337e-09
